Unnamed: 0,channel_title,video_id,title,description,publishedAt,duration_iso,duration_seconds,duration_hms,url,section,merged_section
31,NPR,3SOOf9zj1-Q,Judges Back Trump's Command Of California's National Guard | NPR News Now,"NPR’s “News Now” is a roundup of the top stories of the day. Click “Show More” for a list of today’s stories:

0:00 Today’s Top Stories
0:19 European, Iranian Diplomats Meet Today
1:21 Trump Continues To Weigh Involvement In Iran
2:22 Judges Back Trump On LA Deployment
3:21 LA Dodgers Deny ICE Agents Entry
4:19 Carney Announces Tariffs On U.S. Steel, Aluminum
5:19 Thousands Of Federal Workers Lose Protections
6:22 Hamas Hostage Returns To The U.S.
7:23 Tortoise Celebrates 1st Father's Day

NOTE: Captions are auto-generated by YouTube.

Cover Photo: Frederic J. Brown / AFP via Getty Images

SUBSCRIBE TO OTHER NPR CHANNELS
NPR Music: https://www.youtube.com/@nprmusic
NPR Podcasts: https://www.youtube.com/@UCuVaB0t5qJRxP55gEl6TuKQ
Fresh Air: https://www.youtube.com/@thisisfreshair

FOLLOW NPR ELSEWHERE
https://www.npr.org
https://www.instagram.com/npr
https://www.tiktok.com/@npr
https://www.facebook.com/NPR

The NPR shows you love are possible thanks to your support. Donate today: https://www.npr.org/donations/support

#iran #california #trump",2025-06-20 14:42:15+00:00,PT8M7S,487,0:08:07,https://www.youtube.com/watch?v=3SOOf9zj1-Q,News,General News
32,NPR,VFmYSskPM1Y,"Mahasin al-Zaneen is a single mom in Gaza City, raising eight kids in a tent","At least half a million people in Gaza are starving and the territory risks being plunged into famine, according to a UN-backed report issued by dozens of experts on hunger. NPR spent time with a starving single mother in Gaza City to document the family's struggles for survival.

Israel is severely restricting food supplies into Gaza and trying to control its distribution, saying it's to prevent Hamas from benefiting. International aid groups say it amounts to collective punishment. Gaza's Health Ministry says more than 400 people have been killed by Israeli fire trying to reach food aid since late March.

------------------------------------------------------

Follow NPR elsewhere, too:
• Instagram: https://www.instagram.com/npr/
• TikTok: https://www.tiktok.com/@npr
• Facebook: https://www.facebook.com/NPR",2025-06-19 13:31:23+00:00,PT1M33S,93,0:01:33,https://www.youtube.com/watch?v=VFmYSskPM1Y,World News,World
33,NPR,NtPegNS2zXc,Sabrina Carpenter joins the 'song of the summer' race,"Sabrina Carpenter has joined the race to score this year’s “unofficial song” of the summer.

2024 gave pop fans a crowded race for the year’s unofficial song of the summer, as major stars and new faces flooded the market with massive pop hits. This year's been slower, as the pop charts have been loaded with last year’s hits alongside new ones from the country star Morgan Wallen and the ever-present hit “Ordinary,” by the singer Alex Warren.

This week, the song-of-the-summer sweepstakes finally gets a rowdy pop contender: Sabrina Carpenter’s “Manchild,” which debuted on this week’s ""Billboard"" Hot 100 at No. 1.",2025-06-19 10:00:40+00:00,PT53S,53,0:00:53,https://www.youtube.com/watch?v=NtPegNS2zXc,Music,Entertainment
34,NPR,0LsYbKwp_98,Israel's president seeks support in destroying Iran nuclear sites,"In an interview with NPR, Israeli president Isaac Herzog is calling for international support in destroying Iran’s main nuclear facilities. President Trump says he has not made a decision whether to take part in attacking Iran. NPR’s Daniel Estrin spoke with Herzog in Jerusalem.

Herzog told NPR that any decision about U.S. military strikes on Iran should be made by President Trump and his team. He also said Israel decided to attack days ago after sharing intelligence with the U.S. about Iran’s nuclear plans. The U.S. National Intelligence Director testified in March that U.S. intelligence officials did not think Iran was building a nuclear weapon. Trump has dismissed the assessment.

------------------------------------------------------

Follow NPR elsewhere, too:
• Instagram: https://www.instagram.com/npr/
• TikTok: https://www.tiktok.com/@npr
• Facebook: https://www.facebook.com/NPR",2025-06-19 02:14:50+00:00,PT1M18S,78,0:01:18,https://www.youtube.com/watch?v=0LsYbKwp_98,International News,World
35,NPR,3LfSZ9kjwPc,NYC comptroller arrested outside immigration court,"New York City Comptroller and mayoral candidate Brad Lander was arrested yesterday outside an immigration court as immigration officers were trying to take a migrant into custody.

Video shows Lander being led away in handcuffs by two men who appear to be masked law enforcement officials, typical of recent practices of the U.S. Immigration and Customs Enforcement. Lander said he was escorting a migrant from court and asked to see the person’s arrest warrant.

""They would not show me the warrant,"" Lander said, ""and I said I would let go of his arm as soon as they showed it to me and you saw what happened.""
A spokesperson for the Department of Homeland Security said Lander was arrested for assaulting law enforcement and impeding a federal court officer.",2025-06-18 16:31:22+00:00,PT52S,52,0:00:52,https://www.youtube.com/watch?v=3LfSZ9kjwPc,Politics,Politics
36,NPR,hCGmiBkvbyk,Trump Appears Move The U.S. Closer To Conflict With Iran | NPR News Now,"NPR’s “News Now” is a roundup of the top stories of the day. Click “Show More” for a list of today’s stories:

0:00 Today’s Top Stories
0:16 Trump Appears Move The U.S. Closer To Conflict
1:14 House, Senate Divided Over Budget Bill
2:23 NYC Mayoral Candidate Arrested
3:15 Baby Delivered From Brain-Dead Woman
3:49 LA Lifts Overnight Downtown Curfew
4:47 Alex Jones Accused Of Hiding Money
5:47 Chase Hikes Credit Card's Annual Fee
6:39 Sabrina Carpenter's 'Manchild' Hits No. 1
7:31 Florida Panthers Win Another Stanley Cup

NOTE: Captions are auto-generated by YouTube.

Cover Photo: Atta Kenare / AFP via Getty Images

SUBSCRIBE TO OTHER NPR CHANNELS
NPR Music: https://www.youtube.com/@nprmusic
NPR Podcasts: https://www.youtube.com/@UCuVaB0t5qJRxP55gEl6TuKQ
Fresh Air: https://www.youtube.com/@thisisfreshair

FOLLOW NPR ELSEWHERE
https://www.npr.org
https://www.instagram.com/npr
https://www.tiktok.com/@npr
https://www.facebook.com/NPR

The NPR shows you love are possible thanks to your support. Donate today: https://www.npr.org/donations/support

#iran #trump #chase",2025-06-18 14:34:28+00:00,PT7M55S,475,0:07:55,https://www.youtube.com/watch?v=hCGmiBkvbyk,News,General News
37,NPR,Awm-2cZT7gk,What playing Minecraft tells researchers about social learning,Minecraft is helping science! Researchers are using it to study how people learn.⁠,2025-06-17 20:00:08+00:00,PT1M11S,71,0:01:11,https://www.youtube.com/watch?v=Awm-2cZT7gk,Science,Science
38,NPR,UgM5Lt-6p6E,At least 15 dead in Russia's latest strikes on Ukraine,"Russia's latest attack on Ukraine is again one of its largest, lasting more nine hours and killing at least 15 civilians and injuring nearly 100 others in Kyiv.⁠
⁠
Ukrainian Air Defense units spent hours trying to shoot down drones and missiles. At least a dozen sites were hit — many of them residential buildings. Videos posted by Ukrainian authorities showed the collapse of part of an apartment complex. Emergency crews are working to pull survivors from the rubble.⁠
⁠
The strikes come as Ukrainian President Volodymyr Zelenskyy is attending the G7 summit in Canada, pushing for stronger sanctions on Russia.⁠",2025-06-17 19:00:27+00:00,PT56S,56,0:00:56,https://www.youtube.com/watch?v=UgM5Lt-6p6E,World News,World
39,NPR,jt0ExmQNi2A,Trump Leaves G7 Summit Early Amid Crisis In The Middle East | NPR News Now,"NPR’s “News Now” is a roundup of the top stories of the day. Click “Show More” for a list of today’s stories:

0:00 Today’s Top Stories
0:16 Crisis Continues In The Middle East
1:13 Russia Again Pummels Kyiv Overnight
2:09 Judge Orders NIH Grant Payments To Resume
3:10 Trump Weighs Expanded Travel Ban
3:28 Matthew Perry's Doctor To Plead Guilty
3:45 Charleston Marks 10 Years Since Church Shooting

NOTE: Captions are auto-generated by YouTube.

Cover Photo: Wisam Hashlamoun / Anadolu via Getty Images

SUBSCRIBE TO OTHER NPR CHANNELS
NPR Music: https://www.youtube.com/@nprmusic
NPR Podcasts: https://www.youtube.com/@UCuVaB0t5qJRxP55gEl6TuKQ
Fresh Air: https://www.youtube.com/@thisisfreshair

FOLLOW NPR ELSEWHERE
https://www.npr.org
https://www.instagram.com/npr
https://www.tiktok.com/@npr
https://www.facebook.com/NPR

The NPR shows you love are possible thanks to your support. Donate today: https://www.npr.org/donations/support

#iran #ukraine #trump",2025-06-17 14:20:03+00:00,PT4M47S,287,0:04:47,https://www.youtube.com/watch?v=jt0ExmQNi2A,World News,World
40,NPR,XE4q94tQRic,Palestinians killed trying to reach food aid sites as Israel's blockade causes widespread hunger,Palestinians have been killed almost daily trying to reach food distribution sites built in Israeli military red zones. NPR’s Anas Baba was at Gaza City’s Al-Shifa Hospital where he documented the aftermath of Israeli tank fire and shelling on what witnesses say were crowds of desperately hungry people.,2025-06-16 19:15:04+00:00,PT1M22S,82,0:01:22,https://www.youtube.com/watch?v=XE4q94tQRic,World News,World
41,NPR,bBhePH_lFL4,Spaniards turn water pistols on visitors to protest mass tourism,"Protesters in Spain have again expressed anger at overtourism as hundreds turned out to march against mass tourism in southern Spain. On Sunday, activists used water pistols to splash unsuspecting tourists in Barcelona and on the Spanish island of Mallorca.

Some Spaniards say that their rent prices are rising, because more apartments in their cities are being set aside for tourists.

Correction: A previous version of this post had an incorrect date.",2025-06-16 17:30:18+00:00,PT30S,30,0:00:30,https://www.youtube.com/watch?v=bBhePH_lFL4,Travel,Food & Lifestyle
42,NPR,1t1KbqguXz8,"Suspect Captured, Charged In Shootings Of Minnesota Lawmakers | NPR News Now","NPR’s “News Now” is a roundup of the top stories of the day. Click “Show More” for a list of today’s stories:

0:00 Today’s Top Stories
0:17 Israel, Iran Continue To Exchange Fire
1:21 Suspect Captured, Charged In Minnesota
2:03 Trump Arrives In Canada For G7 Summit
3:00 Trump Orders Expanded Deportations
3:56 NYT: DHS Pausing Some Deportations
5:05 Investigation Into Air India Crash Continues
5:29 Deadly Flooding Hits 2 States
5:46 Ohtani Set To Pitch Tonight

NOTE: Captions are auto-generated by YouTube.

Cover Photo: George Walker IV / AP

SUBSCRIBE TO OTHER NPR CHANNELS
NPR Music: https://www.youtube.com/@nprmusic
NPR Podcasts: https://www.youtube.com/@UCuVaB0t5qJRxP55gEl6TuKQ
Fresh Air: https://www.youtube.com/@thisisfreshair

FOLLOW NPR ELSEWHERE
https://www.npr.org
https://www.instagram.com/npr
https://www.tiktok.com/@npr
https://www.facebook.com/NPR

The NPR shows you love are possible thanks to your support. Donate today: https://www.npr.org/donations/support

#israel #iran #minnesota",2025-06-16 14:27:32+00:00,PT6M47S,407,0:06:47,https://www.youtube.com/watch?v=1t1KbqguXz8,News,General News
43,NPR,HEbwZ4ETDBc,Antarctic emperor penguin decline could be worse than expected,"Researchers say that the number of emperor penguins in Antarctica may be declining faster than feared.

Writing in the journal ""Nature,"" researchers say they tracked the penguins using satellite data between 2009 and 2024, seeing declines of more than 20%.",2025-06-14 10:00:22+00:00,PT29S,29,0:00:29,https://www.youtube.com/watch?v=HEbwZ4ETDBc,Science,Science
44,NPR,xHTuRmdLHa4,Sen. Padilla forcibly removed from DHS press conference,"Homeland Security Secretary Kristi Noem is blaming California Democratic Sen. Alex Padilla for interrupting her news conference yesterday. She and Padilla were in the same federal building in Los Angeles. She was talking about federal immigration raids in LA.

Padilla says he moved toward Noem to ask a question when he was forcibly removed from the room by federal agents, forced to the ground and then handcuffed. But Secretary Noem says Padilla lunged toward her. She says he never identified himself, although several recordings of the incident show Padilla identifying himself in the room before he is taken away.",2025-06-13 15:15:07+00:00,PT54S,54,0:00:54,https://www.youtube.com/watch?v=xHTuRmdLHa4,Politics,Politics
45,NPR,6TadVN6a6Vo,Israel Continues Strikes As Trump Urges Iran To Make A Deal | NPR News Now,"NPR’s “News Now” is a roundup of the top stories of the day. Click “Show More” for a list of today’s stories:

0:00 Today’s Top Stories
0:16 Israel Continues Strikes On Iran
1:29 Air India Crash's Survivor: 'I Stood Up And Ran'
2:31 Appeals Court Allows Trump To Command Guard
3:40 Padilla Forcibly Removed From Press Conference
4:33 Kilmar Abrego Garcia Due In Court Today
5:26 The U.S. Prepares To Mark The Army's 250th
6:28 Jury Returns Mixed Verdicts In Weinstein Case

NOTE: Captions are auto-generated by YouTube.

Cover Photo: Majid Saeedi / Getty Images

SUBSCRIBE TO OTHER NPR CHANNELS
NPR Music: https://www.youtube.com/@nprmusic
NPR Podcasts: https://www.youtube.com/@UCuVaB0t5qJRxP55gEl6TuKQ
Fresh Air: https://www.youtube.com/@thisisfreshair

FOLLOW NPR ELSEWHERE
https://www.npr.org
https://www.instagram.com/npr
https://www.tiktok.com/@npr
https://www.facebook.com/NPR

The NPR shows you love are possible thanks to your support. Donate today: https://www.npr.org/donations/support

#israel #trump #airindia",2025-06-13 14:30:07+00:00,PT7M24S,444,0:07:24,https://www.youtube.com/watch?v=6TadVN6a6Vo,Breaking News,Breaking News
46,NPR,cB5wxx_aGG4,Air India flight crashes with more than 240 aboard,"An Air India flight with 242 passengers and 12 crew aboard crashed shortly after departure in India's northwestern city of Ahmedabad today. It’s not yet clear how many people have been killed or injured.

The chairman of the group that operates Air India said in a statement that flight AI171, which was bound for London's Gatwick Airport, was involved in a “tragic incident.”

It’s the first ever crash of a Boeing 787 Dreamliner aircraft, according to the Aviation Safety Network database.

Reuters says the aircraft gave a ""Mayday"" call, signaling an emergency before it crashed. Local media say the jet crashed into a building that houses medical doctors.",2025-06-12 20:30:16+00:00,PT1M3S,63,0:01:03,https://www.youtube.com/watch?v=cB5wxx_aGG4,Breaking News,Breaking News
47,NPR,85u-NU0PgAk,Air India Flight Crashes With More Than 240 Aboard | NPR News Now,"NPR’s “News Now” is a roundup of the top stories of the day. Click “Show More” for a list of today’s stories:

0:00 Today’s Top Stories
0:17 Air India Flight Crashes After Takeoff
1:17 Hegseth Won't Rule Out More Deployments
2:02 LA's Mayor: Trump's Approach Causing 'Fear And Panic'
2:24 Immigration Protests Spread Across The Country
2:44 IAEA Finds Iran Not Complying With Obligations
3:46 House Rescission Vote Expected Today
4:50 Disney, Universal Sue Midjourney
5:10 Brian Wilson Dead At 82

NOTE: Captions are auto-generated by YouTube.

Cover Photo: Siddharaj Solanki / Bloomberg via Getty Images

SUBSCRIBE TO OTHER NPR CHANNELS
NPR Music: https://www.youtube.com/@nprmusic
NPR Podcasts: https://www.youtube.com/@UCuVaB0t5qJRxP55gEl6TuKQ
Fresh Air: https://www.youtube.com/@thisisfreshair

FOLLOW NPR ELSEWHERE
https://www.npr.org
https://www.instagram.com/npr
https://www.tiktok.com/@npr
https://www.facebook.com/NPR

The NPR shows you love are possible thanks to your support. Donate today: https://www.npr.org/donations/support

#india #protests #iran",2025-06-12 14:32:36+00:00,PT6M14S,374,0:06:14,https://www.youtube.com/watch?v=85u-NU0PgAk,Breaking News,Breaking News
48,NPR,a-Z07ztiJsE,Riots continue for second night in Northern Ireland,"There’s been a second night of riots in parts of Northern Ireland.

It began Monday, after two Romanian-speaking teens were arraigned in court for an alleged sexual assault. Angry neighbors then began hunting for other eastern europeans or foreign-born people to attack. Hundreds of masked rioters have thrown molotov cocktails, smashed windows and set fire to cars. Police have deployed water cannons in response.

Authorities say five people have been arrested and more than 30 police officers have been injured.

Residents have been posting flags and signs on their doors with their nationalities — to try to discourage rioters from targeting them.",2025-06-11 16:30:00+00:00,PT1M5S,65,0:01:05,https://www.youtube.com/watch?v=a-Z07ztiJsE,Breaking News,Breaking News
49,NPR,Q6OLF-qeta4,Curfew In Effect Overnight In Some Of Downtown LA | NPR News Now,"NPR’s “News Now” is a roundup of the top stories of the day. Click “Show More” for a list of today’s stories:

0:00 Today’s Top Stories
0:20 Overnight Curfew In Effect In Downtown LA
1:14 Trump, Newsom Continue War Of Words
2:05 Thousands Demonstrate Across The U.S.
2:39 Appeals Hearing For Trump's N.Y. Conviction Today
3:35 Musk Expresses Regret For Posts About Trump
4:28 Allies Sanction 2 Israeli Officials
5:21 Protests Continue In Northern Ireland
6:26 Inflation Up As U.S., China Strike Trade Deal
6:58 Emperor Penguins' Population On The Decline

NOTE: Captions are auto-generated by YouTube.

Cover Photo: Apu Gomes / AFP via Getty Images

SUBSCRIBE TO OTHER NPR CHANNELS
NPR Music: https://www.youtube.com/@nprmusic
NPR Podcasts: https://www.youtube.com/@UCuVaB0t5qJRxP55gEl6TuKQ
Fresh Air: https://www.youtube.com/@thisisfreshair

FOLLOW NPR ELSEWHERE
https://www.npr.org
https://www.instagram.com/npr
https://www.tiktok.com/@npr
https://www.facebook.com/NPR

The NPR shows you love are possible thanks to your support. Donate today: https://www.npr.org/donations/support

#california #trump #ukriane",2025-06-11 14:24:04+00:00,PT7M26S,446,0:07:26,https://www.youtube.com/watch?v=Q6OLF-qeta4,News,General News
50,NPR,rchqfLFuYtc,Dave Portnoy backed Trump for president in 2024. NPR asked if his expectations have been met so far,"Barstool Sports founder Dave Portnoy backed Donald Trump for president in 2024. NPR Morning Edition host Steve Inskeep asked him if he has met his expectations so far. “He has in my mind done what he said he was going to do,” Portnoy said. “Now I had a rant about tariffs because I’m in the stock market and I lost a lot of money. So I’m going to rant about that. He had a quote later that it wasn’t his stock market. It was Biden’s. Well that’s garbage, it’s yours.”",2025-06-11 11:01:24+00:00,PT52S,52,0:00:52,https://www.youtube.com/watch?v=rchqfLFuYtc,Politics,Politics
51,NPR,dJ-lulBdpPc,Barstool Sports founder Dave Portnoy in conversation with NPR's Steve Inskeep,"Barstool Sports caters to a large male audience. Its founder, Dave Portnoy, defines ‘bro culture’ “as somebody who maybe likes sports and wants to get laid.” He told NPR Morning Edition host Steve Inskeep, “We consider ourselves a comedy brand and would come under fire for things. So on our end, it was on schools. It was in the media. And really, I felt that that was something that drove me to probably be a little bit more political.”",2025-06-10 17:00:52+00:00,PT1M8S,68,0:01:08,https://www.youtube.com/watch?v=dJ-lulBdpPc,Sports/Entertainment,Sports/Entertainment
52,NPR,04-_uCISmP4,Copenhagen dealt with a costly flood in 2011. This is the city's plan to become floodproof,"In July of 2011, more than 5 inches of rain fell on Copenhagen in the matter of hours, flooding the Danish capital and filling its streets with raw sewage. Now the city has created a 1.3 billion-dollar investment to try and make Copenhagen floodproof.",2025-06-10 16:00:02+00:00,PT1M4S,64,0:01:04,https://www.youtube.com/watch?v=04-_uCISmP4,Environment,Climate & Environment
53,NPR,c0NjmETIR0s,"Trump Orders Another 2,000 Guardsmen, 700 Marines To LA | NPR News Now","NPR’s “News Now” is a roundup of the top stories of the day. Click “Show More” for a list of today’s stories:

0:00 Today’s Top Stories
0:17 Trump Orders More Troops To LA
1:47 Labor Leader's Arrest Sparks New Protests
2:54 RFK Jr. Boots Vaccine Committee Members
3:29 APA Won’t Endorse Vaccine Schedule
3:45 At Least 9 Killed In Austrian Shooting
4:36 Russian Targets Ukraine Overnight
4:52 Trump Visiting Fort Bragg Today
5:52 Thousands Take Part In Spanish Pilgrimage

NOTE: Captions are auto-generated by YouTube.

Cover Photo: Spencer Platt / Getty Images

SUBSCRIBE TO OTHER NPR CHANNELS
NPR Music: https://www.youtube.com/@nprmusic
NPR Podcasts: https://www.youtube.com/@UCuVaB0t5qJRxP55gEl6TuKQ
Fresh Air: https://www.youtube.com/@thisisfreshair

FOLLOW NPR ELSEWHERE
https://www.npr.org
https://www.instagram.com/npr
https://www.tiktok.com/@npr
https://www.facebook.com/NPR

The NPR shows you love are possible thanks to your support. Donate today: https://www.npr.org/donations/support

#california #trump #ukriane",2025-06-10 14:41:08+00:00,PT6M58S,418,0:06:58,https://www.youtube.com/watch?v=c0NjmETIR0s,National News,Politics
54,NPR,cQtTKl-cAv4,"Ed, a runaway zebra, captured in Tennessee","Officials in central Tennessee have finally caught a runaway pet zebra.
Ed the zebra was picked up in a pasture in central Tennessee. Authorities literally picked him up — Tennessee officials wrapped up the zebra in a net and a helicopter team airlifted him to a waiting animal trailer.

Ed escaped from his owner last month — he arrived in the Christiana community in central Tennessee, on May 30, and his owner reported him missing the next day. He gained fame by running in and out of Interstate 24 traffic. No injuries were reported.

The pursuit came one month after a runway kangaroo shut down a section of Alabama interstate.",2025-06-09 19:00:36+00:00,PT33S,33,0:00:33,https://www.youtube.com/watch?v=cQtTKl-cAv4,Local News,Local News
55,NPR,77lZivi0omU,Israeli forces detain protestors as they seize Gaza-bound boat,"Israeli forces seized a small ship carrying aid headed for Gaza over the weekend, detaining a prominent climate change activist and other protestors in the process.

The British-flagged ship, the Madleen, set sail from Italy a week ago to protest Israel's blockade of Gaza and deliver a symbolic amount of aid. Early Monday, Israeli forces said they took command of the vessel at sea, detaining Swedish climate activist Greta Thunberg and the rest of the crew. Israel said it would return those detained to their home countries.

Drones off the coast of Malta attacked an aid a ship sent by the same group in May, damaging the vessel. No one claimed responsibility but the group blamed Israel.

Israel has banned all international aid from reaching Gaza for two months and recently implemented its own system of limited deliveries under armed guard.",2025-06-09 17:15:00+00:00,PT57S,57,0:00:57,https://www.youtube.com/watch?v=77lZivi0omU,World News,World
56,NPR,edYCFyij52s,Newsom Plans To Sue Over National Guard's Deployment | NPR News Now,"NPR’s “News Now” is a roundup of the top stories of the day. Click “Show More” for a list of today’s stories:

0:00 Today’s Top Stories
0:18 Newsom Plans To Sue Over Deployment
1:14 Israeli Forces Seize Gaza-Bound Boat
2:11 Trump’s Travel Ban Takes Effect Today
3:12 U.S.-China Trade Talks Continue Today
4:13 Proud Boys Sue Over Jan. 6 Prosecutions
4:32 Judge Rules CPB Board Members Can Stay On The Job
5:33 Broadway Celebrates At The 2025 Tony Awards
6:31 Ed The Zebra Captured In Tennessee

NOTE: Captions are auto-generated by YouTube.

Cover Photo: David Pashaee / Middle East Images / AFP via Getty Images

SUBSCRIBE TO OTHER NPR CHANNELS
NPR Music: https://www.youtube.com/@nprmusic
NPR Podcasts: https://www.youtube.com/@UCuVaB0t5qJRxP55gEl6TuKQ
Fresh Air: https://www.youtube.com/@thisisfreshair

FOLLOW NPR ELSEWHERE
https://www.npr.org
https://www.instagram.com/npr
https://www.tiktok.com/@npr
https://www.facebook.com/NPR

The NPR shows you love are possible thanks to your support. Donate today: https://www.npr.org/donations/support

#trump #gaza #zebra",2025-06-09 14:41:40+00:00,PT7M3S,423,0:07:03,https://www.youtube.com/watch?v=edYCFyij52s,News,General News
57,NPR,Seh1vt3c-hM,"Dave Portnoy on Trump, the 'manosphere' and 'Barstool conservatism' | Morning Edition | NPR","Dave Portnoy on the manosphere, meme coins and what drove him to be more political | Morning Edition | NPR

In an exclusive interview, Barstool Sports founder Dave Portnoy tells NPR’s Morning Edition why President Trump has met his expectations, what he wishes the President would do differently and what Democrats need to do to win back the votes of men like him.

Host
Steve Inskeep

Producer
Adam Bearne
Will Mitchell

Show Editor
Reena Advani

Video Editor
Lear Bunda

Executive Producer
Jay Shaylor

------------------------------------------------------

Follow NPR elsewhere, too:
• Instagram: https://www.instagram.com/npr/
• TikTok: https://www.tiktok.com/@npr
• Facebook: https://www.facebook.com/NPR",2025-06-09 09:00:43+00:00,PT37M56S,2276,0:37:56,https://www.youtube.com/watch?v=Seh1vt3c-hM,Politics,Politics
58,NPR,EO9JlHMflJI,Lizards are evolving at hyper speed in Puerto Rican cities,"Lizards are evolving at hyper speed in Puerto Rican cities. These turbocharged genetic adaptations mean they can run and move faster than their countryside cousins. But why? Evolutionary biologists Shane Campbell-Staton and Kristin Winchell are studying how the urban environment is spurring rapid genetic adaptations in this lizard species.

This video includes footage from an episode of the PBS docuseries HumanFootprintPBS: “The Urban Jungle”, Season 1. @shane.campbellstaton is also hosting an upcoming second season of the docuseries, which is produced by @daysedge productions.",2025-06-07 11:00:33+00:00,PT59S,59,0:00:59,https://www.youtube.com/watch?v=EO9JlHMflJI,Science,Science
59,NPR,HS6sTKC3SyM,Marco Rubio said no one has died due to USAID cuts. This mom disagrees,"In testimony before the House Foreign Affairs Committee in May, Secretary of State Marco Rubio declared that no one has died because of cuts to USAID  — the cutoff of billions of dollars of U.S. support for global health programs.

One mother from Nigeria begs to differ.

Mariam Mohammed, a widowed mother of two, says her younger son — 7-year-old Babagana Bukar Mohammed — died as a result of the disruptions to U.S. foreign aid.",2025-06-06 22:30:03+00:00,PT2M2S,122,0:02:02,https://www.youtube.com/watch?v=HS6sTKC3SyM,International Affairs,World
60,NPR,f_7KqbSaE-o,D-Day anniversary observed in Normandy,"Today is the 81st anniversary of D-Day, the start of the Allied operation in 1944 to land troops on the French shore of Normandy and the final assault on Nazi Germany. The operation had been kept secret until hundreds of thousands of Allied troops stormed the shore.

Defense Secretary Pete Hegseth commemorated the anniversary with veterans at the American Cemetery overlooking the shore in the village of Colleville-sur-Mer.",2025-06-06 21:30:08+00:00,PT25S,25,0:00:25,https://www.youtube.com/watch?v=f_7KqbSaE-o,History,History
61,NPR,5wMub1ke6b4,"'Such Ingratitude': Trump, Musk Break Up Over Republicans' Budget Bill | NPR News Now","NPR’s “News Now” is a roundup of the top stories of the day. Click “Show More” for a list of today’s stories:

0:00 Today’s Top Stories
0:17 Trump, Musk Have A Falling Out
1:27 Israel Arming A Private Militia
2:16 Russia Takes Aim At Targets Across Ukraine
3:15 Trump’s Travel Ban Covers Afghans, Too
4:08 CBO: Some Seniors Will Lose Medicaid
5:02 Trump Administration Brings Guatemalan Back
5:32 Hegseth Heads To Normandy

NOTE: Captions are auto-generated by YouTube.

Cover Photo: Spencer Platt / Getty Images

SUBSCRIBE TO OTHER NPR CHANNELS
NPR Music: https://www.youtube.com/@nprmusic
NPR Podcasts: https://www.youtube.com/@UCuVaB0t5qJRxP55gEl6TuKQ
Fresh Air: https://www.youtube.com/@thisisfreshair

FOLLOW NPR ELSEWHERE
https://www.npr.org
https://www.instagram.com/npr
https://www.tiktok.com/@npr
https://www.facebook.com/NPR

The NPR shows you love are possible thanks to your support. Donate today: https://www.npr.org/donations/support

#trump #elonmusk #gaza",2025-06-06 14:37:41+00:00,PT6M1S,361,0:06:01,https://www.youtube.com/watch?v=5wMub1ke6b4,News,General News
62,NPR,ci2BSkkBya4,"Is politics a dating dealbreaker? For Gen Z, seems like yes","Is politics a dating dealbreaker? For Gen Z, seems like yes",2025-06-05 17:00:49+00:00,PT2M4S,124,0:02:04,https://www.youtube.com/watch?v=ci2BSkkBya4,Lifestyle,Lifestyle
63,NPR,futZND2n6cQ,New Zealand's Parliament suspends Māori lawmakers over protest,"New Zealand legislators voted Thursday to enact suspensions from Parliament for three lawmakers who performed a Māori haka to protest a proposed law.

Hana-Rāwhiti Maipi-Clarke received a seven-day ban and the leaders of her political party, Debbie Ngarewa-Packer and Rawiri Waititi, were barred for 21 days. Three days had been the longest ban for a lawmaker from New Zealand's Parliament.

The lawmakers from Te Pāti Māori, the Māori Party, performed the haka, a chanting dance of challenge, last November to oppose a widely unpopular bill, now defeated, that they said would reverse Indigenous rights.

The protest drew global headlines and provoked months of debate among lawmakers about what the consequences for the lawmakers' actions should be and whether New Zealand's Parliament welcomed or valued Māori culture — or felt threatened by it.",2025-06-05 16:01:09+00:00,PT29S,29,0:00:29,https://www.youtube.com/watch?v=futZND2n6cQ,Politics,Politics
64,NPR,mCumP2XU49s,Trump Issues Travel Ban For Foreign Nationals From 12 Countries | NPR News Now,"NPR’s “News Now” is a roundup of the top stories of the day. Click “Show More” for a list of today’s stories:

0:00 Today’s Top Stories
0:17 Trump Issues A New Travel Ban
1:33 Trump Issue New Crackdowns On Harvard
2:26 Supreme Court Issues Major Decisions
3:30 Judge Blocks Family's Deportation
4:31 FBI Arrests Another Bombing Suspect
5:15 Israel Recovers 2 Hostages' Bodies
6:12 Program Testing Wastewater For Measles
7:07 New Zealand's Parliament Suspends Māori Lawmakers

NOTE: Captions are auto-generated by YouTube.

Cover Photo: Spencer Platt / Getty Images

SUBSCRIBE TO OTHER NPR CHANNELS
NPR Music: https://www.youtube.com/@nprmusic
NPR Podcasts: https://www.youtube.com/@UCuVaB0t5qJRxP55gEl6TuKQ
Fresh Air: https://www.youtube.com/@thisisfreshair

FOLLOW NPR ELSEWHERE
https://www.npr.org
https://www.instagram.com/npr
https://www.tiktok.com/@npr
https://www.facebook.com/NPR

The NPR shows you love are possible thanks to your support. Donate today: https://www.npr.org/donations/support

#trump #gaza #measles",2025-06-05 15:39:46+00:00,PT7M37S,457,0:07:37,https://www.youtube.com/watch?v=mCumP2XU49s,National News,Politics
