Unnamed: 0,channel_title,video_id,title,description,publishedAt,duration_iso,duration_seconds,duration_hms,url,section,merged_section,subsection
77,NowThis Impact,HwE0pYOQXXU,How Republicans Are Dismantling Legal Immigration,Republican policies aim to strip immigrants of legal status and block legal immigration pathways.,2025-06-13 19:00:52+00:00,PT44S,44,0:00:44,https://www.youtube.com/watch?v=HwE0pYOQXXU,Immigration,World,
78,NowThis Impact,ukiCksn44u4,"If the Treasury Secretary Can’t Add, Who’s Balancing the Billionaires' Checkbooks?",Troubling that our treasury secretary can't do basic addition,2025-06-13 18:00:52+00:00,PT55S,55,0:00:55,https://www.youtube.com/watch?v=ukiCksn44u4,Politics,Politics,Biden Administration
79,NowThis Impact,zi6Z7szAdx4,What the Data Really Says About Immigrants,We're debunking the right’s claims about immigrants using real data.,2025-06-13 17:01:01+00:00,PT46S,46,0:00:46,https://www.youtube.com/watch?v=zi6Z7szAdx4,Politics,Politics,Immigration
80,NowThis Impact,QojuZY3k7Lg,Private Jets Emit More in an Hour Than You Do in a Year,"We love a sustainable king 💚

Ed Sheeran is right about the impact of private jets — a single private jet can emit two tonnes of CO₂ in just one hour, which is more than the average EU citizen emits in an entire year. Private jets are five to 14 times more polluting per passenger than commercial flights, and 50 times more than trains.",2025-06-13 01:00:57+00:00,PT1M17S,77,0:01:17,https://www.youtube.com/watch?v=QojuZY3k7Lg,Environment,Climate & Environment,
81,NowThis Impact,LNV-eXKUndA,Why Can’t Pete Hegseth Talk About the Qatari Plane?,Pete Hegseth repeatedly refused to disclose the cost or timeline for converting a Qatari luxury jet into the next Air Force One.,2025-06-13 00:00:32+00:00,PT50S,50,0:00:50,https://www.youtube.com/watch?v=LNV-eXKUndA,Politics,Politics,Biden Administration
82,NowThis Impact,T3KAe85saX4,They Want Us Quiet. Greta Thunberg Proved Why We Shouldn’t Be.,"With attacks on immigrants, the LGBTQIA+ community, and our bodily autonomy, it’s a good time to get angry.

Trump once told reporters that Greta Thunberg should go to ‘anger management.’ Her response was perfect.",2025-06-12 22:00:26+00:00,PT13S,13,0:00:13,https://www.youtube.com/watch?v=T3KAe85saX4,Opinion,Opinion,
83,NowThis Impact,onNOeB_uMVE,History Says It Only Takes 3.5%. We Say Let’s Go.,"Senator Alex Padilla, a legal US resident and literal senator, was violently escorted out of a press conference for Department of Homeland Security Secretary Kristi Noem.

Studies show it only takes 3.5% of the population actively participating to spark political change.

Researchers studying political movements came up with the ‘3.5% rule’ — citing examples, like peaceful protests ending dictatorial regimes in the Philippines, Georgia, Sudan, and Algeria.

While Trump threatens protesters as he plans an elaborate birthday parade for himself, nearly half the country is covered with planned protests for the No Kings March. With demonstrations set for almost 2,000 locations, this is expected to be the largest single-day mobilization since Trump returned to office.",2025-06-12 21:00:37+00:00,PT21S,21,0:00:21,https://www.youtube.com/watch?v=onNOeB_uMVE,Politics,Politics,Democracy
84,NowThis Impact,QYVHa_IhFxI,This Is What Standing Your Ground Looks Like,"'When you come to someone's house, you respect their rules.'",2025-06-12 20:00:33+00:00,PT55S,55,0:00:55,https://www.youtube.com/watch?v=QYVHa_IhFxI,Etiquette,Lifestyle,
85,NowThis Impact,EqqDXMWFB60,Trump Goes to Les Mis… With Drag Royalty?!,"Donald Trump said, ‘No drag’ at the Kennedy Center. These drag queens said, ‘bet.’",2025-06-12 19:00:35+00:00,PT19S,19,0:00:19,https://www.youtube.com/watch?v=EqqDXMWFB60,Entertainment,Entertainment,
86,NowThis Impact,FH9yyVB0CWY,Trump’s Immigration Czar Has a Disturbing Legacy,Stephen Miller is the architect behind Trump’s immigration policies — and he’s widely recognized as a white nationalist.,2025-06-12 17:01:05+00:00,PT1M41S,101,0:01:41,https://www.youtube.com/watch?v=FH9yyVB0CWY,Politics,Politics,Immigration
87,NowThis Impact,mrVL2B24xCc,Peaceful Dissent Isn’t the Same as Political Violence,There's one key similarity - see if you can guess it what it is....,2025-06-12 00:00:39+00:00,PT1M27S,87,0:01:27,https://www.youtube.com/watch?v=mrVL2B24xCc,Opinion,Opinion,
88,NowThis Impact,tkonc0BuvKk,"For Trump, It’s Not Service. It’s Strategy.",Trump only uses people until he gets what he wants from them — and that includes police and the military.,2025-06-11 23:00:40+00:00,PT1M24S,84,0:01:24,https://www.youtube.com/watch?v=tkonc0BuvKk,Politics,Politics,Trump Administration
89,NowThis Impact,9PkQmDk9chM,How Many More Women Must Be Treated Like This?,"Adriana Smith was 9 weeks pregnant when she was declared brain dead. Because of Georgia’s abortion ban, her family has not been able to allow her to pass peacefully, and is racking up thousands in medical debt. When will women be seen as human beings, and not just baby factories?",2025-06-11 22:00:37+00:00,PT2M9S,129,0:02:09,https://www.youtube.com/watch?v=9PkQmDk9chM,Health News,Health,
90,NowThis Impact,jIKtlsGzvfE,"When Leaders Attack the Press, Democracy Suffers",Law enforcement’s attacks on reporters have surged under Trump. You know who else targets reporters? Dictators.,2025-06-11 21:00:49+00:00,PT1M10S,70,0:01:10,https://www.youtube.com/watch?v=jIKtlsGzvfE,Politics,Politics,Trump Administration
91,NowThis Impact,H9byO5vJ5f0,Peaceful Protestors Get Troops. Insurrectionists Get Pardons.,"Trump is sending the military to confront peaceful protesters in LA. He also pardoned the January 6 insurrectionists who raided our nation’s Capitol. So yes, they are different, Mike Johnson.",2025-06-11 20:00:36+00:00,PT33S,33,0:00:33,https://www.youtube.com/watch?v=H9byO5vJ5f0,Politics,Politics,Trump Administration
92,NowThis Impact,nvVU4oRdr_g,Trump’s Chaos Is a Cover to Gut Your Healthcare,Representative Sydney Kamlager-Dove is right: Trump is taking illegal actions to distract from efforts to strip millions of their health care.,2025-06-11 19:00:46+00:00,PT55S,55,0:00:55,https://www.youtube.com/watch?v=nvVU4oRdr_g,Politics,Politics,Healthcare
93,NowThis Impact,IpsdQNooFeM,Trump’s Budget Slashes Nearly 40% from Cancer Research Agency,"Trump’s budget proposal includes major cuts to the National Institutes of Health (NIH), which invests heavily in cancer research.

The bill calls for an $18 billion reduction — nearly 40% of the agency’s discretionary budget. Sen. Dick Durbin summed up the mood: ‘Why would they do this?’",2025-06-11 18:00:42+00:00,PT35S,35,0:00:35,https://www.youtube.com/watch?v=IpsdQNooFeM,Health News,Health,
94,NowThis Impact,iM6RhY_7vW4,When Republicans Spoke with Empathy on Immigration,"In a 1980 debate, both George H.W. Bush and Ronald Reagan talked about immigration with far more empathy and humanity than Trump and MAGA do today. What happened to the GOP — and where is their humanity?",2025-06-11 17:00:56+00:00,PT1M10S,70,0:01:10,https://www.youtube.com/watch?v=iM6RhY_7vW4,Politics,Politics,Immigration
95,NowThis Impact,nbyJQpNJQdI,LA Protester Fired On After Being Trapped by Police,Officers fired a nonlethal round at a woman walking home alone from close range after blocking her from reaching her apartment during the ICE protests in LA. A witness caught the moment on camera and ran to help the woman before they were shot at again and told to move.,2025-06-11 16:01:03+00:00,PT29S,29,0:00:29,https://www.youtube.com/watch?v=nbyJQpNJQdI,Local News,Local News,
96,NowThis Impact,VGIse21py3E,Bill Targets People Identifying ICE Agents,So ICE agents are allowed to cover their faces because they’re worried about harassment? Boo hoo. Immigrants are worried about never seeing their family members again.,2025-06-11 00:00:47+00:00,PT1M31S,91,0:01:31,https://www.youtube.com/watch?v=VGIse21py3E,Immigration,World,
97,NowThis Impact,jydQEWsGB_E,National Guard and Activist Protection,We need to talk about Selma — there’s a big difference between sending in the National Guard to protect activists vs. protecting the police.,2025-06-10 23:30:40+00:00,PT1M21S,81,0:01:21,https://www.youtube.com/watch?v=jydQEWsGB_E,Civil Rights,Social Issues,
98,NowThis Impact,dGH_jWpmprA,Why Fox News Misses the Point of Immigration Raids,Fox News keeps finding new ways to blame victims. That’s why they rarely address why people are protesting in the first place — it’s a response to large-scale immigration raids that target everyday people searching for a better life.,2025-06-10 22:30:34+00:00,PT34S,34,0:00:34,https://www.youtube.com/watch?v=dGH_jWpmprA,Opinion,Opinion,
99,NowThis Impact,9knptaefHNI,Kamala Harris Proves Right Again,Another round of ‘Kamala was right.’,2025-06-10 19:00:54+00:00,PT1M1S,61,0:01:01,https://www.youtube.com/watch?v=9knptaefHNI,Politics,Politics,Biden Administration
100,NowThis Impact,RQ5VcxVaklY,Trump’s Double Standard on Insurrectionists,"Trump called protesters in LA ‘insurrectionists,’ despite pardoning actual insurrectionists who stormed the Capitol on January 6, 2021. He’s now looking for a rationale to invoke the 1807 Insurrection Act, which would give him even more authority. Ironically, he didn’t invoke the act on January 6.",2025-06-10 18:30:32+00:00,PT19S,19,0:00:19,https://www.youtube.com/watch?v=RQ5VcxVaklY,Politics,Politics,Trump Administration
101,NowThis Impact,krrGndpamak,Doechii Speaks Out at BET Awards,"Doechii used her platform at the BET Awards to speak out against the Trump administration: ‘I want you all to consider what kind of government it appears to be when every time we exercise our democratic right to protest, the military is deployed against us.’",2025-06-10 18:00:59+00:00,PT1M,60,0:01:00,https://www.youtube.com/watch?v=krrGndpamak,Politics,Politics,Trump Administration
102,NowThis Impact,ii3V9ZkyobM,Murphy Critiques Trump's Distraction Tactics,"Sen. Chris Murphy (D-NY) says Trump is doing everything he can to distract from his Big, Ugly Bill — a proposal that would rip health care away from millions, give huge tax cuts to the rich, and dig the deficit even deeper.",2025-06-10 17:30:47+00:00,PT43S,43,0:00:43,https://www.youtube.com/watch?v=ii3V9ZkyobM,Politics,Politics,Healthcare
103,NowThis Impact,q3C5uXOaxmI,Trumps Owns Himself,Trump vs Trump,2025-06-10 16:01:06+00:00,PT8S,8,0:00:08,https://www.youtube.com/watch?v=q3C5uXOaxmI,Politics,Politics,Trump Administration
104,NowThis Impact,TiFJz-bCKDY,"Trump’s Playbook: Create a Crisis, Then Blame the Victims","It started out mostly peaceful — until Trump got involved. There’s no reason to escalate the situation or bring in military force for issues usually resolved by local law enforcement. Doing so only makes things more violent, not less.",2025-06-09 23:00:35+00:00,PT1M32S,92,0:01:32,https://www.youtube.com/watch?v=TiFJz-bCKDY,Politics,Politics,Trump Administration
105,NowThis Impact,JbTpl0777Y8,Workplace Raids in LA? Or a Targeted Attack on Dissent,"It was never about ‘removing criminals.’ It was always about white nationalism.

Stephen Miller, the architect behind Trump’s immigration policies, is a known white nationalist. Trump himself has said he believes immigrants are ‘poisoning the blood of America.’

Did the administration target LA — a city that opposes Trump — with workplace raids to provoke a reaction so Trump can use federal power to ‘take America back?’",2025-06-09 22:00:49+00:00,PT1M29S,89,0:01:29,https://www.youtube.com/watch?v=JbTpl0777Y8,Politics,Politics,Immigration
106,NowThis Impact,AiiX0oaU5ZI,"So… It Was Never About Crime, Was It?",So is it actually about arresting criminals — or is it just about being racist? Seems like Trump’s border czar is admitting the latter.,2025-06-09 20:00:35+00:00,PT52S,52,0:00:52,https://www.youtube.com/watch?v=AiiX0oaU5ZI,Politics,Politics,Immigration
107,NowThis Impact,2djAfGvLgIs,You Can’t Sugarcoat State Violence,And he was right.,2025-06-09 19:00:31+00:00,PT10S,10,0:00:10,https://www.youtube.com/watch?v=2djAfGvLgIs,Opinion,Opinion,
108,NowThis Impact,HbC2yNMJTTU,"Newsom Says It’s All Ego, No Strategy.",Gov. Gavin Newsom breaks down the reality of the LA protests: It’s about Trump’s ego. It’s that simple.,2025-06-09 18:00:39+00:00,PT50S,50,0:00:50,https://www.youtube.com/watch?v=HbC2yNMJTTU,Politics,Politics,Trump Administration
109,NowThis Impact,XSIY-yDv7JU,She Literally WARNED Us,"It’s at the point where nearly every time something happens, there’s a clip of her warning us it was coming 🤦",2025-06-09 17:00:42+00:00,PT59S,59,0:00:59,https://www.youtube.com/watch?v=XSIY-yDv7JU,Entertainment,Entertainment,
110,NowThis Impact,s2mTKo2KG00,"Newsom Defends Immigrants, Challenges Trump’s Deportation Plans","Gov. Gavin Newsom of California told border czar Tom Homan that if he and Trump plan to make arrests, they should arrest him — not the innocent people who came to the United States seeking a better life.",2025-06-09 16:01:21+00:00,PT52S,52,0:00:52,https://www.youtube.com/watch?v=s2mTKo2KG00,Politics,Politics,Immigration
111,NowThis Impact,StPx4nKlZj4,Climate Wins from Speaking Up and Fighting Back,"Believe it or not, we’ve had some climate wins lately. Why? Steph Spiers explains it’s because people spoke up, fought back, and didn’t let MAGA take away pro-environment jobs or public land.",2025-06-08 17:00:38+00:00,PT1M11S,71,0:01:11,https://www.youtube.com/watch?v=StPx4nKlZj4,Environment,Climate & Environment,
112,NowThis Impact,Vac2xRQwjDQ,Double Standards in Politics,"Per usual, the double standard with MAGA is real. Imagine if President Obama had done even half of the things Trump has done — just in the last 6 months?",2025-06-08 16:15:34+00:00,PT1M4S,64,0:01:04,https://www.youtube.com/watch?v=Vac2xRQwjDQ,Politics,Politics,Trump Administration
113,NowThis Impact,1baWfXgQDt8,Empowering Women to Lead with Emotional Intelligence,And women are the emotional ones?!,2025-06-07 18:00:53+00:00,PT1M11S,71,0:01:11,https://www.youtube.com/watch?v=1baWfXgQDt8,Opinion,Opinion,
114,NowThis Impact,G7QqWl2JiD4,Denzel Washington's Wisdom Holds True Today,"To be fair, when is Denzel Washington ever wrong?",2025-06-07 17:00:38+00:00,PT30S,30,0:00:30,https://www.youtube.com/watch?v=G7QqWl2JiD4,Entertainment,Entertainment,
115,NowThis Impact,e52Px2awDwQ,Why Access to Abortion in Emergencies Matters,"Thank you @repclairemccaskill for breaking down why abortion access — especially in emergency situations — is so important. ‘Women don’t go to the emergency room to get elective abortions.’ You’d think that’s obvious, but this week, the Trump administration rolled back Biden-era guidance meant to protect both women and medical providers, even in states where abortion is banned.",2025-06-06 23:30:28+00:00,PT1M19S,79,0:01:19,https://www.youtube.com/watch?v=e52Px2awDwQ,Politics,Politics,Reproductive Rights
116,NowThis Impact,Cz44M7p7S5E,Gianmarco Soresi on Musk’s Epstein Tweet,‘You ever see a fight where you want both sides to lose?’ Comedian Gianmarco Soresi shared with his audience in Europe about Elon Musk’s tweet claiming Trump won’t release the Epstein files because he’s in them.,2025-06-06 23:00:44+00:00,PT47S,47,0:00:47,https://www.youtube.com/watch?v=Cz44M7p7S5E,Entertainment,Entertainment,
117,NowThis Impact,2oQrtOWp4Q8,Rep. Dean Grills Lutnick on Trump’s Tariff Claims,Watch Rep. Madeleine Dean grill Secretary of Commerce Howard Lutnick on Trump’s tariffs. Lutnick claimed banana prices will drop when producers return to the U.S. He must have forgotten that we don’t grow bananas in the U.S.,2025-06-06 22:30:31+00:00,PT38S,38,0:00:38,https://www.youtube.com/watch?v=2oQrtOWp4Q8,Politics,Politics,Trump Administration
118,NowThis Impact,KPaa9c_hFFA,Pro-Police Claims Exposed as Hypocrisy,"For an administration that claims to be pro-police, they sure aren’t showing it. Sure, we’d rather see that funding go to social programs instead of more police enforcement, but this just proves — once again — that MAGA and Trump will throw anyone under the bus if it saves them money. Hypocrisy at its finest.",2025-06-06 22:00:54+00:00,PT1M31S,91,0:01:31,https://www.youtube.com/watch?v=KPaa9c_hFFA,Politics,Politics,Trump Administration
119,NowThis Impact,QRpHlngNaPQ,A Pushback Against Healthcare Confusion,This is an effort from the Trump administration to confuse both patients and medical providers — especially in states with abortion bans — about whether they’re allowed to administer or receive critical care in emergency situations. We can do something about this.,2025-06-06 21:30:41+00:00,PT1M25S,85,0:01:25,https://www.youtube.com/watch?v=QRpHlngNaPQ,Health Policy,Health,
120,NowThis Impact,36oiWNSIq8k,Merz Reminds Trump of Immigrant Roots,"Germany’s chancellor, Friedrich Merz, subtly reminded Trump of his own immigrant roots by presenting him with the birth certificate of his German grandfather, Friedrich Trump.",2025-06-06 19:00:46+00:00,PT27S,27,0:00:27,https://www.youtube.com/watch?v=36oiWNSIq8k,Politics,Politics,Immigration
121,NowThis Impact,Yr-mRELIjBE,They Want Us Afraid. ICE Watch Wants Us Ready.,"The ICE raids are meant to make us feel helpless. But now, organizations like ICE Watch are empowering communities by providing tools and training to help people take a stand.

(with @siembranc6840)",2025-06-06 17:50:27+00:00,PT1M10S,70,0:01:10,https://www.youtube.com/watch?v=Yr-mRELIjBE,Immigration,World,
122,NowThis Impact,RJcEfgWwEnU,AOC Clocks Trump and Musk Beef in One Line,"AOC’s six-word response to the Trump and Musk breakup is perfect: ‘The girls are fighting, aren’t they?’",2025-06-06 17:15:26+00:00,PT34S,34,0:00:34,https://www.youtube.com/watch?v=RJcEfgWwEnU,Entertainment,Entertainment,
123,NowThis Impact,2MVQ8kGZ2Yw,Conservatives Are Pushing Fake Science on the Abortion Pill,The GOP is using a fake study to try to ban the abortion pill,2025-06-06 03:00:38+00:00,PT1M51S,111,0:01:51,https://www.youtube.com/watch?v=2MVQ8kGZ2Yw,Politics,Politics,Reproductive Rights
124,NowThis Impact,hypSavECvW8,Call 911 or Face Prison? Abortion Bans Push Women Into Fear,"This is the reality of abortion bans: To avoid being charged, women in West Virginia — at least according to this prosecutor — should ‘call 911’ and tell authorities they’re miscarrying. Raleigh County prosecuting attorney Tom Truman explained that because women have been charged with felonies for disposing of fetal tissue during a miscarriage — like flushing it in the toilet — women should take proactive measures to avoid being criminally charged … for a natural biological process.",2025-06-06 02:00:33+00:00,PT32S,32,0:00:32,https://www.youtube.com/watch?v=hypSavECvW8,Health News,Health,
125,NowThis Impact,hmbV9JWTd2E,How Anti-LGBTQ+ Rhetoric Endangers Queer Lives,How anti-LGBTQ+ sentiment from the right enables violence against queer people — a group facing hate crimes at five times the rate of non-LGBTQ+ people. This is the story of Jonathan Joss.,2025-06-06 01:01:28+00:00,PT1M26S,86,0:01:26,https://www.youtube.com/watch?v=hmbV9JWTd2E,Social Issues,Social Issues,
126,NowThis Impact,WVABa321RYs,Why Is ICE Hiding Behind Masks? The Answer Says It All,The head of ICE explained why his officers wear masks — and it’s exactly what you’d expect: they don’t want to be held accountable for treating immigrants like sh*t.,2025-06-05 23:00:34+00:00,PT32S,32,0:00:32,https://www.youtube.com/watch?v=WVABa321RYs,Immigration,World,
127,NowThis Impact,ArYP1T8cS3I,Yulissa’s Love Island Exit Was Quicker Than a Red Flag Reveal,Love Island’s Yulissa left the villa before fans could even vote her off. That’s some quick organizing if we’ve ever seen it.,2025-06-05 22:30:29+00:00,PT1M21S,81,0:01:21,https://www.youtube.com/watch?v=ArYP1T8cS3I,Entertainment,Entertainment,
128,NowThis Impact,wD7oKhd7gnc,Yulissa’s Love Island Exit Was Quicker Than a Red Flag Reveal,"ICYMI: Elon Musk has been on an X (formerly Twitter) rampage for hours, revealing that the rift between him and Donald Trump is a lot messier than people thought. Musk has agreed with posters that Trump should be impeached, claimed Trump’s economic policies will send the U.S. into a recession, and suggested the Epstein files haven’t been released because Trump is in them. And those are just a few of the many claims from the former head of DOGE. Some couples just aren’t meant to be happily ever after :(",2025-06-05 22:00:49+00:00,PT38S,38,0:00:38,https://www.youtube.com/watch?v=wD7oKhd7gnc,Entertainment,Entertainment,
129,NowThis Impact,w2rmBtSqYFY,Elon Musk Gets Schooled (Literally),This takedown is incredible,2025-06-05 20:00:32+00:00,PT2M3S,123,0:02:03,https://www.youtube.com/watch?v=w2rmBtSqYFY,Sports,Sports,
130,NowThis Impact,UVGPS5imcho,Want to Know When the Next Hurricane Hits? Call Your Reps,"To help people stay safe during hurricanes, a Florida weatherman is urging viewers to contact their politicians and demand an end to National Weather Service budget cuts.",2025-06-05 19:00:49+00:00,PT1M54S,114,0:01:54,https://www.youtube.com/watch?v=UVGPS5imcho,Weather,Weather,
131,NowThis Impact,Oe6ta4udoZ0,MAGA Supporter Removed from Love Island USA,"Yulissa has left the villa.

She was abruptly removed from ‘Love Island USA’ shortly after the premiere due to resurfaced videos of her using racial slurs — specifically the N-word — during past podcast appearances.

Maybe this is a reminder that just because you legally ‘can’ say something doesn’t mean you ‘should.’ Actions have consequences.",2025-06-05 18:00:39+00:00,PT13S,13,0:00:13,https://www.youtube.com/watch?v=Oe6ta4udoZ0,Entertainment News,Entertainment,
132,NowThis Impact,_wpgVe6oeeQ,Trump’s Not In It for Himself? Let’s Talk Facts.,Karoline Leavitt claimed Trump isn’t using the presidency for his own benefit. Here’s why that’s not true — and how MAGA justifies his corruption.,2025-06-05 17:01:54+00:00,PT1M30S,90,0:01:30,https://www.youtube.com/watch?v=_wpgVe6oeeQ,Politics,Politics,Trump Administration
133,NowThis Impact,Zp3E53iPeo8,When the Education Secretary Doesn’t Know Education History…,"Despite being the actual secretary of education, Linda McMahon couldn’t answer a basic question about the history of the U.S. education system. Yikes.",2025-06-05 02:00:18+00:00,PT17S,17,0:00:17,https://www.youtube.com/watch?v=Zp3E53iPeo8,Education,Education,
134,NowThis Impact,pFdq0Zr5vJ0,"Healthcare for Who? Not You, If Trump Gets His Way","Thank you to The Audrey & Jeremy Podcast for breaking down why access to health care matters. Trump’s Big, Beautiful, Bill would cost millions of people the care they need — especially those with disabilities who rely on government programs.",2025-06-05 00:00:45+00:00,PT1M2S,62,0:01:02,https://www.youtube.com/watch?v=pFdq0Zr5vJ0,Health Care,Health,
135,NowThis Impact,LNXXSb6RhQ8,The Cost of Corporate Greed,Congressman Greg Casar asks Secretary of Education Linda McMahon: How is it worth it for kids to lose access to health care just so the ultra-rich can get even richer?,2025-06-04 23:00:50+00:00,PT1M38S,98,0:01:38,https://www.youtube.com/watch?v=LNXXSb6RhQ8,Politics,Politics,Healthcare
136,NowThis Impact,ocVheViN8ww,Rep. Casar Schools McMahon on What Kids Actually Need,"If kids don’t have a roof over their heads, access to food, or quality health care, how are they supposed to get a good education? That was Congressman Casar's question for Secretary of Education Linda McMahon, who’s been called out for being seriously underqualified — but definitely overpaid.",2025-06-04 22:15:24+00:00,PT1M24S,84,0:01:24,https://www.youtube.com/watch?v=ocVheViN8ww,Education,Education,
137,NowThis Impact,rRuUQqI2P9g,"Dying Sooner Isn’t a Policy Plan, Senator Ernst",Perfect response to Sen. Joni Ernst carelessly saying ‘we all are going to die’ while trying to defend Medicaid cuts.,2025-06-04 21:00:42+00:00,PT37S,37,0:00:37,https://www.youtube.com/watch?v=rRuUQqI2P9g,Politics,Politics,Healthcare
138,NowThis Impact,j7aQUMVqlYA,Cutting Priorities to Fuel Tax Breaks for the Wealthy,The priorities are clear when you see what we’re cutting — all in the name of tax cuts for the wealthy.,2025-06-03 23:00:42+00:00,PT1M24S,84,0:01:24,https://www.youtube.com/watch?v=j7aQUMVqlYA,Politics,Politics,Taxes
139,NowThis Impact,TkEWLgnQXXY,Teen Arrested by ICE Sparks Student Walkout,"Marcelo Gomes da Silva, a Brazilian teenager, was arrested by ICE on his way to volleyball practice. He was supposed to play in the Milford High School band at graduation the next day.

ICE officials admitted he was not the target of the operation, and no local officials were notified of the raid.

Students at Gomes da Silva’s high school responded by staging a walkout, holding signs that said, ‘Free Marcelo.’ Other members of his community have spoken out, pleading for his release.",2025-06-03 19:15:40+00:00,PT2M46S,166,0:02:46,https://www.youtube.com/watch?v=TkEWLgnQXXY,Local News,Local News,
140,NowThis Impact,P0T0aP7KZIk,Texas Bill Threatens Romeo and Juliet with Book Ban,"Texas Republicans passed a bill banning books that are ‘inconsistent with community values’ in schools — whatever that means. The law would put school boards, not librarians, in charge of deciding what books are allowed in libraries.

When Rep. James Talarico questioned the bill’s author, he admitted the law could even ban ‘Romeo and Juliet.’

This is what lawmakers are focused on while most Americans are living paycheck to paycheck.",2025-06-03 19:00:41+00:00,PT27S,27,0:00:27,https://www.youtube.com/watch?v=P0T0aP7KZIk,Education,Education,
141,NowThis Impact,uSzdqEW994s,Peter Thiel Builds America’s Biggest Surveillance System,"Meet Peter Thiel, co-founder of Palantir — the tech company Trump has enlisted to build the largest government surveillance system in U.S. history.",2025-06-03 18:00:49+00:00,PT1M28S,88,0:01:28,https://www.youtube.com/watch?v=uSzdqEW994s,Technology,Technology,
142,NowThis Impact,EPain8bPB_4,Elon Musk Walks Away from White House Role,Elon Musk has left his role at the White House and doesn’t want to talk about it anymore.,2025-06-02 19:00:46+00:00,PT38S,38,0:00:38,https://www.youtube.com/watch?v=EPain8bPB_4,Politics,Politics,Biden Administration
143,NowThis Impact,hXh59PcI1G8,"Promise Broken, Truth Exposed",The lie detector test determined … it was all a lie.,2025-06-02 18:00:45+00:00,PT37S,37,0:00:37,https://www.youtube.com/watch?v=hXh59PcI1G8,Crime,Crime,
144,NowThis Impact,ohXY7o6dJwo,Todd Chrisley Calls Out Prison Racism,This is........ Unexpected.,2025-06-02 17:00:43+00:00,PT40S,40,0:00:40,https://www.youtube.com/watch?v=ohXY7o6dJwo,Breaking News,Breaking News,
145,NowThis Impact,jDO88kviKp8,MAGA Sparks Outrage Over This,MAGA is really upset about this one.,2025-06-01 16:00:38+00:00,PT55S,55,0:00:55,https://www.youtube.com/watch?v=jDO88kviKp8,Politics,Politics,Trump Administration
