username,created_at,text,likes,reposts,urls,expanded_urls,section
Chicago Tribune,2025-06-25 15:04:06,A 22-year-old fan who heckled Arizona Diamondbacks second baseman Ketel Marte during a game against the Chicago White Sox at Rate Field on Tuesday night has been banned indefinitely from the South Side ballpark.,40,4,['https://www.chicagotribune.com/2025/06/25/ketel-marte-in-tears-fan-chicago-rate-field/'],['https://www.chicagotribune.com/2025/06/25/ketel-marte-in-tears-fan-chicago-rate-field/'],Sports
Chicago Tribune,2025-06-25 14:20:34,"After a year and a half without a permanent leader, Cook County Board President Toni Preckwinkle has nominated a new head for the county’s Forest Preserves.",5,2,['https://www.chicagotribune.com/2025/06/25/toni-preckwinkle-cook-county-forest-preserves-boss/'],['https://www.chicagotribune.com/2025/06/25/toni-preckwinkle-cook-county-forest-preserves-boss/'],Local News
Chicago Tribune,2025-06-25 13:04:14,"The new stadium is simple, unimposing and not unattractive. The developers explain that Gensler has designed in the “‘Chicago School’ of architecture,” but it’s more of a generalized warehouse aesthetic that you might find at a contemporary shopping mall anywhere in America, writes Edward Keegan.",12,4,['https://www.chicagotribune.com/2025/06/25/column-chicago-fire-stadium-plans-the-78-keegan/'],['https://www.chicagotribune.com/2025/06/25/column-chicago-fire-stadium-plans-the-78-keegan/'],Architecture/Design
Chicago Tribune,2025-06-25 12:55:05,"Mourners, including police officials from across the state, started to arrive before noon at Living Word Christian Center in Forest Park for the funeral of CPD Officer Krystal Rivera, the first such ceremony in 2025 for a Chicago police officer killed in the line of duty.",106,17,['https://www.chicagotribune.com/2025/06/25/krystal-rivera-funeral-begins/'],['https://www.chicagotribune.com/2025/06/25/krystal-rivera-funeral-begins/'],Obituaries
Chicago Tribune,2025-06-25 11:02:54,"Great Lake, the legendary pizza joint that fixated (and sometimes frustrated) Andersonville for five years, has returned, a dozen years later.",8,2,['https://www.chicagotribune.com/2025/06/25/great-lake-pizza-returns/'],['https://www.chicagotribune.com/2025/06/25/great-lake-pizza-returns/'],Food
Chicago Tribune,2025-06-25 09:07:22,Mariano’s is closing three suburban Chicago grocery stores as part of a broader cost-cutting initiative by parent company Kroger.,7,0,['https://www.chicagotribune.com/2025/06/25/marianos-closing-three-suburban-stores/'],['https://www.chicagotribune.com/2025/06/25/marianos-closing-three-suburban-stores/'],Business
Chicago Tribune,2025-06-25 07:56:39,An effort to require Chicago businesses to install surveillance cameras started with a City Council majority but is now seeing its support wither.,22,9,['https://www.chicagotribune.com/2025/06/25/effort-chicago-businesses-security-cameras-pushback/'],['https://www.chicagotribune.com/2025/06/25/effort-chicago-businesses-security-cameras-pushback/'],Local News
Chicago Tribune,2025-06-24 21:35:50,"The first human case of West Nile virus in Illinois has been confirmed by the U.S. Centers for Disease Control, according to the Illinois Department of Public Health.",32,27,['https://www.chicagotribune.com/2025/06/24/public-health-officials-confirm-states-first-human-west-nile-case-of-the-year/'],['https://www.chicagotribune.com/2025/06/24/public-health-officials-confirm-states-first-human-west-nile-case-of-the-year/'],Health
Chicago Tribune,2025-06-24 20:46:16,A West Elsdon woman was ordered detained as she awaits trial after she allegedly drove a vehicle through a crowd gathered in the Loop this month to protest ICE’s recent crackdowns across the city and country.,12,3,['https://www.chicagotribune.com/2025/06/24/chicago-woman-detained-for-driving-through-crowd-of-protesters-police-in-the-loop/'],['https://www.chicagotribune.com/2025/06/24/chicago-woman-detained-for-driving-through-crowd-of-protesters-police-in-the-loop/'],Local News
Chicago Tribune,2025-06-24 18:58:04,"The Federal Reserve will continue to wait and see how the economy evolves before deciding whether to reduce its key interest rate, Chair Jerome Powell said Tuesday, a stance directly at odds with President Donald Trump’s calls for immediate cuts.",22,6,['https://www.chicagotribune.com/2025/06/24/powell-fed-rate-cut/'],['https://www.chicagotribune.com/2025/06/24/powell-fed-rate-cut/'],Economy
Chicago Tribune,2025-06-24 18:11:10,"Despite his long claims of innocence, Chester Weger lived six decades in prison after confessing to the haunting 1960 Starved Rock State Park murders of three suburban Chicago women who were attacked during a hike in broad daylight.",3,2,['https://www.chicagotribune.com/2025/06/24/chester-weger-dies-of-cancer/'],['https://www.chicagotribune.com/2025/06/24/chester-weger-dies-of-cancer/'],True Crime
Chicago Tribune,2025-06-24 17:29:45,"A judge has barred the release of video and other materials related to the investigation into the friendly fire shooting death of Chicago police Officer Krystal Rivera, a move that came after the Cook County state’s attorney’s office asked that the information be shielded from records requests.",6,3,['https://www.chicagotribune.com/2025/06/24/judge-bars-release-of-video-officer-rivera/'],['https://www.chicagotribune.com/2025/06/24/judge-bars-release-of-video-officer-rivera/'],Crime
Chicago Tribune,2025-06-24 17:26:00,"Advocate Health Care may proceed with a plan to replace Advocate Trinity Hospital with a new, much smaller hospital on the South Side of Chicago, state regulators decided Tuesday, after more than a dozen community members and leaders spoke out in support of the project.",6,0,['https://www.chicagotribune.com/2025/06/24/advocate-trinity-hospital/'],['https://www.chicagotribune.com/2025/06/24/advocate-trinity-hospital/'],Health News
Chicago Tribune,2025-06-24 17:17:41,"Defenseman Duncan Keith, winner of three Stanley Cup championships with the Chicago Blackhawks, was elected to the Hockey Hall of Fame on Tuesday in his first year of eligibility.",181,9,['https://www.chicagotribune.com/2025/06/24/chicago-blackhawks-duncan-keith-hall-of-fame/'],['https://www.chicagotribune.com/2025/06/24/chicago-blackhawks-duncan-keith-hall-of-fame/'],Sports
Chicago Tribune,2025-06-24 17:10:03,"We’ve had a lot of architects in this town, some of them — Daniel Burnham, Louis Sullivan, Jeanne Gang and on and on —  rising in notoriety and star-status equal in the civic celestial realm to ballplayers and politicians.

But one who does not consistently reach such heights is Alfred Caldwell.",14,6,['https://www.chicagotribune.com/2025/06/24/alfred-caldwell-lily-pool/'],['https://www.chicagotribune.com/2025/06/24/alfred-caldwell-lily-pool/'],Architecture
Chicago Tribune,2025-06-24 10:11:22,"- What is the top priority?
- Could a trade shake things up?
- What does this draft mean in the big picture?

After 2 months of watching the playoffs, the Bulls finally will be back in the action Wednesday night with the No. 12 pick in the NBA draft. 

Here's what to know from @juliapoe.bsky.social.",0,2,['https://www.chicagotribune.com/2025/06/24/chicago-bulls-nba-draft-preview/'],['https://www.chicagotribune.com/2025/06/24/chicago-bulls-nba-draft-preview/'],Sports
Chicago Tribune,2025-06-24 16:57:51,"Why does one book live rent-free in Chicago’s head? 

We went back to his 1952 assessment of our city to find out what he got right, what he got wrong and why it still feels so hard to shake.",11,2,['https://www.chicagotribune.com/2025/06/24/was-a-j-liebling-right-about-chicago-decades-after-the-new-yorkers-second-city-time-for-a-second-reading/'],['https://www.chicagotribune.com/2025/06/24/was-a-j-liebling-right-about-chicago-decades-after-the-new-yorkers-second-city-time-for-a-second-reading/'],Arts & Culture
Chicago Tribune,2025-06-24 16:40:34,"Despite 5% state budget cuts, all 15 public colleges and universities in Indiana, including Indiana University Northwest and Purdue Northwest, won’t raise tuition or fees for the next two years.",17,5,['https://www.chicagotribune.com/2025/06/24/braun-hails-state-undergrad-tuition-freeze/'],['https://www.chicagotribune.com/2025/06/24/braun-hails-state-undergrad-tuition-freeze/'],Education
Chicago Tribune,2025-06-24 14:26:35,"After first asserting they did not turn over personal information about city workers to U.S. Customs and Immigration Enforcement, Mayor Brandon Johnson’s Law Department is now hedging on how exactly the administration responded to a federal subpoena for employment eligibility forms.",14,8,['https://www.chicagotribune.com/2025/06/24/city-documents-ice-streets-and-sanitation-subpoena/'],['https://www.chicagotribune.com/2025/06/24/city-documents-ice-streets-and-sanitation-subpoena/'],Local News
Chicago Tribune,2025-06-24 14:24:30,"Bobby Sherman, whose winsome smile and fashionable shaggy mop top helped make him into a teen idol in the 1960s and ’70s with bubblegum pop hits like “Little Woman” and “Julie, Do Ya Love Me,” has died. He was 81.",313,46,['https://www.chicagotribune.com/2025/06/24/bobby-sherman-dies/'],['https://www.chicagotribune.com/2025/06/24/bobby-sherman-dies/'],Obituaries
Chicago Tribune,2025-06-24 13:04:50,"The news release was the latest in a strange public relations campaign that appears aimed at rebuilding Dr. Anosh Ahmed's image and possibly courting the attention of President Donald Trump, who has recently granted executive clemency in a number of notable Chicago-area cases.",1,2,['https://www.chicagotribune.com/2025/06/24/indicted-loretto-hospital-exec-dubai-pr/'],['https://www.chicagotribune.com/2025/06/24/indicted-loretto-hospital-exec-dubai-pr/'],Politics
Chicago Tribune,2025-06-24 11:32:44,"Democratic Gov. JB Pritzker will announce that he will seek a third term next year, answering a question about his immediate political future but leaving unanswered whether he will pursue a longer-term goal of running for president in 2028.",397,65,['https://www.chicagotribune.com/2025/06/24/pritzker-third-term-decision/'],['https://www.chicagotribune.com/2025/06/24/pritzker-third-term-decision/'],Politics
Chicago Tribune,2025-06-24 11:06:24,"Victory Cruise Lines christened its ship Victory II at Navy Pier in May, one of two new ships in its line built to cruise the Great Lakes.",19,3,['https://www.chicagotribune.com/2025/06/24/great-lakes-cruise-navy-pier-toronto/'],['https://www.chicagotribune.com/2025/06/24/great-lakes-cruise-navy-pier-toronto/'],Travel
Chicago Tribune,2025-06-24 09:02:47,"Illinois must build 227,000 more housing units in the next five years if it is going to keep pace with demand, according to an economic report released Tuesday.",21,5,['https://www.chicagotribune.com/2025/06/24/illinois-chicago-housing-shortage-report/'],['https://www.chicagotribune.com/2025/06/24/illinois-chicago-housing-shortage-report/'],Housing
Chicago Tribune,2025-06-24 07:57:03,A tentative truce faltered Tuesday when Israel accused Iran of launching missiles into its airspace after the ceasefire was supposed to take effect and vowed to retaliate.,13,3,['https://www.chicagotribune.com/2025/06/24/trump-iran-israel-ceasefire/'],['https://www.chicagotribune.com/2025/06/24/trump-iran-israel-ceasefire/'],International News
Chicago Tribune,2025-06-23 21:23:31,Chicago activists welcomed word of a “complete and total ceasefire” in the war between Israel and Iran at a downtown protest Monday evening but said they were cautiously optimistic and urged continued agitation.,32,7,['https://www.chicagotribune.com/2025/06/23/chicago-protest-israel-iran-war/'],['https://www.chicagotribune.com/2025/06/23/chicago-protest-israel-iran-war/'],World News
Chicago Tribune,2025-06-23 20:34:47,Chicago Teachers Union President Stacy Davis Gates delivered a scathing rebuke of the Trump administration Monday while urging the district officials to prioritize the union’s new $1.5 billion four-year contract and other investments in public education.,25,8,['https://www.chicagotribune.com/2025/06/23/ctu-president-rebukes-president-trump/'],['https://www.chicagotribune.com/2025/06/23/ctu-president-rebukes-president-trump/'],Education
Chicago Tribune,2025-06-23 18:54:17,"President Donald Trump on Monday declared the “12 day war” between Israel and Iran as likely ending in a ceasefire, validating the strategic gamble of a devastating U.S. airstrike this weekend on three Iranian nuclear sites.",11,4,['https://www.chicagotribune.com/2025/06/23/us-iran-israel-nuclear-sites-strike/'],['https://www.chicagotribune.com/2025/06/23/us-iran-israel-nuclear-sites-strike/'],International News
Chicago Tribune,2025-06-23 18:20:30,"Northern Trust, the oldest major Chicago bank left standing on its own in the age of consolidation, said it plans to remain independent, despite reports that New York-based banking giant BNY Mellon reached out last week to discuss a possible merger.",12,1,['https://www.chicagotribune.com/2025/06/23/northern-trust-bny-merger-talk/'],['https://www.chicagotribune.com/2025/06/23/northern-trust-bny-merger-talk/'],Business News
Chicago Tribune,2025-06-23 18:09:27,"Residents of a large Park Forest apartment complex that has been without air conditioning for several days complained Monday the problem hasn’t been fixed, while the village promised to levy fines against the property owner.",27,8,['https://www.chicagotribune.com/2025/06/23/park-forest-apartments-air-conditioning/'],['https://www.chicagotribune.com/2025/06/23/park-forest-apartments-air-conditioning/'],Local News
Chicago Tribune,2025-06-23 14:57:33,"One of Chicago’s most famous families just welcomed three new hatchlings.

www.chicagotribune.com/2025/06/23/p...",32,2,['https://www.chicagotribune.com/2025/06/23/piping-plovers-chicks-chicago-waukegan/'],['https://www.chicagotribune.com/2025/06/23/piping-plovers-chicks-chicago-waukegan/'],Lifestyle
Chicago Tribune,2025-06-23 13:22:50,"Iran launched a missile attack Monday on a U.S. military base in Qatar, retaliating for the American bombing of its nuclear sites.",90,32,['https://www.chicagotribune.com/2025/06/23/iran-attack-us/'],['https://www.chicagotribune.com/2025/06/24/iran-attack-us/'],World News
Chicago Tribune,2025-06-23 11:03:27,"The war of words over what went wrong with developer Sterling Bay’s grand vision for its Lincoln Yards development on the North Side continues, even while the city waits to see what will happen with the sprawling site.",10,1,['https://www.chicagotribune.com/2025/06/23/lincoln-yards-lori-lightfoot-sterling-bay/'],['https://www.chicagotribune.com/2025/06/23/lincoln-yards-lori-lightfoot-sterling-bay/'],Real Estate
Chicago Tribune,2025-06-23 09:01:11,"The multiday stretch of oppressive heat and humid conditions will continue into Monday, with at least one decades-old record broken over the weekend, experts said.",10,4,['https://www.chicagotribune.com/2025/06/23/chicago-weather-forecast-monday/'],['https://www.chicagotribune.com/2025/06/23/chicago-weather-forecast-monday/'],Weather
Chicago Tribune,2025-06-23 08:05:46,"Despite political maneuvering in each state, the borders of Illinois and Indiana are unlikely to change.",15,5,['https://www.chicagotribune.com/2025/06/23/illinois-indiana-border-explainer/'],['https://www.chicagotribune.com/2025/06/23/illinois-indiana-border-explainer/'],Politics
Chicago Tribune,2025-06-22 20:43:24,"A Tennessee judge on Sunday ordered the release of Kilmar Abrego Garcia, whose mistaken deportation has become a flashpoint in President Donald Trump’s immigration crackdown, while he awaits a federal trial on human smuggling charges.",86,22,['https://www.chicagotribune.com/2025/06/22/judge-orders-kilmar-abrego-garcias-release/'],['https://www.chicagotribune.com/2025/06/22/judge-orders-kilmar-abrego-garcias-release/'],Immigration
Chicago Tribune,2025-06-22 20:12:32,"Almost 75% of Americans oppose the sale or closure of any kind of public land. And, across the board, they demonstrate consistent support for their local parks.",1413,524,['https://www.chicagotribune.com/2025/06/22/public-parks-illinois/'],['https://www.chicagotribune.com/2025/06/22/public-parks-illinois/'],Environment
Chicago Tribune,2025-06-22 19:30:43,"Moving the State Line Bridge might seem like low-hanging fruit for reducing the flooding on the Kankakee River, but it’s not a simple task.",7,1,['https://www.chicagotribune.com/2025/06/22/state-line-bridge-to-be-moved-disassembled-in-2026/'],['https://www.chicagotribune.com/2025/06/22/state-line-bridge-to-be-moved-disassembled-in-2026/'],Environment
Chicago Tribune,2025-06-22 18:59:06,"Well-known Chicago hairstylist Zahrie Walls, 27, was identified as the woman whose body was recovered Saturday in Lake Michigan near Navy Pier.",25,6,['https://www.chicagotribune.com/2025/06/22/woman-27-drowns-lake-michigan/'],['https://www.chicagotribune.com/2025/06/22/woman-27-drowns-lake-michigan/'],Local News
Chicago Tribune,2025-06-22 14:18:11,"Paul Sullivan writes on Sammy Sosa's return to Wrigley Field: Closure is something we all crave, whether it’s the perfect ending to a favorite TV series or a resolution of a real-life relationship.",17,2,['https://www.chicagotribune.com/2025/06/22/chicago-cubs-sammy-sosa-saga/'],['https://www.chicagotribune.com/2025/06/22/chicago-cubs-sammy-sosa-saga/'],Sports
Chicago Tribune,2025-06-22 10:02:55,"6-year-old Gaby's mom was detained by ICE on June 4 outside an ICE office in downtown Chicago.

The young girl's mom missed her daughter's graduation.

w / @lauranrodriguez.bsky.social photos / Antonio Perez

www.chicagotribune.com/2025/06/22/i...",20,17,['https://www.chicagotribune.com/2025/06/22/ice-chicago-honduras-mother-child/'],['https://www.chicagotribune.com/2025/06/22/ice-chicago-honduras-mother-child/'],Local News
Chicago Tribune,2025-06-22 13:46:30,"ICE took her mother in Chicago. Now a 6-year-old is left without a guardian or a legal path to reunite in Honduras.

A story about the children left behind by deportations—and the lack of infrastructure to care for them in the U.S or for reunification.

My latest w/ @nellsalzman.bsky.social",794,444,['https://www.chicagotribune.com/2025/06/22/ice-chicago-honduras-mother-child/'],['https://www.chicagotribune.com/2025/06/22/ice-chicago-honduras-mother-child/'],Immigration
Chicago Tribune,2025-06-22 13:47:13,"From the Editorial Board: Many Americans were unnerved by the President’s action and understandably so, given the likelihood of an Iranian response, as we write yet unknown.",35,8,['https://www.chicagotribune.com/2025/06/22/editorial-iran-nuclear-war-donald-trump-ali-khamenei/'],['https://www.chicagotribune.com/2025/06/22/editorial-iran-nuclear-war-donald-trump-ali-khamenei/'],Editorial
Chicago Tribune,2025-06-22 12:46:43,A new Chicago clinic is providing abortions to patients up to roughly 34 weeks into pregnancy — the only standalone clinic in the Midwest to offer often-controversial terminations in the third trimester.,44,8,['https://www.chicagotribune.com/2025/06/22/chicago-abortion-clinic-late-pregnancy/'],['https://www.chicagotribune.com/2025/06/22/chicago-abortion-clinic-late-pregnancy/'],Health
Chicago Tribune,2025-06-22 12:21:55,The Trump administration on Sunday signaled a willingness to renew talks with Iran and avoid a prolonged war in the aftermath of a surprise attack on three of the country’s nuclear sites.,11,4,['https://www.chicagotribune.com/2025/06/22/us-iran-bombing/'],['https://www.chicagotribune.com/2025/06/22/us-iran-bombing/'],International News
Chicago Tribune,2025-06-22 12:01:55,"Route 66: Plenty of places put onions on burgers. But few have been doing it as long, or as well, as they do in El Reno, Oklahoma.",10,1,['https://www.chicagotribune.com/2025/06/22/route-66-oklahoma-best-hamburgers/'],['https://www.chicagotribune.com/2025/06/22/route-66-oklahoma-best-hamburgers/'],Food
Chicago Tribune,2025-06-22 11:53:49,"The governor fired off a message to the White House, outraged that the president had deployed soldiers to an American city. It was July 1894. The governor was John Peter Altgeld of Illinois, and the president was Grover Cleveland.",52,14,['https://www.chicagotribune.com/2025/06/22/in-1894-pullman-strike-illinois-governor-fought-presidents-decision-to-bring-in-national-guard/'],['https://www.chicagotribune.com/2025/06/22/in-1894-pullman-strike-illinois-governor-fought-presidents-decision-to-bring-in-national-guard/'],History
Chicago Tribune,2025-06-22 11:23:36,"Caden Crowell pitched a two-hitter and went 4-for-4 with a run-scoring double in the first inning for Valparaiso, which added their first state title in baseball to their inaugural regional and semistate titles.",6,0,['https://www.chicagotribune.com/2025/06/21/baseball-4a-state-valparaiso-caden-crowell/'],['https://www.chicagotribune.com/2025/06/21/baseball-4a-state-valparaiso-caden-crowell/'],Sports
Chicago Tribune,2025-06-22 10:38:47,"Chicago is in store for more “dangerously hot and humid conditions” Sunday, with temperatures expected to climb well into the 90s, the National Weather Service cautioned. An extreme heat warning also remained in effect across Cook County through Monday night.",12,5,['https://www.chicagotribune.com/2025/06/22/chicago-weather-sunday-forecast/'],['https://www.chicagotribune.com/2025/06/22/chicago-weather-sunday-forecast/'],Weather
Chicago Tribune,2025-06-22 10:33:16,A look at reactions from governments and officials around the world on the United States' airstrikes on Iran.,12,5,['https://www.chicagotribune.com/2025/06/22/us-strikes-iran-world-reaction/'],['https://www.chicagotribune.com/2025/06/22/us-strikes-iran-world-reaction/'],International News
Chicago Tribune,2025-06-22 10:24:38,"The United States inserted itself into Israel’s war against Iran early Sunday by dropping 30,000-pound bombs on an uranium enrichment site buried under a mountain.",88,15,['https://www.chicagotribune.com/2025/06/22/us-iran-israel-nuclear-sites-strike/'],['https://www.chicagotribune.com/2025/06/23/us-iran-israel-nuclear-sites-strike/'],World News
Chicago Tribune,2025-06-21 20:56:57,"Sister Rosemary Connelly, the longtime head of Misericordia Heart of Mercy, who helped bring dignity to special needs community, has died.",69,11,['https://www.chicagotribune.com/2025/06/21/sister-rosemary-connelly-misericordia-head-helped-bring-dignity-to-special-needs-community/'],['https://www.chicagotribune.com/2025/06/21/sister-rosemary-connelly-misericordia-head-helped-bring-dignity-to-special-needs-community/'],Obituaries
Chicago Tribune,2025-06-21 20:41:34,"President Donald Trump said Saturday that the U.S. military struck three sites in Iran, directly joining Israel’s effort to decapitate the country’s nuclear program.",26,10,['https://www.chicagotribune.com/2025/06/21/israel-iran-war-projections/'],['https://www.chicagotribune.com/2025/06/21/israel-iran-war-projections/'],International News
Chicago Tribune,2025-06-21 20:29:19,"The U.S. logged fewer than 20 measles cases this week, though Iowa announced the state’s first outbreak Thursday and Georgia confirmed its second Wednesday.",45,16,['https://www.chicagotribune.com/2025/06/21/us-measles-cases/'],['https://www.chicagotribune.com/2025/06/21/us-measles-cases/'],Health
Chicago Tribune,2025-06-21 20:00:54,About 200 people braved the Saturday afternoon heat to rally downtown in Federal Plaza against the U.S. Supreme Court's decision to uphold Tennessee’s ban on gender-affirming care for minors.,202,40,['https://www.chicagotribune.com/2025/06/21/lgbtq-community-protests-skrmetti-ban/'],['https://www.chicagotribune.com/2025/06/21/lgbtq-community-protests-skrmetti-ban/'],Local News
Chicago Tribune,2025-06-21 19:30:03,"A luxury hotel is coming to Deerfield and its guests may be among the most exclusive on the North Shore.

To start with, they’ll need four paws and a tail, and perhaps a well-heeled owner.",5,0,['https://trib.al/0YW4BAu'],['https://www.chicagotribune.com/2025/06/21/pet-hotel-ritz-carlton-dogs/'],Lifestyle
Chicago Tribune,2025-06-21 19:03:03,The Chicago Blackhawks on Saturday acquired veteran forward André Burakovsky from the Seattle Kraken for Joe Veleno.,3,2,['https://www.chicagotribune.com/2025/06/21/chicago-blackhawks-andre-burakovsky-joe-veleno/'],['https://www.chicagotribune.com/2025/06/21/chicago-blackhawks-andre-burakovsky-joe-veleno/'],Sports
Chicago Tribune,2025-06-21 18:30:15,"Chicago police said a man was shot Friday evening in the heart of the city’s River North neighborhood, but was expected to recover.",3,0,['https://www.chicagotribune.com/2025/06/20/cops-man-shot-wounded-during-argument-on-river-north-street/'],['https://www.chicagotribune.com/2025/06/20/cops-man-shot-wounded-during-argument-on-river-north-street/'],Crime
Chicago Tribune,2025-06-21 18:00:07,"Former Columbia University student Mahmoud Khalil has returned home after spending 104 days in custody for protesting against Israel's war in Gaza. But Khalil, a legal U.S. resident, says he will continue to speak up for Palestine even if threatened with death.",51,8,['https://trib.al/XQqnSMy'],['https://www.chicagotribune.com/2025/06/21/mahmoud-khalil-release/'],World News
Chicago Tribune,2025-06-21 17:10:30,"Commentary: Groups of masked agents, armed with weapons, moving around the streets of a city in unmarked vehicles creates a public safety risk for police and for residents.",444,152,['https://trib.al/fZjU00H'],['https://www.chicagotribune.com/2025/06/13/opinion-ice-officers-masks-chicago-immigration/'],Crime and Public Safety
Chicago Tribune,2025-06-21 16:32:05,"This year marks the 150th anniversary of Anderson’s Bookshop.

From a small drugstore founded before the turn of the 20th century to a beloved bookseller sought after by some of today’s biggest authors, the family-owned business has stood the test of page-turning time.",29,5,['https://www.chicagotribune.com/2025/06/21/naperville-andersons-bookshop-anniversary-becky-oswalds/'],['https://www.chicagotribune.com/2025/06/21/naperville-andersons-bookshop-anniversary-becky-oswalds/'],Local News
Chicago Tribune,2025-06-21 16:00:05,"Chicagoans can expect intense heat compounded by muggy humidity for the next several days, with the National Weather Service declaring an extreme heat warning in Cook County from 10 a.m. Saturday through midnight Tuesday.

Here's what to know:",7,1,['https://trib.al/XK9dleb'],['https://www.chicagotribune.com/2025/06/21/chicago-weather-saturday-forecast/'],Weather
Chicago Tribune,2025-06-21 15:30:29,"Review: While last week’s storm never erupted into thunder, musical lightning struck twice at the Grant Park Music Festival with yet another exuberant, water-resistant stand by Giancarlo Guerrero on Wednesday, followed by a masterful account of Mahler’s Symphony No. 1 on Friday.",4,1,['https://trib.al/3Z7Kioo'],['https://www.chicagotribune.com/2025/06/21/review-giancarlo-guerrero-steps-into-new-grant-park-music-fest-role-with-a-pair-of-genial-and-dynamic-programs/'],Arts & Entertainment
Chicago Tribune,2025-06-21 15:00:09,"President Donald Trump’s trade war is affecting Americans everywhere from the grocery store to their electric bill, with the costs of bananas, ground beef and electricity surging to all-time highs, according to the latest data from the Consumer Price Index.",56,27,['https://trib.al/EAMk2AQ'],['https://www.chicagotribune.com/2025/06/12/may-us-consumer-goods-price-tracker/'],Economy
Chicago Tribune,2025-06-21 14:30:21,"After the state of Illinois rolled back a 1% grocery tax, effective at the end of the year, the Skokie Village Board joined many other suburbs in voting to restore the tax starting in 2026.",5,2,['https://trib.al/nWrSmYc'],['https://www.chicagotribune.com/2025/06/21/skokie-budget-restores-1-grocery-tax-hikes-water-rates-but-freezes-property-tax/'],Local News
Chicago Tribune,2025-06-21 14:00:08,"College football has seen sweeping changes the last few years.

One of them, Illinois coach Bret Bielema believes, is an end to the notion of the Southeastern Conference’s supremacy.",2,0,['https://www.chicagotribune.com/2025/06/21/bret-bielema-diego-pavia-big-ten-sec/'],['https://www.chicagotribune.com/2025/06/21/bret-bielema-diego-pavia-big-ten-sec/'],Sports
Chicago Tribune,2025-06-21 13:26:07,"BREAKING NEWS: A second man was charged Saturday morning in connection with the fatal shooting of Chicago police Officer Krystal Rivera, police said.",12,1,['https://trib.al/tnraXSF'],['https://www.chicagotribune.com/2025/06/21/offier-krystal-rivera-fatal-shooting-charges/'],Crime
Chicago Tribune,2025-06-21 13:07:01,"Israel’s military said Saturday it struck an Iranian nuclear research facility overnight and killed three senior Iranian commanders in targeted attacks, while emphasizing it was preparing for the possibility of a lengthy war.",4,2,['https://www.chicagotribune.com/2025/06/21/israel-iran-war-projections/'],['https://www.chicagotribune.com/2025/06/21/israel-iran-war-projections/'],World News
Chicago Tribune,2025-06-21 12:30:10,"“As I’ve said before, there is absolutely no place in this country for political violence. We must be a nation that values civility and mutual respect — always.”

Think you know who said it? Test your knowledge with the Tribune's Quotes of the Week quiz.",3,1,['https://trib.al/atCa7BX'],['https://www.chicagotribune.com/2025/06/21/quotes-quiz-june-21-chicago-snap-curfew/'],Politics
Chicago Tribune,2025-06-21 12:00:19,"Northwest Indiana hosted its second annual pride festival earlier this month, just five months into President Trump’s second term.

“It’s been such a stressful year ... and it was just so nice to take a second and prioritize joy for a little bit,” said Leah Peksenak, president of NWI Pridefest Inc.",27,1,['https://trib.al/9ElUKBb'],['https://www.chicagotribune.com/2025/06/21/northwest-indiana-lgbtq-community-celebrates-pride-month-with-resilience-caution/'],Local News
Chicago Tribune,2025-06-21 11:30:46,"As climate change scorches many regions responsible for growing the nation’s fruits and vegetables, Illinois farms will become even more important for national food security.

Here’s how middlemen could help:",36,4,['https://trib.al/Yw4QPMI'],['https://www.chicagotribune.com/2025/06/16/illinois-farming-produce-markets-climate-change/'],Agriculture
Chicago Tribune,2025-06-21 11:00:41,"Commentary: Where do we go from here?

That’s a question on the minds of millions who depend on public transit to get around Chicago and the collar counties.",9,0,['https://www.chicagotribune.com/2025/06/20/column-chicago-transit-funding-summer-talks-greising/'],['https://www.chicagotribune.com/2025/06/20/column-chicago-transit-funding-summer-talks-greising/'],Transportation
Chicago Tribune,2025-06-21 10:00:30,"Palestinian activist Mahmoud Khalil was released Friday from federal immigration detention, freed by a judge’s ruling after becoming a symbol of President Donald Trump’s clampdown on campus protests.",66,7,['https://www.chicagotribune.com/2025/06/20/columbia-protester-mahmoud-khalil-freed/'],['https://www.chicagotribune.com/2025/06/20/columbia-protester-mahmoud-khalil-freed/'],Politics
Chicago Tribune,2025-06-20 23:00:45,"Longtime friends Dana Bern and Stuart Meyer share a self-proclaimed nerd-hood for all things Naperville.

Now they want to get the whole community in on the intrigue, with their new podcast, “Naperville Unwrapped.”",16,1,['https://trib.al/Up87fYS'],['https://www.chicagotribune.com/2025/06/13/naperville-unwrapped-podcast-bern-meyer/'],Local News
Chicago Tribune,2025-06-20 22:39:01,"Sky rookie Hailey Van Lith arrived in Chicago with the simple expectations of spending her debut season learning the point guard position behind veteran Courtney Vandersloot.

But those plans fell apart when Vandersloot suffered a season-ending ACL injury.",7,0,['https://www.chicagotribune.com/2025/06/20/chicago-sky-hailey-van-lith/'],['https://www.chicagotribune.com/2025/06/20/chicago-sky-hailey-van-lith/'],Sports
Chicago Tribune,2025-06-20 22:01:09,"A Kenwood shelter housing both migrants and Chicagoans experiencing homelessness will close in the coming months following a divide amongst neighbors, according to an email update from state Sen. Robert Peters.",9,6,['https://trib.al/mkicGMm'],['https://www.chicagotribune.com/2025/06/20/dusable-shelter-closing/'],Local News
