username,created_at,text,likes,reposts,urls,expanded_urls,section,merged_section,subsection
The Guardian,2025-06-23 02:55:50,‘A timebomb’: could a French mine full of waste poison the drinking water of millions?,89,39,['https://www.theguardian.com/environment/2025/jun/23/french-mine-stocamine-waste-drinking-water-chemicals-alsace-aquifer-aoe?utm_term=Autofeed&CMP=bsky_gu&utm_medium=&utm_source=Bluesky#Echobox=1750660390'],['https://www.theguardian.com/environment/2025/jun/23/french-mine-stocamine-waste-drinking-water-chemicals-alsace-aquifer-aoe?utm_term=Autofeed&CMP=bsky_gu&utm_medium=&utm_source=Bluesky#Echobox=1750660390'],Environment,Climate & Environment,
The Guardian,2025-06-23 02:45:13,"Majority of children will be overweight or obese in nine areas of England by 2035, study shows",43,14,['https://www.theguardian.com/society/2025/jun/23/majority-children-overweight-obese-nine-areas-england-by-2035-study?utm_source=dlvr.it&utm_medium=bluesky&CMP=bsky_gu'],['https://www.theguardian.com/society/2025/jun/23/majority-children-overweight-obese-nine-areas-england-by-2035-study?utm_source=dlvr.it&utm_medium=bluesky&CMP=bsky_gu'],Health,Health,
The Guardian,2025-06-23 02:38:41,A new start after 60: I had PTSD after surgery. Ceramics gave me the resilience to face the world again,63,6,['https://www.theguardian.com/lifeandstyle/2025/jun/23/a-new-start-after-60-i-had-ptsd-after-surgery-ceramics-gave-me-the-resilience-to-face-the-world-again?utm_term=Autofeed&CMP=bsky_gu&utm_medium=&utm_source=Bluesky#Echobox=1750658978'],['https://www.theguardian.com/lifeandstyle/2025/jun/23/a-new-start-after-60-i-had-ptsd-after-surgery-ceramics-gave-me-the-resilience-to-face-the-world-again?utm_term=Autofeed&CMP=bsky_gu&utm_medium=&utm_source=Bluesky#Echobox=1750658978'],Health,Health,
The Guardian,2025-06-23 02:09:05,Live Aid concert to be broadcast on radio to mark 40th anniversary,318,61,['https://www.theguardian.com/music/2025/jun/23/live-aid-concert-to-be-broadcast-on-radio-to-mark-40th-anniversary?utm_source=dlvr.it&utm_medium=bluesky&CMP=bsky_gu'],['https://www.theguardian.com/music/2025/jun/23/live-aid-concert-to-be-broadcast-on-radio-to-mark-40th-anniversary?utm_source=dlvr.it&utm_medium=bluesky&CMP=bsky_gu'],Entertainment,Entertainment,
The Guardian,2025-06-23 01:50:34,Rich Americans flock to apply for New Zealand’s ‘golden visas’ after rules relaxed,136,41,['https://www.theguardian.com/world/2025/jun/23/americans-new-zealand-golden-visas-trump?utm_source=dlvr.it&utm_medium=bluesky&CMP=bsky_gu'],['https://www.theguardian.com/world/2025/jun/23/americans-new-zealand-golden-visas-trump?utm_source=dlvr.it&utm_medium=bluesky&CMP=bsky_gu'],Business,Business & Economy,
The Guardian,2025-06-23 01:45:50,TV tonight: Cynthia Nixon and Christine Baranski star in The Gilded Age,72,5,['https://www.theguardian.com/tv-and-radio/2025/jun/23/tv-tonight-the-gilded-age-third-season?utm_term=Autofeed&CMP=bsky_gu&utm_medium=&utm_source=Bluesky#Echobox=1750656220'],['https://www.theguardian.com/tv-and-radio/2025/jun/23/tv-tonight-the-gilded-age-third-season?utm_term=Autofeed&CMP=bsky_gu&utm_medium=&utm_source=Bluesky#Echobox=1750656220'],Entertainment,Entertainment,
The Guardian,2025-06-23 01:32:31,"Western leaders call for diplomacy, but they won’t stop this war – they refuse to even name its cause | Nesrine Malik",282,122,['https://www.theguardian.com/commentisfree/2025/jun/23/us-iran-israel-war-western-leaders-diplomacy?utm_term=Autofeed&CMP=bsky_gu&utm_medium=&utm_source=Bluesky#Echobox=1750656220'],['https://www.theguardian.com/commentisfree/2025/jun/23/us-iran-israel-war-western-leaders-diplomacy?utm_term=Autofeed&CMP=bsky_gu&utm_medium=&utm_source=Bluesky#Echobox=1750656220'],Opinion,Opinion,
The Guardian,2025-06-23 01:15:11,"Train police in how pets are used by domestic abusers, says charity",148,30,['https://www.theguardian.com/society/2025/jun/23/train-police-in-how-pets-are-used-by-domestic-abusers-says-charity?utm_source=dlvr.it&utm_medium=bluesky&CMP=bsky_gu'],['https://www.theguardian.com/society/2025/jun/23/train-police-in-how-pets-are-used-by-domestic-abusers-says-charity?utm_source=dlvr.it&utm_medium=bluesky&CMP=bsky_gu'],Crime,Crime,
The Guardian,2025-06-23 00:25:22,"‘We were all pretty privileged’: Allison Williams on Girls, nepo babies and toxic momfluencers",63,4,['https://www.theguardian.com/lifeandstyle/2025/jun/23/allison-williams-girls-nepo-babies-toxic-momfluencers-m3gan?utm_term=Autofeed&CMP=bsky_gu&utm_medium=&utm_source=Bluesky#Echobox=1750652388'],['https://www.theguardian.com/lifeandstyle/2025/jun/23/allison-williams-girls-nepo-babies-toxic-momfluencers-m3gan?utm_term=Autofeed&CMP=bsky_gu&utm_medium=&utm_source=Bluesky#Echobox=1750652388'],Entertainment,Entertainment,
The Guardian,2025-06-22 23:27:13,"Europeans back higher defence spending amid Russia threat, poll finds",227,34,['https://www.theguardian.com/world/2025/jun/23/europeans-back-higher-military-spending-russia-threat-poll?utm_source=dlvr.it&utm_medium=bluesky&CMP=bsky_gu'],['https://www.theguardian.com/world/2025/jun/23/europeans-back-higher-military-spending-russia-threat-poll?utm_source=dlvr.it&utm_medium=bluesky&CMP=bsky_gu'],Politics,Politics,War and International Conflict
The Guardian,2025-06-22 23:09:07,Elio gives Pixar its worst ever box-office opening despite positive reviews,51,2,['https://www.theguardian.com/film/2025/jun/23/elio-gives-pixar-its-worst-ever-box-office-opening-despite-positive-reviews?utm_source=dlvr.it&utm_medium=bluesky&CMP=bsky_gu'],['https://www.theguardian.com/film/2025/jun/23/elio-gives-pixar-its-worst-ever-box-office-opening-despite-positive-reviews?utm_source=dlvr.it&utm_medium=bluesky&CMP=bsky_gu'],Entertainment,Entertainment,
The Guardian,2025-06-22 22:32:33,Arrests in France after scores report being attacked with syringes at street music festival,99,29,['https://www.theguardian.com/world/2025/jun/23/france-syringe-attacks-street-music-festival-fete-de-la-musique?utm_source=dlvr.it&utm_medium=bluesky&CMP=bsky_gu'],['https://www.theguardian.com/world/2025/jun/23/france-syringe-attacks-street-music-festival-fete-de-la-musique?utm_source=dlvr.it&utm_medium=bluesky&CMP=bsky_gu'],Crime,Crime,
The Guardian,2025-06-22 20:09:06,Mahmoud Khalil renews devotion to Palestinian freedom at New York rally,321,32,['https://www.theguardian.com/us-news/2025/jun/22/mahmoud-khalil-columbia-new-york-speech-rally?utm_source=dlvr.it&utm_medium=bluesky&CMP=bsky_gu'],['https://www.theguardian.com/us-news/2025/jun/22/mahmoud-khalil-columbia-new-york-speech-rally?utm_source=dlvr.it&utm_medium=bluesky&CMP=bsky_gu'],Politics,Politics,Foreign Policy
The Guardian,2025-06-22 19:14:34,NHS begins mass rollout of weight-loss jabs to patients in England,92,13,['https://www.theguardian.com/society/2025/jun/23/nhs-begins-mass-rollout-of-weight-loss-jabs-to-patients-in-england?utm_source=dlvr.it&utm_medium=bluesky&CMP=bsky_gu'],['https://www.theguardian.com/society/2025/jun/23/nhs-begins-mass-rollout-of-weight-loss-jabs-to-patients-in-england?utm_source=dlvr.it&utm_medium=bluesky&CMP=bsky_gu'],Health,Health,
The Guardian,2025-06-22 17:44:33,UK to cut green levies on businesses in bid to reduce energy costs and boost manufacturing,46,10,['https://www.theguardian.com/business/2025/jun/22/uk-to-cut-green-levies-on-businesses-in-bid-to-reduce-energy-costs-and-boost-manufacturing?utm_source=dlvr.it&utm_medium=bluesky&CMP=bsky_gu'],['https://www.theguardian.com/business/2025/jun/22/uk-to-cut-green-levies-on-businesses-in-bid-to-reduce-energy-costs-and-boost-manufacturing?utm_source=dlvr.it&utm_medium=bluesky&CMP=bsky_gu'],Business,Business & Economy,
The Guardian,2025-06-22 16:57:49,"Like George W Bush, Trump has started a reckless war based on a lie | Mohamad Bazzi",398,111,['https://www.theguardian.com/commentisfree/2025/jun/22/trump-iran-george-w-bush-netanyahu?utm_term=Autofeed&CMP=bsky_gu&utm_medium=&utm_source=Bluesky#Echobox=1750624007'],['https://www.theguardian.com/commentisfree/2025/jun/22/trump-iran-george-w-bush-netanyahu?utm_term=Autofeed&CMP=bsky_gu&utm_medium=&utm_source=Bluesky#Echobox=1750624007'],Opinion,Opinion,
The Guardian,2025-06-22 16:32:33,"Reform unveils plan to top up poorest workers from £250,000 fee on rich UK newcomers",52,6,['https://www.theguardian.com/politics/2025/jun/22/reform-unveils-plan-to-top-up-poorest-workers-from-250000-fee-on-rich-uk-newcomers?utm_source=dlvr.it&utm_medium=bluesky&CMP=bsky_gu'],['https://www.theguardian.com/politics/2025/jun/22/reform-unveils-plan-to-top-up-poorest-workers-from-250000-fee-on-rich-uk-newcomers?utm_source=dlvr.it&utm_medium=bluesky&CMP=bsky_gu'],Politics,Politics,Immigration
The Guardian,2025-06-22 16:12:24,Not My Type by E Jean Carroll review – memoir takes a hatchet to Trump,445,103,['https://www.theguardian.com/books/2025/jun/22/not-my-type-e-jean-carroll-review-trump?utm_term=Autofeed&CMP=bsky_gu&utm_medium=&utm_source=Bluesky#Echobox=1750598098'],['https://www.theguardian.com/books/2025/jun/22/not-my-type-e-jean-carroll-review-trump?utm_term=Autofeed&CMP=bsky_gu&utm_medium=&utm_source=Bluesky#Echobox=1750598098'],Book Review,Arts & Culture,
The Guardian,2025-06-22 15:39:05,Islamic State suicide bombing in Damascus church leaves many dead and dozens injured,127,65,['https://www.theguardian.com/world/2025/jun/22/islamic-state-suicide-bombing-damascus-church-multiple-deaths?utm_source=dlvr.it&utm_medium=bluesky&CMP=bsky_gu'],['https://www.theguardian.com/world/2025/jun/22/islamic-state-suicide-bombing-damascus-church-multiple-deaths?utm_source=dlvr.it&utm_medium=bluesky&CMP=bsky_gu'],World News,World,
The Guardian,2025-06-22 15:27:42,Nicola Jennings on Trump’s ‘spectacular success’ with US strikes on Iran – cartoon,79,17,['https://www.theguardian.com/commentisfree/picture/2025/jun/22/nicola-jennings-donald-trump-spectacular-success-with-us-strikes-on-iran-cartoon?utm_term=Autofeed&CMP=bsky_gu&utm_medium=&utm_source=Bluesky#Echobox=1750607953'],['https://www.theguardian.com/commentisfree/picture/2025/jun/22/nicola-jennings-donald-trump-spectacular-success-with-us-strikes-on-iran-cartoon?utm_term=Autofeed&CMP=bsky_gu&utm_medium=&utm_source=Bluesky#Echobox=1750607953'],Editorial/Opinion,Editorial/Opinion,
The Guardian,2025-06-22 15:20:34,"Domestic abuse is ‘public health emergency’, experts say after critical NHS report",153,42,['https://www.theguardian.com/society/2025/jun/22/domestic-abuse-public-health-emergency-experts-critical-nhs-report?utm_source=dlvr.it&utm_medium=bluesky&CMP=bsky_gu'],['https://www.theguardian.com/society/2025/jun/22/domestic-abuse-public-health-emergency-experts-critical-nhs-report?utm_source=dlvr.it&utm_medium=bluesky&CMP=bsky_gu'],Health,Health,
The Guardian,2025-06-22 14:44:33,Family pay tribute to charity co-founder fatally stabbed in north London,62,10,['https://www.theguardian.com/uk-news/2025/jun/22/family-pay-tribute-annabel-rook-stoke-newington-stabbing?utm_source=dlvr.it&utm_medium=bluesky&CMP=bsky_gu'],['https://www.theguardian.com/uk-news/2025/jun/22/family-pay-tribute-annabel-rook-stoke-newington-stabbing?utm_source=dlvr.it&utm_medium=bluesky&CMP=bsky_gu'],News,General News,
The Guardian,2025-06-22 14:42:49,Iron Maiden review – 50th anniversary tour as near as uncompromising band get to greatest hits show,118,11,['https://www.theguardian.com/music/2025/jun/22/iron-maiden-review-greatest-hits-birmingham-50th-anniversary-tour?utm_term=Autofeed&CMP=bsky_gu&utm_medium=&utm_source=Bluesky#Echobox=1750611045'],['https://www.theguardian.com/music/2025/jun/22/iron-maiden-review-greatest-hits-birmingham-50th-anniversary-tour?utm_term=Autofeed&CMP=bsky_gu&utm_medium=&utm_source=Bluesky#Echobox=1750611045'],Music,Entertainment,
The Guardian,2025-06-22 14:09:06,Harry Brook makes mark for England but India steady ship with first Test in balance,9,2,['https://www.theguardian.com/sport/2025/jun/22/england-india-first-test-day-three-match-report-cricket?utm_source=dlvr.it&utm_medium=bluesky&CMP=bsky_gu'],['https://www.theguardian.com/sport/2025/jun/22/england-india-first-test-day-three-match-report-cricket?utm_source=dlvr.it&utm_medium=bluesky&CMP=bsky_gu'],Sports,Sports,
The Guardian,2025-06-22 13:56:47,"Look at Labour’s cruel attitude towards disability benefits, then tell me Keir Starmer cares about 'human dignity' | John Harris",156,62,['https://www.theguardian.com/commentisfree/2025/jun/22/labour-disability-benefit-cuts-keir-starmer?utm_term=Autofeed&CMP=bsky_gu&utm_medium=&utm_source=Bluesky#Echobox=1750596906'],['https://www.theguardian.com/commentisfree/2025/jun/22/labour-disability-benefit-cuts-keir-starmer?utm_term=Autofeed&CMP=bsky_gu&utm_medium=&utm_source=Bluesky#Echobox=1750596906'],Politics,Politics,Politician
The Guardian,2025-06-22 13:50:33,Israel recovers bodies of three hostages held in Gaza,43,6,['https://www.theguardian.com/world/2025/jun/22/israel-recovers-bodies-of-three-hostages-held-in-gaza?utm_source=dlvr.it&utm_medium=bluesky&CMP=bsky_gu'],['https://www.theguardian.com/world/2025/jun/22/israel-recovers-bodies-of-three-hostages-held-in-gaza?utm_source=dlvr.it&utm_medium=bluesky&CMP=bsky_gu'],World News,World,
The Guardian,2025-06-22 13:10:41,From a punishing void to a chance to observe: how we can learn to wait in life | Gill Straker and Jacqui Winship,36,8,['https://www.theguardian.com/commentisfree/2025/jun/23/from-a-punishing-void-to-a-chance-to-observe-how-we-can-learn-to-wait-in-life?utm_term=Autofeed&CMP=bsky_gu&utm_medium=&utm_source=Bluesky#Echobox=1750605725'],['https://www.theguardian.com/commentisfree/2025/jun/23/from-a-punishing-void-to-a-chance-to-observe-how-we-can-learn-to-wait-in-life?utm_term=Autofeed&CMP=bsky_gu&utm_medium=&utm_source=Bluesky#Echobox=1750605725'],Lifestyle,Lifestyle,
The Guardian,2025-06-22 12:31:09,Why don’t people hitchhike any more? Is the world more dangerous or just meaner?,72,13,['https://www.theguardian.com/lifeandstyle/2025/jun/22/why-dont-people-hitchhike-any-more-is-the-world-more-dangerous-or-just-meaner?utm_term=Autofeed&CMP=bsky_gu&utm_medium=&utm_source=Bluesky#Echobox=1750598101'],['https://www.theguardian.com/lifeandstyle/2025/jun/22/why-dont-people-hitchhike-any-more-is-the-world-more-dangerous-or-just-meaner?utm_term=Autofeed&CMP=bsky_gu&utm_medium=&utm_source=Bluesky#Echobox=1750598101'],Society,Society,
The Guardian,2025-06-22 12:03:06,Recovered Mike Lynch superyacht transferred to Sicilian town,40,3,['https://www.theguardian.com/world/2025/jun/22/recovered-mike-lynch-superyacht-transferred-to-sicilian-town?utm_source=dlvr.it&utm_medium=bluesky&CMP=bsky_gu'],['https://www.theguardian.com/world/2025/jun/22/recovered-mike-lynch-superyacht-transferred-to-sicilian-town?utm_source=dlvr.it&utm_medium=bluesky&CMP=bsky_gu'],Business,Business & Economy,
The Guardian,2025-06-22 11:23:46,"I know judging other parents is wrong. But when it comes to giving kids smartphones, I'm a lost cause | Polly Hudson",63,6,['https://www.theguardian.com/commentisfree/2025/jun/22/i-know-judging-other-parents-is-wrong-but-when-it-comes-to-giving-kids-smartphones-im-a-lost-cause?utm_term=Autofeed&CMP=bsky_gu&utm_medium=&utm_source=Bluesky#Echobox=1750598099'],['https://www.theguardian.com/commentisfree/2025/jun/22/i-know-judging-other-parents-is-wrong-but-when-it-comes-to-giving-kids-smartphones-im-a-lost-cause?utm_term=Autofeed&CMP=bsky_gu&utm_medium=&utm_source=Bluesky#Echobox=1750598099'],Lifestyle,Lifestyle,
The Guardian,2025-06-22 10:58:31,Israel kills innocent Palestinians. Activists spray-paint a plane. Guess which the UK government calls terrorism | Sally Rooney,786,303,['https://www.theguardian.com/commentisfree/2025/jun/22/israel-palestine-action-uk-government-terrorism-sally-rooney?utm_term=Autofeed&CMP=bsky_gu&utm_medium=&utm_source=Bluesky#Echobox=1750603271'],['https://www.theguardian.com/commentisfree/2025/jun/22/israel-palestine-action-uk-government-terrorism-sally-rooney?utm_term=Autofeed&CMP=bsky_gu&utm_medium=&utm_source=Bluesky#Echobox=1750603271'],Opinion,Opinion,
The Guardian,2025-06-22 10:48:55,‘Have you heard of this BDSM trend?’ What I learned recording thousands of hours of teens on their phones,73,18,['https://www.theguardian.com/film/2025/jun/22/lauren-greenfield-social-studies-documentary-film-adolescence-teenagers-phones?utm_term=Autofeed&CMP=bsky_gu&utm_medium=&utm_source=Bluesky#Echobox=1750598101'],['https://www.theguardian.com/film/2025/jun/22/lauren-greenfield-social-studies-documentary-film-adolescence-teenagers-phones?utm_term=Autofeed&CMP=bsky_gu&utm_medium=&utm_source=Bluesky#Echobox=1750598101'],Lifestyle,Lifestyle,
The Guardian,2025-06-22 10:15:13,Campaigners look to Historic England to save Black British site Bridge Park in London,60,11,['https://www.theguardian.com/uk-news/2025/jun/22/campaigners-look-to-historic-england-to-save-black-british-site-bridge-park-in-london?utm_source=dlvr.it&utm_medium=bluesky&CMP=bsky_gu'],['https://www.theguardian.com/uk-news/2025/jun/22/campaigners-look-to-historic-england-to-save-black-british-site-bridge-park-in-london?utm_source=dlvr.it&utm_medium=bluesky&CMP=bsky_gu'],Local News,Local News,
The Guardian,2025-06-22 10:00:04,Readers reply: Are school and college reunions good for us?,24,4,['https://www.theguardian.com/lifeandstyle/2025/jun/22/readers-reply-school-college-reunions-good-for-us?utm_term=Autofeed&CMP=bsky_gu&utm_medium=&utm_source=Bluesky#Echobox=1750598100'],['https://www.theguardian.com/lifeandstyle/2025/jun/22/readers-reply-school-college-reunions-good-for-us?utm_term=Autofeed&CMP=bsky_gu&utm_medium=&utm_source=Bluesky#Echobox=1750598100'],Lifestyle,Lifestyle,
The Guardian,2025-06-22 09:20:34,"RAF base vandalism not justification ] to ban Palestine Action, says ex-minister",72,11,['https://www.theguardian.com/uk-news/2025/jun/22/palestine-action-raf-base-vandalism-not-enough-legal-justification-ban-lord-falconer?utm_source=dlvr.it&utm_medium=bluesky&CMP=bsky_gu'],['https://www.theguardian.com/uk-news/2025/jun/22/palestine-action-raf-base-vandalism-not-enough-legal-justification-ban-lord-falconer?utm_source=dlvr.it&utm_medium=bluesky&CMP=bsky_gu'],Politics,Politics,Crime
The Guardian,2025-06-22 09:03:11,I was diagnosed with PCOS – and was soon drowning in misinformation,69,12,['https://www.theguardian.com/society/2025/jun/22/i-was-diagnosed-with-pcos-and-was-soon-drowning-in-misinformation?utm_source=dlvr.it&utm_medium=bluesky&CMP=bsky_gu'],['https://www.theguardian.com/society/2025/jun/22/i-was-diagnosed-with-pcos-and-was-soon-drowning-in-misinformation?utm_source=dlvr.it&utm_medium=bluesky&CMP=bsky_gu'],Health,Health,
The Guardian,2025-06-22 09:03:05,"‘You don’t brag about wiping out 60‑70,000 people’: the men who dropped the atomic bombs on Hiroshima and Nagasaki",290,113,['https://www.theguardian.com/world/2025/jun/22/atomic-bomb-hiroshima-nagasaki-author-stephen-walker?utm_source=dlvr.it&utm_medium=bluesky&CMP=bsky_gu'],['https://www.theguardian.com/world/2025/jun/22/atomic-bomb-hiroshima-nagasaki-author-stephen-walker?utm_source=dlvr.it&utm_medium=bluesky&CMP=bsky_gu'],History,History,
The Guardian,2025-06-22 08:32:12,Economic policymaking needs to adapt to the climate emergency | Heather Stewart,133,38,['https://www.theguardian.com/business/2025/jun/22/economic-policymaking-needs-to-adapt-to-the-climate-emergency?utm_term=Autofeed&CMP=bsky_gu&utm_medium=&utm_source=Bluesky#Echobox=1750594962'],['https://www.theguardian.com/business/2025/jun/22/economic-policymaking-needs-to-adapt-to-the-climate-emergency?utm_term=Autofeed&CMP=bsky_gu&utm_medium=&utm_source=Bluesky#Echobox=1750594962'],Opinion,Opinion,
The Guardian,2025-06-22 08:11:24,"No matter what Trump says, the US has gone to war – and there will be profound and lasting consequences | Simon Tisdall",1291,471,['https://www.theguardian.com/commentisfree/2025/jun/22/donald-trump-usa-iran-israel-war-bombing?utm_term=Autofeed&CMP=bsky_gu&utm_medium=&utm_source=Bluesky#Echobox=1750593707'],['https://www.theguardian.com/commentisfree/2025/jun/22/donald-trump-usa-iran-israel-war-bombing?utm_term=Autofeed&CMP=bsky_gu&utm_medium=&utm_source=Bluesky#Echobox=1750593707'],Opinion,Opinion,
The Guardian,2025-06-22 07:35:35,Labour scraps £950m EV rapid charging fund first announced by Conservatives,32,16,['https://www.theguardian.com/environment/2025/jun/22/labour-scraps-950m-ev-rapid-charging-fund-first-announced-by-conservatives?utm_source=dlvr.it&utm_medium=bluesky&CMP=bsky_gu'],['https://www.theguardian.com/environment/2025/jun/22/labour-scraps-950m-ev-rapid-charging-fund-first-announced-by-conservatives?utm_source=dlvr.it&utm_medium=bluesky&CMP=bsky_gu'],Politics,Politics,Transportation
The Guardian,2025-06-22 07:30:01,I study the history of Nazi resistance. Here’s what the US left can learn from it | Luke Berryman,325,104,['https://www.theguardian.com/commentisfree/2025/jun/22/democratic-resistance-trump?utm_term=Autofeed&CMP=bsky_gu&utm_medium=&utm_source=Bluesky#Echobox=1750590764'],['https://www.theguardian.com/commentisfree/2025/jun/22/democratic-resistance-trump?utm_term=Autofeed&CMP=bsky_gu&utm_medium=&utm_source=Bluesky#Echobox=1750590764'],Opinion,Opinion,
The Guardian,2025-06-22 07:17:35,Wes Streeting questions affordability of setting up NHS assisted dying service,29,8,['https://www.theguardian.com/society/2025/jun/22/wes-streeting-nhs-assisted-dying-service-mps-commons-bill?utm_source=dlvr.it&utm_medium=bluesky&CMP=bsky_gu'],['https://www.theguardian.com/society/2025/jun/22/wes-streeting-nhs-assisted-dying-service-mps-commons-bill?utm_source=dlvr.it&utm_medium=bluesky&CMP=bsky_gu'],Health,Health,
The Guardian,2025-06-22 07:17:34,Thames Water lenders demand government blocks campaigners from legal action,20,9,['https://www.theguardian.com/business/2025/jun/22/thames-water-lenders-demand-government-blocks-campaigners-legal-action?utm_source=dlvr.it&utm_medium=bluesky&CMP=bsky_gu'],['https://www.theguardian.com/business/2025/jun/22/thames-water-lenders-demand-government-blocks-campaigners-legal-action?utm_source=dlvr.it&utm_medium=bluesky&CMP=bsky_gu'],Business News,Business & Economy,
The Guardian,2025-06-22 07:14:35,‘I feel completely drained’: young professionals swamped by ‘infinite workdays’,82,20,['https://www.theguardian.com/money/2025/jun/22/young-professionals-infinite-workdays?utm_term=Autofeed&CMP=bsky_gu&utm_medium=&utm_source=Bluesky#Echobox=1750588467'],['https://www.theguardian.com/money/2025/jun/22/young-professionals-infinite-workdays?utm_term=Autofeed&CMP=bsky_gu&utm_medium=&utm_source=Bluesky#Echobox=1750588467'],Workplace,Workplace,
The Guardian,2025-06-22 06:32:02,"There’s just three more days until this year’s Glastonbury festival officially begins 🥁

If you’ll be attending this year, swing by The Astrolabe for unmissable interviews with Bimini, Steven Frayne (fka Dynamo) and Pete Doherty & Carl Barât.

Search ‘The Guardian’ in the official Glastonbury app.",22,0,[],[],Music,Entertainment,
The Guardian,2025-06-22 06:23:34,"Thousands of UK government laptops, phones and tablets have been lost or stolen",61,19,['https://www.theguardian.com/technology/2025/jun/22/uk-government-laptops-phones-tablets-lost-stolen-cybersecurity?utm_source=dlvr.it&utm_medium=bluesky&CMP=bsky_gu'],['https://www.theguardian.com/technology/2025/jun/22/uk-government-laptops-phones-tablets-lost-stolen-cybersecurity?utm_source=dlvr.it&utm_medium=bluesky&CMP=bsky_gu'],Technology,Technology,
The Guardian,2025-06-22 06:23:33,"Trump’s plan to ban US states from AI regulation will ‘hold us back’, says Microsoft science chief",118,39,['https://www.theguardian.com/technology/2025/jun/22/trump-ban-us-states-ai-regulation-microsoft-eric-horvitz?utm_source=dlvr.it&utm_medium=bluesky&CMP=bsky_gu'],['https://www.theguardian.com/technology/2025/jun/22/trump-ban-us-states-ai-regulation-microsoft-eric-horvitz?utm_source=dlvr.it&utm_medium=bluesky&CMP=bsky_gu'],Technology,Technology,
The Guardian,2025-06-22 06:15:49,Adeel Akhtar: ‘It seemed late in the day to start noticing Asian actors … we’ve been here a really long time’,61,9,['https://www.theguardian.com/stage/2025/jun/22/adeel-akhtar-estate-national-theatre-sherwood-black-doves?utm_term=Autofeed&CMP=bsky_gu&utm_medium=&utm_source=Bluesky#Echobox=1750584127'],['https://www.theguardian.com/stage/2025/jun/22/adeel-akhtar-estate-national-theatre-sherwood-black-doves?utm_term=Autofeed&CMP=bsky_gu&utm_medium=&utm_source=Bluesky#Echobox=1750584127'],Entertainment,Entertainment,
The Guardian,2025-06-22 06:05:36,"England v India: first men’s cricket Test, day three – live",11,4,['https://www.theguardian.com/sport/live/2025/jun/22/england-v-india-first-cricket-test-day-three-live-updates?utm_source=dlvr.it&utm_medium=bluesky&CMP=bsky_gu'],['https://www.theguardian.com/sport/live/2025/jun/22/england-v-india-first-cricket-test-day-three-live-updates?utm_source=dlvr.it&utm_medium=bluesky&CMP=bsky_gu'],Sports,Sports,
The Guardian,2025-06-22 06:05:35,"‘It takes 25 years for a footprint to disappear’ – the secret, beguiling magic of Britain’s bogs",115,35,['https://www.theguardian.com/environment/2025/jun/22/uk-bogs-peatlands-borth-conservation-britain-bogs?utm_source=dlvr.it&utm_medium=bluesky&CMP=bsky_gu'],['https://www.theguardian.com/environment/2025/jun/22/uk-bogs-peatlands-borth-conservation-britain-bogs?utm_source=dlvr.it&utm_medium=bluesky&CMP=bsky_gu'],Environment,Climate & Environment,
The Guardian,2025-06-22 06:05:34,Hyper-realistic baby dolls spark moral panic and legislation in Brazil,55,10,['https://www.theguardian.com/world/2025/jun/22/hyper-realistic-dolls-brazil?utm_source=dlvr.it&utm_medium=bluesky&CMP=bsky_gu'],['https://www.theguardian.com/world/2025/jun/22/hyper-realistic-dolls-brazil?utm_source=dlvr.it&utm_medium=bluesky&CMP=bsky_gu'],Society,Society,
The Guardian,2025-06-22 05:29:33,"David ‘Syd’ Lawrence, former England cricketer, dies aged 61",59,8,['https://www.theguardian.com/sport/2025/jun/22/david-syd-lawrence-former-england-cricketer-dies-aged-61?utm_source=dlvr.it&utm_medium=bluesky&CMP=bsky_gu'],['https://www.theguardian.com/sport/2025/jun/22/david-syd-lawrence-former-england-cricketer-dies-aged-61?utm_source=dlvr.it&utm_medium=bluesky&CMP=bsky_gu'],Obituaries,Obituaries,
The Guardian,2025-06-22 04:26:17,The Windrush generations were proudly British. Yet immigrants are still fighting to be seen that way | Diane Abbott,152,26,['https://www.theguardian.com/commentisfree/2025/jun/22/windrush-day-caribbean-immigrants-uk-diane-abbott?utm_term=Autofeed&CMP=bsky_gu&utm_medium=&utm_source=Bluesky#Echobox=1750580331'],['https://www.theguardian.com/commentisfree/2025/jun/22/windrush-day-caribbean-immigrants-uk-diane-abbott?utm_term=Autofeed&CMP=bsky_gu&utm_medium=&utm_source=Bluesky#Echobox=1750580331'],Opinion,Opinion,
The Guardian,2025-06-22 03:47:35,Funeral scams: ‘It’s hard to imagine a more callous form of fraud’,80,26,['https://www.theguardian.com/money/2025/jun/22/funeral-scams-fraud-live-streams?utm_term=Autofeed&CMP=bsky_gu&utm_medium=&utm_source=Bluesky#Echobox=1750577201'],['https://www.theguardian.com/money/2025/jun/22/funeral-scams-fraud-live-streams?utm_term=Autofeed&CMP=bsky_gu&utm_medium=&utm_source=Bluesky#Echobox=1750577201'],Crime,Crime,
