username,created_at,text,likes,reposts,section,merged_section
NPR,2025-05-25 12:23:33,"NPR visits a hospital in eastern Ukraine's Donetsk region, in a town where many residents have fled but some young couples are holding on and hoping to raise their children one day in peace.",706,153,Human Interest,Human Interest
NPR,2025-05-25 12:02:46,It's a working-class staple. And it could be priced out of the market by government efforts to make bakeries change from wood-fired ovens to other fuels to curb air pollution.,224,31,Business/Economy,Business/Economy
NPR,2025-05-25 11:44:36,"Five years after George Floyd's death, NPR's Michel Martin took a trip to Minneapolis and spoke to the city's mayor Jacob Frey, Minnesota attorney general Keith Ellison and national civil rights attorney Ben Crump to reflect on how the city and nation have changed.",1953,443,News,General News
NPR,2025-05-25 11:37:10,"The relationship between Combs and his ex-girlfriend, Cassie Ventura, has been the focus of the prosecution's case so far, but the charges he faces are bigger and broader.
By @anastasiat.bsky.social",281,40,Entertainment News,Entertainment
NPR,2025-05-25 11:33:19,"In a post on Truth Social, Trump said the home countries of some of Harvard's international students are ""not at all friendly to the United States"" and ""pay NOTHING toward their student's education.""",400,73,Politics,Politics
NPR,2025-05-25 11:19:29,"A section of California's scenic Pacific Coast Highway that has been closed since January's deadly Palisades Fire reopens in time for holiday weekend traffic, to mixed emotions and high hopes for Malibu businesses.",734,92,Local News,Local News
NPR,2025-05-25 11:17:01,"Five years after George Floyd's death sparked worldwide protests over police brutality and racism, NPR's Michel Martin reflects on Morning Edition's return to Minneapolis to examine what has changed.",551,121,News,General News
NPR,2025-05-25 10:29:04,The Pentagon restrictions on media covering the military follow a series of moves by the Trump administration to curtail press access. The changes overhaul historic access for the press.,742,298,Media Relations,Media Relations
NPR,2025-05-25 10:27:58,"The singer canceled his summer tour dates and revealed he has a brain condition called normal pressure hydrocephalus. It's treatable but tricky to diagnose, doctors say.",1365,188,Health,Health
NPR,2025-05-24 18:15:19,The dissident filmmaker's thriller is a stinging critique of oppression in his home country.,1212,176,Arts & Entertainment,Arts & Entertainment
NPR,2025-05-24 14:06:57,Your state DMV probably won't text you about unpaid fees — but scammers will.,3742,1042,Scams/Consumer Alerts,Scams/Consumer Alerts
NPR,2025-05-24 13:09:00,The car you drive years in the future might run off a battery being invented in a lab today. Companies in China and the United States are racing to perfect and scale up next-generation technologies.,595,111,Technology,Technology
NPR,2025-05-24 13:01:55,"Character actor George Wendt was known to a generation as Norm, the beleaguered, lovable everyman on the sit-com ""Cheers."" He died this week at the age of 76.",1457,137,Obituaries,Obituaries
NPR,2025-05-24 12:37:07,"In 2005, two Chicago titans made a generational classic and then sprinted in opposite directions, each daring the rest of hip-hop to follow them.",243,36,Music,Entertainment
NPR,2025-05-24 12:25:11,"From @lindaholmes.bsky.social 

The long-running franchise taps into a common fear: You're going to die eventually, and there's nothing you can do about it. Final Destination Bloodlines is the sixth installment.",175,7,Entertainment,Entertainment
NPR,2025-05-24 12:03:23,"What you eat during the day can affect how well you sleep at night. Sleep researchers explain the impact of diet, caffeine and alcohol on sleep health, and share a list of sleep-supporting foods.",369,65,Health,Health
NPR,2025-05-24 11:58:41,The latest criticism from the Trump administration of Harvard University highlighted the number of international students entering the United States each year for higher education.,219,34,Education,Education
NPR,2025-05-24 11:49:18,"Cerro San Cristobal in the heart of Chile's capital offers stunning views of wildflowers, pine forests and the soaring Andes.

Read more from @brianmannadk.bsky.social",292,27,Travel,Food & Lifestyle
NPR,2025-05-24 11:28:33,"Memorial Day, observed on the last Monday in May, is a day to honor and mourn fallen military service members. NPR readers share stories of the loved ones they've lost.",1605,432,Obituaries,Obituaries
NPR,2025-05-24 11:20:51,"Trump's misleading video of a 'burial site' for white South African farmers reopened 'new wounds,' victim's son tells NPR.",860,262,Politics,Politics
NPR,2025-05-24 10:56:31,The sometimes uncomfortable sensations we feel in our teeth may be an evolutionary holdover from the scaly exteriors of ancient armored fish.,489,64,Science,Science
NPR,2025-05-24 10:49:12,The agency is taking steps to remove prescription fluoride products that children swallow. But researchers who study fluoride say it's not harmful and some kids need the treatments.,3357,925,Health,Health
NPR,2025-05-24 10:27:21,"Hundreds of public safety grants cut, worth $500 million, funded initiatives like drug treatment and gun violence prevention programs.",11414,4959,Public Safety,Public Safety
NPR,2025-05-24 10:17:21,"Khalil's lawyers are trying to convince an immigration judge that if he's deported, Israel could target him over his advocacy for Palestinian rights.",543,136,Immigration News,World
NPR,2025-05-23 20:23:27,"JUST IN: The NSC has traditionally played a pivotal role in advising the president for his biggest diplomatic and security decisions. But in Trump's second term, it has seen its influence shrink.",559,194,Politics,Politics
NPR,2025-05-23 19:50:40,"A new study details the evolutionary change of Anna's Hummingbirds, finding their beaks have grown longer and more tapered to get the most from common feeders.",5420,1114,Science,Science
NPR,2025-05-23 18:35:00,"By @gbrumfiel.bsky.social 

A series of executive orders aims to promote new kinds of nuclear reactors while restructuring the body in charge of nuclear safety.",246,67,Energy,Climate & Environment
NPR,2025-05-23 17:17:39,"Five years after George Floyd was murdered by a Minneapolis police officer, the future of the intersection where it happened is uncertain. Today, a memorial is set up in the partially blocked street. But some want to move on. 
By @meganders.bsky.social",270,59,Local News,Local News
NPR,2025-05-23 16:58:43,"Remains of the ""Scattered Man John Doe"" began washing ashore in New Jersey in 1995 and went unidentified for the next three decades. Students at Ramapo College set about to solve the mystery.",365,53,Crime News,Crime
NPR,2025-05-23 16:37:48,"From @jeffbradynews.bsky.social 
Grilling usually involves burning fossil fuel. But some manufacturers are offering electric grills and citing climate change and convenience as reasons to switch.",432,66,Environment,Climate & Environment
NPR,2025-05-23 16:10:22,"The Justice Department says it has reached an agreement in principle with Boeing to drop criminal charges over two fatal crashes of 737 Max jets, despite objections from some victims' family members.",914,366,Business,Business & Economy
NPR,2025-05-23 16:03:06,UPDATE: The high-profile trial in Paris finds 8 of the so-called 'Grandpa Robbers' guilty of robbing Kim Kardashian at gunpoint in 2016. Most were in their 60s when the jewelry heist took place.,202,23,Crime,Crime
NPR,2025-05-23 15:28:01,"Loving Day, the landmark case that overturned U.S. state laws against interracial marriage, is on June 12. NPR wants to hear from people who celebrate this day.",2487,535,Culture,Arts & Culture
NPR,2025-05-23 15:19:27,"From @hansilowang.bsky.social 

DOGE's push to cut some federal surveys conducted by the Census Bureau may be duplicating a White House agency's oversight work and weaken U.S. data infrastructure, experts warn.",262,73,Politics,Politics
NPR,2025-05-23 15:01:14,"My latest @npr.org story: A new push by the Trump administration’s DOGE team to cut some federal surveys conducted by the Census Bureau may be duplicating a White House agency’s oversight work and weaken U.S. data infrastructure, experts warn",171,60,Politics,Politics
NPR,2025-05-23 15:03:48,"The U.S. has officially accepted a luxury jetliner from Qatar as a gift, and slated it to become a new Air Force One. Experts say that overhaul could take years and cost hundreds of millions.",6173,2299,Politics,Politics
NPR,2025-05-23 13:57:34,"NPR took a walk through Minneapolis with its former police chief Medaria Arradondo. He says ""the worst thing we can do"" is dismiss the 2020 protests and outrage over police brutality as an anomaly.",539,93,Police Reform,Police Reform
NPR,2025-05-23 13:49:16,"In her order, U.S. District Judge Susan Illston said the president may not initiate large-scale executive branch reorganization without approval from Congress.",1836,470,Legal News,Crime
NPR,2025-05-23 13:47:31,"DOGE attempted to assign a team to the Government Accountability Office, an influential congressional watchdog agency. It refused. But experts say DOGE could have learned much from GAO.",373,83,Politics,Politics
NPR,2025-05-23 13:38:31,"This comes in response to a lawsuit Harvard filed on Friday morning, challenging the Trump administration's abrupt move to revoke the school's ability to enroll foreign students.",933,170,Education,Education
NPR,2025-05-23 13:32:04,Shira Perlmutter's termination came shortly after the Copyright Office published a long-anticipated report on artificial intelligence.,1333,355,Copyright Law,Copyright Law
NPR,2025-05-23 13:28:25,The White House budget office rejected the conclusion of a nonpartisan congressional watchdog that said the Trump administration is breaking the law by not spending funds as directed by Congress.,1194,422,Politics,Politics
NPR,2025-05-23 10:57:27,"Ukraine and Russia have begun the exchange of 1,000 prisoners of war, the largest such swap since the beginning of Russia's full-scale invasion of Ukraine in February 2022.",524,96,World News,World
NPR,2025-05-23 10:55:58,"AAA predicts a record-breaking 45.1 million Americans will travel between Thursday and Monday, mostly by car and plane. Here's what to know if you're one of them.",233,43,Travel,Food & Lifestyle
NPR,2025-05-23 09:39:16,Trump said on social media that he had recommended 50% tariffs on European Union products starting June 1 — and warned Apple's CEO to move manufacturing of iPhones to the United States.,297,60,Economy,Business & Economy
NPR,2025-05-23 06:15:27,Summer grilling usually starts with filling a propane tank or buying a bag of charcoal briquettes. But some people are ditching these fossil fuels for a more climate-friendly electric grill. My story for @npr.org: www.npr.org/2025/05/23/n...,202,28,Environment,Climate & Environment
NPR,2025-05-23 06:36:28,"NPR asked researchers, advocates, tax experts, a parent and a public school leader for their thoughts on this first-of-its-kind national voucher plan. Here's what they said.",354,126,Education,Education
NPR,2025-05-22 18:52:04,"What should be done with the place George Floyd was murdered? Should it become a permanent memorial, open back up as a regular street ? Or something else ? We asked the people we met this week in and we'll tell you what they said tomorrow on Morning Edition",173,9,Local News,Local News
NPR,2025-05-22 19:20:58,"Trump's plans to gut VOA get boost from appeals court 

My story for NPR:

www.npr.org/2025/05/22/n...",153,63,Politics,Politics
NPR,2025-05-22 18:24:12,And don’t miss this review from my colleague @edeggans.bsky.social www.npr.org/2025/05/21/n...,134,12,Arts & Entertainment,Arts & Entertainment
NPR,2025-05-22 18:23:06,"Today on All Things Considered, my conversation with Matt Wolf, the director and producer of “Pee-wee as Himself” about the complexity of Paul Reubens and the allure of Pee-wee.

www.npr.org/2025/05/22/n...",154,18,Arts & Entertainment,Arts & Entertainment
NPR,2025-05-22 20:05:31,"New USDA guidance told states they must turn over data to the agency, through their third-party payment processors, ""including but not limited to"" names, birth dates, SSN and addresses of all applicants and recipients of SNAP benefits going back 5+ years.",181,75,Food Assistance Programs,Food Assistance Programs
NPR,2025-05-22 19:51:57,"NEW @npr.org: A lawsuit filed Thursday says the USDA's demand for sensitive data about millions of SNAP recipients violates federal privacy laws. 

Meanwhile, some states are preparing to comply with the unprecedented request.

With @jjoffeblock.bsky.social",199,71,Politics,Politics
NPR,2025-05-22 19:31:01,The suit claims that efforts to get sensitive information about food aid recipients from states violates federal privacy laws.,3100,968,Legal News,Crime
NPR,2025-05-22 19:00:30,"A federal appeals court said it would not intervene — at least for now — to thwart the Trump administration's plans for the near-total dismantlement of Voice of America.
By @davidfolkenflik.bsky.social",293,132,Politics,Politics
NPR,2025-05-22 18:31:27,The husband is from India. The wife is from Pakistan. Their son is Indian and daughters are Pakistani. India blames Pakistan for an April militant attack in Kashmir and ordered Pakistanis to leave.,193,33,International Relations,World
NPR,2025-05-22 18:16:38,"UPDATE: Federal authorities are also investigating the Washington, D.C. shootings as a hate crime and an act of terrorism.",155,30,Crime,Crime
NPR,2025-05-22 18:11:54,"The Chagos Islands are home to Diego Garcia, one of the world's most secretive places and home to an important U.S. military base.",161,38,Military Affairs,Defense & Security
NPR,2025-05-22 18:01:17,"The judge says the administration ""unquestionably"" violated his earlier order, which stated migrants cannot be deported to a country other than their own without having adequate notice and a chance to object.",2712,790,Immigration Law,World
NPR,2025-05-22 17:41:55,Jean Paul Al Arab and his 6-month-old led police on a brief foot chase during a University at Buffalo ceremony. The school said the grad violated rules about who can participate in the commencement.,314,65,Local News,Local News
NPR,2025-05-22 17:33:39,Advisers to the Food and Drug Administration met Thursday to help decide which variant of the virus that causes COVID should be targeted by updated versions of the vaccines.,245,54,Health,Health
NPR,2025-05-22 17:17:11,"The U.S. Supreme Court has granted, for now, the Trump administration's emergency request to let him fire the heads of two independent agencies — the National Labor Relations Board and the Merit Systems Protection Board.",220,86,Politics,Politics
NPR,2025-05-22 16:53:47,The $6.5 billion deal brings together the maker of ChatGPT and one of the world's most famous product designers in a venture to create new AI-enabled devices.,94,18,Technology,Technology
NPR,2025-05-22 16:38:56,UPDATE: The Senate parliamentarian advised lawmakers that they couldn't use the Congressional Review Act to revoke California's right to set vehicle standards. But they did it anyway. Expect a legal fight.,7736,2347,Politics,Politics
NPR,2025-05-22 16:34:47,"An NPR listener writes: ""We live in a nice neighborhood that has homeowner association rules, and our neighbor is violating them."" Social etiquette experts weigh in.",86,4,Lifestyle,Lifestyle
NPR,2025-05-22 16:05:49,"The Health Secretary's report blames environmental toxins, ultraprocessed foods and more for the poor state of kids' health in the U.S.",500,113,Health,Health
NPR,2025-05-22 16:02:20,"Investors are worried about the ongoing trade war — and rethinking the safety and soundness of U.S. government debt.

By @mariaaspan.bsky.social",941,298,Economy,Business & Economy
NPR,2025-05-22 15:58:43,"Comedian Mike Birbiglia says he absorbed a lot of lessons from his parents – whether he realized it or not as a kid. From his mom's ability to talk to everyone, to his dad's drive and ambition.",103,2,Entertainment,Entertainment
NPR,2025-05-22 15:44:11,"By @alejandrabee.bsky.social 

The House and Senate both voted to loosen regulations on air pollutants like dioxin and mercury, which are associated with higher cancer risk.",9566,4986,Politics,Politics
NPR,2025-05-22 15:34:23,"Forecasters expect 13 to 19 storms to form in the Atlantic between June 1 and the end of November. At least 6 of those are forecast to be full-blown hurricanes.
By @rhersher.bsky.social",695,267,Weather,Weather
NPR,2025-05-22 15:15:23,"JUST IN: International students make up more than a quarter of Harvard University's student body. Harvard says the government's actions, which could cut off a major revenue stream, are ""unlawful.""",1593,517,Education,Education
NPR,2025-05-22 15:09:34,"The musician Scott Mescudi, who records as Kid Cudi, told the court that after Combs discovered his relationship with Cassie Ventura, his house was broken into and his car was set on fire.",337,68,Entertainment News,Entertainment
NPR,2025-05-22 14:56:16,"President Trump is hosting an exclusive dinner tonight for the largest investors in the $TRUMP meme coin, putting the murky world of cryptocurrencies on a collision course with White House ethics.",469,148,Politics,Politics
NPR,2025-05-22 14:41:39,"In 2025, fandom is complicated. Music is at nearly everyone's fingertips. Concert ticket prices are through the roof. Some fans take devotion to new extremes. What do we owe to the artists we love?
By @annkpowers.bsky.social",136,18,Entertainment,Entertainment
NPR,2025-05-22 14:36:30,"An air traffic controller who works the airspace around Newark, N.J. speaks out about what it was like to lose radar and communication systems during a shift, and how the situation got to be so bad.",1581,571,Local News,Local News
NPR,2025-05-22 14:20:13,"Two staff members of the Israeli Embassy in Washington, D.C. were killed in a shooting after attending an event a Jewish museum. A suspect shouted ""free Palestine"" before being taken into custody.",111,19,Breaking News,Breaking News
NPR,2025-05-22 14:14:23,Scientists have found a way to sample DNA out of the air on a large scale — making it possible to one day track the health and well being of all kinds of species around the world.,389,71,Science,Science
NPR,2025-05-22 14:10:30,"Jon Hegwood was a teen parent when he told his high school principal, Billy Barnett, that he planned to drop out of school. But Barnett convinced Hegwood to earn his diploma.",246,22,Education,Education
NPR,2025-05-22 14:08:14,"It's a pattern in President Trump's chaotic tariff policy: he first suggests a high number, only to later ratchet it down. Business schools call it the 'anchor effect.'",267,78,Economics,Business & Economy
NPR,2025-05-22 13:57:59,"As attendees departed an event held by a Jewish advocacy organization in D.C. on Wednesday night, a shooter opened fire, killing two. Later, he chanted ""free Palestine,"" D.C. police officials said.",99,21,Breaking News,Breaking News
NPR,2025-05-22 13:53:48,"In a cost-cutting move, the Treasury Department will soon stop minting new pennies.  The one-cent coins will still be legal tender. There are more than 100 billion pennies in circulation but many are gathering dust in change jars and forgotten pockets.",502,109,Economy,Business & Economy
NPR,2025-05-22 13:41:20,"Recent critiques of judges from the Trump administration have prompted fears the Marshals could be caught in the middle of a power struggle and forced to yank security for judges.
By @carriejohnson.bsky.social",320,90,Politics,Politics
NPR,2025-05-22 13:28:44,"For community groups to allege violations of environmental rules, a state law says groups have to use federally-approved testing equipment, and it sets restrictions for analyzing and sharing the data.",813,301,Environmental Policy,Climate & Environment
NPR,2025-05-22 13:22:52,The Senate parliamentarian advised lawmakers that they couldn't use the Congressional Review Act to revoke California's right to set vehicle standards. But they did it anyway. Expect a legal fight.,6518,2112,Politics,Politics
NPR,2025-05-22 11:46:15,BREAKING NEWS: A federal judge has blocked the Trump administration from carrying out Trump's executive order calling for the closure of the Education Department.,3031,636,Politics,Politics
NPR,2025-05-22 10:42:04,"BREAKING NEWS: The Supreme Court justices deadlock 4-4, effectively blocking the creation of the nation's first religious charter school in Oklahoma.",2206,364,Education,Education
NPR,2025-05-22 09:44:23,"More Texas parents are opting to vaccinate their babies early against measles, nearly a 4.5-fold increase so far this year compared to 2019, according to the Texas Department of State Health Services.",679,130,Health,Health
NPR,2025-05-22 09:59:48,"Are you shopping for a home right now? Or were you planning to buy a home -- but are now putting it off? Did you just buy?

I'm working on a story for @npr.org, and I'd love to hear from you.

Drop me a line with your situation and a good phone number to reach you. I'm at lwamsley@npr.org. Thanks!",89,35,Real Estate,Infrastructure
NPR,2025-05-22 08:59:18,South Africa's President Cyril Ramaphosa keeps his cool after a carefully choreographed Oval Office ambush by Trump.,1500,352,Politics,Politics
NPR,2025-05-22 07:25:11,"At the center of the sweeping bill is trillions in tax cuts, which Republicans aim to partially offset through changes to safety net programs like Medicaid and SNAP.",934,393,Politics,Politics
NPR,2025-05-22 06:40:38,"A federal program provides extra help to make sure students experiencing homelessness get an education. Amid massive cuts to the federal government, the program's future is uncertain.",976,314,Education,Education
NPR,2025-05-21 11:14:52,The decision reverses course on the use of consent decrees to ensure accountability of law enforcement agencies. It comes days before the anniversary of George Floyd's murder by a police officer.,624,232,Criminal Justice Reform,Criminal Justice Reform
NPR,2025-05-21 09:53:04,"From Target to Walmart, retailers are fighting two battles at once: a financial battle to keep costs low in the face of new tariffs, and a political one to avoid the president's wrath.",5442,1268,Business,Business & Economy
NPR,2025-05-21 07:52:42,Five of the 10 men who escaped from a New Orleans jail through a hole behind a toilet on Friday are still missing. Authorities believe they had help from the inside and made an arrest on Tuesday.,588,127,Crime,Crime
NPR,2025-05-21 07:24:16,Some of the CDC's main channels for communicating urgent health information to the public have gone silent.,18698,8654,Health News,Health
NPR,2025-05-21 06:15:46,"AI-generated summer reading list gets published in major newspapers 

www.npr.org/2025/05/20/n...

(Note: I would love to be a real-in-the-flesh book reviewer)

#books #booksky",268,62,Arts & Culture,Arts & Culture
NPR,2025-05-21 06:30:48,"A Delaware animal shelter is working to find new homes for 8,000 surviving chicks that were left abandoned in a U.S. Postal Service truck for three days. Another 4,000 of the animals died.",3271,1118,Local News,Local News
NPR,2025-05-20 13:49:07,"The billionaire executive was Trump's biggest donor in 2024. Now, however, he is planning to cut back his spending on politics, he said on Tuesday.",392,75,Politics,Politics
NPR,2025-05-20 11:50:31,Democrats have denounced the charges as politically motivated and an effort by the Trump administration to intimidate members of Congress and chill oversight.,777,165,Politics,Politics
NPR,2025-05-20 10:52:42,Secretary of State Marco Rubio is defending major cuts in the foreign affairs budget as he testifies on Tuesday before the Senate committee where he used to serve.,1218,387,Politics,Politics
NPR,2025-05-20 07:39:44,"UP FIRST: Many Kentucky residents are bracing for storms as they recover from deadly weather over the weekend. And, the latest on negotiations between Israel and Hamas.",213,25,Weather,Weather
NPR,2025-05-20 06:18:21,"Another round of dangerous weather is forecast to reach areas in the Southeast on Tuesday, as recovery efforts continued following a deadly bout of severe weather that affected multiple states.",1340,425,Weather,Weather
NPR,2025-05-20 06:05:22,A major medical group now recommends pain-blocking treatments for IUD insertion and other procedures amid a growing recognition that women's pain should be treated.,2998,652,Health,Health
NPR,2025-05-19 20:48:40,"President Trump was gracious on Sunday when former President Joe Biden announced his cancer diagnosis. But on Monday, Trump quickly pivoted to allege, without evidence, that there had been a cover-up.",777,143,Politics,Politics
NPR,2025-05-19 18:53:20,"Young, male capuchin monkeys have started kidnapping the babies of nearby howler monkeys. Why? Maybe boredom.",353,60,Science/Nature,Science
NPR,2025-05-19 18:31:08,"The luxury jet needs a security overhaul. That usually takes a few years, meaning it might not be ready until Trump is out of office. Shortcuts could create national security risks.",583,131,National Security,Defense & Security
NPR,2025-05-19 18:18:27,The pandemic helped supercharge a niche craft into a fine arts movement. Now the scene is more detailed and thoughtful than ever before.,375,52,Arts,Arts & Culture
NPR,2025-05-19 18:00:58,Watchdog group American Oversight takes Trump administration to court over the alleged withholding of information related to Harvard University's tax-exempt status.,705,156,Legal News,Crime
NPR,2025-05-19 17:53:25,The MAHA movement loves the idea of getting rid of synthetic dyes in foods. But manufacturers face challenges that could drive prices higher.,306,47,Food Industry,Food & Lifestyle
NPR,2025-05-19 17:48:57,"If you're trying to build muscle, getting enough protein is a must. But does it matter if that protein comes from meat or plants? A new study overturns assumptions.",1249,257,Health,Health
NPR,2025-05-19 17:28:40,UPDATE:  Authorities say the prime suspect in the bombing was also the sole fatality of the attack. Reproductive health care advocacy groups warned about threats faced by medical providers.,355,66,Breaking News,Breaking News
NPR,2025-05-19 16:59:03,"In the wake of President Trump's decision to withdraw from the World Health Organization, the agency is holding its first major meeting. How will that affect WHO — and the United States?",423,136,Health,Health
NPR,2025-05-19 16:40:51,"By @idislikestephen.bsky.social 

For a show that's never been shy about celebrating itself, Saturday Night Live was bound to lean hard into its 50th season. But the results were as mixed as ever.",168,12,Entertainment,Entertainment
NPR,2025-05-19 16:26:37,Ocean Vuong's sweeping new novel centers on a depressed 19-year-old college dropout who becomes the caregiver to a widow with dementia.,211,27,Arts & Literature,Arts & Literature
NPR,2025-05-19 16:08:19,"The children's series has found a new streaming home — Netflix, PBS stations and PBS KIDS will air new episodes on the same day. And Netflix will also run 90 hours from the Sesame Street library.",17411,3338,Entertainment,Entertainment
NPR,2025-05-19 15:57:59,U.S. District Judge Beryl Howell ruled the USIP president and board members were unlawfully fired by President Trump and should be reinstated.,1679,342,Legal News,Crime
NPR,2025-05-19 15:51:37,"Escola gives the former first lady a wild second act in the Tony-nominated play Oh, Mary! ""This play is about a woman with a dream that no one around her understands,"" Escola says.",233,20,Arts,Arts & Culture
NPR,2025-05-19 15:40:58,Authorities say they believe their prime suspect in the bombing was also the sole fatality of the attack.,291,52,Breaking News,Breaking News
NPR,2025-05-19 15:17:02,"Millions of people in central and eastern Oklahoma, as well as far northwest Arkansas, are in the path of numerous severe thunderstorms expected on Monday.",401,106,Weather,Weather
NPR,2025-05-19 14:59:22,The meeting appeared part of an effort to reset relations with the Vatican after Pope Francis repeatedly criticized President Trump's migration policy. Vance also gave Pope Leo a Chicago Bears jersey.,182,26,Politics,Politics
NPR,2025-05-19 14:51:15,"The National Bonsai and Penjing Museum marks the 400th anniversary of the Yamaki Pine, an ancient tree that survived the 1945 bombing of Hiroshima and has since become a symbol of peace.",1171,166,Culture,Arts & Culture
NPR,2025-05-19 14:27:11,"Whether you get your forecast from an app on your phone, a website or a meteorologist on TV, most of the underlying information comes from the federal government.
By @rhersher.bsky.social",6521,2052,Weather,Weather
NPR,2025-05-19 14:25:38,"UPDATE: President Trump is working the phones on Monday, holding calls with the leaders of Russia, Ukraine and other European countries as he continues efforts to negotiate an end to the war in Ukraine.",134,21,Politics,Politics
NPR,2025-05-19 14:19:41,"Schools in Maine are in the middle of a political and legal battle between the Trump administration and Gov. Janet Mills. Key programs for the most vulnerable students are at stake.
By @jonakimehta.bsky.social",285,75,Education,Education
NPR,2025-05-19 14:07:27,"CBS News President Wendy McMahon says she's resigning because ""the company and I do not agree on the path forward."" CBS' parent company is trying to settle a lawsuit with President Trump.
By @davidfolkenflik.bsky.social",723,170,Business News,Business & Economy
NPR,2025-05-19 13:57:24,Current and former officials say the current effort amounts to the dismantling of the civil rights division and its traditional mission.,647,225,Civil Rights,Social Issues
NPR,2025-05-19 13:43:51,"JUST IN: The move could potentially lead to the deportations of some 350,000 Venezuelans while litigation continues in the lower courts.",211,92,Immigration,World
NPR,2025-05-19 13:39:32,Crypto exchange giant Coinbase is set to join the S&P 500 on Monday. It's the latest stunning development as Trump completely revamps the approach to crypto in the U.S.,110,42,Finance,Business & Economy
NPR,2025-05-19 13:30:47,"With a war in Ukraine and the U.S. rethinking alliances, Britain and the European Union may need each other more than they thought. Here's what happened at Monday's summit — and what didn't.",234,41,International News,World
NPR,2025-05-19 13:23:21,The delightfully unhinged musical of the cult classic film gets the Tiny Desk treatment.,254,32,Entertainment,Entertainment
NPR,2025-05-19 13:14:38,"Hindu temples offer prayers for a path to the U.S. But some in India were stunned by the way the U.S. deported Indians despite Prime Minister Narendra Modi's friendship with President Trump.
From @diaahadid.bsky.social and Omkar Khandekar",159,38,International News,World
NPR,2025-05-19 13:06:23,"Almost all of the wheat grown in the Pacific Northwest is for export, and even before President Trump's trade war, farmers were dealing with rock bottom prices and slagging global demand.",655,208,Agriculture,Agriculture
NPR,2025-05-19 12:55:47,"What you eat during the day can affect how well you sleep at night. Sleep researchers explain the impact of diet, caffeine and alcohol on sleep health, and share a list of sleep-supporting foods.",209,47,Health,Health
NPR,2025-05-19 12:46:57,"Prostate cancer is one of the most common types of cancer in the U.S., and often treatable. One urologist says Biden has good options ahead — largely thanks to recent advances in research.",566,87,Health,Health
NPR,2025-05-19 12:39:29,"The link between tornadoes and climate change isn't as clear as it is for other extreme weather events, though scientists say the clues are there.",348,90,Climate Science,Climate Science
NPR,2025-05-19 12:22:42,"President Trump is working the phones on Monday, holding phone calls with the leaders of Russia, Ukraine and European countries as he continues efforts to negotiate an end to the war in Ukraine.",105,8,Politics,Politics
NPR,2025-05-19 09:42:32,It's the latest big company to back away from its diversity pledges to keep the U.S. government happy.,4935,2518,Business News,Business & Economy
NPR,2025-05-19 07:20:03,Current and former officials say the current effort amounts to the dismantling of the civil rights division and its traditional mission.,929,350,Civil Rights,Social Issues
NPR,2025-05-19 07:08:02,"Israel blocked all supplies into Gaza for nearly three months, the longest blockade it has ever imposed on Gaza. But Israel is relenting amid international pressure to allow food into the territory.",732,194,International News,World
NPR,2025-05-19 06:09:41,Crypto exchange giant Coinbase is set to join the S&P 500 on Monday. It's the latest stunning development as Trump completely revamps the approach to crypto in the U.S.,264,82,Finance,Business & Economy
NPR,2025-05-18 19:52:05,"Tentative deal ends NJ Transit strike with full service to resume Tuesday, union says https://gothamist.com/news/tentative-deal-ends-nj-transit-strike-train-service-to-resume-for-monday-commute-union-says ",222,19,Transportation,Infrastructure
NPR,2025-05-18 16:38:46,"BREAKING NEWS: Biden has been diagnosed with prostate cancer, which has metastasized to the bone, according to a statement from his personal office.",2089,396,Health,Health
NPR,2025-05-18 16:02:26,"UPDATE: Investigators have identified Guy Edward Bartkus, 25, as the primary person of interest in the explosion that injured four others.",3704,832,Crime,Crime
NPR,2025-05-18 15:48:38,Officials said the ship was not assisted by a tugboat as it lost power and drifted before the fatal collision. via @gothamist.com,857,182,Breaking News,Breaking News
NPR,2025-05-18 14:20:55,"UPDATE: One person was killed and four were injured in the weekend blast, said Akil Davis, assistant director in charge of the FBI's Los Angeles Field Office.",659,158,Breaking News,Breaking News
NPR,2025-05-18 12:58:54,"When they became parents, Dragons Love Tacos illustrator Daniel Salmieri and artist Sophia Haas noticed that they were ... noticing more. So they wrote ""Next to Me,"" their first kids' book together.",372,36,Arts,Arts & Culture
NPR,2025-05-18 12:07:15,"One person was killed and four were injured in the weekend blast, said Akil Davis, assistant director in charge of the FBI's Los Angeles Field Office.",1921,529,Breaking News,Breaking News
NPR,2025-05-18 11:36:15,"The season finale, with host Scarlett Johansson and musical guest Bad Bunny, didn't give any answers about rumored cast departures. By @edeggans.bsky.social",1210,180,Entertainment,Entertainment
NPR,2025-05-18 11:08:59,"After expanding state Medicaid programs to cover people in the country without legal status, Democrats are considering changes that would reduce immigrant access.",243,63,Health Care,Health
NPR,2025-05-18 11:02:19,"Bangladesh suffers from extreme air pollution, but a new study shows the brick industry can make small changes to have a big effect on the country's smog problem.",707,131,Environment,Climate & Environment
NPR,2025-05-18 10:42:43,Some religious colleges and universities are cutting programs. Others are seeking mergers to reduce costs and expand offerings.,380,69,Education,Education
NPR,2025-05-18 10:41:46,"""Wasted Love,"" sung by the classically trained countertenor JJ, beat out 25 other songs for the top prize at the international competition held this year in Basel, Switzerland.",389,35,Arts & Entertainment,Arts & Entertainment
