username,created_at,text,likes,reposts,urls,expanded_urls,section,merged_section,subsection
CNN,2025-06-22 22:00:47,"A judge in Tennessee said the Justice Department hasn’t made a convincing case that Kilmar Abrego Garcia should be kept in pretrial detention, though the mistakenly deported man who was returned to the US is likely to remain in federal immigration custody regardless.",317,77,['https://www.cnn.com/2025/06/22/politics/abrego-garcia-detention-trial?utm_medium=social&utm_source=blueskyCNN&utm_content=2025-06-23T01%3A44%3A23'],['https://www.cnn.com/2025/06/22/politics/abrego-garcia-detention-trial?utm_medium=social&utm_source=blueskyCNN&utm_content=2025-06-23T01%3A44%3A23'],Immigration News,World,
CNN,2025-06-22 21:09:02,Trump's Iran strike is a huge win for Netanyahu but the endgame is as unclear as ever | Analysis,115,34,['https://www.cnn.com/2025/06/22/middleeast/netanyahu-israel-trump-iran-strike-intl?utm_medium=social&utm_source=blueskyCNN&utm_content=2025-06-22T18%3A15%3A44'],['https://www.cnn.com/2025/06/22/middleeast/netanyahu-israel-trump-iran-strike-intl?utm_medium=social&utm_source=blueskyCNN&utm_content=2025-06-22T18%3A15%3A44'],International News,World,
CNN,2025-06-22 19:59:58,"US President Donald Trump’s decision to launch direct strikes against Iranian nuclear sites has sparked a wave of anger in the country, with people on the streets of Tehran telling CNN they expect their country to strike back.",273,80,['https://www.cnn.com/2025/06/22/middleeast/iranians-urge-strong-response-after-us-strikes?utm_medium=social&utm_source=blueskyCNN&utm_content=2025-06-22T23%3A09%3A49'],['https://www.cnn.com/2025/06/22/middleeast/iranians-urge-strong-response-after-us-strikes?utm_medium=social&utm_source=blueskyCNN&utm_content=2025-06-22T23%3A09%3A49'],International News,World,
CNN,2025-06-22 19:06:22,Defense Secretary Pete Hegseth and Chairman of the Joint Chiefs of Staff Dan Caine took contrasting approaches to advising President Trump on whether to bomb Iran.,53,14,['https://www.cnn.com/2025/06/22/politics/pete-hegseth-dan-caine-iran-strike?utm_medium=social&utm_source=blueskyCNN&utm_content=2025-06-22T22%3A24%3A05'],['https://www.cnn.com/2025/06/22/politics/pete-hegseth-dan-caine-iran-strike?utm_medium=social&utm_source=blueskyCNN&utm_content=2025-06-22T22%3A24%3A05'],National Security,Defense & Security,
CNN,2025-06-22 18:55:14,"JUST IN: Oil prices surge in the wake of US strikes in Iran, with US oil futures jumping 3.6% Sunday to about $76.47 per barrel",263,108,['https://www.cnn.com/2025/06/22/business/oil-futures-stocks-iran?utm_medium=social&utm_source=blueskyCNN&utm_content=2025-06-22T22%3A54%3A59'],['https://www.cnn.com/2025/06/22/business/oil-futures-stocks-iran?utm_medium=social&utm_source=blueskyCNN&utm_content=2025-06-22T22%3A54%3A59'],Business,Business & Economy,
CNN,2025-06-22 18:02:59,"At least 20 people have been killed and 52 more are injured after a “terrorist attack” on a Greek Orthodox church in the Syrian capital, according to the country’s health ministry.",84,42,['https://www.cnn.com/2025/06/22/middleeast/church-attack-damascus-syria-intl-latam?utm_medium=social&utm_source=blueskyCNN&utm_content=2025-06-22T21%3A12%3A49'],['https://www.cnn.com/2025/06/22/middleeast/church-attack-damascus-syria-intl-latam?utm_medium=social&utm_source=blueskyCNN&utm_content=2025-06-22T21%3A12%3A49'],World News,World,
CNN,2025-06-22 17:08:17,"Sen. Bernie Sanders held a ""Fighting Oligarchy"" rally in Tulsa, Oklahoma, when he received news of President Donald Trump's strikes on Iran.",1020,322,[],[],Politics,Politics,Foreign Policy
CNN,2025-06-22 16:29:43,"Before-and-after satellite images, provided by Maxar Technologies, show damage visible at the three Iranian nuclear facilities targeted by US airstrikes. Initial damage assessments to the three sites are ongoing, according to the UN's International Atomic Energy Agency. cnn.it/4effURX",120,57,['http://cnn.it/4effURX'],['https://www.cnn.com/2025/06/21/middleeast/nuclear-sites-iran-us-bombs-wwk-intl?utm_medium=social&utm_source=blueskyCNN&utm_content=2025-06-22T19:42:29'],World News,World,
CNN,2025-06-22 15:33:40,"A gunman opened fire during a service at a suburban Detroit church, wounding one person before he was shot and killed by a security guard, police said.",151,65,['https://www.cnn.com/2025/06/22/us/crosspointe-church-wayne-michigan-shooting?utm_medium=social&utm_source=blueskyCNN&utm_content=2025-06-22T19%3A33%3A25'],['https://www.cnn.com/2025/06/22/us/crosspointe-church-wayne-michigan-shooting?utm_medium=social&utm_source=blueskyCNN&utm_content=2025-06-22T19%3A33%3A25'],Crime,Crime,
CNN,2025-06-22 13:37:04,The MAGA sphere of conservative media and influencers — many of whom had expressed skepticism before Trump's decision to bomb Iranian nuclear facilities — is divided over the president’s dramatic move to strike: cnn.it/3G6PFjZ,118,32,"['https://www.cnn.com/2025/06/22/politics/maga-movement-divided-trump-iran?utm_medium=social&utm_source=blueskyCNN&utm_content=2025-06-22T17%3A36%3A39', 'https://cnn.it/3G6PFjZ']","['https://www.cnn.com/2025/06/22/politics/maga-movement-divided-trump-iran?utm_medium=social&utm_source=blueskyCNN&utm_content=2025-06-22T17%3A36%3A39', 'https://www.cnn.com/2025/06/22/politics/maga-movement-divided-trump-iran?utm_medium=social&utm_source=blueskyCNN&utm_content=2025-06-22T17:36:39']",Politics,Politics,Foreign Policy
CNN,2025-06-22 11:08:39,"The bodies of three hostages, including an Israel Defense Forces soldier and two civilians who were all killed in the Hamas-led October 7 attacks, have been recovered from Gaza.",81,17,['https://www.cnn.com/2025/06/22/middleeast/gaza-hostages-intl?utm_medium=social&utm_source=blueskyCNN&utm_content=2025-06-22T15%3A08%3A23'],['https://www.cnn.com/2025/06/22/middleeast/gaza-hostages-intl?utm_medium=social&utm_source=blueskyCNN&utm_content=2025-06-22T15%3A08%3A23'],Breaking News,Breaking News,
CNN,2025-06-22 10:18:01,Democratic Sen. Adam Schiff of California joins chorus of lawmakers in his party who say US strikes on Iran were unconstitutional because President Trump did not seek congressional approval: cnn.it/3ZI0i3m,577,123,['https://cnn.it/3ZI0i3m'],['https://www.cnn.com/world/live-news/israel-iran-conflict-06-22-25-intl-hnk#cmc7pwtuk00003b6m0b17rxas?utm_medium=social&utm_source=blueskyCNN&utm_content=2025-06-22T14:17:41'],Politics,Politics,Foreign Policy
CNN,2025-06-22 08:54:15,"Iran's nuclear ambitions ""obliterated"" after US strikes, US Defense Secretary Hegseth says. ""Operation Midnight Hammer"" involved more than 125 aircraft, and B-2 bombers were deployed over the Pacific as a ""decoy,"" according to US officials. Follow live updates.",63,15,['https://www.cnn.com/world/live-news/israel-iran-conflict-06-22-25-intl-hnk?utm_medium=social&utm_source=blueskyCNN&utm_content=2025-06-22T12%3A54%3A10'],['https://www.cnn.com/world/live-news/israel-iran-conflict-06-22-25-intl-hnk?utm_medium=social&utm_source=blueskyCNN&utm_content=2025-06-22T12%3A54%3A10'],World News,World,
CNN,2025-06-22 07:11:19,"Iran's foreign minister says he doesn't know how ""much room is left for diplomacy"" and warns his country has to respond to US strikes on nuclear sites. Follow live updates: cnn.it/43U27wx",215,68,['https://cnn.it/43U27wx'],['https://www.cnn.com/world/live-news/israel-iran-conflict-06-22-25-intl-hnk#cmc7fans500053b6m9zpm1fbv?utm_medium=social&utm_source=blueskyCNN&utm_content=2025-06-22T11:11:02'],International News,World,
CNN,2025-06-22 06:46:50,"""Donald Trump has thrust Iran, the Middle East, the United States and his own presidency across a fateful threshold by attacking Tehran’s nuclear program,"" writes CNN's Stephen Collinson. | Analysis: cnn.it/45vUzkV",141,38,['https://cnn.it/45vUzkV'],['https://www.cnn.com/2025/06/22/politics/trump-us-iran-strikes-fordow-analysis?utm_medium=social&utm_source=blueskyCNN&utm_content=2025-06-22T10:46:22'],Politics,Politics,Foreign Policy
CNN,2025-06-21 23:52:17,"President Donald Trump and his team were in contact with top congressional Republicans before US strikes on Iranian nuclear facilities, but top Democrats were not told of his plans until after the bombs had dropped, according to multiple people familiar with the plans",664,330,['https://www.cnn.com/2025/06/21/politics/republicans-democrats-iran-strikes-briefings?utm_medium=social&utm_source=blueskyCNN&utm_content=2025-06-22T03%3A52%3A04'],['https://www.cnn.com/2025/06/21/politics/republicans-democrats-iran-strikes-briefings?utm_medium=social&utm_source=blueskyCNN&utm_content=2025-06-22T03%3A52%3A04'],Politics,Politics,Foreign Policy
CNN,2025-06-21 22:27:29,"In White House address, President Trump says Iran's key nuclear facilities were ""totally obliterated"" in US strikes. 

Follow live updates: cnn.it/3HOH85B",70,32,['https://cnn.it/3HOH85B'],['https://www.cnn.com/world/live-news/israel-iran-conflict-06-21-25-intl-hnk?utm_medium=social&utm_source=blueskyCNN&utm_content=2025-06-22T02:26:57'],World News,World,
CNN,2025-06-21 22:04:38,Happening now: President Trump addresses the nation after announcing strikes on nuclear sites in Iran. Watch CNN and follow live updates: cnn.it/40bMz4P,57,20,['https://cnn.it/40bMz4P'],['https://www.cnn.com/world/live-news/israel-iran-conflict-06-21-25-intl-hnk?utm_medium=social&utm_source=blueskyCNN&utm_content=2025-06-22T02:04:27'],Breaking News,Breaking News,
CNN,2025-06-21 21:47:14,"The Fordow, Isfahan, and Natanz sites lie at the heart of Iran’s nuclear ambitions, and had previously been targeted by Israeli strikes. 

Here’s what we know about them.",87,22,['https://www.cnn.com/2025/06/21/middleeast/iran-nuclear-sites-hit-us-explainer-intl-hnk?utm_medium=social&utm_source=blueskyCNN&utm_content=2025-06-22T01%3A46%3A18'],['https://www.cnn.com/2025/06/21/middleeast/nuclear-sites-iran-us-bombs-wwk-intl'],Nuclear Proliferation,Nuclear Proliferation,
CNN,2025-06-21 21:02:15,"President Trump says he'll deliver address from the White House at 10 p.m. ET, following operation he says targeted Iranian nuclear sites. 

Follow live updates.",78,40,['https://us.cnn.com/world/live-news/israel-iran-conflict-06-21-25-intl-hnk?utm_medium=social&utm_source=blueskyCNN&utm_content=2025-06-22T01%3A01%3A28'],['https://us.cnn.com/world/live-news/israel-iran-conflict-06-21-25-intl-hnk?utm_medium=social&utm_source=blueskyCNN&utm_content=2025-06-22T01%3A01%3A28'],Breaking News,Breaking News,
CNN,2025-06-21 20:22:16,BREAKING: President Trump announces air strikes on three nuclear sites in Iran. cnn.it/43WM4OF,134,126,['https://cnn.it/43WM4OF'],['https://www.cnn.com/2025/06/21/politics/trump-iran-air-strikes?utm_medium=social&utm_source=blueskyCNN&utm_content=2025-06-22T00:21:01'],World News,World,
CNN,2025-06-21 18:30:54,"Dozens of Americans who have been trying to leave Israel gathered at a hotel in central Israel on Saturday, where US embassy consular staff began processing their departures.",107,26,['https://www.cnn.com/2025/06/21/middleeast/americans-israel-desperate-get-out-intl-latam?utm_medium=social&utm_source=blueskyCNN&utm_content=2025-06-21T22%3A26%3A26'],['https://www.cnn.com/2025/06/21/middleeast/americans-israel-desperate-get-out-intl-latam?utm_medium=social&utm_source=blueskyCNN&utm_content=2025-06-21T22%3A26%3A26'],World News,World,
CNN,2025-06-21 18:12:08,"It has become the new calling card of the Trump administration’s immigration crackdown: Federal officers, often masked and not wearing uniforms or displaying badges, arresting people outside courtroom hearings, during traffic stops and in workplace sweeps.",251,91,['https://www.cnn.com/us/ice-immigration-officers-face-masks?utm_medium=social&utm_source=blueskyCNN&utm_content=2025-06-21T21%3A28%3A00'],['https://www.cnn.com/us/ice-immigration-officers-face-masks?utm_medium=social&utm_source=blueskyCNN&utm_content=2025-06-21T21%3A28%3A00'],Immigration Policy,World,
CNN,2025-06-21 17:27:41,"The unsettling message, which lasts nearly 90 seconds, then goes on to recommend the listener close their eyes and imagine themself in a place that brings them “peace and happiness.”",68,20,['https://www.cnn.com/2025/06/21/middleeast/iran-calls-mysterious-voice-message-intl?utm_medium=social&utm_source=blueskyCNN&utm_content=2025-06-21T21%3A12%3A21'],['https://www.cnn.com/2025/06/21/middleeast/iran-calls-mysterious-voice-message-intl?utm_medium=social&utm_source=blueskyCNN&utm_content=2025-06-21T21%3A12%3A21'],Health,Health,
CNN,2025-06-21 15:34:07,"Multiple US B-2 bombers appear to have taken off from Whiteman Air Force Base in Missouri on Friday night and are heading west, according to flight tracking data CNN has reviewed, as President Donald Trump weighs his military options over a potential airstrike in Iran.",153,73,['https://www.cnn.com/2025/06/21/politics/iran-b-2-bombers-trump?utm_medium=social&utm_source=blueskyCNN&utm_content=2025-06-21T19%3A33%3A56'],['https://www.cnn.com/2025/06/21/politics/iran-b-2-bombers-trump?utm_medium=social&utm_source=blueskyCNN&utm_content=2025-06-21T19%3A33%3A56'],Military News,Defense & Security,
CNN,2025-06-21 14:21:12,"The government praised Trump for leveraging his “pivotal leadership” in May, when several days of cross-border strikes marked the worst regional fighting between the two nuclear-armed nations since 1971, killing dozens and stoking fears of a wider war.",58,15,['https://www.cnn.com/2025/06/21/asia/pakistan-trump-nobel-peace-prize-nomination-intl?utm_medium=social&utm_source=blueskyCNN&utm_content=2025-06-21T18%3A21%3A06'],['https://www.cnn.com/2025/06/21/asia/pakistan-trump-nobel-peace-prize-nomination-intl?utm_medium=social&utm_source=blueskyCNN&utm_content=2025-06-21T18%3A21%3A06'],International Relations,World,
CNN,2025-06-21 12:40:28,"Seven months after Donald Trump won a second White House term that he presented as part vindication, part retribution, Andrew Cuomo is seeking his own restoration.",33,11,['https://www.cnn.com/2025/06/21/politics/andrew-cuomo-donald-trump-new-york-mayor?utm_medium=social&utm_source=blueskyCNN&utm_content=2025-06-21T16%3A40%3A20'],['https://www.cnn.com/2025/06/21/politics/andrew-cuomo-donald-trump-new-york-mayor?utm_medium=social&utm_source=blueskyCNN&utm_content=2025-06-21T16%3A40%3A20'],Politics,Politics,Elections
CNN,2025-06-21 10:40:48,At least eight people are dead following an accident involving a hot air balloon in Brazil’s southern region of Santa Catarina.,65,19,['https://www.cnn.com/2025/06/21/americas/dead-hot-air-balloon-accident-brazil-intl?utm_medium=social&utm_source=blueskyCNN&utm_content=2025-06-21T14%3A40%3A42'],['https://www.cnn.com/2025/06/21/americas/dead-hot-air-balloon-accident-brazil-intl?utm_medium=social&utm_source=blueskyCNN&utm_content=2025-06-21T14%3A40%3A42'],Breaking News,Breaking News,
CNN,2025-06-21 09:54:37,"After months of negotiations, Senate Republicans are gearing up for a potential vote next week on Trump’s sweeping domestic policy bill",72,26,['https://www.cnn.com/2025/06/21/politics/senate-trump-agenda-bill?utm_medium=social&utm_source=blueskyCNN&utm_content=2025-06-21T12%3A02%3A36'],['https://www.cnn.com/2025/06/21/politics/senate-trump-agenda-bill?utm_medium=social&utm_source=blueskyCNN&utm_content=2025-06-21T12%3A02%3A36'],Politics,Politics,Trump Administration
CNN,2025-06-21 08:33:05,"A panel of three federal appellate judges has ruled that a Louisiana law requiring the Ten Commandments to be posted in each of the state’s public school classrooms is unconstitutional, in a win for civil liberties groups who say the mandate violates the separation of church and state",502,89,['https://www.cnn.com/2025/06/21/us/louisiana-law-ten-commandments-schools?utm_medium=social&utm_source=blueskyCNN&utm_content=2025-06-21T12%3A32%3A50'],['https://www.cnn.com/2025/06/21/us/louisiana-law-ten-commandments-schools?utm_medium=social&utm_source=blueskyCNN&utm_content=2025-06-21T12%3A32%3A50'],Legal News,Crime,
CNN,2025-06-21 07:45:13,"The man charged in the killings of a Minnesota lawmaker and her husband one week ago was a “prepper” and had at some point given his wife a “bailout plan” in case of “exigent circumstances,” according to an FBI agent investigating the case",134,55,['https://www.cnn.com/2025/06/21/us/vance-boelter-minnesota-suspect-prepper-hnk?utm_medium=social&utm_source=blueskyCNN&utm_content=2025-06-21T11%3A45%3A01'],['https://www.cnn.com/2025/06/21/us/vance-boelter-minnesota-suspect-prepper-hnk?utm_medium=social&utm_source=blueskyCNN&utm_content=2025-06-21T11%3A45%3A01'],Crime News,Crime,
CNN,2025-06-21 06:42:53,Vice President JD Vance referred to Sen. Alex Padilla as “José Padilla” during a visit to Los Angeles where he criticized California’s Democratic leaders and defended the Trump administration’s controversial use of the state’s National Guard in the city: cnn.it/3G7dBUg,127,38,['https://cnn.it/3G7dBUg'],['https://www.cnn.com/2025/06/20/politics/jd-vance-calls-alex-padilla-jose-california?utm_medium=social&utm_source=blueskyCNN&utm_content=2025-06-21T10:26:02'],Politics,Politics,Trump Administration
CNN,2025-06-21 06:06:12,A meticulously planned meal prepared in the home of an alleged killer is at the heart of a triple murder trial that’s nearing its dramatic conclusion in rural Australia: cnn.it/43VGT1i,53,7,['https://cnn.it/43VGT1i'],['https://www.cnn.com/2025/06/21/australia/australia-erin-patterson-mushroom-trial-wrap-intl-hnk?utm_medium=social&utm_source=blueskyCNN&utm_content=2025-06-21T10:06:04'],Crime,Crime,
CNN,2025-06-20 21:43:05,"Palestinian activist Mahmoud Khalil was released on bail on Friday from a Louisiana ICE detention center, more than three months after he was arrested outside his apartment on Columbia University's campus. 

Read more: cnn.it/4n6Z3Vj",666,129,['https://cnn.it/4n6Z3Vj'],['https://www.cnn.com/2025/06/20/us/mahmoud-khalil-ordered-released-by-judge?utm_medium=social&utm_source=blueskyCNN&utm_content=2025-06-21T01:42:46'],Immigration News,World,
CNN,2025-06-20 20:51:55,"Hours after off-the-field tensions related to recent immigration crackdowns encroached on Dodger Stadium, the Los Angeles Dodgers engaged in on-the-field tensions with the San Diego Padres, which led to a multitude of disciplinary actions handed down by the MLB.",53,17,['https://www.cnn.com/2025/06/20/sport/mlb-suspensions-dodgers-padres-spt?utm_medium=social&utm_source=blueskyCNN&utm_content=2025-06-21T00%3A51%3A19'],['https://www.cnn.com/2025/06/20/sport/mlb-suspensions-dodgers-padres-spt?utm_medium=social&utm_source=blueskyCNN&utm_content=2025-06-21T00%3A51%3A19'],Sports News,Sports,
CNN,2025-06-20 20:02:23,"Mahmoud Khalil – a pro-Palestinian activist at the center of a long-running deportation fight – has been released from the Louisiana ICE detention center where he has spent more than three months after he was arrested outside his apartment on Columbia University's campus, his attorneys said.",416,101,['https://www.cnn.com/2025/06/20/us/mahmoud-khalil-ordered-released-by-judge?utm_medium=social&utm_source=blueskyCNN&utm_content=2025-06-21T00%3A02%3A09'],['https://www.cnn.com/2025/06/20/us/mahmoud-khalil-ordered-released-by-judge?utm_medium=social&utm_source=blueskyCNN&utm_content=2025-06-21T00%3A02%3A09'],Immigration News,World,
CNN,2025-06-20 19:36:35,Scientists are trying to solve a decade-long mystery by determining the identity of anomalous signals detected from below ice in Antarctica.,130,23,['https://www.cnn.com/2025/06/20/science/anomalous-signals-antarctica-neutrino-detectors?utm_medium=social&utm_source=blueskyCNN&utm_content=2025-06-20T23%3A36%3A22'],['https://www.cnn.com/2025/06/20/science/anomalous-signals-antarctica-neutrino-detectors?utm_medium=social&utm_source=blueskyCNN&utm_content=2025-06-20T23%3A36%3A22'],Science,Science,
CNN,2025-06-20 18:57:18,"China has mastered the craft of policing the internet, operating one of the world’s most extensive online censorship and surveillance regimes.",61,21,['https://www.cnn.com/2025/06/20/tech/china-censorship-internet-id-hnk-intl?utm_medium=social&utm_source=blueskyCNN&utm_content=2025-06-20T22%3A56%3A39'],['https://www.cnn.com/2025/06/20/tech/china-censorship-internet-id-hnk-intl?utm_medium=social&utm_source=blueskyCNN&utm_content=2025-06-20T22%3A56%3A39'],Internet Censorship and Surveillance,Internet Censorship and Surveillance,
CNN,2025-06-20 16:35:55,"Former Cubs great Sammy Sosa, who once was the face of Chicago’s Friendly Confines, made his long-anticipated return to the place he used to hit towering home runs and flash his big smile.",112,9,['https://www.cnn.com/2025/06/20/sport/sammy-sosa-wrigley-field-chicago-cubs-spt?utm_medium=social&utm_source=blueskyCNN&utm_content=2025-06-20T20%3A35%3A38'],['https://www.cnn.com/2025/06/20/sport/sammy-sosa-wrigley-field-chicago-cubs-spt?utm_medium=social&utm_source=blueskyCNN&utm_content=2025-06-20T20%3A35%3A38'],Sports,Sports,
CNN,2025-06-20 15:53:34,"A federal judge has indefinitely blocked the Trump administration from cutting off Harvard's ability to host international students. 

More details: cnn.it/4jX66gv",920,159,['https://cnn.it/4jX66gv'],['https://www.cnn.com/2025/06/20/politics/harvard-foreign-students-ruling?utm_medium=social&utm_source=blueskyCNN&utm_content=2025-06-20T19:53:20'],Education,Education,
CNN,2025-06-20 15:28:55,"After three months of legal battles and lobbying, the Voice of America network is officially being reduced to a fraction of its pre-Trump form.",273,125,['https://www.cnn.com/2025/06/20/media/kari-lake-voa-trump-voice-of-america-staff?utm_medium=social&utm_source=blueskyCNN&utm_content=2025-06-20T19%3A28%3A40'],['https://www.cnn.com/2025/06/20/media/kari-lake-voa-trump-voice-of-america-staff?utm_medium=social&utm_source=blueskyCNN&utm_content=2025-06-20T19%3A28%3A40'],Media,Entertainment,
CNN,2025-06-20 14:34:56,"Pro-Palestinian activist Mahmoud Khalil has been granted release by a federal judge from a Louisiana ICE detention center, more than three months after he was arrested outside his apartment on Columbia University's campus. 

Read more: cnn.it/3G9wBkX",430,81,['https://cnn.it/3G9wBkX'],['https://www.cnn.com/2025/06/20/us/mahmoud-khalil-ordered-released-by-judge?utm_medium=social&utm_source=blueskyCNN&utm_content=2025-06-20T18:32:59'],Politics,Politics,Immigration
CNN,2025-06-20 14:05:04,"Each year, a tiny species in Australia makes a grueling 620-mile nighttime migration, and it's pulling off the feat in a way only humans and migratory birds have been known to do, a new study has found. cnn.it/4n2vxA2",136,18,['https://cnn.it/4n2vxA2'],['https://www.cnn.com/2025/06/20/science/bogong-moth-star-navigation?utm_medium=social&utm_source=blueskyCNN&utm_content=2025-06-20T17:54:14'],Science,Science,
CNN,2025-06-20 13:53:47,"Cybercriminals breached insurance giant Aflac, potentially stealing Social Security numbers, insurance claims and health information, the company said, the latest in a spree of hacks against the insurance industry.",65,36,['https://cnn.it/449hGz9'],['https://www.cnn.com/2025/06/20/tech/aflac-cyberattack?utm_medium=social&utm_source=blueskyCNN&utm_content=2025-06-20T17:43:54'],Cybersecurity,Technology,
CNN,2025-06-20 13:44:06,"“Jaws” was a massive hit, becoming the highest-grossing film ever at the time. It invented the concept of the summer blockbuster.

Even 50 years after its premiere, “Jaws” still thrills audiences — and its tumultuous production is still legendary.

See behind-the-scenes photos: cnn.it/3T19OuE",223,38,['https://cnn.it/3T19OuE'],['https://www.cnn.com/2025/06/20/entertainment/gallery/jaws-behind-the-scenes-photos-cec?utm_medium=social&utm_source=blueskyCNN&utm_content=2025-06-20T16:41:25'],Entertainment,Entertainment,
CNN,2025-06-20 13:42:01,"As US President Donald Trump weighs joining Israel’s assault on Iran, questions are mounting over whether such an intervention could trigger regime change in Tehran – an outcome that risks splintering the country and sending shockwaves across the region.",29,7,['https://cnn.it/44baCCc'],['https://www.cnn.com/2025/06/20/middleeast/israel-us-iran-khamenei-regime-change-scenarios-intl?utm_medium=social&utm_source=blueskyCNN&utm_content=2025-06-20T17:28:08'],International Relations,World,
CNN,2025-06-20 13:26:39,"President Donald Trump called for fewer federal holidays on Thursday.

“Too many non-working holidays in America. It is costing our Country $BILLIONS OF DOLLARS to keep all of these businesses closed,” Trump said in a Truth Social post on Juneteenth.

Is there any truth to his comments? Yes and no.",41,16,['https://cnn.it/44gtkIP'],['https://www.cnn.com/2025/06/20/economy/trump-too-many-holidays-economy?utm_medium=social&utm_source=blueskyCNN&utm_content=2025-06-20T17:23:55'],Politics,Politics,Trump Administration
CNN,2025-06-20 13:18:56,"Fearing the repercussions of a total regime collapse in Iran, Gulf Arab states have intensified their outreach to the Trump administration and Tehran over the past week.",42,7,['https://cnn.it/3HRzmYY'],['https://www.cnn.com/2025/06/20/middleeast/trump-gulf-allies-avoid-war-iran-intl?utm_medium=social&utm_source=blueskyCNN&utm_content=2025-06-20T17:18:40'],International Relations,World,
CNN,2025-06-20 12:36:26,"The Grammy-winning artist denied accusations that he attempted to unlawfully and maliciously cause grievous bodily harm with intent to Abraham Diaw at Tape nightclub in Mayfair, London, on February 19, 2023.",13,1,['https://www.cnn.com/2025/06/20/entertainment/chris-brown-court-not-guilty-plea-intl?utm_medium=social&utm_source=blueskyCNN&utm_content=2025-06-20T16%3A35%3A55'],['https://www.cnn.com/2025/06/20/entertainment/chris-brown-court-not-guilty-plea-intl?utm_medium=social&utm_source=blueskyCNN&utm_content=2025-06-20T16%3A35%3A55'],Entertainment News,Entertainment,
CNN,2025-06-20 11:44:19,"A man in Ohio has been arrested and charged after allegedly threatening US Republican Rep. Max Miller during an incident in which Miller says he was driven off the road, a source familiar with the investigation told CNN. cnn.it/3FMK6Hp",60,17,['https://cnn.it/3FMK6Hp'],['https://www.cnn.com/2025/06/20/politics/congressman-max-miller-threat-man-charged-ohio?utm_medium=social&utm_source=blueskyCNN&utm_content=2025-06-20T15:38:45'],Politics,Politics,Crime
CNN,2025-06-20 11:09:39,"More than a dozen injured in Israel from new Iranian attacks as talks between European and Iranian officials begin in Switzerland.

Follow live updates: cnn.it/43VUOog",48,7,['https://cnn.it/43VUOog'],['https://www.cnn.com/world/live-news/israel-iran-conflict-06-20-25-intl-hnk#cmc4ufmam00153b6n0alti5m4?utm_medium=social&utm_source=blueskyCNN&utm_content=2025-06-20T15:09:11'],World News,World,
CNN,2025-06-20 10:50:46,"Federal guidance that the Trump administration says is intended to offer clarity is instead leaving health care providers even more confused about whether they can provide an abortion in an emergency, particularly in states with strict abortion laws.",79,29,['https://www.cnn.com/2025/06/20/health/emtala-abortion-guidance-hhs?utm_medium=social&utm_source=blueskyCNN&utm_content=2025-06-20T14%3A50%3A34'],['https://www.cnn.com/2025/06/20/health/emtala-abortion-guidance-hhs?utm_medium=social&utm_source=blueskyCNN&utm_content=2025-06-20T14%3A50%3A34'],Health Care,Health,
CNN,2025-06-20 10:13:10,A federal judge in Rhode Island blocked the Trump administration from using states’ cooperation with immigration efforts as a condition for receiving transportation funds.,201,34,['https://www.cnn.com/2025/06/20/politics/judge-blocks-trump-transportation-funds-states-immigration?utm_medium=social&utm_source=blueskyCNN&utm_content=2025-06-20T14%3A12%3A58'],['https://www.cnn.com/2025/06/20/politics/judge-blocks-trump-transportation-funds-states-immigration?utm_medium=social&utm_source=blueskyCNN&utm_content=2025-06-20T14%3A12%3A58'],Immigration,World,
CNN,2025-06-20 09:23:04,"A top official at the Federal Reserve has come out in support of lowering interest rates as soon as July, echoing President Trump's demands cnn.it/43RHHnR",27,10,['https://cnn.it/43RHHnR'],['https://www.cnn.com/2025/06/20/economy/fed-governor-rate-cut-july?utm_medium=social&utm_source=blueskyCNN&utm_content=2025-06-20T13:22:47'],Economy,Business & Economy,
CNN,2025-06-20 08:29:54,How airlines are reacting as escalating conflicts punch holes in the air map of the world: cnn.it/4kSeorr,42,15,['https://cnn.it/4kSeorr'],['https://www.cnn.com/2025/06/20/travel/airlines-conflicts-flight-routes-volcanoes-intl-hnk?utm_medium=social&utm_source=blueskyCNN&utm_content=2025-06-20T10:48:04'],World News,World,
CNN,2025-06-20 07:57:06,"ICE cut ties with a Florida detention center. Now the agency says the facility can help clear a ""backlog"" of migrants: cnn.it/4lcPzpN",43,23,['https://cnn.it/4lcPzpN'],['https://www.cnn.com/2025/06/20/us/ice-glades-county-detention-investigation?utm_medium=social&utm_source=blueskyCNN&utm_content=2025-06-20T10:46:04'],Immigration,World,
CNN,2025-06-20 07:20:13,"President Trump can maintain control of thousands of California national guardsmen, appeals court rules: cnn.it/442jlrP",43,14,['https://cnn.it/442jlrP'],['https://www.cnn.com/2025/06/19/politics/trump-continue-control-california-national-guard?utm_medium=social&utm_source=blueskyCNN&utm_content=2025-06-20T10:27:22'],Politics,Politics,Trump Administration
CNN,2025-06-20 06:31:36,"Facing the possibility of losing control of the US House next year, Republicans are weighing aggressively redrawing congressional districts in two states in hopes of ousting several longtime Democratic lawmakers: cnn.it/4liEUdp",137,97,['https://cnn.it/4liEUdp'],['https://www.cnn.com/2025/06/20/politics/redistricting-texas-ohio-republicans-house?utm_medium=social&utm_source=blueskyCNN&utm_content=2025-06-20T10:12:53'],Politics,Politics,Elections
