username,created_at,text,likes,reposts,section,merged_section
MSNBC,2025-05-23 09:12:32,"Breaking: Markets drop after Trump threatens tariffs on Apple, EU",78,22,Business,Business & Economy
MSNBC,2025-05-23 09:07:21,BREAKING: Harvard sues the Trump administration over move to block foreign student enrollment www.nbcnews.com/news/us-news...,202,28,Education,Education
MSNBC,2025-05-23 08:42:19,Prisoner swap begins between Russia and Ukraine but peace talks remain deadlocked www.nbcnews.com/world/ukrain...,25,5,World News,World
MSNBC,2025-05-23 08:41:32,U.S. and Iran to resume nuclear talks amid clashing red lines www.nbcnews.com/world/iran/u...,16,2,World News,World
MSNBC,2025-05-23 08:38:21,BREAKING: Trump says he will hit the E.U. with a 50% tariff in a few days while threatening 25% levies on Apple's iPhones www.nbcnews.com/business/bus...,47,19,Business,Business & Economy
MSNBC,2025-05-22 22:55:41,"At Trump's crypto dinner: Tuxedos, luxury SUVs and a former NBA star www.nbcnews.com/tech/crypto/...",70,32,Business,Business & Economy
MSNBC,2025-05-22 20:55:11,"Mahmoud Khalil and his attorneys tell judge his life, his family's would be at risk if he's deported www.nbcnews.com/news/us-news...",123,34,Immigration,World
MSNBC,2025-05-22 19:14:39,"A suspect is in custody and has been charged after two staff members of Israel’s embassy in D.C. were fatally shot outside the Capital Jewish Museum, police said. 

@arimelber.bsky.social reports on ""The Beat.""

READ MORE: www.msnbc.com/top-stories/...",41,11,Breaking News,Breaking News
MSNBC,2025-05-22 17:28:16,Suspect in D.C. Jewish museum shooting charged with first-degree murder www.msnbc.com/top-stories/...,44,18,Crime,Crime
MSNBC,2025-05-22 17:04:05,BREAKING: Supreme Court grants Trump request to fire independent agency members www.nbcnews.com/politics/sup...,30,11,Politics,Politics
MSNBC,2025-05-22 16:23:03,A federal judge blocks the Trump administration from revoking international students' legal status,271,65,Legal News,Crime
MSNBC,2025-05-22 14:57:13,"BREAKING: Trump admin. halts Harvard's ability to enroll international students
www.msnbc.com/rachel-maddo...",62,29,Politics,Politics
MSNBC,2025-05-22 13:13:43,"WATCH LIVE: White House briefs press after House passes Trump agenda bill by a single vote
www.youtube.com/live/qqMunIX...",22,5,Politics,Politics
MSNBC,2025-05-22 13:04:25,"OPINION by @zeeshanaleem.bsky.social:

Zeeshan highlights one stat that underscores how poorly Elon Musk’s DOGE operation has gone. 

“Inspectors general are independent, nonpartisan professional watchdogs.”

READ MORE:
www.msnbc.com/opinion/msnb...",123,40,Opinion,Opinion
MSNBC,2025-05-22 13:00:06,BREAKING: Columbia student Mahmoud Khalil meets newborn child for the first time before attending immigration hearing in Louisiana,83,11,Local News,Local News
MSNBC,2025-05-22 12:31:45,"HAPPENING NOW: Rapper Kid Cudi takes the stand in Sean ""Diddy"" Combs criminal trial

www.nbcnews.com/news/us-news...",26,4,Entertainment News,Entertainment
MSNBC,2025-05-22 11:39:31,"Trump border czar tells MSNBC that ICE will follow court orders, as SCOTUS blocks ‘war powers’ 

Trump administration border czar Tom Homan joins @arimelber.bsky.social to discuss the Alien Enemies Act, Eric Adams, and compliance with Supreme Court orders.

WATCH: www.youtube.com/watch?v=4XT4...",40,15,Politics,Politics
MSNBC,2025-05-22 11:25:37,"‘We need to do some rewriting’: Trump official caught trying to alter intel report 

In an email to intelligence officials, Tulsi Gabbard's chief of staff Joe Kent, wrote about rewriting the intel report “so this document is not used against the DNI or POTUS,” according to a NYT report.",90,46,Politics,Politics
MSNBC,2025-05-22 11:13:09,"OPINION:

Debacle: Trump embarrasses himself with another Oval Office ambush of a foreign leader

Donald Trump met in the Oval Office with South African President Cyril Ramaphosa, discussing bizarre white nationalist conspiracy theories and an undercurrent of ""Musk grift.""

WATCH:",82,23,Opinion,Opinion
MSNBC,2025-05-22 11:01:00,"MOMENTS AGO: AG Bondi speaks about DC shooting

www.msnbc.com/top-stories/...",18,2,Breaking News,Breaking News
MSNBC,2025-05-22 10:55:12,"OPINION:

Lawrence: The Trump-Republican budget bill is the work of 'sadistic zombies' 

@lawrenceodonnell.msnbc.com details how Trump and Republicans are trying to take health care away from millions by cutting Medicaid and Medicare to pass the “cruelest budget bill ever passed in American history”",160,51,Politics,Politics
MSNBC,2025-05-22 10:38:08,"OPINION:

‘Dramatic ambush’: Trump attempts to humiliate South African president with ‘white genocide’ claims 
 
@nicollewallace.bsky.social and panel on Deadline White House react to Donald Trump and South Africa’s President Cyril Ramaphosa meeting in the Oval Office.

WATCH:",41,12,Politics,Politics
MSNBC,2025-05-22 10:27:49,"BREAKING: Supreme Court upholds lower court ruling on Oklahoma religious charter school.

www.nbcnews.com/politics/sup...",71,10,Politics,Politics
MSNBC,2025-05-22 09:57:24,"DEVELOPING: Small plane crashes in San Diego neighborhood 

www.nbcnews.com/news/us-news...",142,65,Breaking News,Breaking News
MSNBC,2025-05-22 09:20:34,"EARLIER: Speaker Mike Johnson reacts to the passage of the sweeping domestic policy package 

www.msnbc.com/opinion/msnb...",37,8,Politics,Politics
MSNBC,2025-05-22 09:15:18,"BREAKING: Small plane crashes into San Diego neighborhood

www.nbcnews.com/news/us-news...",63,20,Breaking News,Breaking News
MSNBC,2025-05-22 08:38:36,"OPINION by @speechboy71.bsky.social:

Michael writes why the House worked through the dead of the night to pass Trump’s sweeping megabill.

“All this is being done to extend the Trump tax cuts, which disproportionately benefit wealthy Americans.”

READ MORE:
www.msnbc.com/opinion/msnb...",85,32,Opinion,Opinion
MSNBC,2025-05-22 07:40:10,Steve Rattner: House budget bill would add $3.1T to deficit and debt over coming decade www.youtube.com/watch?v=IFjl...,294,124,Economy,Business & Economy
MSNBC,2025-05-22 07:28:18,"“If something is beautiful, you don’t do it after midnight.” Rep. Thomas Massie, R-Ky., voices his opposition to the domestic policy bill",842,155,Politics,Politics
MSNBC,2025-05-22 07:10:47,"BREAKING: House Republicans narrowly passed their budget megabill Thursday morning, sending the massive package containing the bulk of President Donald Trump’s agenda to the Senate.
www.msnbc.com/top-stories/...",39,18,Politics,Politics
MSNBC,2025-05-22 07:04:52,Breaking: House passes Trump agenda bill,25,8,Politics,Politics
MSNBC,2025-05-22 00:47:55,Attorney General Pam Bondi speaks on the deadly attack at the Capital Jewish Museum in Washington D.C. where a shooter killed two Israeli Embassy staffers.  Police say the single suspect is in custody.,42,10,Breaking News,Breaking News
MSNBC,2025-05-22 00:27:46,"BREAKING:  Two Israeli Embassy staff members shot and killed outside of the Capital Jewish Museum.
   
Washington D.C. police chief Pamela Smith says a single suspect is in custody and he chanted “free, free Palestine” while in custody. 

",76,35,Breaking News,Breaking News
MSNBC,2025-05-21 23:53:32,"BREAKING: Two staff members of Israel’s Embassy in Washington, D.C., were shot dead outside the district's Capital Jewish Museum 
www.nbcnews.com/news/us-news...",45,23,Breaking News,Breaking News
MSNBC,2025-05-21 22:05:16,"JUST IN: House GOP leaders release changes to Trump agenda bill in bid to sway holdouts
www.nbcnews.com/politics/con...",54,22,Politics,Politics
MSNBC,2025-05-21 19:33:21,"While on ""The Beat with Ari Melber,"" Trump administration “Border Czar” Tom Homan was asked whether the administration would comply with federal and Supreme Court rulings.",79,17,Politics,Politics
MSNBC,2025-05-21 19:20:27,"In a wide-ranging interview, Ari Melber pressed Trump administration “Border Czar” Tom Homan on multiple court rulings that blocked the administration’s attempts to use wartime powers for deportations.",80,21,Politics,Politics
MSNBC,2025-05-21 15:38:25,HAPPENING NOW: Dow drops 800 points amid concerns Megabill will hurt deficit,551,226,Business,Business & Economy
MSNBC,2025-05-21 14:55:08,"OPINION by @stevebenen.com:

“When the Congressional Budget Office concluded that the so-called “One Big Beautiful Bill Act” would make the poor poorer, this was a key piece of the larger puzzle.”

READ MORE:
www.msnbc.com/rachel-maddo...",75,30,Opinion,Opinion
MSNBC,2025-05-21 14:43:06,BREAKING: ICE to release detained Georgia college student Ximena Arias-Cristobal,165,37,Local News,Local News
MSNBC,2025-05-21 14:42:09,"OPINION by Mark Harvey, author of ""Celebrity Influence: Politics, Persuasion, and Issue-based Advocacy:”

“The doubling and tripling down is so far mostly symbolic. But could Trump really investigate celebrity endorsements?”

READ MORE:
www.msnbc.com/opinion/msnb...",40,7,Opinion,Opinion
MSNBC,2025-05-21 14:05:37,"BREAKING: Pentagon says it has accepted Qatar's gift of a luxury megajet for Trump's use 

www.nbcnews.com/politics/tru...",122,56,Politics,Politics
MSNBC,2025-05-21 13:57:45,BREAKING: Judge says Trump admin. violated court order with deportation flight to South Sudan,167,42,Politics,Politics
MSNBC,2025-05-21 13:30:18,"In a tense meeting, Trump makes the South African president watch videos about 'white genocide' www.nbcnews.com/politics/tru...",55,18,Politics,Politics
MSNBC,2025-05-21 13:24:27,"BREAKING: NJ Rep. released on her own recognizance after court hearing 

www.msnbc.com/msnbc/watch/...",334,83,Politics,Politics
MSNBC,2025-05-21 13:23:10,"“We’ve got to beat the pavement and earn the votes of the people across this state, fight back against the chaos that’s coming out of Washington.” 

Fmr. Atlanta Mayor Keisha Lance Bottoms joins the @weeknightmsnbc.bsky.social as she launches GA gubernatorial bid

www.youtube.com/watch?v=iWNK...",77,17,Politics,Politics
MSNBC,2025-05-21 12:33:19,"‘It’s not a game’: Sen. Tammy Baldwin grilled RFK Jr. over health department cuts during a Senate hearing Tuesday.  

Baldwin joins @allinwithchris.bsky.social to discuss the HHS secretary’s testimony. 

WATCH: www.youtube.com/watch?v=5DgE...",323,91,Politics,Politics
MSNBC,2025-05-21 12:28:56,"WATCH LIVE: Trump meets with South African pres. amid tensions over U.S. resettlement of white Afrikaners

www.youtube.com/watch?v=6nMz...",29,7,Politics,Politics
MSNBC,2025-05-21 12:20:19,"“I can’t wait to have my day in court.”: Rep. McIver

EXCLUSIVE: Rep. LaMonica McIver (D-NJ) speaks out on federal charges after ICE center confrontation on The Briefing with Jen Psaki

WATCH: www.youtube.com/watch?v=myaQ...",66,12,Politics,Politics
MSNBC,2025-05-21 12:12:12,"A White House press briefing (Jen’s version) 

@jenpsaki.msnbc.com offers her own answers to questions asked to White House Press Secretary Karoline Leavitt at a press briefing. 

WATCH: www.youtube.com/watch?v=rUCq...",121,31,Politics,Politics
MSNBC,2025-05-21 12:09:00,"TONIGHT: House Speaker Emerita Nancy @pelosi.house.gov joins @jenpsaki.msnbc.com to discuss the Republican spending plan and what it would mean for American families. 

Watch @briefingwithpsaki.bsky.social  tonight at 9pm ET on MSNBC.",114,31,Politics,Politics
MSNBC,2025-05-21 12:00:14,"OPINION: 

“The president can do anything he wants right now—we don't have three co-equal branches of government anymore.”

Former Montana Sen. Jon Tester warns 'Congress has ceded all power' to Trump. 

WATCH: www.youtube.com/watch?v=ywQ0...",114,27,Politics,Politics
MSNBC,2025-05-21 11:53:09,"OPINION:

Trump DOJ drops case on Dem: Melber & James Carville on stumbling 'revenge' plot

Political guru James Carville joins ""The Beat"" amid new scrutiny on Trump's potential $400m gift from Qatar, Elon Musk saying he plans to spend ""a lot less"" on politics, and Trump's ""revenge"" campaign.",36,10,Politics,Politics
MSNBC,2025-05-21 11:50:21,"TONIGHT: House Speaker Emerita Nancy Pelosi joins @jenpsaki.msnbc.com to discuss the Republican budget bill and what it would mean for American families. 

WATCH: @briefingwithpsaki.bsky.social tonight at 9 p.m. ET.",27,3,Politics,Politics
MSNBC,2025-05-21 11:43:22,"Trump's 'magical thinking': Budget bill will keep Medicaid 'exactly as it is' 

Trump tells House GOP ""don't f--- with Medicaid"" in the budget bill. But, as it stands the Congressional Budget Office estimates the legislation could result in 8 million people losing coverage

WATCH:",54,16,Politics,Politics
MSNBC,2025-05-21 11:34:22,"The 'sell America' trade accelerates as global investors fret over GOP spending bill 

Foreign investors are anxiously monitoring negotiations over the GOP spending megabill, which threatens to further balloon the deficit. Some are responding by turning away from U.S. assets altogether

WATCH:",61,27,Finance,Business & Economy
MSNBC,2025-05-21 11:30:11,"OPINION by @stevebenen.com:

“Just as Republicans scrambled in 2017 to pass massive tax breaks without waiting for a score from the Congressional Budget Office, GOP lawmakers decided to do the same thing in 2025, deliberately choosing willful ignorance about their own legislation.”

READ MORE:",52,29,Opinion,Opinion
MSNBC,2025-05-21 11:22:32,"OPINION:

‘Ignorant and unacceptable’: Symone Sanders Townsend on Noem’s habeas corpus snafu 

Homeland Security Secretary Kristi Noem incorrectly defines habeas corpus. She misstates the legal principle that Trump is considering suspending in order to accelerate deportations.

WATCH:",72,15,Opinion,Opinion
MSNBC,2025-05-21 11:10:58,"Crisis: Melber on DOJ charging Dem as mayor’s case boomerangs on Trump

Trump's DOJ is charging Rep. LaMonica McIver (D-NJ) with assaulting federal agents during a clash outside an ICE detention facility in Newark. @arimelber.bsky.social reports.

WATCH:",30,8,Politics,Politics
MSNBC,2025-05-21 10:57:32,"Justice Department is investigating NYC mayoral candidate Andrew Cuomo over testimony to Congress 

www.nbcnews.com/politics/jus...",33,7,Politics,Politics
MSNBC,2025-05-21 10:43:23,"OPINION:

Lawrence: Trump's budget bill has created a 'legislative suicide pact' for House Republicans

@lawrenceodonnell.msnbc.com details how House GOP are hiding debate on a massive tax cut bill that Donald Trump is urging them to vote for.

WATCH:",99,27,Politics,Politics
MSNBC,2025-05-21 10:34:05,"House Republican leaders are racing to drag a sweeping bill for President Donald Trump's agenda across the finish line even as some holdouts are dug in and key issues remain unresolved.
www.nbcnews.com/politics/con...",31,11,Politics,Politics
MSNBC,2025-05-21 09:28:56,"OPINION by Allison Detzel:

“Since Trump returned to the White House, HHS has cut more than 20,000 jobs and slashed billions of dollars for scientific research.”

READ MORE:
www.msnbc.com/top-stories/...",76,23,Opinion,Opinion
MSNBC,2025-05-21 09:11:21,"The House Rules Committee is currently holding a meeting on Trump’s “One Big Beautiful Bill Act”— with GOP hardliners and moderates still demanding changes.

On #MorningJoe, @alivitali.bsky.social reports the bill “doesn’t tackle a lot of the deficit concerns” that conservatives claim to prioritize.",38,9,Politics,Politics
MSNBC,2025-05-21 09:12:25,Democratic Rep. Gerry Connolly dies after battling cancer,86,13,Obituaries,Obituaries
MSNBC,2025-05-21 08:45:13,"BREAKING: Rep. Gerry Connolly, top Democrat on the Oversight Committee, dies at 75 www.nbcnews.com/politics/con...",64,20,Politics,Politics
MSNBC,2025-05-21 08:41:51,"Former Rep. Matt Gaetz, a close ally of President Donald Trump, is still considering a run for governor of Florida — a twist that complicates a Republican primary that already has a Trump-endorsed candidate and, potentially, the current governor's wife.
www.nbcnews.com/politics/202...",33,4,Politics,Politics
MSNBC,2025-05-21 08:25:33,"OPINION by @hayesbrown.bsky.social: 

Hayes highlights the growing threat of Kristi Noem’s ignorance.

“Noem’s willingness to perform as a White House puppet makes her much more dangerous than any other secretary in her department’s brief history.”

READ MORE:
www.msnbc.com/opinion/msnb...",113,38,Opinion,Opinion
MSNBC,2025-05-21 08:22:15,"OPINION by @zeeshanaleem.bsky.social:

“The assessment doesn’t just preposterously conflate criticizing aid to Israel with supporting Hamas; it suggests that criticizing Israel is tantamount to a siege against the state.”

READ MORE:
www.msnbc.com/opinion/msnb...",26,7,Opinion,Opinion
MSNBC,2025-05-21 08:05:31,"President Trump will host South African President Cyril Ramaphosa at the White House on Wednesday in an effort to improve relations between the two countries after months of tensions.
www.nbcnews.com/politics/tru...",25,8,Politics,Politics
MSNBC,2025-05-21 07:26:44,"Trump admin. LIVE updates: The House Rules Committee has been meeting on the Republicans' massive budget bill since 1 a.m.
www.nbcnews.com/politics/tru...",29,9,Politics,Politics
MSNBC,2025-05-20 23:00:33,"Rep. LaMonica McIver, D-N.J., joins @briefingwithpsaki.bsky.social to discuss her tour of the ICE facility at Delaney Hall in her district, which came moments after an incident in which she was accused of assaulting law enforcement officers during a protest outside the same building.",117,32,Politics,Politics
MSNBC,2025-05-20 22:36:15,Justice Department is investigating NYC mayoral candidate Andrew Cuomo over testimony to Congress,36,10,Politics,Politics
MSNBC,2025-05-20 21:53:45,"“I showed up there to do my job and she wanted me to admit to doing things.”


Rep. LaMonica McIver describes her communications with Acting U.S. Attorney Alina Habba following charges Habba’s department filled against her over a visit to an ICE detention facility earlier this month.",135,39,Politics,Politics
MSNBC,2025-05-20 21:35:51,"“It’s a regular day in the Trump administration of the things that they do.”
Rep. LaMonica McIver reacts to news that the Trump Justice Department bypassed standard public integrity review procedures before filing charges against her over a visit to an ICE detention facility earlier this month.",285,89,Politics,Politics
MSNBC,2025-05-20 20:59:20,FDA says Covid vaccines likely not available for healthy kids and adults this fall,214,100,Health,Health
MSNBC,2025-05-20 16:56:52," “This is politically motivated.”

@rasjbaraka.bsky.social joins @nicollewallace.bsky.social to discuss the charges brought against Rep. LaMonica McIver, D-N.J. 

www.msnbc.com/rachel-maddo...",74,17,Politics,Politics
MSNBC,2025-05-20 14:10:18,"TONIGHT: Representative LaMonica McIver joins @jenpsaki.msnbc.com to discuss the charges filed against her following an incident at an Immigration and Customs Enforcement facility in New Jersey earlier this month. 

Watch @briefingwithpsaki.bsky.social tonight at 9pm ET on MSNBC.",95,24,Politics,Politics
MSNBC,2025-05-20 14:01:32,"OPINION by @stevebenen.com: 

Trump “announced his intention to nominate Charles Kushner — despite his own criminal past — to serve as the U.S. ambassador to France.”

READ MORE:
www.msnbc.com/rachel-maddo...",58,20,Politics,Politics
MSNBC,2025-05-20 12:47:40,"OPINION by @levinsonjessica.bsky.social:

Jessica explains the simple reason James Comey won’t be charged over an anti-Trump social post.

READ MORE:
www.msnbc.com/opinion/msnb...",54,12,Opinion,Opinion
MSNBC,2025-05-20 12:39:12,"OPINION:

'Our superpower': Trump confronted by diverse, robust pushback on 'a million' different fronts 

@maddow.msnbc.com considers how the history of the Trump era will be written.",116,27,Opinion,Opinion
MSNBC,2025-05-20 12:19:55,"‘It’s not my first rodeo’: James Comey speaks out after controversial social media post  

Former FBI Director James Comey joins @nicollewallace.bsky.social for the first time since he posted a photo of the numbers “8647” spelled out with shells on the beach.",102,16,Politics,Politics
MSNBC,2025-05-20 12:19:06,"OPINION by @stevebenen.com:

“To be sure, there is plenty of modern precedent for sitting members of Congress’ getting charged with crimes, but this tends to happen when lawmakers are accused of corruption or engage in civil disobedience.

The McIver case is qualitatively different.”

READ MORE:",46,14,Opinion,Opinion
MSNBC,2025-05-20 12:12:14,"Sesame Street heads to Netflix with new deal. NBC News' Joe Fryer has the latest

www.nbcnews.com/pop-culture/...",68,7,Entertainment,Entertainment
MSNBC,2025-05-20 12:10:28,"OPINION by @stevebenen.com:

“I can appreciate why Hegseth is eager to defend himself, especially on a network his boss watches, but all things considered, this was a subject he probably should’ve avoided.”

READ MORE: 
www.msnbc.com/rachel-maddo...",32,11,Opinion,Opinion
MSNBC,2025-05-20 12:05:09,"Elon Musk says he's going to do 'a lot less' political spending 
www.nbcnews.com/politics/ele...",38,5,Politics,Politics
MSNBC,2025-05-20 11:51:56,"OPINION:

Trump’s retreat! Melber on tariffs with billionaire who called for ‘disgusting’ Trump to be jailed 

Wall Street legend Leon Cooperman joins @arimelber.bsky.social and weighs in on President Trump’s tariffs, calling them “bad for the economy and bad for the world.” 

WATCH:",60,17,Opinion,Opinion
MSNBC,2025-05-20 11:35:53,"OPINION by @hayesbrown.bsky.social:

Hayes notes “the rush to ram through this bill could still backfire on the GOP, as those same members will have to explain to voters exactly why the rich are gaining so much at the cost of their health care and other help they’ve come to rely on.”

READ MORE:",80,32,Opinion,Opinion
MSNBC,2025-05-20 11:35:43,"MAGA crackdown: Ari Melber on Comey’s chilling warning about mob tactics, free speech 

@arimelber.bsky.social reports on how the administration is falling in line with Trump’s retribution goals.

WATCH:",45,12,Politics,Politics
MSNBC,2025-05-20 11:12:15,"DOJ says it has charged Rep. McIver over incident at Newark ICE facility

@maddow.msnbc.com reports the U.S. attorney for the District of New Jersey, Alina Habba, has announced charges against Rep. LaMonica McIver “for assaulting, impeding and interfering with law enforcement.”
 
WATCH:",40,15,Politics,Politics
MSNBC,2025-05-20 11:01:53,"BREAKING: NOLA jail staffer under arrest in connection to jailbreak. NBC New's Ryan Chandler has the latest

www.nbcnews.com/news/us-news...",27,3,Crime,Crime
MSNBC,2025-05-20 11:01:05,"MOMENTS AGO: Dem Rep. LaMonica McIver (D-NJ) reacts to DOJ charges
www.msnbc.com/rachel-maddo...",26,7,Politics,Politics
MSNBC,2025-05-20 10:59:28,"OPINION:

‘Can’t bully the market’: Trump throws temper tantrum at Walmart after his tariffs cause price hikes 

@nicollewallace.bsky.social and panel discuss the continued fallout from Trump’s tariff policy which has turned the American upside down.

WATCH:",41,6,Business News,Business & Economy
MSNBC,2025-05-20 10:35:21,"DOJ charged Rep. LaMonica McIver (D-NJ) with assault after a clash with federal officers outside an immigration detention center. @lawofruby.bsky.social explains what happens next in this rare criminal case against a sitting member of Congress.

www.nbcnews.com/politics/jus...",48,17,Politics,Politics
MSNBC,2025-05-20 10:24:47,HAPPENING NOW: Trump meets with House GOP and says they will make 'tweaks' to reconciliation bill,16,3,Politics,Politics
MSNBC,2025-05-20 10:19:29,"DOJ says it has charged N.J. congresswoman with assaulting law enforcement at ICE facility
www.nbcnews.com/politics/jus...",43,17,Politics,Politics
MSNBC,2025-05-20 09:47:35,"WATCH LIVE: Secretary Kristi Noem testifies before the Senate on DHS budget

www.youtube.com/live/sF6Feca...",22,6,Politics,Politics
MSNBC,2025-05-20 08:41:02,"The Justice Department’s Civil Rights Division said Monday that it was opening an investigation into the city of Chicago after Mayor Brandon Johnson's comments Sunday highlighting prominent Black officials in his administration.
www.nbcnews.com/politics/jus...",48,27,Politics,Politics
MSNBC,2025-05-20 08:19:27,"With the fifth anniversary of Floyd's death approaching this weekend, Congress still has not passed any legislation seeking to even reform, let alone abolish, qualified immunity. The Supreme Court has rejected dozens of cases asking it to do the same.
www.nbcnews.com/politics/sup...",64,21,Politics,Politics
MSNBC,2025-05-20 08:17:56,"Keisha Lance Bottoms who more recently served in top posts at the Democratic National Committee and in former President Joe Biden’s White House and 2024 campaign, is running for governor of Georgia.
www.nbcnews.com/politics/202...",144,29,Politics,Politics
MSNBC,2025-05-20 08:10:46,"Robert F. Kennedy Jr. is set to testify before the Senate Appropriations Committee today, when he is likely to face questions about many of the issues he did during last week's contentious congressional hearings.
www.nbcnews.com/politics/con...",241,55,Politics,Politics
MSNBC,2025-05-20 07:20:10,"OPINION by @paulwaldman.bsky.social:

“Swing-district Republicans are increasingly nervous about the budget bill, especially the Medicaid cuts. But Trump and their congressional leadership will do everything they can to strong-arm them into voting for it.”

READ MORE:
www.msnbc.com/opinion/msnb...",67,31,Politics,Politics
MSNBC,2025-05-20 07:17:00,"Trump administration LIVE updates:
President will head to Capitol Hill to speak to House GOP as they work to pass massive bill this week to advance his agenda
www.nbcnews.com/politics/tru...",21,7,Politics,Politics
MSNBC,2025-05-19 20:43:32,"BREAKING: The DOJ has dismissed charges against Newark Mayor Ras Baraka.


Interim New Jersey U.S. Attorney Alina Habba said her office is charging Democratic Rep. LaMonica McIver for ""assaulting, impeding and interfering with law enforcement"" outside an ICE detention facility earlier this month.",125,36,Politics,Politics
MSNBC,2025-05-19 19:24:47,Judge orders Trump administration to allow attorneys access to Venezuelan man in Salvadoran prison,294,87,Legal News,Crime
MSNBC,2025-05-19 18:04:51,"""I've been investigated a lot, audited a lot, and so it's not my first rodeo.""

Fmr. FBI Director James Comey talks with @nicollewallace.bsky.social as he is being investigated again by the Trump administration after posting a picture of the number ""8647"" on social media.",142,38,Politics,Politics
MSNBC,2025-05-19 17:44:24,"
James Comey tells Nicolle Wallace he's ""not afraid"" of the Trump administration after his social media post led to a Secret Service meeting.

",144,19,Politics,Politics
MSNBC,2025-05-19 16:35:33,"Former FBI Director James Comey sits down with Nicolle Wallace following Secret Service interview and social post controversy.   Comey explains the ""8647"" post and his experience with the Secret Service on Deadline: White House:",105,21,Politics,Politics
MSNBC,2025-05-19 15:00:56,Supreme Court allows Trump to revoke protected status for thousands of Venezuelans ,42,22,Politics,Politics
MSNBC,2025-05-19 14:38:35,"A tornado storm killed at least 19 people in Kentucky. Kentucky Governor @andybeshearky.bsky.social joins Chris Jansing to describe the devastation his state is facing and to warn about even more incoming severe weather.

FULL INTERVIEW: youtu.be/oI-16dm0eLE?...",69,18,Breaking News,Breaking News
MSNBC,2025-05-19 14:33:08,"BREAKING: Trump backs off meeting with Putin, calls for direct Ukraine-Russia talk

www.nbcnews.com/world/russia...",58,17,World News,World
MSNBC,2025-05-19 13:50:12,"TODAY: Former FBI Director @jamescomey.bsky.social joins @nicollewallace.bsky.social amid an investigation into his recent social media post regarding President Donald Trump. 

Watch Deadline: White House today at 4pm ET on @msnbc.com.",57,10,Politics,Politics
MSNBC,2025-05-19 13:27:01,"Judge strikes down DOGE takeover of the U.S. Institute of Peace

www.nbcnews.com/politics/dog...",223,46,Politics,Politics
MSNBC,2025-05-19 13:24:38,"BREAKING: Putin says call with Trump was ""informative and useful."" NBC News' Keir Simmons has the latest

www.nbcnews.com/world/russia...",28,2,World News,World
MSNBC,2025-05-19 13:13:18,"OPINION by Steve Benen:

Steve notes that instead of focusing on international conflicts, Trump is focusing on celebrities critical of his administration.

“What I do care about, however, is the president’s willingness to use the power of the state to pursue critics in authoritarian-style fashion.”",106,21,Opinion,Opinion
MSNBC,2025-05-19 13:06:16,"Netanyahu says Israel seeks 'full control' of Gaza after days of strikes. NBC News' Matt Bradley has the latest.

www.nbcnews.com/world/gaza/g...",27,12,World News,World
MSNBC,2025-05-19 13:06:15,"BREAKING: Supreme Court allows Trump to revoke protected status for thousands of Venezuelans

www.nbcnews.com/politics/sup...",76,30,Politics,Politics
MSNBC,2025-05-19 12:45:24,"'Deeply wrong': Episcopal Church leader on why they refused Trump's Afrikaner request 

Bishop Matthew Heyd of the Episcopal Diocese of New York joins Rev. Al Sharpton on Politics Nation to discuss why his church refused a Trump request to resettle South Africans

www.youtube.com/watch?v=5xVp...",80,19,Politics,Politics
MSNBC,2025-05-19 12:31:07,"OPINION:

@velshi.com urges America not to borrow another country’s history, saying to stop weaponizing post-apartheid progress abroad for culture wars at home.  

WATCH: www.youtube.com/watch?v=axpH...",55,10,Opinion,Opinion
MSNBC,2025-05-19 12:26:43,"OPINION:

‘A bananas thing to say’: Fmr. SDNY federal prosecutor reacts to Trump attorney’s SCOTUS arguments 

WATCH: www.youtube.com/watch?v=oG5L...",37,10,Legal News,Crime
MSNBC,2025-05-19 12:11:59,"OPINION:

Farmers sued to get their climate data back after the Trump administration scrubbed it, and they won. What can we learn? 

WATCH: www.youtube.com/watch?v=Kvbi...",123,32,Environment,Climate & Environment
MSNBC,2025-05-19 12:00:05,"3 of 10 inmates who escaped from a New Orleans jail were apprehended by Friday night, while authorities continue to search for seven others in a jailbreak that may have had inside help.

www.nbcnews.com/news/us-news...",28,2,Crime,Crime
MSNBC,2025-05-19 11:40:34,"OPINION:

Big Donald Is Watching You: Sliding into autocracy under Trump 2.0 

@velshimsnbc.bsky.social discusses how Trump continues to break democratic norms: his need for a military parade, a banner with Trump’s picture hanging outside buildings, etc. 

WATCH:",62,22,Opinion,Opinion
MSNBC,2025-05-19 11:10:06,"‘Where did he make this?’: Fmr. FBI official breaks down Palm Springs fertility clinic bombing 

Law enforcement named who they believe is the deceased suspect in the bombing of a fertility clinic in Palm Springs, CA. Alex Witt and panel report.

WATCH:",21,7,Crime News,Crime
MSNBC,2025-05-19 10:57:19,"OPINION:

‘I’m absolutely furious’: Fmr. South Africa ambassador slams Trump’s white refugee double standard

The U.S. welcomed dozens of white South Africans into the country, expediting refugee statuses for the group, which Trump says includes victims of racial discrimination.

WATCH:",85,28,Opinion,Opinion
MSNBC,2025-05-19 10:44:50,"Former President Joe Biden diagnosed with aggressive form of prostate cancer 

Former President Joe Biden has been diagnosed with prostate cancer - which has metastasized to the bone, according to the former president's personal office.

WATCH:",40,9,Health News,Health
