username,created_at,text,likes,reposts,section,merged_section
The New York Times,2025-05-22 12:22:15,"Two Native American tribes on Thursday filed what they called the first major lawsuit against the U.S. government’s notorious system of Indian boarding schools, which for decades splintered families and stripped Indigenous children of their language and culture. nyti.ms/3Sh0LVZ",461,101,National News,Politics
The New York Times,2025-05-22 12:20:08,Strands is a word search with a unique twist. Can you uncover the theme? Play here: nyti.ms/49sIJIk,17,1,Games,Games
The New York Times,2025-05-22 12:19:04,"An IndiGo flight from New Delhi encountered a severe hailstorm and suddenly plunged before landing safely on Wednesday. “They were calling their gods, we were calling our gods,” one passenger described of people shouting prayers during the turbulence.",50,4,News,General News
The New York Times,2025-05-22 11:49:33,"Wow! Three to Five Major hurricanes forecast this season. 

Every Category 5 hurricane that has hit the U.S. was a tropical storm only three days before or less, said Ken Graham, director, NOAA's National Weather Service. These storms happen fast, he added.

www.nytimes.com/2025/05/22/w...",67,25,Weather,Weather
The New York Times,2025-05-22 12:08:47,"Two Israeli Embassy staff members were fatally shot in Washington, D.C., on Wednesday night outside an event at the Capital Jewish Museum, officials said. The suspect was detained shortly after the shooting. Follow live updates. nyti.ms/3SOu1ne",70,27,Breaking News,Breaking News
The New York Times,2025-05-22 12:07:06,"About 90 truckloads of aid had entered Gaza by Thursday, according to the UN, the first major influx of food that Israel has allowed in after its two-month blockade that deepened the humanitarian crisis in the territory.",196,39,International News,World
The New York Times,2025-05-22 11:56:09,"Marcella Hazan’s bolognese has been called “the gold standard” and has more than 20,000 5-star reviews. Try it and see for yourself. nyti.ms/4dv1kW6",192,11,Food,Food & Lifestyle
The New York Times,2025-05-22 11:52:33,"The Gecko Gallery NYC hosts lizards from across the globe. The small zoo in Brooklyn, opening this weekend, grew out of a private collection originally housed in the apartments of its founders.",69,7,Local News,Local News
The New York Times,2025-05-22 11:52:05,"North Korea’s attempt to launch its second navy destroyer in a month has failed, dealing a huge embarrassment to its leader, Kim Jong-un, who called it a criminal act and indicated he would punish those responsible.",138,29,World News,World
The New York Times,2025-05-22 11:43:19,"Breaking News: The Senate blocked California’s landmark plan to phase out the sale of gasoline-powered vehicles, setting up a legal battle over the electric car market in the U.S.",94,35,Politics,Politics
The New York Times,2025-05-22 11:26:54,"Mahmoud Khalil, the pro-Palestinian activist who has been detained in Louisiana for two months, met his month-old son for the first time on Thursday morning before an immigration court hearing where he is fighting deportation.",374,69,Immigration News,World
The New York Times,2025-05-22 11:04:48,"Breaking News: A small plane crashed into a residential San Diego neighborhood, directly hitting one home and setting multiple others ablaze, officials said.",173,55,Local News,Local News
The New York Times,2025-05-22 10:45:04,"From @theathleticfc.bsky.social: For too many years, Tottenham Hotspur fans have seen their team become the easiest punchline in sport. On Wednesday, the joke was finally on the other foot.",56,6,Sports,Sports
The New York Times,2025-05-22 10:38:19,Even cutting back a little bit of alcohol can lower your risk of a bunch of diseases. Here are some strategies for drinking less. nyti.ms/45kpC2O,145,20,Health,Health
The New York Times,2025-05-22 10:38:13,Breaking News: A divided Supreme Court rejected a plan to allow Oklahoma to use government money to run the nation’s first religious charter school.,6670,1026,Politics,Politics
The New York Times,2025-05-22 10:29:39,"Three men were sentenced to decades in prison for drugging, robbing and killing patrons of gay nightlife spots in Manhattan’s Hell’s Kitchen neighborhood.",83,9,Crime,Crime
The New York Times,2025-05-22 10:29:12,"From @theathletic.bsky.social: The silence inside Madison Square Garden was inescapable. Thousands of people, under one roof, barely able to utter a word.
 
The Knicks had waited more than two decades to get back to this point, after a generation of despair. nyti.ms/4jc9q75",95,7,Sports,Sports
The New York Times,2025-05-22 10:20:45,"Kid Cudi, the rapper whose brief relationship with Casandra Ventura is said to have led to angry threats by Sean Combs, is expected to take the witness stand on Thursday to describe how his car had exploded after a threat by Combs.",78,14,Entertainment News,Entertainment
The New York Times,2025-05-22 10:15:26,"Two young Israeli Embassy aides were shot and killed outside an event at the Capital Jewish Museum in Washington, D.C., on Wednesday night. A suspect shouted ""Free, free Palestine"" after he was taken into custody, officials said. 

Follow live updates: nyti.ms/4kilSDy",87,35,Breaking News,Breaking News
The New York Times,2025-05-22 10:09:23,Mark Bittman has cracked the code on the perfect salmon burger. nyti.ms/4ka2jgW,45,5,Food,Food & Lifestyle
The New York Times,2025-05-22 09:58:46,How did you do in Connections today? Players must select four groups of four words without making more than three mistakes. Play here: nyti.ms/3B7faPM,21,1,Games,Games
The New York Times,2025-05-22 09:51:24,"From @theathletic.bsky.social: Tyrese Haliburton nailed a prayer of a shot that bounced from the back of the rim toward the heavens, only to fall gently through the net at the end of regulation to force overtime, and the Pacers handed the Knicks a stunning loss. nyti.ms/3Sd6ooh",94,12,Sports,Sports
The New York Times,2025-05-22 09:40:22,"From @theathletic.bsky.social: Knicks fans have seen it all. They've never seen this, though: a loss so jaw-dropping that it somehow silenced the city that never sleeps.",50,4,Sports,Sports
The New York Times,2025-05-22 09:08:35,"Sarah Milgrim and Yaron Lischinsky, who were killed by a gunman outside the Capital Jewish Museum on Wednesday, met while working at the Israeli Embassy in Washington, her father said. Lischinsky had just bought an engagement ring and planned to propose next week, an official said. nyti.ms/43AqG0i",268,65,Obituaries,Obituaries
The New York Times,2025-05-22 07:56:45,"Vice President JD Vance recently spoke to Ross Douthat, a New York Times Opinion columnist, about faith, immigration and the law. 

Douthat discusses their conversation on today's episode of ""The Daily.""",31,9,Politics,Politics
The New York Times,2025-05-22 07:27:45,"Breaking News: The House narrowly passed a wide-ranging bill to deliver President Trump’s domestic agenda, after Speaker Mike Johnson put down several mini-rebellions in Republican ranks to get the legislation to its first big victory over Democratic opposition.

Follow live updates: nyti.ms/43CA0BP",132,50,Politics,Politics
The New York Times,2025-05-22 07:19:46,Commercial mining on the Pacific Ocean floor came one step closer to reality with an announcement late Tuesday by the U.S. Interior Department that it would evaluate a request from a California-based company to extract metals off the coast of American Samoa.,89,45,Business,Business & Economy
The New York Times,2025-05-22 06:40:51,"A gunman killed two employees of the Israeli Embassy in Washington, D.C., Wednesday night outside an event at the Capital Jewish Museum. The suspect chanted ""free, free Palestine"" after he was taken into custody, officials said. 

Here's what we know.",196,48,Breaking News,Breaking News
The New York Times,2025-05-22 06:20:00,"Facing prison overcrowding, Britain should adopt a policy, widely used in the U.S., that allows inmates to earn early release through good behavior, according to an official review commissioned by the British government.",68,5,Criminal Justice,Crime
The New York Times,2025-05-22 05:57:25,Here's a look at some of the highlights worth watching from late-night TV.,70,9,Entertainment,Entertainment
The New York Times,2025-05-22 05:42:04,"Israelis reacted with shock and horror on Thursday to the killing of two staffers at the Israeli Embassy in Washington, D.C., which Prime Minister Benjamin Netanyahu of Israel called a ""horrifying antisemitic murder.""",69,8,World News,World
The New York Times,2025-05-22 05:27:50,"Breaking News: Britain recorded a sharp fall in net migration, suggesting that a period of soaring immigration could be coming to an end.",73,19,Politics,Politics
The New York Times,2025-05-22 04:39:11,"Southwest Airlines will prohibit passengers from using portable batteries to charge devices while they are inside bags because of the fire risk. The new rule requires passengers to keep the batteries visible while in use, and will take effect on Southwest flights next Wednesday.",101,33,Transportation,Infrastructure
The New York Times,2025-05-22 03:56:25,"The reconstructed roof of a 14th-century tower in China partially collapsed in dramatic fashion this week, leading to an investigation and questions about whether the structure’s modern renovations had been substandard or even illegal.
nyti.ms/4jidhiV",312,71,National News,Politics
The New York Times,2025-05-22 03:02:16,"As a slogan in last year’s presidential campaign, “no tax on tips” was memorable and effective. As tax policy, it is more complex. How would a tax break on gratuities affect food-industry workers and diners? Here’s what we’ve learned from tax lawyers, hospitality professors and industry groups.",49,18,Economy,Business & Economy
The New York Times,2025-05-22 02:04:50,"News Analysis: After rising to power in part by framing himself as a protector of white America, President Trump has used his platform, in this case the Oval Office, to elevate claims of white grievance.",242,56,Politics,Politics
The New York Times,2025-05-21 10:37:26,"The E.U. offers emergency financing for Radio Free Europe, but the amount falls way short of what's needed for it to stay afloat. “In a time of growing, unfiltered content, independent journalism is more important than ever,” says @kajakallas.bsky.social 

www.nytimes.com/2025/05/21/w...",112,26,International News,World
The New York Times,2025-05-22 00:30:15,A summer reading insert tucked into a special section of The Chicago Sun-Times and The Philadelphia Inquirer recommended made-up titles by real authors such as Isabel Allende and Delia Owens. The Sun-Times and The Philadelphia Inquirer have apologized.,255,57,Media,Entertainment
The New York Times,2025-05-19 22:22:25,"Robert P. Burke, who was the Navy’s second-highest-ranking officer, was accused of steering a contract to a company that offered him a lucrative job. www.nytimes.com/2025/05/19/u...",83,17,National News,Politics
The New York Times,2025-05-22 00:00:03,"Breaking News: Two Israeli Embassy staff members were shot and killed outside an event at the Capital Jewish Museum in Washington, government officials said.",206,80,Breaking News,Breaking News
The New York Times,2025-05-20 08:46:25,"The story of how the Trump administration decided that it would accept a free luxury Boeing 747-8 from Qatar to serve as Air Force One involved weeks of secret coordination between Washington and Doha
www.nytimes.com/2025/05/19/u...",91,35,Politics,Politics
The New York Times,2025-05-21 23:35:38,"Claire Shipman, the acting president of Columbia University, was met with a chorus of boos on Wednesday from some of the 12,000 graduates at the school’s main commencement ceremony as she took the podium to deliver remarks.",892,120,Education,Education
The New York Times,2025-05-21 18:15:29,"All models are wrong, but some models are useful: it's true for AI-based weather forecasting, too.

Google, Huawei and Nvidia rolled out their AI weather forecasting models in 23/24. Now, Microsoft formally joins the fray with Aurora, presented in a new Nature paper.

www.nytimes.com/2025/05/21/c...",61,10,Technology,Technology
The New York Times,2025-05-21 23:11:17,"Jim Irsay, the longtime owner of the Indianapolis Colts who took over the business from his father, has died at 65. nyti.ms/44Pm0pw",79,10,Sports,Sports
The New York Times,2025-05-21 19:45:42,"NEWS:

Cuts at Laurene Powell Jobs’s philanthropy.

Emerson Collective has laid off 10% of its staff, per sources, in a strategic repositioning.

www.nytimes.com/2025/05/21/t...",34,9,Business,Business & Economy
The New York Times,2025-05-21 22:45:59,A group of Senate Democrats on Wednesday asked the Justice Department’s inspector general to investigate Attorney General Pam Bondi’s role in the Trump administration’s decision to accept a free luxury jet from Qatar to serve as Air Force One.,1315,305,Politics,Politics
The New York Times,2025-05-21 19:25:44,"“The question I get most often is: What can we do to take our country back?” our columnist @nickkristof.bsky.social writes. “So let me try to answer, drawing on lessons from other countries that have faced authoritarian challenges.”",230,71,Opinion,Opinion
The New York Times,2025-05-21 22:32:36,"A New York police inspector was transferred after allowing dozens of prospective officers to continue in the hiring process even though they failed to meet mental health standards set by the department, according to two people briefed on the matter.",451,187,Local News,Local News
The New York Times,2025-05-21 21:30:38,"Trump claims that a video shows the “burial sites” of “over 1,000” white farmers in South Africa. It doesn't. 
From @rileymellen.bsky.social and me
www.nytimes.com/2025/05/21/u...",613,171,Fact Check,Fact Check
The New York Times,2025-05-21 21:47:04,"In St. Louis, the sirens to warn people of a tornado threat were not activated by the City Emergency Management Agency before a deadly tornado hit on Friday, and a backup to activate the mechanism that is operated by the Fire Department was broken.",4904,1892,Local News,Local News
The New York Times,2025-05-21 05:40:20,"The Spy Factory: How Russia’s intelligence services turned Brazil into an assembly line for its deep-cover operatives –– until an elite team of Brazilian cops hunted them down. 

New investigation with Michael Schwirtz. www.nytimes.com/2025/05/21/w...",176,66,International News,World
The New York Times,2025-05-21 21:10:16,"After Bruce Springsteen criticized the Trump administration on tour, the president said he should “KEEP HIS MOUTH SHUT.” Springsteen, undeterred, included his comments on a new release.",1805,339,Entertainment News,Entertainment
The New York Times,2025-05-21 16:59:17,"Trump’s Firings of Rights Watchdog Board Members Were Illegal, Judge Rules

A federal court ruled that President Trump’s removals were illegal and arbitrary and ordered two board members reinstated.

www.nytimes.com/2025/05/21/u...",336,80,Politics,Politics
The New York Times,2025-05-21 20:35:47,From @theathletic.bsky.social: Shai Gilgeous-Alexander was named the NBA’s most valuable player after leading the Thunder to the league’s best record.,108,19,Sports,Sports
The New York Times,2025-05-21 14:41:18,"Pete Hegseth led a prayer service in the Pentagon's auditorium where his pastor praised President Trump as a divinely appointed leader. The defense secretary said these events will be held monthly and are voluntary, but encouraged attendance www.nytimes.com/2025/05/21/u...",306,129,Politics,Politics
The New York Times,2025-05-21 20:00:42,"From @theathletic.bsky.social: Jim Irsay, Indianapolis Colts owner and CEO, has passed away.

Irsay was 65 years old and had been involved with the team since 1972 when his father, Robert Irsay, acquired the team.",72,18,Obituaries,Obituaries
The New York Times,2025-05-21 15:05:50,"We broke the news today that the 747 plane donated by Qatar to become a new Air Force One is now in the possession of the United States. We now have updated our story with react from members of Congress and Trump's comments on the gift. Dems moving to try to block the gift. 
nyti.ms/439TqxR",805,245,Politics,Politics
The New York Times,2025-05-21 19:20:24,Breaking News: The vice president of a national real estate group has been removed after The New York Times revealed sexual harassment allegations against him.,572,130,Politics,Politics
The New York Times,2025-05-20 15:03:50,"""The Wisconsin race may have been a turning point: Mr. Musk appears aware that his public presence in the race backfired, according to a person who has spoken with him.""

www.nytimes.com/2025/05/20/u...",186,25,Politics,Politics
The New York Times,2025-05-21 17:11:16,"From @theathleticfc.bsky.social: Tottenham’s trophy drought is finally over.

Tottenham Hotspur won the 2025 Europa League final, defeating Manchester United 1-0. Spurs will play in the Champions League next season even though they are 17th with one game remaining. nyti.ms/4k4fsI6",211,35,Sports,Sports
The New York Times,2025-05-21 16:29:48,"Elizabeth and Jeff were best friends. They did everything together, from early-morning runs to late-night karaoke sessions. Beneath their playful dynamic, they always wondered what it would be like to be lovers. By the time they were ready to find out, it was almost too late. nyti.ms/4kdUmHG",112,8,Lifestyle,Lifestyle
The New York Times,2025-05-21 16:22:50,"Removing marijuana from the government’s most restrictive class of drugs had rare bipartisan support last year. But a few months into President Trump’s new term, the push has effectively ground to a halt.",98,16,Politics,Politics
The New York Times,2025-05-21 16:04:58,"As wearable technology, like the Oura Ring, becomes more ubiquitous, some users say having so much data about their bodies is making them more anxious. nyti.ms/4kvbB6X",131,26,Health,Health
The New York Times,2025-05-21 15:47:22,Russia’s intelligence services turned Brazil into an assembly line for deep-cover operatives. A team of federal agents from the South American country has been quietly dismantling it. Here's what a New York Times investigation found.,161,57,International News,World
The New York Times,2025-05-21 15:14:36,"Three men who were convicted of murder in February for drugging, robbing and ultimately luring men at gay bars in Manhattan to their deaths were sentenced on Wednesday.",129,21,Crime,Crime
The New York Times,2025-05-21 14:38:51,"Tom Hanks has written a new play called “This World of Tomorrow” about love, longing and time-travel. He's planning to star in an Off Broadway production of it this fall.",507,52,Entertainment,Entertainment
The New York Times,2025-05-21 14:04:34,"President Trump argued with President Cyril Ramaphosa of South Africa over Trump's false claims of mass killings of Afrikaners during an Oval Office meeting on Wednesday. Ramaphosa sought to explain the reality in his nation, pushing back on Trump's amplification of fringe theories.",518,136,Politics,Politics
The New York Times,2025-05-21 13:49:24,The Trump administration has taken a flurry of actions to drive up deportation numbers as part of its large-scale immigration crackdown. Here's what to know about those efforts and the millions of immigrants who may be affected. nyti.ms/45k0MQz,72,37,Immigration,World
The New York Times,2025-05-21 13:39:08,"Breaking News: A federal judge said a sudden deportation flight to Africa violated a court order, a major rebuke of Trump officials on immigration.",723,185,Politics,Politics
The New York Times,2025-05-21 13:29:20,"Breaking News: OpenAI is uniting with Jony Ive, the designer of the iPhone, in a $6.5 billion deal to make artificial intelligence devices.",116,26,Technology,Technology
The New York Times,2025-05-21 13:26:37,"Morgan Wallen's “I’m the Problem” is a ""despondent self-portrait,"" our critic, Jon Caramanica, writes in a review of the album. ""It’s tragic, concerning and pointedly effective stuff.""",22,1,Music Reviews,Entertainment
The New York Times,2025-05-21 13:16:56,"Thousands of people have paid for ""Recode,"" Dale Bredesen’s unconventional program said to reverse Alzheimer’s symptoms. But the medical establishment says there’s little to no proof it works, and that the idea could harm a large group of vulnerable Americans.",61,14,Health,Health
The New York Times,2025-05-21 13:14:21,From @theathletic.bsky.social: A 21-year-old Pittsburgh-area man is facing criminal charges for allegedly giving alcohol to the 20-year-old Pirates fan who fell from the PNC Park stands.,32,4,Crime,Crime
The New York Times,2025-05-21 13:13:32,Don’t let mosquitoes ruin a good time. Here’s what doesn’t work — and what does.,70,14,Health,Health
The New York Times,2025-05-21 13:11:53,This is a heartwarming and soul-restoring soup with roots in New Orleans. It is often sought out as a hangover cure.,77,7,Food,Food & Lifestyle
The New York Times,2025-05-21 13:09:46,"“What you learned about what it means to be a strong man as a boy guarantees you’ll be seen as a lousy husband,"" the therapist Terry Real says on the ""Modern Love"" podcast. Unlike many couples’ therapists, Terry takes sides and tries to get to the truth of what’s going on. nyti.ms/4k4R9d8",73,7,Relationships,Lifestyle
The New York Times,2025-05-21 13:01:53,"The U.S. has now accepted a luxury jet as a gift from Qatar, which the Air Force has been asked to upgrade so it can be used as a new Air Force One for President Trump, a Defense Department spokesman confirmed Wednesday.",228,106,Politics,Politics
The New York Times,2025-05-21 12:56:04,From @theathletic.bsky.social: Angel Reese said she feels supported by the Sky and the WNBA while the league investigates allegations of “hateful fan comments” during the Sky vs. Fever game in Indianapolis. nyti.ms/3SJFdl4,98,11,Sports,Sports
The New York Times,2025-05-21 12:48:51,Strands is a word search with a unique twist. Can you uncover the theme? Play here: nyti.ms/49sIJIk,19,2,Games,Games
The New York Times,2025-05-21 12:21:58,"From @theathletic.bsky.social: IndyCar powerhouse Team Penske fired its entire senior leadership team, just five days before the Indianapolis 500, after being caught in a cheating scandal that has overshadowed the world’s biggest auto race.",62,13,Sports,Sports
The New York Times,2025-05-21 12:14:11,The authorities have captured five of the 10 inmates who escaped from a New Orleans jail last week in one of the largest such breaks in Louisiana history. Here's what to know about the situation.,43,8,Crime,Crime
The New York Times,2025-05-21 12:11:07,"The EU said it is stepping in to provide emergency funding to Radio Free Europe, though the promised amount fell far short of what the news organization said it needed to stay afloat after the Trump administration froze federal support.",154,29,International News,World
The New York Times,2025-05-21 12:02:57,"From: @theathleticfc.bsky.social: Tottenham Hotspur and Manchester United have both endured historically woeful seasons in the English Premier League. But tonight they face off in the Europa League final, with a Champions League place on the line.",16,2,Sports,Sports
The New York Times,2025-05-21 11:59:16,"We sampled 79 of New York City’s most popular and beloved pizzerias and landed on the 22 best. Some of the most famous pies didn’t make the list, while some unexpected spots delivered superlative slices. nyti.ms/3ZqhmdU",88,10,Food,Food & Lifestyle
The New York Times,2025-05-21 11:58:54,"We set out to do the impossible in New York: Compile a list of the city’s best pizza. Some of the city’s most famous pies didn’t make the list, while some unexpected spots delivered superlative slices. nyti.ms/4kbYGXU",77,11,Food,Food & Lifestyle
The New York Times,2025-05-21 11:44:25,"In Jeanine Cummins’ new novel, “Speak to Me of Home,” three generations of women in one family grapple with their identities. Read our review here.",31,4,Books,Arts & Culture
The New York Times,2025-05-21 11:43:27,"Lucille Roberts, a forgotten fitness pioneer, built an empire on the idea of creating a space for everyday women. Her devotees are still sweating through workouts at a faded gym in Queens.",35,5,Lifestyle,Lifestyle
The New York Times,2025-05-21 06:53:02,"The ""big, beautiful"" tax bill is worrying the bond market. Treasury yields are back up to levels just before Trump paused some tariffs. Investors worry they could go even higher.

""We had an unsustainable budget path, and we’re amping up the volume"" www.nytimes.com/2025/05/21/b... @nytimes.com",102,32,Business,Business & Economy
The New York Times,2025-05-21 07:00:47,"I wrote about Every, which is one of the weirdest and most interesting media companies going right now:

www.nytimes.com/2025/05/21/b...",69,17,Media,Entertainment
The New York Times,2025-05-21 11:36:19,"Vani Hari, a former Democrat who started blogging about green smoothies and fitness in 2011 as the Food Babe, is now a major voice in the White House’s healthy-food agenda. Here's how she became a Trump-era megastar. nyti.ms/4koqFDT",25,6,Health,Health
The New York Times,2025-05-21 11:27:40,"Not that long ago, the news that the Justice Department was criminally investigating a candidate like Andrew Cuomo would have been enough to kill or seriously harm a mayoral campaign. But even his rivals are not sure it will affect his chances.",68,12,Politics,Politics
The New York Times,2025-05-21 11:24:34,"""This salad is beautiful, and tasty to the point of being addictive.""

This is a better version of a ubiquitous salad found in takeout shops all over France. nyti.ms/3ZnMf2v",62,5,Food,Food & Lifestyle
The New York Times,2025-05-21 11:22:42,"Though there is no robust scientific literature on the effect of stuffed animals on adult sleep, several studies have shown that plush companions can help adults self-soothe. nyti.ms/4k5ggMZ",206,37,Health,Health
The New York Times,2025-05-21 11:08:44,Diners on weight-loss drugs are figuring out which restaurants they feel comfortable visiting; and how to leave food on their plates without insulting the chef. Those not on the drugs are contending with the pros and cons of going out with people who don’t do much eating. nyti.ms/4k6mbBC,30,3,Food,Food & Lifestyle
The New York Times,2025-05-21 10:28:09,From @theathletic.bsky.social: NFL owners voted Tuesday to allow the league’s players to try out for flag football teams at the 2028 Summer Olympics in Los Angeles. So who could comprise the 10-player roster? Our writer made his picks.,25,7,Sports,Sports
The New York Times,2025-05-21 10:25:24,"Breaking News: The Trump administration said it was planning to abandon efforts to force police reforms in several cities, including Minneapolis, and retract Biden-era findings that police departments had violated residents' constitutional rights. nyti.ms/456A3ar",119,56,Politics,Politics
The New York Times,2025-05-21 10:13:44,"House Republican leaders worked through dawn on Wednesday to win over holdouts for their sweeping domestic policy bill to deliver President Trump’s agenda. If passed, the legislation is projected to cause around 10 million people to become uninsured, the Congressional Budget Office said.",126,69,Politics,Politics
The New York Times,2025-05-21 10:10:13,"Kid Cudi, the rapper whose romance with Casandra Ventura, also known as Cassie, is said to have sent Sean Combs into a jealous, threat-filled rage, will be testifying in the music mogul’s sex-trafficking and racketeering trial, prosecutors confirmed.",84,17,Entertainment News,Entertainment
The New York Times,2025-05-21 10:03:45,"Breaking News: Gerald Connolly, the top Democrat on the House oversight committee, died at 75, weeks after announcing he planned to retire. He had said late last year that he was being treated for cancer of the esophagus.",129,21,Obituaries,Obituaries
The New York Times,2025-05-21 10:02:48,"Ms. Rachel has become a mainstay in the households of preschool-aged children who are drawn to her good cheer and singalongs. She's now facing criticism for making the plight of children in Gaza a primary focus on her social media feeds. 

Read more: nyti.ms/3HhSJd6",129,16,Entertainment,Entertainment
The New York Times,2025-05-21 09:47:58,"Tax cuts pushed by the Trump administration are amplifying debt and deficit concerns among bond investors, a powerful group of market players who influence interest rates.",160,48,Economy,Business & Economy
The New York Times,2025-05-21 09:33:06,"Amid political attacks and funding cuts, some U.S. students are changing their college and graduate school plans and heading to other countries. We spoke with the incoming class.",241,49,Education,Education
The New York Times,2025-05-21 09:18:57,How did you do in Connections today? Players must select four groups of four words without making more than three mistakes. Play here: nyti.ms/3B7faPM,21,1,Games,Games
The New York Times,2025-05-21 09:02:18,"Only two coaches have won a national championship at multiple schools, and they top our list of the quarter-century's best.

From Nick Saban to Ryan Day to Chip Kelly, these are the best coaches since 2000: http://dlvr.it/TKvRnF",41,7,Sports,Sports
The New York Times,2025-05-21 08:35:25,"At least six people, including four children, were killed when a bomb hit a school bus in Pakistan’s restive southwestern Balochistan Province on Wednesday morning, officials said, the latest outbreak of violence in a region plagued by separatist insurgency and militancy.",44,13,World News,World
The New York Times,2025-05-21 08:15:15,The FAA on Tuesday issued temporary restrictions on flights in and out of Newark Airport after disruptions caused severe flight delays and cancellations at the congested facility.,186,56,Transportation,Infrastructure
The New York Times,2025-05-21 08:06:08,"Roughly 25% of the corporate donors to New York City’s annual Pride festivities have either canceled or scaled back their support this year, citing economic uncertainty and fear of retribution from the Trump administration.",266,93,Business,Business & Economy
The New York Times,2025-05-21 07:32:11,"Listen to ""The Headlines,"" which brings you the biggest stories of the day from the New York Times reporters who are covering them, all in about 10 minutes.",40,10,News,General News
The New York Times,2025-05-21 07:18:49,President Vladimir Putin of Russia visited the Kursk region in the west of the country for the first time since Moscow’s troops drove Ukrainian forces out of most of the territory they had seized there in a surprise cross-border offensive.,50,11,World News,World
The New York Times,2025-05-21 06:44:39,"Here's what the recent phone call between President Trump and President Vladimir Putin of Russia reveals about how the war in Ukraine might end. 

Listen to ""The Daily.""",59,11,World News,World
The New York Times,2025-05-21 06:28:38,Here's a look at some of the highlights worth watching from late-night TV.,119,18,Entertainment,Entertainment
The New York Times,2025-05-21 06:17:06,"Japan’s agriculture minister resigned amid an uproar over his remark that he had never bought a bag of rice, his nation’s staple grain, which is in short supply nationally.",163,35,Politics,Politics
The New York Times,2025-05-21 05:58:58,"News Analysis: Military strikes in Yemen and sanctions targeting the Iran-backed Houthi militant group have compounded a humanitarian crisis in the poorest country in the Middle East, officials say.",62,22,World News,World
The New York Times,2025-05-21 05:30:43,"President Trump plans to press President Cyril Ramaphosa of South Africa to roll back the country’s racial equity laws and to do more to protect Afrikaners, a white ethnic minority, in a meeting scheduled at the White House on Wednesday, a Trump official said.",99,37,Politics,Politics
The New York Times,2025-05-20 06:20:38,"Once drawn to the U.S. as a haven, some int'l students find it is not the bedrock of free speech they expected. “That respect in the American system has kind of faded away and been replaced with this bitter animosity.""

w/ the wonderful @holpuch.bsky.social 

www.nytimes.com/2025/05/16/w...",250,53,Education,Education
The New York Times,2025-05-21 03:54:07,"Apple restored the popular game Fortnite to the App Store in the U.S., nearly five years after it was kicked out of the store and its developer sued the tech giant in an antitrust case.",70,11,Technology,Technology
The New York Times,2025-05-21 02:58:31,"During a Senate hearing, Kristi Noem, the homeland security secretary, falsely described habeas corpus as the president’s “constitutional right” to deport people. nyti.ms/3H1DXXS",2561,664,Politics,Politics
The New York Times,2025-05-21 02:06:34,"""Man walks into a bar. It's the starting point for a million jokes,"" James Poniewozik writes in a Critic's Notebook. ""And for season after season on 'Cheers,' some of the best of those were delivered by George Wendt, who died on Tuesday at age 76, as the long-suffering Norm Peterson.""",1448,194,Obituaries,Obituaries
The New York Times,2025-05-20 19:27:17,"Yes, companies almost always pass along cost increases to consumers, tariffs typically aren't any different. That said, Trump may not be completely wrong to suggest that some companies also exploit these situations to raise prices by more than necessary. www.nytimes.com/2025/05/20/b...",91,11,Economy,Business & Economy
The New York Times,2025-05-20 23:41:28,"A résumé of deep religious education, frontline pastoral experience, parish management and Vatican governance — along with a nudge from Pope Francis — put Robert Prevost on the fast track.",420,60,Religion,Religion
The New York Times,2025-05-20 22:50:23,"Joe Kent, top aide to DNI Tulsi Gabbard, ordered rewriting to an intel analysis re Venezuela & TDA so the doc could not be ""used against"" Trump, adding to concerns about politicizing intel. More emails also emerging. 

@julianbarnes.bsky.social Maggie Haberman & me.

www.nytimes.com/2025/05/20/u...",805,363,Politics,Politics
The New York Times,2025-05-20 22:50:24,"The Trump administration approved a first of its kind waiver for Nebraska, allowing a ban on soda purchases through the Supplemental Nutrition Assistance Program, starting next year.",106,23,Politics,Politics
The New York Times,2025-05-20 11:06:45,"As Trump makes nice with Gulf states, Elon Musk isn't the only one to benefit. Musk's brother has deals for his drone co. His mom is headlining conferences there. And his dad has a memecoin to back a Dubai ""Musk Institute"" to study “space-time travel.”

Our latest: www.nytimes.com/2025/05/20/w...",419,169,Business,Business & Economy
The New York Times,2025-05-20 22:00:07,"A maintenance worker has been arrested and charged with helping 10 inmates carry out a brazen escape from a New Orleans jail last week, bolstering the suspicion among investigators that the escape would have been impossible without inside help.",99,17,Crime,Crime
The New York Times,2025-05-20 11:24:43,"My father was a Nazi hunter, until he was killed in the Lockerbie bombing, when I was four. Now, a man will stand trial for the crime. What does it mean, after nearly forty years, to seek justice for the crimes of history? My new cover story for the Times Magazine: www.nytimes.com/2025/05/20/m...",717,133,Magazine,Magazine
The New York Times,2025-05-20 21:12:35,"The Spanish government ordered Airbnb to remove nearly 66,000 listings from its platform, widening a crackdown on tourist rentals as it seeks to alleviate a housing crisis that has become among the worst in Europe.",6040,1360,Real Estate,Infrastructure
The New York Times,2025-05-20 07:35:58,"F.B.I. Closes Unit That Policed Compliance With Surveillance Rules

The office audited the bureau’s use of a disputed warrantless wiretap law that is set to expire next spring unless Congress reauthorizes it.

W/ Adam Goldman

www.nytimes.com/2025/05/20/u...",303,159,National News,Politics
The New York Times,2025-05-20 20:30:04,"Breaking News: The Justice Department is investigating Andrew Cuomo over his testimony about the pandemic, shortly after it ended a case against Mayor Eric Adams.",845,204,Politics,Politics
