username,created_at,text,likes,reposts,section,merged_section
HuffPost,2025-05-23 00:21:12,"Ronny Chieng suggested a ""better name"" for the legislation to reflect Republicans' spending priorities.",19,5,Politics,Politics
HuffPost,2025-05-22 23:02:49,"Rapper-producer Kid Cudi testified about multiple instances in which Sean ""Diddy"" Combs allegedly retaliated against him after discovering that he was dating Cassie Ventura.",20,3,Entertainment News,Entertainment
HuffPost,2025-05-22 22:46:09,"Frank Bisignano, a former Wall Street executive, told staff he hadn't been looking for a new job when he got the call.",17,11,Business,Business & Economy
HuffPost,2025-05-22 22:34:38,"But the ""Daily Show"" host said Democrats have ""sown the seeds for a real"" and ""interesting"" reinvention of the party.",17,2,Politics,Politics
HuffPost,2025-05-22 21:33:45,"Rahm Emanuel explained what will lead voters to start turning to Democrats as a check on the president's ""chaotic corruption.""",21,5,Politics,Politics
HuffPost,2025-05-22 21:12:47,Daniel Williams' father confirmed he was among those aboard a small jet that crashed into a residential neighborhood early Thursday.,11,1,Breaking News,Breaking News
HuffPost,2025-05-22 20:05:55,HHS Secretary Robert F. Kennedy Jr. said Thursday he wants to fight chronic disease in children even though he and President Donald Trump have sought to slash public health infrastructure and research.,26,10,Health News,Health
HuffPost,2025-05-22 20:00:03,"The EGOT winner is known for many things, and a recent episode of “The View” offered yet another glimpse beneath the surface.",5,2,Entertainment,Entertainment
HuffPost,2025-05-22 19:03:34,The Health and Human Services secretary snapped so hard that a GOP senator had to step in and tell him “to hold back.”,29,6,Politics,Politics
HuffPost,2025-05-22 19:03:33,"""The amount of hate we feel today? It’s worse than 10 years ago,"" the *NSYNC star told Love Inc. on the eve of his 10th anniversary with Michael Turchin.",20,6,Entertainment,Entertainment
HuffPost,2025-05-22 18:40:45,"The vaccine eligibility change is a threat to the health of Americans, some experts say, adding that the FDA is not being forthcoming about its research.",34,15,Health,Health
HuffPost,2025-05-22 18:31:27,"President Maurie McInnis warned a Republican tax bill would severely cut the university's research funding and financial aid.
www.huffpost.com/entry/trump-...",11,7,Politics,Politics
HuffPost,2025-05-22 18:18:05,The Venezuelan man was arrested Monday on forgery charges after allegedly enrolling as a 16-year-old. He faces a detainer from Immigration and Customs Enforcement.,6,2,Crime,Crime
HuffPost,2025-05-22 18:18:01,"Republicans want to force new federal workers to choose between losing job protections and paying for them. One union official calls it ""criminal extortion.""",14,12,Labor News,Labor News
HuffPost,2025-05-22 17:58:41,"Now leading HuffPost:

www.huffpost.com/entry/trump-...",13,4,Politics,Politics
HuffPost,2025-05-22 17:51:00,"""This is not a political matter — this is a case of a violent assault that was resolved in the court of law,” Megan Thee Stallion’s lawyer said.",11,4,Entertainment,Entertainment
HuffPost,2025-05-22 17:34:46,The singer won't have to give Baldoni's lawyer alleged text messages between herself and Blake Lively.,12,0,Entertainment,Entertainment
HuffPost,2025-05-22 17:06:56,The longtime actor dropped by the show to discuss an array of topics — including one not-so-common act she does in the name of efficiency.,1,0,Entertainment,Entertainment
HuffPost,2025-05-22 16:45:22,The purge of the transcripts of Trump’s speeches and interactions with the media came just days after HuffPost revealed how few they had been posting.,59,33,Politics,Politics
HuffPost,2025-05-22 15:49:48,"Gun silencers, tanning beds and other weird stuff tucked into the GOP's massive tax bill

“There are certain elected officials who appear to have a certain orange hue about them,"" one Democrat scoffed at a tanning salon provision that was quietly removed. www.huffpost.com/entry/gop-ta...",96,40,Politics,Politics
HuffPost,2025-05-22 15:59:12,"The rapper previously apologized to the Jewish community for his behavior in 2023, only to return to his rhetoric days later.",4,1,Entertainment News,Entertainment
HuffPost,2025-05-22 15:47:48,"“There are certain elected officials who appear to have a certain orange hue about them,"" one Democrat scoffed at a tanning provision later stripped from the bill.",25,12,Politics,Politics
HuffPost,2025-05-22 15:36:10,The singer had something much nicer to say when a friend scored a Vogue cover.,0,0,Entertainment,Entertainment
HuffPost,2025-05-22 15:19:54,"Now leading HuffPost:

www.huffpost.com/entry/senate...",7,3,Politics,Politics
HuffPost,2025-05-22 15:13:43,"""Congress can do ... fantasy math if it wants, but bond investors don't,"" warned Kentucky's Thomas Massie.",42,11,Politics,Politics
HuffPost,2025-05-22 14:57:37,"The acclaimed actor attended the 2025 Cannes Film Festival to premiere his new film, “Highest 2 Lowest.”",2,0,Entertainment,Entertainment
HuffPost,2025-05-22 14:51:48,"The Big Beautiful Bill Act was called everything from a ""ticking debt bomb"" to ""Reverse Obamacare"" to a ""big betrayal.""",26,14,Politics,Politics
HuffPost,2025-05-22 14:40:10,The beauty mogul told Vogue in 2019 that she was studying law because of her passion for prison reform.,5,2,Celebrity News,Entertainment
HuffPost,2025-05-22 14:29:46,"The Danish man said a case manager told him the ""situation would have probably been different"" if it had happened ""during the previous administration.""",25,10,Politics,Politics
HuffPost,2025-05-22 14:22:06,Karoline Leavitt falsely says the Trump administration has complied with all court orders.,43,16,Politics,Politics
HuffPost,2025-05-22 14:19:55,A federal judge ruled that Trump’s Department of Education must reverse course and reinstate the hundreds of employees that were laid off in a mass firing in March.,27,8,Politics,Politics
HuffPost,2025-05-22 14:17:23,"Nab sunscreen, bug repellent, comfortable sandals, cooling products and more gear at a major discount.",0,0,Lifestyle,Lifestyle
HuffPost,2025-05-22 13:54:45,"NEW: Andrew Cuomo is mounting a stunning political comeback despite 12 women accusing him of sexual harassment just 3 years ago. 

I spoke with several of the women whose claims were substantiated by three investigations. They feel betrayed & forgotten. www.huffpost.com/entry/andrew...",1918,698,Politics,Politics
HuffPost,2025-05-22 13:55:31,These $12 aloe pads are ideal for keeping your skin cool and calm all summer.,2,0,Lifestyle,Lifestyle
HuffPost,2025-05-22 13:55:30,"""We thank him and wish him continued success,"" a sports network executive said.",1,1,Sports News,Sports
HuffPost,2025-05-22 13:50:18,The prolific TV creator explains how she turned a Judy Blume adaptation into another modern love letter to Black audiences.,0,0,Entertainment,Entertainment
HuffPost,2025-05-22 13:44:59,"As Andrew Cuomo emerges as the front-runner in New York City's mayoral race, several women who accused him of sexual harassment just three years ago say they feel betrayed and forgotten.",115,33,Politics,Politics
HuffPost,2025-05-22 13:34:10,There's plenty of love to go around — but you don't want to neglect your friendships in favor of your partner.,1,0,Lifestyle,Lifestyle
HuffPost,2025-05-22 13:06:17,The actor helped the Grammy winner put things into perspective.,9,1,Entertainment,Entertainment
HuffPost,2025-05-22 12:50:11,"If you love the brand’s cult favorite cleansing balm, just wait until you try the rest.",0,0,Beauty,Lifestyle
HuffPost,2025-05-22 12:45:11,"Parton also shared why she found Beyoncé's new take on ""Jolene"" so ""amusing.""",17,0,Entertainment,Entertainment
HuffPost,2025-05-22 12:39:31,"""House Republicans met while most Americans slept ... to hold a vote on the bill that would alter the course of my daughter’s life.""",23,16,Politics,Politics
HuffPost,2025-05-22 12:29:15,"Now leading HuffPost:

www.huffpost.com/entry/house-...",35,13,Politics,Politics
HuffPost,2025-05-22 12:23:38,The House and Senate are about to start a tug-of-war over taxes and Medicaid cuts.,27,5,Politics,Politics
HuffPost,2025-05-22 11:58:20,"Using your office to enrich yourself is the literal definition of corruption. Trump is doing it right out in the open.

www.huffpost.com/entry/trump-...",80,33,Politics,Politics
HuffPost,2025-05-22 11:58:20,"NEW -- Donald Trump is selling access to himself tonight to those who spent a total of $192 million to buy his souvenir crypto coin, which has an intrinsic value of exactly zero.

No, you are not allowed to know the names of the attendees.

Yes, it's as corrupt as it sounds.",496,190,Politics,Politics
HuffPost,2025-05-22 11:55:43,“We did not chase these air pollutants. They are in our neighborhoods because our lives are deemed less valuable.”,31,19,Environment,Climate & Environment
HuffPost,2025-05-22 11:44:51,"Rep. Brendan Boyle said he's seen the president's strategy ""time and time again.""",21,11,Politics,Politics
HuffPost,2025-05-22 11:39:37,"""My dog’s gums look healthier, and his breath has improved significantly.""",1,1,Health,Health
HuffPost,2025-05-22 11:22:21,Let the Memorial Day binge-watching sessions begin with this unbeatable sale before it’s gone.,2,0,Entertainment,Entertainment
HuffPost,2025-05-22 11:17:00,"Anyone who attended the MetLife concert may have been exposed to the highly contagious virus, state health officials said.",23,23,Health News,Health
HuffPost,2025-05-22 10:43:11,HuffPost readers adore these little location-tracking wonders — and you can grab a four-pack on major sale.,1,1,Technology,Technology
HuffPost,2025-05-22 10:37:15,The victim's father revealed how he found out his daughter and her boyfriend had been killed outside of the Capital Jewish Museum.,4,4,Crime News,Crime
HuffPost,2025-05-22 10:25:42,Education advocates worried the case would pave the way for further erosion of the separation between church and state.,16,2,Politics,Politics
HuffPost,2025-05-22 10:23:29,BREAKING: The Supreme Court has ruled against allowing Oklahoma’s first religious public charter school — for now. www.huffpost.com/entry/suprem...,30,13,Education,Education
HuffPost,2025-05-22 10:15:01,"North Carolina Republican Virginia Foxx complained it’s “not the way we ought to be talking about this bill,” but critics vehemently disagreed.",13,5,Politics,Politics
HuffPost,2025-05-22 10:09:38,His Thursday night “gala” dinner is unprecedented in American history. Using public office for personal enrichment is the literal definition of corruption.,51,24,Politics,Politics
HuffPost,2025-05-22 09:41:45,You can even save hundreds of dollars on big-ticket items like mattresses — but not for long.,1,0,Consumer News,Consumer News
HuffPost,2025-05-22 09:25:10,"""Well it seems like corruption, yeah,"" the prominent right-wing commentator said of the president.",28,6,Politics,Politics
HuffPost,2025-05-22 09:20:02,"“That’s one-half of his job,” the vice president said.",13,2,Politics,Politics
HuffPost,2025-05-22 08:35:11,"""It’s a form of subjugation that’s insidious and paralyzing.""",15,6,Opinion,Opinion
HuffPost,2025-05-22 07:50:14,"The former Fox News personality sarcastically snarked: “Now, ain’t it grand to be a part of the government? And I’m just thrilled to be here.”",10,2,Politics,Politics
HuffPost,2025-05-22 07:28:30,"The defense secretary led a gathering that ""appeared to be a first for a Pentagon chief.""",15,9,Politics,Politics
HuffPost,2025-05-22 07:05:12,"The One Big Beautiful Bill Act still faces an uncertain fate in the Senate, where several Republicans have criticized the legislation.",7,0,Legislation,Legislation
HuffPost,2025-05-22 07:05:11,Reviewers love this pair of insanely highly-rated walking sticks.,1,0,Product Reviews,Product Reviews
HuffPost,2025-05-22 07:05:11,We predict these cozy goods won't stick around.,0,0,Lifestyle,Lifestyle
HuffPost,2025-05-22 07:05:10,"Sandals, work shoes and sneakers for men and women that promise to be kind to bunions and other foot problems.",2,0,Health & Wellness,Health
HuffPost,2025-05-22 07:05:09,These wire-free lounge bras offer just the right amount of support — and reviewers are obsessed.,0,0,Fashion,Arts & Culture
HuffPost,2025-05-22 07:05:07,And no one is too old to pick it up.,1,0,Lifestyle,Lifestyle
HuffPost,2025-05-22 07:05:07,Our hustle culture only makes it harder to spot.,0,0,Lifestyle,Lifestyle
HuffPost,2025-05-22 07:05:07,"It doesn't matter who you are or what your overall health is like, experts stress it's a necessity if you're driving long distances.",2,1,Health,Health
HuffPost,2025-05-22 07:05:05,Toxic relationships are rife with this kind of language.,3,2,Health and Wellness,Health and Wellness
HuffPost,2025-05-22 07:05:05,"One of them is as easy as ""call a friend.""",2,0,Lifestyle,Lifestyle
HuffPost,2025-05-22 07:05:04,Getting a “dumb phone” could actually be a smart move.,4,0,Technology,Technology
HuffPost,2025-05-22 07:05:04,It'll remind him of your love every time he spots it.,0,0,Lifestyle,Lifestyle
HuffPost,2025-05-22 07:04:59,"From epidurals to life-saving cancer treatments, the results could be disastrous.",5,3,Health,Health
HuffPost,2025-05-22 05:47:44,"It's not just about etiquette, it's about your safety.",6,0,Health and Safety,Health
HuffPost,2025-05-22 05:25:36,"The New York Democrat also flagged an ""essential"" number that must not be forgotten.",42,10,Politics,Politics
HuffPost,2025-05-22 05:08:55,"The plan is inside the massive ""big beautiful bill"" Republicans are trying to push through Congress.",8,2,Politics,Politics
HuffPost,2025-05-22 04:17:41,The MSNBC anchor mocked Trump's press secretary with the bit.,26,3,Politics,Politics
HuffPost,2025-05-22 04:12:35,"The ""Late Show"" host tested out some new pickup lines to match the times.",6,0,Entertainment,Entertainment
HuffPost,2025-05-22 03:33:29,Even one Republican utterly shredded his party’s proposed legislation.,16,5,Politics,Politics
HuffPost,2025-05-21 23:58:28,"It's not clear what all of the GOP's last-minute changes are or if this bill has the votes to pass, but Mike Johnson is moving forward with a middle-of-the-night vote on Trump's sweeping policy package that slashes health and nutrition programs to enrich the rich. www.huffpost.com/entry/house-...",129,77,Politics,Politics
HuffPost,2025-05-22 02:15:37,"David Frum made a mockery of the president after he ""sandbagged"" South African President Cyril Ramaphosa with a conspiracy theory.",21,4,Politics,Politics
HuffPost,2025-05-22 01:48:23,The late night host slammed Trump for profiting off the presidency -- and hit Republicans for letting him get away with it.,41,10,Politics,Politics
HuffPost,2025-05-22 00:54:51,"Ronny Chieng tore apart the ""respectable"" craftsmen behind a ""luxury"" item pushed by the president.",29,5,Entertainment,Entertainment
HuffPost,2025-05-22 00:06:06,"The women of ""The View"" reportedly plan to ""keep doing their thing"" despite the political ask.",43,7,Entertainment,Entertainment
HuffPost,2025-05-21 23:55:39,"It's not clear what Republicans added to the final bill or if it even has the votes to pass, but Speaker Mike Johnson is teeing it up for a middle-of-the-night vote.",20,8,Politics,Politics
HuffPost,2025-05-21 22:50:10,"The Boss won't let his fans forget about his words against the president, who's recently fumed about the rocker on social media.",85,18,Entertainment,Entertainment
HuffPost,2025-05-21 22:18:01,"In late 2024, the Hope Florida Foundation donated $10 million to two nonprofits, which then gave the money to a political committee backing Gov. Ron DeSantis' agenda.",45,18,Politics,Politics
HuffPost,2025-05-21 21:50:35,Harry Enten found one trend showing that the president understands the billionaire's brand has run its course.,15,2,Politics,Politics
HuffPost,2025-05-21 20:44:46,"Instead of attending commencement, the graduate student is fighting ICE detention and deportation in Louisiana for his pro-Palestinian activism on campus.",49,11,Immigration,World
HuffPost,2025-05-21 20:10:54,"The comedian was told that her 3-month-old brother’s death was due to a crib malfunction. Well into adulthood, her dad made a heartbreaking confession.",13,0,Entertainment,Entertainment
HuffPost,2025-05-21 19:54:25,It's not depicting South Africa at all.,60,22,Politics,Politics
HuffPost,2025-05-21 19:26:28,"Children typically receive their first measles vaccine around their first birthday, but given the current outbreak, it's now available starting at 6 months old.",35,9,Health,Health
HuffPost,2025-05-21 18:52:44,"The DOJ charged Ras Baraka with trespassing outside an ICE facility, then dropped the charges. A federal judge called the DOJ's actions ""embarrassing.""",60,15,Legal News,Crime
HuffPost,2025-05-21 18:36:25,"The two sparked romance rumors during their time in the ""Celebrity Big Brother"" house.",2,1,Entertainment,Entertainment
HuffPost,2025-05-21 18:02:45,The reality star seemed so out of touch while explaining why she homeschools her kids.,4,0,Entertainment,Entertainment
HuffPost,2025-05-21 17:51:27,The Massachusetts judge left the question of potential consequences for another day.,29,9,Legal News,Crime
HuffPost,2025-05-21 17:29:08,The multi-hyphenate socialite is apparently living a very health-conscious lifestyle.,1,0,Lifestyle,Lifestyle
HuffPost,2025-05-21 16:55:16,Stevie Nicks and Pedro Pascal were among those whose names appeared in a full-page New York Times ad supporting the reproductive health care nonprofit.,82,14,Health,Health
HuffPost,2025-05-21 16:39:07,"Don’t miss out on savings from Hoka sneakers, Parachute bedding, and more trending brands.",1,0,Shopping Deals,Shopping Deals
HuffPost,2025-05-21 16:22:41,"The country legend shared how she'd like to be involved in the remake, if at all.",9,0,Entertainment,Entertainment
HuffPost,2025-05-21 16:07:22,"Now leading HuffPost:

www.huffpost.com/entry/gerry-...",8,2,Politics,Politics
HuffPost,2025-05-21 16:06:58,"The disgraced producer also balked at the idea Paltrow was a helpless young actress at the time, telling Candice Owens, ""She didn’t need me to succeed.""",3,1,Entertainment News,Entertainment
HuffPost,2025-05-21 15:40:39,"Since 2005, the general public has known him simply as Kevin.",0,0,Entertainment,Entertainment
HuffPost,2025-05-21 15:40:39,"The Democratic strategist recently argued that the party would be ""better off"" without the lawmaker defining it.",7,1,Politics,Politics
HuffPost,2025-05-21 15:18:27,"Events turned even more bizarre when South Africa's president quipped: “I’m sorry, I don’t have a plane to give you.”",53,6,Politics,Politics
HuffPost,2025-05-21 15:08:35,"""This isn’t diplomacy. It’s moral collapse in real time,"" one X user remarked.",35,10,Politics,Politics
HuffPost,2025-05-21 15:08:33,The president's eldest son weighed in on whether he’d “consider picking up the reins.”,4,2,Politics,Politics
HuffPost,2025-05-21 14:44:37,South African President Ramaphosa sneaked in a wisecrack after Trump got into an ugly back-and-forth with a reporter.,88,17,Politics,Politics
HuffPost,2025-05-21 14:18:48,Replenish your lingerie drawer without breaking the bank.,0,1,Fashion,Arts & Culture
HuffPost,2025-05-21 14:08:41,The deaths of three Democrats in the House of Representatives give Republicans a slightly larger cushion on votes.,10,4,Politics,Politics
HuffPost,2025-05-21 14:02:51,The “Twilight” actor marked her directorial debut with some daring new ink at France's Cannes Film Festival.,2,1,Entertainment,Entertainment
HuffPost,2025-05-21 13:45:56,The country legend told HuffPost she might even have tea with a certain royal.,19,1,Entertainment,Entertainment
HuffPost,2025-05-21 13:37:48,Trump's meeting with South Africa's Ramaphosa spiraled out of control after a reporter asked a question the U.S. president didn't like.,13,6,Politics,Politics
HuffPost,2025-05-21 13:35:51,Enjoy practical lighting “without killing the room’s aesthetic.”,1,0,Home & Garden,Lifestyle
HuffPost,2025-05-21 13:35:50,"Trump cited few specifics while trying to advance claims of racial persecution, which South African officials have denied.",14,5,Politics,Politics
HuffPost,2025-05-21 13:30:04,"The Philadelphia Eagles quarterback recently went viral after a reporter asked whether he planned to make the ceremonial trip to Washington, D.C.",10,1,Sports,Sports
HuffPost,2025-05-21 13:20:03,Rep. Thomas Massie (R-Ky.) warns that the Trump-endorsed tax cut bill would add $20 trillion to the debt over the next 10 years.,24,11,Politics,Politics
HuffPost,2025-05-21 13:15:02,Reviewers say it’s “life-changing” and they would “bathe in the stuff.”,1,0,Lifestyle,Lifestyle
HuffPost,2025-05-21 13:07:12,Musk was born in the country and is fiercely critical of its government.,6,4,Politics,Politics
HuffPost,2025-05-21 13:04:16,"The new pontiff's comments, in line with his position on global conflict, come as Israel begins allowing a trickle of aid in that humanitarians say is not enough.",22,3,World News,World
HuffPost,2025-05-21 12:44:15,"It's poised to be a tense meeting with Trump over issues including Afrikaner refugees, trade and the upcoming G20 Summit.",3,1,Politics,Politics
HuffPost,2025-05-21 12:36:23,Rep. Teresa Leger Fernández (D-N.M.) caught South Carolina's Ralph Norman taking a brazen nap during a monumentally important hearing Wednesday.,25,3,Politics,Politics
HuffPost,2025-05-21 12:22:16,"""There is no way it passes today,"" Rep. Andy Harris said.",24,3,Politics,Politics
HuffPost,2025-05-21 11:52:31,The latest revelations follow the former president's prostate cancer diagnosis.,3,0,Health,Health
HuffPost,2025-05-21 11:24:25,Trump's federal government hatchet man did not like interviewer Mishal Husain suggesting his pet project had fallen short of a major goal.,14,4,Politics,Politics
HuffPost,2025-05-21 11:24:23,“This was probably the best investment I made last summer.”,1,0,Finance,Business & Economy
HuffPost,2025-05-21 11:18:35,"Wendt, who died Tuesday, recalled in 2024 the way he got cast for the iconic role in such a fitting way.",14,1,Obituaries,Obituaries
HuffPost,2025-05-21 10:35:33,How much public embarrassment should women tolerate from their partners? None? It feels like it should be none.,11,4,Opinion,Opinion
HuffPost,2025-05-21 10:29:51,Rep. Jim McGovern (D-Mass.) was wide awake during Wednesday's 1 a.m. hearing to scold Republican supporters of the president's exorbitant tax-cut package.,42,15,Politics,Politics
HuffPost,2025-05-21 09:46:42,"""Life comes at you in ways you can never predict,"" his bandmates wrote while praising his passion and energy.",6,0,Entertainment,Entertainment
HuffPost,2025-05-21 09:30:28,"Save up to 76% on home essentials, tech and more during this can’t-miss sale.",0,1,Sales and Promotions,Sales and Promotions
HuffPost,2025-05-21 08:51:04,"He ""passed away peacefully at his home this morning surrounded by family,"" Connolly's family said in a statement.",19,5,Obituaries,Obituaries
HuffPost,2025-05-21 08:45:22,The vice president addressed his relationship with Secretary of State Marco Rubio after Trump floated both men as potential successors.,4,2,Politics,Politics
HuffPost,2025-05-21 08:18:05,“The proliferation of this content — and our appetite for it — highlights what I fear is a growing belief.”,1,1,Opinion,Opinion
HuffPost,2025-05-21 07:50:39,"The ""Mission: Impossible — The Final Reckoning"" star reacted oddly to the red carpet query.",4,0,Entertainment,Entertainment
HuffPost,2025-05-21 07:07:19,These professionals notice a lot more than cavities and gum disease.,7,1,Health,Health
HuffPost,2025-05-21 07:07:15,"Whether you're facing a blackout or off-grid adventure, this compact gadget lets you charge your phone and power a light — no outlet needed.",8,2,Technology,Technology
HuffPost,2025-05-21 07:07:15,"On one hand, it can provide a connection and a sense of safety. On the other, it becomes a setup for overthinking, panic and social surveillance.",3,1,Mental Health,Mental Health
HuffPost,2025-05-21 07:07:14,This classic walking shoe has incredible longevity.,0,1,Lifestyle,Lifestyle
HuffPost,2025-05-21 07:07:13,Sleep apnea can have untold consequences even in your waking hours. The good news? The condition is treatable.,0,1,Health,Health
HuffPost,2025-05-21 07:07:12,We found some of the most potent anti-aging products you can get.,0,1,Health & Beauty,Health & Beauty
HuffPost,2025-05-21 07:07:10,"""Once, after returning from summer vacation, a student looked me up and down and said, 'You look a lot older now.'""",4,1,Lifestyle,Lifestyle
HuffPost,2025-05-21 07:07:10,We've all heard of red flags — and green flags — when it comes to dating. Relationship experts explain how to recognize pink flags.,0,1,Lifestyle,Lifestyle
HuffPost,2025-05-21 07:07:09,"See how the 10 most popular deli meats rate. (Sorry, bologna lovers.)",1,1,Food,Food & Lifestyle
HuffPost,2025-05-21 07:07:06,"Her testimony seemed to contradict a DHS spokesperson's comments that the proposal was ""in the very beginning stages"" of the department's vetting process.",4,5,Politics,Politics
HuffPost,2025-05-21 06:11:31,The movie maker didn't explicitly name the president. But he didn't have to.,33,4,Politics,Politics
HuffPost,2025-05-21 05:51:00,"Mike Donilon's salary was ""orders of magnitude higher,"" creating jealousy among Joe Biden's team, according to ""Original Sin.""",7,0,Politics,Politics
HuffPost,2025-05-21 05:10:38,"The president told a reporter to ""get yourself a real job.""",22,8,Politics,Politics
HuffPost,2025-05-21 04:42:23,"The CNN anchor admitted his comments to Donald Trump's daughter-in-law had ""aged poorly.""",2,0,Politics,Politics
HuffPost,2025-05-21 04:13:10,The late night host spotted some bizarre items in the president's budget.,22,6,Entertainment,Entertainment
HuffPost,2025-05-21 03:34:19,"The president and the pontiff's Trump-loving sibling Louis Prevost had a ""great meeting,"" said the White House.",5,3,Politics,Politics
HuffPost,2025-05-21 03:12:33,"The ""Late Show"" host reacted to reports that Paramount was ready to pay big money to the president to settle a ""frivolous"" lawsuit.",27,8,Entertainment,Entertainment
HuffPost,2025-05-21 02:50:09,"The longtime Democratic strategist said he ""really, really"" believes that the administration wants to ""change the conversation"" in any way possible.",19,1,Politics,Politics
HuffPost,2025-05-21 02:16:18,The query to Trump White House press secretary Karoline Leavitt left the room laughing.,4,0,Politics,Politics
HuffPost,2025-05-21 00:58:18,"Ronny Chieng had an ""expert"" response to the Homeland Security secretary after she fumbled these ""basics of American law.""",32,5,Politics,Politics
HuffPost,2025-05-21 00:01:21,Justin Amash tore into the president in a post on social media.,48,11,Politics,Politics
HuffPost,2025-05-20 23:49:48,"The congresswoman bounced off remarks from a former ICE chief of staff who claimed the Trump administration is engaging in ""political theater.""",50,7,Politics,Politics
HuffPost,2025-05-20 23:38:35,The Congressional Budget Office estimates the Republican bill would shrink resources for low-income households.,60,23,Politics,Politics
HuffPost,2025-05-20 22:11:54,"The bill, introduced by Sen. Ted Cruz in January, could provide a tax deduction up to $25,000 for workers who receive tips and make under $160,000 annually.",7,6,Politics,Politics
HuffPost,2025-05-20 22:11:54,You don’t need to splurge to score these great finds.,0,0,Lifestyle,Lifestyle
HuffPost,2025-05-20 21:44:41,"""I am not scared of you,"" the Canadian American musician told Trump in a Monday night post on his personal website.",90,12,Entertainment,Entertainment
HuffPost,2025-05-20 21:44:40,This cringey photo op reportedly prompted Harris’ campaign to seriously distance itself from Biden.,6,0,Politics,Politics
HuffPost,2025-05-20 21:27:50,"One of the gunshot wounds appears to be self-inflicted, a preliminary autopsy showed.",7,2,Crime,Crime
HuffPost,2025-05-20 21:05:35,"Given the Israeli military's increased bombardment, experts warn against seeing the trickle of aid now coming in after a three-month blockade as a mercy.",15,6,World News,World
HuffPost,2025-05-20 20:59:35,"Sen. Maggie Hassan hit back at the Homeland Security secretary's incorrect definition of a foundational right that separates the U.S. from ""police states.""",44,10,Politics,Politics
HuffPost,2025-05-20 20:47:44,"NEW -- The first Trump constituency to be thrown under the bus: Retirees on Social Security.

Trump promised ""no taxes on Social Security.""

Instead he's backing a tax deduction for retirees -- which for most amounts to a cash benefit of less than $500.

www.huffpost.com/entry/trump-...",68,25,Politics,Politics
HuffPost,2025-05-20 20:43:43,"The proposal in the House's spending and tax cut plan, which Trump supports, offers a deduction for seniors worth a small fraction of what he repeatedly promised.",25,14,Politics,Politics
HuffPost,2025-05-20 20:14:17,"“I think you could write just the filthiest romance novels,” a “HMYM” co-star said in response to the revelation.",7,1,Entertainment,Entertainment
HuffPost,2025-05-20 19:13:40,The rocker has an appetite for destruction... and an ongoing feud with gravity.,2,0,Entertainment,Entertainment
HuffPost,2025-05-20 18:59:51,This cringey photo op reportedly prompted former Vice President Kamala Harris’s campaign to seriously distance itself from former President Joe Biden.,1,0,Politics,Politics
HuffPost,2025-05-20 18:46:54,"”This is just idiotic of me, really embarrassed,” said the author of the list, who is not an employee of the newspaper.",12,0,Opinion,Opinion
HuffPost,2025-05-20 18:12:03,"NEW: The National Science Foundation last week terminated 196 grants to Harvard amid the university's feud with Trump. 

“Pure retribution,” one NSF employee told me of the administration axing $46 million in unfinished research. www.huffpost.com/entry/nation...",540,291,Politics,Politics
HuffPost,2025-05-20 18:02:04,"“Pure retribution,” one NSF staffer said of the administration axing $46 million in unfinished research. “We as a nation are shooting ourselves in both feet.”",26,7,Science/Research,Science/Research
HuffPost,2025-05-20 17:45:01,The musician's namesake restaurant and music venue reportedly closed early last week to avoid an immigration raid on its staff.,25,11,Entertainment,Entertainment
HuffPost,2025-05-20 17:34:20,"“Not physically or mathematically possible but sure,” one social media user said after the “Sex and the City” star made the jaw-dropping claim.",2,0,Entertainment,Entertainment
HuffPost,2025-05-20 17:23:48,"The ""Daily Show"" host criticized Tapper and his network for not reporting on Biden's condition ""a year ago for free.""",55,8,Media Criticism,Media Criticism
HuffPost,2025-05-20 17:22:57,"Now leading HuffPost:

www.huffpost.com/entry/chris-...",20,4,Politics,Politics
HuffPost,2025-05-20 17:13:29,"Hailey Bieber landed her first solo American Vogue cover, and her husband had some thoughts.",2,0,Celebrity News,Entertainment
HuffPost,2025-05-20 17:02:32,"The jail worker said one of the inmates threatened to shank him, according to an arrest document.",10,1,Crime,Crime
HuffPost,2025-05-20 16:57:00,"Wendt became a household name in 1982 playing the lovable, beer-drinking Norm Patterson on ""Cheers.""",34,2,Entertainment,Entertainment
HuffPost,2025-05-20 16:56:59,"As accusations mount against Chris Brown, DDG and Diddy, the public's tolerance for misbehaving men in entertainment seems to be finally wearing thin.",12,1,Entertainment News,Entertainment
HuffPost,2025-05-20 16:46:46,"Trump unveils missile shield plan modeled after Israel's ""Golden Dome"" despite the military not requesting it.
www.huffpost.com/entry/trump-...",18,7,Politics,Politics
HuffPost,2025-05-20 16:40:14,"""You've had three weeks to consult with lawyers,"" the fed-up senator said while lashing out at Trump's nominee after he refused to answer questions.",61,11,Politics,Politics
HuffPost,2025-05-20 16:22:47,"Homeland Security Secretary Kristi Noem offered an inaccurate and misleading definition of habeas corpus when asked about the legal protection during a Senate hearing on Tuesday.
www.huffpost.com/entry/trump-...",29,9,Politics,Politics
HuffPost,2025-05-20 16:05:30,The actor reveals she enjoys being “slightly removed” from reality.,2,0,Entertainment,Entertainment
HuffPost,2025-05-20 15:52:31,"The MagSafe standing charger is a space saver at home, handy on the go and under $20 if you hurry.",3,0,Technology,Technology
HuffPost,2025-05-20 15:52:31,"The two did not work out, for good reason.",3,0,Entertainment,Entertainment
