create_time,username,video_description,view_count,like_count,share_count,comment_count,region_code,id,section,merged_section,subsection
2025-06-10 23:35:00,foxnews,"Secretary of Defense Pete Hegseth says the Department of Defense under President @realdonaldtrump is not interested in your ""political correctness"" or ""woke garbage.""",441990,18953,643,1340,US,7514463469383519518,Politics,Politics,Trump Administration
2025-06-10 22:31:25,foxnews,"@realdonaldtrump walked out to ""God Bless the USA"" before a speech at Fort Bragg celebrating the Army's 250th birthday.",101690,5529,212,783,US,7514451849357888799,Politics,Politics,Trump Administration
2025-06-10 22:26:10,foxnews,"@realdonaldtrump announced Tuesday that his administration will restore the original names of several U.S. Army bases that were renamed during the Biden presidency, calling the previous changes unnecessary and politically driven.",1334850,84349,2337,3450,US,7514450509349063967,Politics,Politics,Trump Administration
2025-06-10 21:23:33,foxnews,"U.S. special forces touch down in Fort Bragg, North Carolina ahead of @realdonaldtrump's speech to mark the Army's birthday.",2543037,100960,3177,1511,US,7514434403729149214,Military News,Defense & Security,
2025-06-10 21:01:54,foxnews,President @realdonaldtrump slams rioters burning American flags and flying foreign flags during anti-ICE unrest.,3076427,175943,17713,10071,US,7514428712448806186,Politics,Politics,Trump Administration
2025-06-10 19:47:26,foxnews,"California Sheriff Chad Bianco tells Gavin Newsom to go home and ""be quiet"" after Democrats blame President @realdonaldtrump for anti-ICE unrest.",849443,60437,3689,4652,US,7514409616629878046,Politics,Politics,Immigration
2025-06-10 19:02:35,foxnews,'FLOOD THE ZONE': Border Czar Tom Homan says ICE will double down on immigration enforcement as unrest erupts in Los Angeles.,450454,17566,425,2288,US,7514398063570685215,Immigration,World,
2025-06-10 18:31:16,foxnews,Shockwaves ripple through @abcnews as Terry Moran's “very stupid” social media attack on @President Donald J Trump triggers backlash and a credibility crisis among staffers.,191190,2348,23,418,US,7514389925861543210,Media News,Entertainment,
2025-06-10 18:22:34,foxnews,"CLEAR ‘VIEW’: Reality star @Bethenny Frankel fires back at Joy Behar after The View host mocked her runway appearance at a recent fashion show. The former Real Housewives star slammed Behar as a “miserable, washed-up woman” who doesn’t live life “with any joy.”",933607,55178,511,2236,US,7514387718625840414,Entertainment,Entertainment,
2025-06-10 18:12:10,foxnews,"""He's a sheep!"" Sen. John Kennedy (R-LA) berates @gavinnewsom over the Democratic governor's response to destructive demonstrations in Los Angeles, saying the city has ""a wolf problem"" as rioters ignite chaos and violence.",723128,49858,3424,2038,US,7514385069855886622,Politics,Politics,Crime
2025-06-10 17:40:40,foxnews,"“If we hadn’t sent in the National Guard quickly, Los Angeles would be burning to the ground right now.” @realdonaldtrump tears into “radical left” leaders—including Gov. @gavinnewsom—for their weak response to the anti-ICE riots, warning that Democratic inaction nearly let chaos consume the city.",89119,2240,30,468,US,7514376896264670495,Politics,Politics,Immigration
2025-06-10 16:19:58,foxnews,"JAGGED LITTLE PILL: Sen. John Kennedy (R-LA) attempts to turn down the temperature on the violent anti-ICE riots breaking out across Los Angeles, as law enforcement officers trying to protect Americans are being assaulted.",360849,12108,695,478,US,7514356126977166623,Politics,Politics,Immigration
2025-06-10 14:47:09,foxnews,"""I just wish him well — very well, actually."" @realdonaldtrump opens up to FOX News' Peter Doocy about the ""good relationship"" he's had with Elon Musk after their online feud last week sparked a social media frenzy.",126518,2163,41,213,US,7514332266022063390,Politics,Politics,Trump Administration
2025-06-10 14:07:04,foxnews,"“This is anarchy and true chaos."" @John Fetterman calls out @Democrats for failing to condemn the violent, anti-ICE riots in Los Angeles, as @President Donald J Trump takes decisive action by deploying Marines to the city.",469292,36145,682,2350,US,7514321888894536990,Politics,Politics,Immigration
2025-06-10 13:49:21,foxnews,"""What she did here was nothing of any substance. It was personal attacks."" @rileygainesthrows @simonebilesowens' own words right back as feud over transgender athletes heats up. After the American gymnast lashed out at Gaines for defending women, the Olympic legend's tweet from 2017 on the issue came back to haunt her.",66405,1920,33,145,US,7514317258932440350,Sports News,Sports,
2025-06-10 12:24:42,foxnews,"""I think she has to go to an anger management class."" @realdonaldtrump shares his ""primary recommendation"" for Greta Thunberg after the far-left activist was detained by Israeli forces for trying to enter Gaza aboard a ""selfie yacht"" to provide aid with other influencers.",2013715,78798,7854,2447,US,7514295369833008414,Politics,Politics,Environment
2025-06-10 12:06:50,foxnews,"Attorney Christopher Melcher explains why he’s “not sure” how the jury in Diddy's federal trial will ""reconcile"" with rapper’s ex-girlfriend, Jane’s testimony.",33190,280,6,50,US,7514290714725993759,Entertainment News,Entertainment,
2025-06-10 11:35:24,foxnews,Kendra Wilkinson admitted she regrets not starting her real estate career while she was living at the Playboy Mansion where she was surrounded by celebrities and billionaires who could have been potential clients.,364426,9501,60,166,US,7514282689604701470,Entertainment News,Entertainment,
2025-06-10 11:13:29,foxnews,"According to British royal expert Hilary Fordwich, “Harry’s continued dwelling on the past is rooted in his unresolved personal grievances and an out-of-touch desire for public accountability. His every public move further damages any chance of reconciliation.""",44042,389,3,63,US,7514277053781298463,Royal News,Royal News,
2025-06-10 05:51:57,foxnews,WATCH: Law enforcement tackle man in a mask during anti-ICE unrest on live TV.,3820254,121042,4087,4217,US,7514194246253956383,Breaking News,Breaking News,
2025-06-10 05:16:23,foxnews,WATCH: Woman with a face mask runs from police,563220,26928,1128,2415,US,7514184938607070510,Crime,Crime,
2025-06-10 03:34:47,foxnews,"Former Vice President Kamala Harris was slammed by conservatives on social media after she issued a statement on the anti-ICE riots in Los Angeles, blaming the Trump administration and calling the unrest ""overwhelmingly peaceful."" Reactions from Guy Benson, Katie Pavlich and Steve Hilton.",83549,1927,21,231,US,7514158983226150190,Politics,Politics,Trump Administration
2025-06-10 01:36:22,foxnews,"BREAKING: AG Pam Bondi says they've identified masked suspect who allegedly threw cinderblocks at law enforcement vehicles and are searching his home ""as we speak.""",718017,46602,2324,3074,US,7514128437443955998,Crime,Crime,
2025-06-10 01:24:48,foxnews,"Mayor Karen Bass blames President Trump for the anti-ICE riots, says the city was ""peaceful"" before his immigration ""raids.""",192109,3148,99,1791,US,7514125431495200043,Politics,Politics,Immigration
2025-06-10 00:45:43,foxnews,State lawmaker Kaohly Vang Her (D-MN) says her family falsified paperwork to enter the U.S. during a speech to fellow lawmakers about benefits for illegal immigrants.,670233,23253,4280,2516,US,7514115418550734110,Politics,Politics,Immigration
2025-06-11 23:48:49,foxnews,WATCH: Federal agents in California arrested an illegal Mexican national with pending charges for rape and other violent crimes after he was released from local custody.,1223509,21216,767,1509,US,7514842900912475423,Crime,Crime,
2025-06-11 23:50:00,foxnews,"""A great tragedy and a failure of our justice system"" Marine veteran and young father is fighting for his life after being shot allegedly by an illegal immigrant who had been previously arrested four times — and every time released from jail",262847,22971,2518,1130,US,7514836869910105375,Crime,Crime,
2025-06-11 23:17:18,foxnews,"Reporter: ""It's been reported that some actors may be boycotting tonight..."" President Trump: ""I couldn't care less, honestly, I couldn't. All I do is run the country well..."" The president and first lady spoke to reporters before watching the opening night performance of “Les Misérables” at the Kennedy Center in Washington.",674409,33460,1422,5829,US,7514834816420810015,Entertainment News,Entertainment,
2025-06-11 23:14:02,foxnews,"Rep. @aoc(D-NY) accuses the Trump administration of ""intentionally creating chaos"" as anti-ICE rioters commit violence on the streets of Los Angeles.",249910,4444,393,4477,US,7514833938867588383,Politics,Politics,Trump Administration
2025-06-11 22:38:36,foxnews,"Press Secretary Karoline Leavitt says @realdonaldtrump ""is appreciative"" of Elon Musk's apology after their public feud last week exchanging jabs on X over the spending bill.",716797,31997,265,540,US,7514824790075641119,Politics,Politics,Trump Administration
2025-06-11 21:46:34,foxnews,"'SEX SELLS': Rep. Tim Burchett (R-TN) pokes fun of a photo of himself and Rep. Jared Moskowitz (D-FL) ahead of the annual Congressional Baseball Game, which raised a record $2.75M for local charities.",39921,705,11,54,US,7514811419120930079,Politics,Politics,Politician
2025-06-11 20:55:55,foxnews,"Timelapse shows a monstrous volcano erupting in Kīlauea, Hawaii, as lava fountains erupt over 1000 feet.",27439,275,6,61,US,7514798395324648735,Science/Environment,Climate & Environment,
2025-06-11 20:48:21,foxnews,WATCH: Marines seen training on California's Seal Beach before deploying to Los Angeles amid anti-ICE riots.,312569,11271,822,293,US,7514796391558909214,National News,Politics,Immigration
2025-06-11 20:43:20,foxnews,Heading to the beach with your family this summer? Don’t forget these must-have essentials for the perfect family beach day! [In partnership with @arkencounter],18685,121,1,20,US,7514795119799717150,Lifestyle,Lifestyle,
2025-06-11 19:10:41,foxnews,"""Any lawlessness will only strengthen this president's resolve to defend the majority of Americans who want to live their lives peacefully, free from the fear of violent criminal illegal aliens."" Karoline Leavitt sends a clear message to anyone thinking of using violence in an attempt to obstruct the administration's mass deportation efforts: “You will not succeed.""",280124,17046,385,1425,US,7514771217426009374,Politics,Politics,Immigration
2025-06-11 18:42:36,foxnews,"@rileygaines says she ""accepts"" @simonebilesowens apology after their feud on biological men competing in women's sports came to a head.",440169,20341,47,768,US,7514763988987596062,Sports News,Sports,
2025-06-11 18:29:53,foxnews,"""I know I'm a woman, but please try to limit yourself to answering my questions."" Rep. Linda Sanchez (D-CA) clashes with Treasury Sec. Scott Bessent over @realdonaldtrump's tariff policy, scolding the Treasury secretary during the exchange and drawing audible groans from other lawmakers at the hearing.",165567,4181,108,936,US,7514760720878144799,Politics,Politics,Trump Administration
2025-06-11 18:26:53,foxnews,“What a stupid question” Karoline Leavitt fires back after a reporter questions whether President Trump would support peaceful protests during Saturday's military parade.,1069798,67916,2682,2791,US,7514759921351560478,Politics,Politics,Trump Administration
2025-06-11 17:29:26,foxnews,"BREAKING: Beach Boys founder Brian Wilson dead at 82, his family confirms.",102840,1851,107,165,US,7514745127038881055,Obituaries,Obituaries,
2025-06-11 16:34:13,foxnews,"IDENTITY CRISIS: Former @23andme CEO Anne Wojcicki gets grilled over a social media post from the company connecting ""science"" with ""correct pronouns"" — admitting to Rep. Brandon Gill (R-TX) she isn't ""up to speed"" about what they actually mean.",708896,12362,276,360,US,7514730901570325790,Politics,Politics,LGBTQ
2025-06-11 16:00:00,foxnews,"""We are coming after you."" AG Pam Bondi sends an unmistakable message to rioters in Los Angeles who are allegedly assaulting ICE agents, National Guard troops, @lapdhq officers, Los Angeles Sheriff's Department deputies and any other law enforcement officers sent to protect Americans.",1305272,45091,389,3022,US,7514714883666070815,Law Enforcement,Crime,
2025-06-11 15:30:00,foxnews,"WATCH: New DHS video shows the moment a previously deported illegal immigrant, with prior criminal record, allegedly attacks officers with a Molotov cocktail during Los Angeles riots. ICE swiftly arrested the suspect, who has been charged with attempted murder.",655128,26804,1230,1033,US,7514706378469018911,Crime News,Crime,
2025-06-11 15:00:00,foxnews,TALL TASK? Steve Doocy tries to settle the internet debate about @stoolpresidente's height once and for all with a tried and true test.,27483,272,1,60,US,7514698606201294110,Entertainment,Entertainment,
2025-06-11 14:30:00,foxnews,"Actor Josh Duhamel told Fox News Digital all the qualities he loves about his wife, Audra Mari. The pair tied the knot in 2022 and share their one-year-old son, Shepherd.",473945,8471,52,226,US,7514693359471021342,Entertainment,Entertainment,
2025-06-11 13:59:48,foxnews,"""We've been lied to from the very beginning."" Sheriff Chad Bianco says @gavinnewsom and Democrats' narrative about the anti-ICE riots in Los Angeles ""completely defies facts"" because they, not Trump, were the ones who allowed the situation to ""spiral out of control.""",1213201,67294,4756,3926,US,7514691153178922270,Politics,Politics,Immigration
2025-06-11 12:39:31,foxnews,"BREAKING: @President Donald J Trump announces a new trade deal with China is “done,” pending final approval between himself and Chinese President Xi Jinping.",845629,41149,2505,1509,US,7514670444507680031,Politics,Politics,Foreign Policy
2025-06-11 12:22:49,foxnews,"""Donald Trump's government isn't protecting our communities. They're traumatizing our communities."" @gavinnewsom hits back at @realdonaldtrump after the president called on National Guard troops to squash the anti-ICE riots in Los Angeles — he also claims Trump is to blame for the eruption of violence.",86287,1517,67,1996,US,7514666152354729246,Politics,Politics,Immigration
2025-06-11 12:05:50,foxnews,"Former federal prosecutor Neama Rahmani says Diddy's case comes down to ""coercion versus consent.""",19296,180,5,48,US,7514661760201280798,Legal News,Crime,
2025-06-11 11:45:29,foxnews,"BIG 'MUSK'TAKE: Elon Musk says he regrets attacking @President Donald J Trump online last week, as disagreements over the president's ""One Big, Beautiful Bill"" erupted into a nasty war of words that sent the internet into a frenzy.",280599,11252,826,1608,US,7514656525265177887,Politics,Politics,Trump Administration
2025-06-11 02:40:21,foxnews,WATCH: Driver weaves through crowd of anti-Trump protesters on the streets of Chicago,1422984,76227,2156,3969,US,7514516053087522091,Politics,Politics,Trump Administration
2025-06-11 02:32:54,foxnews,@realdonaldtrump says foreign flags will not win out as anti-ICE agitators in Los Angeles continue to rally around the Mexican flag in the streets.,486975,25307,282,1307,US,7514514149167140126,Politics,Politics,Immigration
2025-06-11 10:00:00,foxnews,This military dad felt all the love in the world after surprising his adoring young kids.,41505,1737,5,119,US,7514510531818966303,Human Interest,Human Interest,
2025-06-11 03:30:00,foxnews,“OH GROSS”: Forensic pathologist Dr. Elizabeth Laposata was surprised when asked about the texture of a human brain.,90599,689,25,80,US,7514503939849489694,Health,Health,
2025-06-11 01:49:05,foxnews,"President @realdonaldtrump says AG Pam Bondi will find out how the rioters are getting the ""best"" armor and face shields ""that money can buy.""",186924,3385,116,432,US,7514502856267975966,Politics,Politics,Trump Administration
2025-06-11 05:00:00,foxnews,WATCH: Suspects launch wooden boards at law enforcement during a high-speed chase.,76583,907,64,103,US,7514502329672961311,Crime,Crime,
2025-06-11 01:41:52,foxnews,"WATCH: Rep. Nancy Pelosi (D-CA) brushes off rioters torching cars, saying it might just be the “exuberance of the moment.”",1030748,12082,1457,5459,US,7514500998589582622,Politics,Politics,Crime
2025-06-11 01:01:03,foxnews,BREAKING: Los Angeles Mayor Karen Bass announces curfew in downtown area after days of anti-ICE unrest.,440516,14612,2066,3916,US,7514490455892036910,Local News,Local News,
2025-06-11 00:31:55,foxnews,Rep. LaMonica McIver (D-NJ) was hit with a federal indictment for allegedly obstructing Homeland Security agents during the May 9 incident outside a Newark immigration detention facility in a move her attorneys call political payback.,51729,1316,21,170,US,7514482972846771486,Politics,Politics,Crime
2025-06-12 23:38:11,foxnews,"""America is the hottest country anywhere in the world."" @realdonaldtrump touts America's accomplishments under his leadership at the annual Congressional Picnic.",150883,3507,103,1080,US,7515211265862847790,Politics,Politics,Trump Administration
2025-06-12 23:06:21,foxnews,AT A LOSS: Rep. Mace stuns Governor Walz with simple question.,1343840,87559,9797,4722,US,7515203079575325983,Politics,Politics,Politician
2025-06-12 22:15:50,foxnews,"""Don't mess with Texas."" Texas Gov. Greg Abbott (R) is getting ahead of any potential anti-ICE unrest this weekend by deploying the National Guard across his state.",843787,18092,610,1196,US,7515190066738679071,Politics,Politics,Immigration
2025-06-12 21:59:09,foxnews,"Florida sheriff's warning amid anti-ICE unrest: ""If you hit one of us, you're going to the hospital and jail — and most likely get bitten by one of our big beautiful dogs that we have here."" ""If you throw a brick, a firebomb or point a gun at one of our deputies, we will be notifying your family where to collect your remains at.""",1139801,57406,14061,4247,US,7515185736086474030,Crime,Crime,
2025-06-12 21:13:01,foxnews,Assistant DHS Secretary Tricia McLaughlin did not take Kim Kardashian’s public criticism of President Trump’s immigration agenda lightly.,2369766,104405,852,2725,US,7515173873931865375,Politics,Politics,Immigration
2025-06-12 21:04:26,foxnews,Jurors in the Karen Read trial will begin deliberations after receiving instructions from the judge and listening to closing arguments on Friday.,102977,1241,40,189,US,7515171656206191903,Legal News,Crime,
2025-06-12 20:40:00,foxnews,Kristi Noem says she met with Alex Padilla (D-CA) after he burst into her news conference on anti-ICE riots and was forcibly removed.,318361,6936,661,2972,US,7515161272153902367,Politics,Politics,Immigration
2025-06-12 19:55:17,foxnews,"""You have to get your a-- in gear."" @realdonaldtrumpreveals what he told Gov. Gavin Newsom during their phone call regarding the anti-ICE riots in Los Angeles.",1036211,12264,138,664,US,7515153850408455454,Politics,Politics,Immigration
2025-06-12 19:36:26,foxnews,Authorities force Sen. Alex Padilla (D-CA) to the ground and handcuff him after he interrupted DHS Sec. Kristi Noem’s press conference on anti-ICE riots.,4960233,177268,23049,19407,US,7515148978317577503,Politics,Politics,Immigration
2025-06-12 19:05:00,foxnews,"Kristi Noem lists some of the illegal alien rioters with criminal records who have been arrested — and whom Democrat leaders are ""defending""",138979,4846,195,493,US,7515136541656714526,Politics,Politics,Immigration
2025-06-12 18:14:51,foxnews,WATCH: California Sen. Alex Padilla forcibly removed after barging into DHS Sec Noem's press conference on anti-ICE riots.,2571965,62214,4969,4887,US,7515127954951736607,Politics,Politics,Immigration
2025-06-12 18:10:14,foxnews,‘ABSOLUTELY DISGRACEFUL’: Rep. Tom Emmer (R-MN) rips into @timwalz for putting illegal immigrants ahead of Minnesotans—while sticking taxpayers with the bill.,1924445,122545,3925,4000,US,7515126778952699167,Politics,Politics,Immigration
2025-06-12 17:45:21,foxnews,"“He’s an Energizer Bunny, so we all have to keep up.” Speaker Johnson opens up about his relationship with President Trump and how the president works nonstop for the American people.",174357,5633,143,141,US,7515120335314898219,Politics,Politics,Trump Administration
2025-06-12 17:41:56,foxnews,“The most powerful man on Earth wants the richest man on Earth for a million reasons.” Kevin O'Leary weighs in on Elon Musk beginning to mend fences with President Trump and why he says the two “need each other.”,47893,815,25,119,US,7515119462069046571,Business,Business & Economy,
2025-06-12 17:24:53,foxnews,"""No amount of words is going to clean up your failed record."" Rep. Elise Stefanik (R-NY) gives New York Gov. Kathy Hochul (D) a stark reality check about how sanctuary policies in her ""far-left"" state have put illegal aliens first and New Yorkers last.",1320780,79600,3223,6230,US,7515115094318042399,Politics,Politics,Immigration
2025-06-12 16:22:54,foxnews,‘YOU’RE A FOOL!’: Hollywood legend Jon Voight torches @gavinnewsom for “blaming Trump” over the anti-ICE riots in California. The actor’s scathing takedown comes as pressure mounts on the Democrat to take accountability for the chaos in Los Angeles.,3276458,157261,8687,14184,US,7515099119812136223,Entertainment News,Entertainment,
2025-06-12 15:45:00,foxnews,"GAVIN’S GAMBLE: @katiepavlich_ breaks down how @gavinnewsom may be angling for the top of the Democrats’ 2028 ticket with his anti-Trump rhetoric, despite a “terrible record in his state” that could ultimately derail his political ambitions.",139459,4856,74,372,US,7515081730437565727,Politics,Politics,Elections
2025-06-12 15:30:00,foxnews,"""We will punish you."" @lacountyda Nathan Hochman strikes a much different tone compared to his progressive predecessor George Gascón in response to the violent, anti-ICE riots — vowing to catch criminals on the streets and hit them with the full force of the law.",37806,1011,18,96,US,7515068958953835806,Crime,Crime,
2025-06-12 15:10:00,foxnews,"""We're seeing it on full display."" @mayorofchi claims the ICE raids in Los Angeles are a modern-day version of what America would look like if the Confederacy won the Civil War.",54229,671,12,155,US,7515068458992700702,Politics,Politics,Immigration
2025-06-12 14:45:00,foxnews,"""The waiting list is now open!"" @realdonaldtrump unveils his administration's signature gold card is now up for grabs for foreign nationals interested in buying an American citizenship. The price tag? A cool $5 million.",178090,3152,168,202,US,7515068137750940959,Politics,Politics,Immigration
2025-06-12 14:18:38,foxnews,"HOME RUN! The GOP takes home the hardware once again in the annual Congressional Baseball Game, marking the party's fifth win in a row over @democrats in the charity event.",626058,55793,2513,963,US,7515067090995318047,Sports,Sports,
2025-06-12 12:48:27,foxnews,"‘TOTALLY LOST CONTROL': @President Donald J Trump lashes out as @Gavin Newsom and Dems attempt to blame the president for the violent anti-ICE riots in Los Angeles. Trump said the governor is trying to ""justify his mistakes and incompetence"" but that the city was ultimately ""safe and sound"" thanks to his military intervention.",254531,9909,63,923,US,7515043834208718111,Politics,Politics,Immigration
2025-06-12 12:11:01,foxnews,The prosecutors in Sean “Diddy” Combs’ trial cited a “lack of candor” as their reasoning; New York attorney Nicole Brenecki explains what that could mean.,51766,374,12,55,US,7515034200932617503,Legal News,Crime,
2025-06-12 11:44:47,foxnews,"According to British royal expert Hilary Fordwich, ""This knighthood not only cements David’s legacy but also symbolically unites two prominent British families amid ongoing public scrutiny and internal drama.""",101190,446,12,40,US,7515027427781856543,Royal News,Royal News,
2025-06-12 11:00:00,foxnews,“That was a special thing. It was a special night.” Newly crowned @ufc champion @kaylaharrisonofficial describes what it meant to compete in front of @realdonaldtrump—and the unforgettable moment they shared after her title win.,648002,27038,201,654,US,7515011717840096542,Sports,Sports,
2025-06-12 10:33:16,foxnews,"BREAKING: The Boeing airplane crashed into a residential area just five minutes after taking off. Officials say there were 232 passengers and 12 crew members onboard the flight during the ""tragic accident.""",830237,8288,575,299,US,7515008992674942238,Breaking News,Breaking News,
2025-06-12 02:17:37,foxnews,IT'S ALIVE! Texas mom goes viral for sharing eerie footage of her wildly overactive sourdough starter.,530949,6132,1441,299,US,7514881287723683102,Food,Food & Lifestyle,
2025-06-12 08:00:00,foxnews,GOT HIM: Federal agents take down a suspect trying to flee after he allegedly punched a Customs and Border Patrol officer Wednesday in Los Angeles amid anti-ICE unrest in the city.,1386767,30892,530,175,US,7514881009003891999,Crime,Crime,
2025-06-12 02:12:39,foxnews,"When Roque Ivan Ocampo heard screaming, he immediately sprung into action. This 6-year-old boy’s life was saved in Fort Lauderdale, Florida, thanks to the heroic actions of one perfect stranger.",7437408,185039,17521,9688,US,7514879981374197023,Human Interest,Human Interest,
2025-06-12 01:45:56,foxnews,"Dr. Andrew Rentschler, a biomechanical engineer who testified that O'Keefe's injuries were inconsistent with an alleged vehicular strike, was the last witness called in the Karen Read case.",75916,1024,33,265,US,7514873109615299870,Legal News,Crime,
2025-06-12 02:30:00,foxnews,Senator Josh Hawley (R-MO) says rioters burning the American flag should spend double the amount of time in prison: “That flag means something to Americans.”,1749962,166293,5960,7273,US,7514872941771853086,Politics,Politics,Crime
2025-06-12 01:27:35,foxnews,Tulsi Gabbard: “The American people are not as stupid as these Democrats are trying to make us out to be.” The Director of National Intelligence slams Democrats for “insulting the intelligence” of Americans by calling riots erupting in Los Angeles “peaceful protests.”,83523,3832,83,407,US,7514868364548820255,Politics,Politics,Crime
2025-06-12 07:00:00,foxnews,"""I never heard them say that."" WATCH: Senate's No 2 Democrat Sen. Dick Durbin says he has not heard fellow Democrats call the riots in Los Angeles 'peaceful'",255947,6912,40,229,US,7514867018609265951,Politics,Politics,Crime
2025-06-12 01:07:18,foxnews,"@President Donald J Trump, first lady Melania Trump walk the red carpet at the John F. Kennedy Center in Washington, D.C.",77878,1629,19,228,US,7514863078102617390,Entertainment,Entertainment,
2025-06-12 05:00:00,foxnews,"“ICE's goal is to get illegal immigrants, especially criminals, out of the country. And when they do their job, they get criticized as if they're doing a bad job.” Brian Kilmeade says Democrats need to admit they did not act quickly enough to condemn the anti-ICE riots in Los Angeles.",101919,3321,25,181,US,7514861270051458335,Politics,Politics,Immigration
2025-06-12 00:48:13,foxnews,Los Angeles Mayor Karen Bass says violence amid anti-ICE riots was “provoked by the White House” — and claims “maybe we are part of a national experiment”,49105,865,41,512,US,7514858199867002142,Politics,Politics,Immigration
2025-06-12 00:16:47,foxnews,Jesse Watters: “I think Trump should go harder. He needs to break the back of this ICE resistance… You can’t be held hostage in your own country by foreigners.”,589395,37260,1569,4084,US,7514850099319672095,Politics,Politics,Immigration
2025-06-13 23:41:28,foxnews,The Karen Read murder trial has now entered the jury deliberations phase.,140508,1508,31,132,US,7515583182591331615,Crime,Crime,
2025-06-13 23:19:41,foxnews,"An Iranian ballistic missile struck a residential building in the suburbs of Tel Aviv. At least one woman has been killed and and 20 others injured, Israeli police tell Trey Yingst",246438,7241,715,1775,US,7515577553243917598,World News,World,
2025-06-13 22:31:50,foxnews,"Four illegal immigrants escape from ICE detention center, authorities searching for them",190599,2652,281,137,US,7515565207436021022,Immigration,World,
2025-06-13 22:18:07,foxnews,FOX News Chief Foreign Correspondent Trey Yingst shows the scene on the ground after Iran fires missiles at Tel Aviv.,974845,28811,1089,6639,US,7515561708690165022,International News,World,
2025-06-13 21:40:00,foxnews,"Israel Prime Minister Benjamin Netanyahu appeals directly to the Iranian people, calls on them to stand up to the regime.",455280,10359,639,1235,US,7515545244679539999,International News,World,
2025-06-13 21:00:55,foxnews,"WATCH: Iranian UAV shot down, IDF footage shows",1113451,43045,2395,746,US,7515541790464757022,Military News,Defense & Security,
2025-06-13 20:44:26,foxnews,,79744,1218,72,157,US,7515537476295953707,Please provide the text you would like me to analyze.,Unknown,
2025-06-13 19:00:24,foxnews,"WATCH: Iran launches a wave of missiles at Tel Aviv, one of Israel's most densely populated cities.",1735332,74377,5151,2721,US,7515510739835129118,World News,World,
2025-06-13 18:29:06,foxnews,"""Everyone move, now!"" FOX News Chief Foreign Correspondent Trey Yingst and his crew take cover in Tel Aviv as Iran retaliates against Israel.",4975227,183314,10716,4966,US,7515502655980965151,World News,World,
2025-06-13 18:12:21,foxnews,"""Your hate is dripping from your lips."" Mark Levin eviscerates Democrats critical of Israel for ""rooting against the West — and for the enemy"" on @foxandfriends.",361533,20629,1245,2515,US,7515498332282834207,Politics,Politics,Foreign Policy
2025-06-13 18:10:54,foxnews,IDF eliminates attack drones launched from Iran.,77428,845,22,55,US,7515498001419291935,Military News,Defense & Security,
2025-06-13 15:28:28,foxnews,IDF eliminates attack drones launched from Iran.,214763,5192,97,165,US,7515456095524031775,Military News,Defense & Security,
2025-06-13 14:41:49,foxnews,Dramatic video shows the moment Israeli Defense Forces knock out Iranian targets.,63323,812,11,85,US,7515444153690492190,World News,World,
2025-06-13 14:40:42,foxnews,"Mark Levin reacts to Israel's strikes on Iran, saying it's been a long time coming.",640390,14077,184,935,US,7515443860504349982,World News,World,
2025-06-13 03:38:34,foxnews,Lawmakers across the political aisle show their support for Israel after they launched air strikes on Iran.,177268,2140,176,516,US,7515273212121451818,International News,World,
2025-06-13 03:28:10,foxnews,Trey Yingst shares his latest reporting on Israel's strikes against Iran.,469982,8665,327,608,US,7515270557504408863,World News,World,
2025-06-13 02:50:48,foxnews,"Trey Yingst reports the Commander-in Chief of the Islamic Revolutionary Guard Corps (IRGC), Hossein Salami, was killed during Israel’s airstrikes on Iran Thursday night.",2674209,80625,7637,3430,US,7515260927046929710,World News,World,
2025-06-13 02:24:43,foxnews,"IDF spokesperson issues statement after Israel strikes Iran's nuclear facilities: ""We have no choice. We are operating against an imminent and existential threat. We cannot allow the Iranian regime to obtain a nuclear weapon that would be a danger to Israel and the entire world.""",1095317,44739,2161,2682,US,7515254202877103391,International News,World,
2025-06-13 01:56:40,foxnews,"Secretary of State Marco Rubio issues a statement after Israel's air strikes on Iran, saying the United States was not involved in the operation.",201876,3457,144,1008,US,7515246975005101342,International News,World,
2025-06-13 01:46:25,foxnews,"""The Iranians are about to get their asses kicked — and it's been coming since Jimmy Carter."" Mark Levin reacts to Israel's air strikes on Iran",229517,7734,877,1178,US,7515244321168395566,Politics,Politics,War and International Conflict
2025-06-13 01:26:41,foxnews,BREAKING: Israeli Prime Minister Netanyahu speaks after Israel launches air strikes on Iran.,1290127,44716,8501,6041,US,7515239248287501610,World News,World,
2025-06-13 00:58:33,foxnews,"BREAKING: Israeli Air Force is striking Iranian nuclear facilities and long-range missile capabilities, Trey Yingst reports",924385,29954,5645,1562,US,7515232000828034334,World News,World,
2025-06-13 00:46:24,foxnews,BREAKING: Israel launching airstrikes against Iran as explosions reported in Tehran.,871812,31465,5497,1870,US,7515228856832331054,World News,World,
2025-06-13 00:26:18,foxnews,Sen. Alex Padilla (D-CA) railed against the Trump administration after he interrupted DHS Sec. Kristi Noem's news conference on anti-ICE riots and was forcibly removed.,123152,2436,54,3633,US,7515223681983909150,Politics,Politics,Trump Administration
2025-06-13 00:12:18,foxnews,‘YOU'RE GOING TO TAKE MY JOB’: President Trump praises First Lady Melania Trump for her actions to protect victims of digital exploitation by being a key figure in the ‘Take It Down Act’.,330356,8878,162,421,US,7515220079601028383,Politics,Politics,Trump Administration
