create_time,username,video_description,view_count,like_count,share_count,comment_count,region_code,id,section,merged_section,subsection
2025-06-10 06:16:27,reuters,"K-pop supergroup BTS members V and RM were discharged from the South Korean military after mandatory service, with fans counting down to the band's comeback with more members finishing their military duty later this month. #BTS #RM #V #fans #militarydischarge #SouthKorea",33045,960,86,43,US,7514200363109600554,Entertainment,Entertainment,
2025-06-10 02:12:51,reuters,"Service Employees International Union (SEIU) and United Service Workers West (USWW) California President David Huerta spoke to supporters and members of the media after being released from federal custody, after his arrest last week and subsequently being arraigned on federal felony charges for impeding an officer. #DavidHuerta #union #SEIU #USWW #release #federalcustody",1155299,37320,1307,3095,US,7514137781384449326,Labor News,Labor News,
2025-06-11 20:45:00,reuters,"Bitcoin is on the march and crypto IPOs are heating up, but what's the story with meme coins? 🔉 Listen to the Reuters Econ World podcast at our link in bio for more on the most speculative corner of the crypto sphere. #crypto #bitcoin #memecoin #stablecoin #trump #economy #money",10239,329,2,40,US,7514783553356451118,Finance,Business & Economy,
2025-06-11 19:43:03,reuters,"The standoff in Los Angeles has become the most intense flashpoint yet in the Trump administration's efforts to deport migrants living in the country illegally – and then crack down on opponents who take to the streets in protest.   Law-enforcement officials have been using “less-lethal” munitions as they clashed with demonstrators.   🔗 Find the list of the ""less-lethal"" weapons that have been deployed in Los Angeles in recent days, according to Reuters witnesses and the Los Angeles Police Department, at our link in bio.    #LA #Protest #Politics #USA #ICE #news ",188847,3343,71,586,US,7514779503021837611,News,General News,
2025-06-11 16:37:12,reuters,"U.S. Defense Secretary Pete Hegseth said the Los Angeles troop deployment was ""lawful and constitutional"" as he testified before a Senate Appropriations Subcommittee on the 2026 budget. Hundreds of U.S. Marines were undergoing refresher training in riot and crowd control just outside of Los Angeles and will move into the city soon, a military official said on June 11, as protests over President Donald Trump's immigration raids spread from California to other parts of the country.    Trump's decision to dispatch National Guard troops and Marines to Los Angeles over the objections of California's governor has sparked a national debate on the use of the military on U.S. soil.   🔗 Read the latest at our link in bio #protest #losangeles #immigration #ice #nationalguard #marines",261402,5763,92,380,US,7514731575544794414,Military News,Defense & Security,
2025-06-11 14:59:53,reuters,"President Trump says the U.S. has ""an excellent relationship"" with China, only two months after he launched a trade war by slapping 145% tariffs on the country. So, have the two countries made up? Elena Casas takes a look. #trade #tariffs #trump #china #usa #deal",8886,123,25,26,US,7514706357849722155,Business,Business & Economy,
2025-06-11 14:13:13,reuters,"The White House has demanded that Immigration and Customs Enforcement officers sharply increase arrests of migrants in the U.S. illegally, sources have told Reuters. That has meant changing tactics to achieve higher quotas of 3,000 arrests per day, far above the earlier target of 1,000 per day.    Community members and Democrats have pushed back, arguing that ICE is targeting people indiscriminately and stoking fear.    Tensions boiled over in Los Angeles over the weekend when protesters took to the streets after ICE arrested migrants at Home Depot stores, a garment factory and a warehouse, according to migrant advocates.   🔗 Read more about ICE's tactics at our link in bio   #immigration #politics #usa #ice #protest #losangeles ",175943,9708,124,3469,US,7514694286726958382,Immigration,World,
2025-06-11 12:00:00,reuters,"Snow covered the mountains between Barkly East and Khowa, Eastern Cape, South Africa. A severe cold front sweeping South Africa since the weekend brought heavy snowfall which has led to road closures, power outages and a fatal road accident killing five people, officials said.   #southafrica #easterncape #snow #weather",205372,1446,241,40,US,7514646422784970030,Weather,Weather,
2025-06-11 11:00:00,reuters,U.S. President Donald Trump vowed to keep the military inside Los Angeles until there's peace on the streets. 🔗 Read about the US cities bracing for more protests at our link in bio #trump #usa #politics #protest #immigration #military,18150,340,16,96,US,7514637391320239406,Politics,Politics,Trump Administration
2025-06-11 10:30:00,reuters,"Swedish campaigner Greta Thunberg returned to Sweden after she was deported from Israel earlier in the day, following the Israeli navy's intervention to prevent her and other pro-Palestinian activists from sailing to Gaza. #gaza #aid #israel #war #greta #thunberg",25843,519,11,97,US,7514628724994919726,World News,World,
2025-06-11 09:44:36,reuters,"A pupil representative of a secondary school in Graz, Austria, said students just wanted to grieve together, a day after a 21-year-old gunman shot dead 10 people in a rampage at his former high school before killing himself. 🔗 Read more at our link in bio #austria #graz #grief #shooting #school #police",662844,30277,338,92,US,7514625364719619374,Breaking News,Breaking News,
2025-06-11 08:33:41,reuters,Rioters attacked police and set homes and cars on fire in the Northern Irish town of Ballymena in the second successive night of disorder that followed a protest over an alleged sexual assault in the town. #northernireland #riot #protest #police,39463,759,39,53,US,7514607084923735342,Breaking News,Breaking News,
2025-06-11 06:42:10,reuters,"K-pop group BTS' members Jimin and Jungkook were discharged from the South Korean military, the fifth and sixth to complete the country's mandatory service amid expectations of the band's comeback from a hiatus. #BTS #Jimin #Jungkook #militarydischarge #Kpop #SouthKorea",24149,361,13,20,US,7514578343698812206,Entertainment,Entertainment,
2025-06-11 05:02:21,reuters,"Los Angeles police arrived to enforce curfew for parts of the downtown area, following an issue ordered by city Mayor Karen Bass. #curfew #LosAngeles #police #protest #protesters #LA",66194,1362,32,74,US,7514552630094384427,Local News,Local News,
2025-06-11 02:33:46,reuters,Protesters demonstrating against the Trump administration's ongoing immigration raids scuffled with police on the streets of Chicago as anti-ICE rallies continued to spread across the United States. #protest #fight #Chicago #police #antiICE #protesters,741019,78914,5762,1987,US,7514514363055656238,National News,Politics,Immigration
2025-06-12 22:21:18,reuters,"Here's the aftermath of a deadly Air India plane crash into a medical college hostel in Ahmedabad, India, moments after taking off. The crash badly damaged the inside of the building, which was strewn with the Boeing 787-8 Dreamliner's wreckage. #reuters #crash #airindia #india #ahmedabad #tata #Boeing #Dreamliner",1396773,17342,855,285,US,7515191465262271787,Breaking News,Breaking News,
2025-06-12 21:09:20,reuters,"Democratic U.S. Senator Alex Padilla was shoved out of a room, forced to the ground and handcuffed by security after attempting to ask a question at a press conference held by Homeland Security Secretary Kristi Noem. ""I am Senator Alex Padilla. I have questions for the secretary,"" Padilla said during the press conference where Noem was discussing the protests in Los Angeles over President Donald Trump's immigration crackdown. #AlexPadilla #KristiNoem #California #Briefing #HomelandSecurity #Protests #Immigration",141375,2910,256,436,US,7515172916204440875,Politics,Politics,Immigration
2025-06-12 20:42:49,reuters,"Protesters hung an anti-Bezos banner and let off a blue flare from the Basilica of San Giorgio Maggiore in Venice, Italy, ahead of Amazon owner Jeff Bezos and his fiancé Lauren Sanchez's wedding later this month. #amazon #bezos #jeffbezos #protest #italy #venice",124674,7518,514,138,US,7515166065178135854,News,General News,
2025-06-12 19:04:47,reuters,"The office of California Democratic Senator Alex Padilla said he was forced to the ground and handcuffed after being removed from a Department of Homeland Security press conference with Secretary Kristi Noem about the ongoing protests in California. Padilla is currently not detained, according a statement from his office. 🔗 Read the latest at our link in bio. #padilla #noem #briefing #alexpadilla #california #homelandsecurity #dhs #protest #immigration #ice",38032,983,71,141,US,7515140824347217198,Politics,Politics,Immigration
2025-06-12 18:26:40,reuters,"President Trump, who threatened to move his red Tesla away from the White House during a public feud with the electric vehicle maker's billionaire CEO Elon Musk, praised the car company. Musk backed off digs he took at Trump after extensive outreach from administration officials, with Musk saying he had gone ""too far."" #tesla #trump #musk #EV #car #electricvehicle #feud",216793,3699,211,143,US,7515130988834475307,Politics,Politics,Trump Administration
2025-06-12 17:07:00,reuters,"Some 700 U.S. Marines will be on the streets of Los Angeles by June 12 or 13, the military said, to support up to 4,000 National Guard troops in protecting federal property and federal agents, including on immigration raids. 🔗 Learn how Trump's decision to dispatch troops has sparked debate at our link in bio. #losangeles #protest #ice #immigration #marines #usa",727036,48829,1784,4000,US,7515110468051029291,National News,Politics,Immigration
2025-06-12 16:40:33,reuters,"More than 290 people were killed when an Air India plane bound for London with 242 people on board crashed minutes after taking off from the western city of Ahmedabad, authorities said, in the world's worst aviation disaster in a decade.   🔗 Read live updates at our link in bio.   #airindia #plane #crash #india #ahmedabad #aviation ",38258,472,38,32,US,7515103651602402603,Breaking News,Breaking News,
2025-06-12 14:32:06,reuters,An Air India plane crashed minutes after takeoff in India’s western city of Ahmedabad on Thursday. The flight had 242 people on board and was departing for London’s Gatwick Airport.   The crash occurred just after the plane took off. A local TV channel showed the plane taking off over a residential area and then disappearing from the screen before a huge cloud of fire was seen rising into the sky from beyond the houses.    🔗 See more details on the crash at our link in bio #airindia #plane #crash #aviation #india #ahmedabad ,2558774,40390,1334,521,US,7515070549261847854,Breaking News,Breaking News,
2025-06-12 12:56:44,reuters,"Fragments of an airplane are protruding from a building on the crash site of the Air India plane bound for London. The aircraft had 242 people on board and crashed minutes after taking off from India's western city of Ahmedabad, the airline and police said. All passengers have died, according to Indian media reports. 🔗 Read live updates at our link in bio #airindia #india #plane #crash #aviation #ahmedabad",750630,4649,430,125,US,7515045963761847598,Breaking News,Breaking News,
2025-06-12 10:09:00,reuters,"An Air India plane headed to London with 242 people on board crashed minutes after taking off from India's western city of Ahmedabad, the airline and police said, without specifying whether there were any fatalities. The plane was headed to Gatwick airport in the UK, Air India said, while police officers said it crashed in a civilian area near the airport. 🔗 Read live updates at our link in bio #airindia #india #ahmedabad #plane #crash #aviation",186565,2508,100,102,US,7515002737600384302,Breaking News,Breaking News,
2025-06-12 10:30:00,reuters,"The Kilauea volcano in Hawaii put on a fiery show, spewing lava high into the air. The U.S. Geological Survey said the latest eruption began at 11:57 a.m. local time (2157 GMT) on June 11.   #volcano #lava #eruption #hawaii #kilauea",26069,285,11,19,US,7514993257890303274,Science/Environment,Climate & Environment,
2025-06-12 09:26:48,reuters,Rioters attacked police and set fires in the streets of Northern Ireland's Ballymena as violence erupted in various locations for a third successive night. #northernireland #riot #protest #fire #police #ballymena,39524,636,22,35,US,7514991844837707050,Breaking News,Breaking News,
2025-06-12 07:53:22,reuters,"A large fire broke out and thick black smoke billowed from a motorcycle parking facility in China's Chongqing, social media footage showed, with local fire services saying no casualties were reported. #fire #parkinglot #Chongqing #China",1050070,18819,1137,438,US,7514967403374054699,Breaking News,Breaking News,
2025-06-12 07:00:00,reuters,"The city of Los Angeles will defend residents’ rights to the First Amendment but will pursue and punish anyone who engages in criminal acts amid protests sparked by recent federal immigration raids, the District Attorney said. #LosAngeles #DistrictAttorney #NathanHochman #protest #immigrationraid #California",20807,297,1,34,US,7514942781052308778,Local News,Local News,
2025-06-12 06:00:27,reuters,"U.S. President Donald Trump was greeted with a high-volume mix of boos and cheers as he took his seat for a performance of ‘Les Miserables’ at the Kennedy Center, the performing arts facility he has subjected to a conservative takeover. #Trump #KennedyCenter #MelaniaTrump #DonaldTrump #LesMiserables",26017,662,16,98,US,7514938566749736234,Entertainment News,Entertainment,
2025-06-13 21:26:39,reuters,"Emergency services were at the scene of damaged buildings in Tel Aviv after Iran launched airstrikes in response to Israel's biggest-ever military strike against its longstanding enemy. The unprecedented strikes on Iran and the subsequent Iranian retaliation raised concerns about a broader regional conflagration. Iran's ability to retaliate with weapons fired by its regional proxies has been sharply degraded over the past year, with the downfall of its ally Bashar al-Assad in Syria and the decimation of Hezbollah in Lebanon and Hamas in Gaza. 🔗 Live updates at our link in bio. #israel #iran #middleeast #telaviv #nuclear #military",184873,7623,283,1049,US,7515548352189189422,World News,World,
2025-06-13 20:07:08,reuters,"Explosions were heard over Tel Aviv and Jerusalem as sirens sounded across Israel following what the country's military spokesman said was the firing of missiles from Iran. Iran's state news agency IRNA said hundreds of ballistic missiles were launched in retaliation for Israel's biggest-ever attacks on Iran, which struck the country's huge underground nuclear site at Natanz and wiped out its top military commanders. 🔗 Read more at our link in bio for the latest updates. #Explosions #Missiles #Iran #Israel #TelAviv #Reuters #News",4018114,171738,6942,8483,US,7515527904114036014,World News,World,
2025-06-13 19:38:51,reuters,"The crash of Air India flight 171, bound for Britain's Gatwick Airport from Ahmedabad in India's Gujarat state, killed more than 240 people. It was the world's worst aviation disaster in a decade and the first involving a Boeing 787-8 Dreamliner.   The survival of a sole passenger, Viswashkumar Ramesh, who escaped through an exit door seconds after the Air India 787-8 Dreamliner jet crashed killing everyone else on board, has prompted speculation over whether his seat, 11A, is the safest. Experts say seat location in an airplane doesn't guarantee survival. 🔗 Read more at our link in bio.   #airindia #india #787 #dreamliner #boeing #viswashkumarramesh",44043,448,18,18,US,7515520540568833322,Aviation News,Infrastructure,
2025-06-13 17:37:22,reuters,"American rapper and music producer Ye, formerly known as Kanye West, made a surprise appearance at Sean ""Diddy"" Combs' criminal trial, expressing support for his fellow rapper as he defends against sex-trafficking charges. Ye nodded when asked by a reporter whether he was there to support Combs. He left the courthouse about 35 minutes later. #ye #kanye #kanyewest #diddy #seandiddycombs #court #legal #crime #newyork #rapper",18430,184,12,24,US,7515489296774679854,Entertainment News,Entertainment,
2025-06-13 16:36:46,reuters,"Hospitals in Israel relocated some wards to their underground parking areas after the Israeli military launched a barrage of strikes across Iran, saying it had attacked nuclear facilities and missile factories and killed a swathe of military commanders. Iran promised a harsh response to the overnight onslaught, which killed the heads of both its armed forces and the powerful Revolutionary Guards. 🔗 Click our link in bio for live updates. #iran #israel #hospital #military #nuclear #middleeast",273982,4739,189,771,US,7515473682483973419,World News,World,
2025-06-13 14:00:00,reuters,"India's Aircraft Accident Investigation Bureau has begun its investigation into the cause of the crash of an Air India plane bound for London with 242 people on board moments after it took off from the western city of Ahmedabad, the country's civil aviation minister said on June 12. The key to the investigation will be the plane's 'black box' flight recorders. #blackboxes #plane #aviation #crash #airindia #india",28971,319,6,15,US,7515417919686364462,Aviation News,Infrastructure,
2025-06-13 12:51:06,reuters,The sole survivor of the Air India plane crash that killed more than 240 people said he got out of a broken emergency exit after the aircraft hit a medical college hostel in the city of Ahmedabad. 🔗 Read more at our link in bio #airindia #plane #crash #survivor #rescue #aviation,1593625,25016,5137,1043,US,7515415602924621098,News,General News,
2025-06-13 12:37:43,reuters,"Crude oil prices jumped early on June 13, after Israel hit Iran with air strikes – but what's that got to do with the price of oil? Elena Casas explains. #israel #iran #oil #crudeoil #markets #economy",35926,300,23,22,US,7515412138048113966,Business News,Business & Economy,
2025-06-13 09:44:56,reuters,"Indian Prime Minister Narendra Modi met the sole survivor and injured victims of the Air India plane crash at a hospital in the country's western city of Ahmedabad. The lone survivor is Ramesh Viswashkumar, a British citizen, who police said was on seat 11A near the emergency exit and managed to escape through the plane's broken hatch.  🔗 Read more about the crash site and rescue efforts at our link in bio  #airindia #plane #crash #modi #india #survivor",1594038,29200,870,562,US,7515367600277294378,Breaking News,Breaking News,
2025-06-13 06:48:35,reuters,Prime Minister Benjamin Netanyahu warned the Israeli public that they may have to spend prolonged periods in bomb shelters ahead of an anticipated retaliatory strike by Iran. #Netanyahu #Israel #Iran #RisingLion #retaliation #bombshelter,146385,4255,207,980,US,7515322177126731054,World News,World,
2025-06-13 03:59:29,reuters,Iran state media showed burning and damaged buildings in Tehran as Israel said it had struck Iranian nuclear targets. #strike #damage #Iran #Tehran #Israel,51259,1120,59,94,US,7515278612602555694,World News,World,
2025-06-14 22:02:53,reuters,"Marines deployed to Los Angeles temporarily detained a civilian on June 13, the U.S. military confirmed after being presented with Reuters images, in the first known detention by active-duty troops deployed there by President Donald Trump. #detention #protest #LosAngeles #Marines #LA #Marine",840740,22569,508,2423,US,7515928798714596654,Military News,Defense & Security,
2025-06-14 13:00:00,reuters,"Climb up to the Monument, take a trip to Lac Rose, and tuck into some delicious thieboudienne with Reuters visual producer Ngouda Dione, as he shows you around Dakar, Senegal.   #dakar #senegal #tourism #travel #monument #lacrose #food",10973,285,38,25,US,7515437355684089134,Travel,Food & Lifestyle,
2025-06-14 17:00:00,reuters,The cast of ‘Squid Game’ bade an emotional farewell to fans at the London premiere of the third season. #SquidGame #LeeJungjae #premier #HwangDonghyuk #Netflix,10744,296,1,13,US,7515274427878083883,Entertainment,Entertainment,
2025-06-14 11:00:00,reuters,"Artworks by Yoshitomo Nara go on display in London this week in what organizers say is the largest European retrospective of the Japanese artist. ‘This is about 40 years worth of my work,’ Nara told Reuters at a press preview. #YoshitomoNara #exhibition #HaywardGallery #London #painting",9697,182,3,14,US,7514519777176653102,Arts,Arts & Culture,
2025-06-14 05:00:00,reuters,"Young artists soar through the air on silks and hoops at Kenya's National Theatre, but this aerial display carries a serious message about climate change. ""Urembo: The Not So Beautiful Show,"" Kenya's first aerial arts competition for young performers, tackles environmental issues through choreographed routines. #climatechange #environment #kenya #art #choreography",10880,112,4,10,US,7512455025101131054,Arts & Culture,Arts & Culture,
2025-06-15 01:24:05,reuters,"President Donald Trump's long-sought military parade rolled through the streets of downtown Washington, D.C., celebrating the U.S. Army's 250th anniversary. Trump's parade, which falls on his 79th birthday, started earlier than expected as thunderstorms were forecast in the Washington area. #parade #USArmy #Trump #armyparade #Washington #DonaldTrump",231423,1851,75,399,US,7515980639615880494,National News,Politics,Trump Administration
2025-06-15 11:00:00,reuters,"Traditional boats that once navigated Mesopotamian rivers are returning to Basra's waterways through a local heritage initiative.  The Maritime Revival Project, established in 2017, aims to resurrect Iraq's naval traditions by recreating models used in ancient Iraqi civilizations, including Sumerian and Babylonian, based on historical manuscripts and texts. #iraq #basra #boat #mesopotamia #tradition #heritage",16072,297,5,11,US,7515101516957601066,Culture,Arts & Culture,
2025-06-15 05:00:00,reuters,"Baby Kaja is exploring her enclosure and having fun with her parents. While the mother initially had some trouble feeding her baby, her 55-year-old aunt and animal keepers helped to solve the problem. Under the watchful eye of zookeepers, vets, the family of elephants seems to be thriving. #zoo #elephant #conservation #wildlife #germany",10458,250,2,17,US,7515067968619924779,Lifestyle,Lifestyle,
2025-06-16 20:17:09,reuters,"Hennepin County's chief prosecutor, Mary Moriarty, said at a news conference that her office would seek first-degree murder charges against Vance Boelter, the suspect accused of fatally shooting Melissa Hortman, the top Democrat in the Minnesota House, and her husband, Mark, in their home. Boelter is also charged with shooting and wounding another Democratic lawmaker, state Senator John Hoffman, and his wife Yvette, in their home a few miles away. #Minnesota #Lawmakers #Shooting #Murder #Charges #Reuters #News",40141,841,20,60,US,7516643670402157838,Crime News,Crime,
2025-06-16 17:55:00,reuters,"An Israeli strike hit Iran's state broadcaster as Iran called on U.S. President Trump to force a ceasefire in the four-day-old aerial war, while Israel's prime minister said his country was on the ""path to victory."" Israeli forces stepped up their bombardment of Iranian cities, while Iran proved capable of piercing Israeli air defenses with one of its most successful volleys yet of retaliatory missile strikes. 🔗 Read the latest on the hostilities at our link in bio. #iran #israel #war #conflict #donaldtrump #tehran",100986,2473,144,216,US,7516607077251321102,World News,World,
2025-06-16 17:31:09,reuters,Gucci owner Kering announced that Renault boss Luca de Meo will be its new CEO. Peter Devlin takes a look at why he's making the switch from cars to fashion — and whether he can turn struggling Gucci around. #Gucci #Renault #CEO #Reuters #News,15247,104,4,16,US,7516600915424464142,Business,Business & Economy,
2025-06-16 14:31:30,reuters,"Iranian missiles struck major Israeli cities while Israel's prime minister said his country was on its way to eliminating ""threats"" from nuclear and missile facilities in Iran and civilian casualties mounted on both sides. In total, 24 people in Israel have been killed so far in the Iranian missile attacks, all of them civilians. The death toll in Iran has reached at least 224, with civilians accounting for 90% of the casualties, an Iranian official said. 🔗 Read updates on this story at our link in bio. #israel #petahtilkva #iran #police #missile #strike",674739,14869,287,1496,US,7516554526208347406,World News,World,
2025-06-16 13:05:06,reuters,U.N. High Commissioner for Human Rights Volker Turk urged U.S. authorities to respect the right to peaceful assembly and refrain from using military force in the context of large protests against Trump's actions while in office. #un #unitednations #trump #usa #politics #immigration,534670,59326,3349,2121,US,7516532166889721102,Politics,Politics,Trump Administration
2025-06-16 12:13:47,reuters,"'I can't believe she's gone': Minnesotans paid tribute to Democrat lawmaker Melissa Hortman and her husband after they were shot dead in their home. On June 15, a massive two-day manhunt ended with the arrest of Vance Boelter, 57, Minnesota Governor Tim Walz said, who characterized the murder as a ""politically motivated assassination.""   🔗 Read more about the suspect and his arrest at our link in bio   #democrat #hortman #minnesota #usa #suspect #police",631829,46641,537,1276,US,7516518913337871630,Breaking News,Breaking News,
2025-06-16 10:36:31,reuters,"A synagogue in central Israel was damaged during an Iranian missile attack overnight into June 16, located near a school building which collapsed in a populated area of Bnei Brak. Israeli police said projectile parts fell in the area, causing damage to residential and community buildings. The U.S. Embassy in Tel Aviv announced it will be shut on June 16 due to minor damage it sustained from an Iranian missile strike on the city.    🔗 Read more about the strikes at our link in bio    #iran #israel #strike #synaguogue #usa #embassy",59527,1884,51,526,US,7516493620275399949,World News,World,
2025-06-16 04:08:40,reuters,Sirens blared across Israel and Jerusalem as Iran fired another missile barrage. The projectiles had direct hits in Petah Tikva and Tel Aviv where there was substantial damage to residential buildings. #missile #interception #PetahTikva #TelAviv #Israel #Iran,414830,9952,226,351,US,7516394110014541098,Breaking News,Breaking News,
2025-06-16 04:00:00,reuters,"French President Emmanuel Macron pledged his support for Greenland, saying the Arctic island was not for sale, and not to be taken over amid threats from U.S. President Donald Trump to do just that. #Greenland #Macron #Trump",116588,3560,81,293,US,7516379283799952683,Politics,Politics,Foreign Policy
2025-06-16 02:50:00,reuters,"A 6.1 magnitude earthquake shook Lima, Peru, causing panic among residents during a Mass at the city's cathedral. #earthquake #cathedral #Lima #Peru",129829,2891,185,35,US,7516369190702337323,Breaking News,Breaking News,
2025-06-16 01:41:03,reuters,President Donald Trump said that he hopes Israel and Iran can broker a deal but said sometimes countries have to ‘fight it out’ first. #Trump #Israel #Iran #ceasefire #DonaldTrump,493460,8884,249,1019,US,7516356136262454570,International News,World,
2025-06-16 00:05:35,reuters,"A timelapse video shows members of the U.S. army waving atop a battle tank during the military parade in Washington, D.C. on June 14, 2025.  Thousands of spectators lined up along the route. President Trump watched the proceedings from an elevated viewing stand behind bulletproof glass. The U.S. Army brought nearly 7,000 troops into Washington, along with 150 vehicles, including more than 25 M1 Abrams tanks, 28 Stryker armored vehicles, four Paladin self-propelled artillery vehicles, and artillery pieces including the M777 and M119. 🔗 Find everything you need to know about the parade at our link in bio. #Militaryparade #UnitedStates #Trump #DonaldTrump #USArmy #Washington",410129,7827,304,1183,US,7516331477131513134,Military News,Defense & Security,
2025-06-17 20:53:52,reuters,"New York City Comptroller and mayoral candidate Brad Lander was arrested at an immigration court, the latest U.S. politician to be swept up in Trump's ICE immigration raids. Department of Homeland Security Assistant Secretary Tricia McLaughlin said Lander, who is among 11 Democratic candidates seeking to replace current Mayor Eric Adams, was arrested for assaulting law enforcement and impeding a federal officer. ""I'm not obstructing, I'm standing right here in the hallway. I asked to see the judicial warrant,"" Lander said. ""You don't have the authority to arrest U.S. citizens asking for judicial warrants."" 🔗 Click our link in bio for the latest reaction. #arrest #bradlander #newyorkcity #trump #ice #immigration",36937,572,45,89,US,7517024241158540558,Politics,Politics,Immigration
2025-06-17 18:35:44,reuters,"Mount Lewotobi Laki-laki in Indonesia's East Nusa Tenggara province erupted, spewing a towering ash cloud 6.8 miles high, the country's volcanology agency said. #indonesia #mountlewotobilakilaki #volcano #ash #smoke #environment",68816,2172,109,72,US,7516988770336394526,Environment,Climate & Environment,
2025-06-17 17:14:38,reuters,"An apartment building was destroyed during flash flooding in West Virginia on June 15. Governor Patrick Morrisey said about 3 to 4 inches of rain fell in less than an hour, causing flooding in Ohio County, in the northern part of the state. #flooding #flashflood #westvirginia #fairmont #usa #environment #climate #weather #rain",37163,627,157,73,US,7516967866042813727,Weather,Weather,
2025-06-17 14:20:00,reuters,"Donald Trump said he wanted a ""real end"" to the nuclear problem with Iran, with Iran ""giving up entirely"" on nuclear weapons, in comments he made to reporters on Air Force One on his way back from the Group of Seven summit in Canada. #trump #politics #usa #iran #nuclear",55375,1414,44,76,US,7516917854625697037,Politics,Politics,Foreign Policy
2025-06-17 15:00:00,reuters,"This video contains graphic images. Waves of Russian drones and missiles struck districts across Kyiv, killing at least 16 people and wounding 124 others in its deadliest attack on the Ukrainian capital this year.   #ukraine #russia #war #drone #military #defense",16487,390,6,18,US,7516914889277885709,World News,World,
2025-06-17 13:41:01,reuters,"The father of Sumeet Sabharwal, one of the pilots aboard the ill-fated Air India 171 flight, mourned his son's loss as his body was brought home to Mumbai. Sabharwal was the senior pilot on board the Air India Boeing 787-8 Dreamliner, which crashed in India's western Ahmedabad with 242 on board.   #airindia #india #plane #crash #pilot #grief",3847275,87011,1532,2320,US,7516912568619765005,News,General News,
2025-06-17 11:45:00,reuters,Hundreds of vehicles were stuck in traffic on the Karaj-Chalus road moving westward from the Iranian capital Tehran on June 16. #israel #iran #traffic #car #tehran #war,26815,333,31,20,US,7516872606423715127,Traffic News,Infrastructure,
2025-06-17 11:02:27,reuters,"Donald Trump boarded Air Force One late on June 16 as he left the Group of Seven summit in Canada a day early due to the situation in the Middle East, the White House said. 🔗 Read more at our link in bio #trump #politics #usa #middleeast #israel #gaza #iran",60954,718,16,60,US,7516871508136971534,Politics,Politics,Foreign Policy
2025-06-17 02:59:08,reuters,French President Emmanuel Macron said that U.S. President Donald Trump had made an offer for a ceasefire between Israel and Iran. #Iran #Israel #ceasefire #Trump #Macron #DonaldTrump,60899,969,18,69,US,7516747311691664682,International News,World,
2025-06-18 21:44:45,reuters,A spiraling conflict is unraveling in the Middle East after Israel launched wide-ranging military strikes on its arch-enemy Iran last week and Iran sent waves of missiles at Israeli targets in response. Here's how it happened. 🔗 Live updates at our link in bio. #israel #iran #middleeast #nuclear #uranium #war #conflict,20919,558,29,41,US,7517408466185686285,World News,World,
2025-06-18 20:38:46,reuters,"Conservative podcast host and commentator Tucker Carlson engaged in an on-air argument with Texas Senator Ted Cruz in a moment, signifying the divisions among Republicans over whether President Trump should involve the U.S. in the conflict between Israel and Iran. #Iran #israel #UnitedStates #War #Nuclear #MiddleEast",37034,777,70,57,US,7517391413710015758,Politics,Politics,War and International Conflict
2025-06-18 18:20:00,reuters,"President Trump declined to answer reporters' questions on whether the U.S. was planning to strike Iran or its nuclear facilities, and said the Iranians had reached out but he feels ""it's very late to be talking."" 🔗 Full coverage at our link in bio #Iran #Israel #UnitedStates #War #Nuclear #MiddleEast",37490,621,47,102,US,7517351010197572919,Politics,Politics,Foreign Policy
2025-06-18 17:44:40,reuters,"President Donald Trump knocked Federal Reserve Chairman Jerome Powell for what he expected would be a decision today not to lower interest rates and said the man he put in the role during his last term had done a poor job. Trump, speaking to reporters at the White House, mused about appointing himself to lead the U.S. central bank, based on his dissatisfaction with Powell. #Fed #Trump #Powell #News #Business #Reuters",211031,4067,306,1969,US,7517346581054590221,Business,Business & Economy,
2025-06-18 20:00:00,reuters,"Months into Trump's trade war, the expected price hit is yet to land. Reuters Econ World podcast host Carmel Crimmins asks if the inflation predictions were wrong or just premature. #tariffs #trade #trump #economy #cost #money #inflation",8352,141,5,29,US,7517301921216990477,Economy,Business & Economy,
2025-06-18 17:00:00,reuters,"The International Energy Agency predicted this week that global oil consumption would start to fall by 2030 – but not everybody agrees, as Peter Devlin explains. #oil #markets #energy #usa #china #car",13364,187,11,16,US,7517300976416492814,Energy,Climate & Environment,
2025-06-18 14:45:38,reuters,"The sole survivor of the Air India plane crash, Viswashkumar Ramesh, mourned his brother Ajay who died in the crash, as he carried his coffin through his funeral procession. #airindia #india #plane #crash #grief #funeral",1734412,36465,662,616,US,7517300399712275725,Obituaries,Obituaries,
2025-06-18 11:30:00,reuters,"Over 5,000 kite enthusiasts from 26 countries have gathered on the Danish island of Fano this week to celebrate the 40th anniversary of the island’s kite festival. The festival, which opens on June 19 and runs through June 22, will feature more than 25,000 kites.    #kite #sky #denmark #fano #festival #kitefestival",22586,227,27,19,US,7517239262350298381,Lifestyle,Lifestyle,
2025-06-18 10:46:19,reuters,Ash and dust covered the roads and roofs of residential areas around Indonesia's Mount Lewotobi Laki-laki volcano after it erupted on June 17 and sent an ash plume of over six miles into the sky. #volcano #eruption #indonesia #ash,21271,327,7,16,US,7517238845742632247,Environment,Climate & Environment,
