username,created_at,text,likes,reposts,urls,expanded_urls,section
MSNBC,2025-06-22 12:54:38,"The Iranian parliament is moving to close the Strait of Hormuz following the U.S. attack on three of the country's nuclear sites, according to Iranian state-owned media organization Press TV. NBC News has not independently verified the closure of the waterway.

www.nbcnews.com/world/middle...",264,85,['https://www.nbcnews.com/world/middle-east/live-blog/live-updates-iran-israel-trump-rcna214325/rcrd83099?canonicalCard=true'],['https://www.nbcnews.com/world/middle-east/live-blog/live-updates-iran-israel-trump-rcna214325/rcrd83099?canonicalCard=true'],World News
MSNBC,2025-06-22 11:16:25,"Secretary of State Marco Rubio said in an interview on Fox News that if Iran retaliated, ""it’ll be the worst mistake they’ve ever made.""

“We are not looking for war in Iran, but If they attack us, then I think we have capabilities they haven’t even seen yet,” Rubio said.",100,21,[],[],Politics
MSNBC,2025-06-22 11:03:09,"""I think President Trump was wrong. He went against the Constitution.""

Rep. Adam Smith, D-Wash., joined Chris Jansing to discuss the legality of President Trump’s move to launch military strikes on Iran.",226,41,[],[],Politics
MSNBC,2025-06-22 11:02:34,"OPINION by Nayyera Haq, MSNBC Columnist:

“Netanyahu is poised to open hostilities on a third front, adding to the conflicts Israel is engaged in in Gaza and Lebanon, and his bravado is dragging the United States along.”

READ MORE:
www.msnbc.com/opinion/msnb...",85,17,['https://www.msnbc.com/opinion/msnbc-opinion/us-attacked-3-iranian-nuclear-sites-trump-says-truth-social-rcna213400'],['https://www.msnbc.com/opinion/msnbc-opinion/us-attacked-3-iranian-nuclear-sites-trump-says-truth-social-rcna213400'],Opinion
MSNBC,2025-06-22 09:52:40,"Vance says U.S. 'not at war with Iran, we're at war with Iran's nuclear program' www.nbcnews.com/politics/tru...",73,16,['https://www.nbcnews.com/politics/trump-administration/vance-says-us-not-war-iran-re-war-irans-nuclear-program-rcna214329'],['https://www.nbcnews.com/politics/trump-administration/vance-says-us-not-war-iran-re-war-irans-nuclear-program-rcna214329'],Politics
MSNBC,2025-06-22 09:24:14,"OPINION by @anthonylfisher.bsky.social:

“Those responsible for leading U.S. military and intelligence services are, respectively, a former Fox News co-host and a sympathizer of Vladimir Putin and Bashar al-Assad.”

READ MORE:
www.msnbc.com/opinion/msnb...",259,62,['https://www.msnbc.com/opinion/msnbc-opinion/trump-iran-israel-war-hegseth-gabbard-loomer-bannon-rcna214170'],['https://www.msnbc.com/opinion/msnbc-opinion/trump-iran-israel-war-hegseth-gabbard-loomer-bannon-rcna214170'],Opinion
MSNBC,2025-06-22 08:56:49,"""Iran, the bully of the Middle East must now make peace,"" President Trump said. ""If they do not, future attacks will be far greater and a lot easier."" He did not mention any progress on diplomatic negotiations.”

READ MORE:
www.msnbc.com/top-stories/...",36,7,['https://www.msnbc.com/top-stories/latest/us-bombs-iran-nuclear-sites-trump-rcna214311'],['https://www.msnbc.com/top-stories/latest/us-bombs-iran-nuclear-sites-trump-rcna214311'],Politics
MSNBC,2025-06-21 23:24:17,BREAKING: Navy launched 30 Tomahawks into Iran,291,131,[],[],World News
MSNBC,2025-06-21 23:00:11,"Photos of President Trump and others inside the Situation Room tonight.

All photos from The White House.",57,7,[],[],Politics
MSNBC,2025-06-21 21:42:33,BREAKING: Senior White House officials tell NBC News that President Trump tonight will say that he hopes tonight's strikes on Iranian nuclear sites propel new diplomacy and that he is not currently planning additional strikes inside Iran.,169,40,[],[],Politics
MSNBC,2025-06-21 21:10:24,WATCH LIVE: President Trump addresses nation after strikes on Iran nuclear sites,46,12,['https://www.youtube.com/live/N5anbxFTdgU?si=zNc7nSYVSrUiFE0_'],['https://www.youtube.com/live/N5anbxFTdgU?si=zNc7nSYVSrUiFE0_'],Breaking News
MSNBC,2025-06-21 20:16:40,"BREAKING: President Trump said bombs were dropped by U.S. air forces on three nuclear sites in Iran today.
www.nbcnews.com/world/middle...",171,68,['https://www.nbcnews.com/world/middle-east/live-blog/israel-iran-conflict-rcna214241'],['https://www.nbcnews.com/world/middle-east/live-blog/israel-iran-conflict-rcna214241'],World News
MSNBC,2025-06-21 15:22:34,"Columbia University student Mahmoud Khalil returned to the New York area on his first full day of freedom after spending more than three months in ICE detention.

www.nbcnews.com/news/us-news...",247,22,['https://www.nbcnews.com/news/us-news/mahmoud-khalil-returns-home-rcna214258'],['https://www.nbcnews.com/news/us-news/mahmoud-khalil-returns-home-rcna214258'],Immigration
MSNBC,2025-06-21 12:43:43,"Vice President JD Vance called California Democratic Senator Alex Padilla by the wrong name during a visit to Los Angeles Friday. Padilla shares his reaction to Vance's error with @theweekendmsnbc.bsky.social.

WATCH MORE: www.youtube.com/watch?v=N-gg...",150,37,['https://www.youtube.com/watch?v=N-ggv7HDytw'],['https://www.youtube.com/watch?v=N-ggv7HDytw'],Politics
MSNBC,2025-06-20 19:53:55,"BREAKING: Mahmoud Khalil speaks out after being released from ICE detention.

""The Trump administration are doing their best to dehumanize everyone here,"" Khalil said.",5222,1650,[],[],Immigration
MSNBC,2025-06-20 18:40:32,"Vice President JD Vance is visiting Los Angeles, a city where clashes between protesters and law enforcement officials have become a focal point of the opposition to the Trump administration’s immigration agenda. @jacobsoboroff.bsky.social reports.",161,43,[],[],Politics
MSNBC,2025-06-20 17:15:38,"OPINION by @paulwaldman.bsky.social:

“If Republicans pass this bill and millions lose their health coverage, are Americans going to say that it was a great idea?”

READ MORE:
www.msnbc.com/opinion/msnb...",125,29,['https://www.msnbc.com/opinion/msnbc-opinion/big-beautiful-bill-polling-obamacare-rcna213621'],['https://www.msnbc.com/opinion/msnbc-opinion/big-beautiful-bill-polling-obamacare-rcna213621'],Opinion
MSNBC,2025-06-20 16:44:15,"EXCLUSIVE: Iran is uncertain if it can trust the U.S. in diplomatic talks after Israel launched an aerial attack on Iran only days before scheduled negotiations with American officials, Tehran’s foreign minister, Abbas Araghchi, said in an interview with Andrea Mitchell.",124,32,[],[],International Relations
MSNBC,2025-06-20 16:16:07,BREAKING: Judge again blocks Trump administration from halting Harvard's enrolling international students,320,65,['https://www.nbcnews.com/news/us-news/harvard-internation-students-visa-judge-blocks-trump-administration-rcna213836'],['https://www.nbcnews.com/news/us-news/harvard-internation-students-visa-judge-blocks-trump-administration-rcna213836'],Politics
MSNBC,2025-06-20 14:57:05,"OPINION by @stevebenen.com:

“But happens when this investigation concludes the same thing as all of the other investigations? Does he seek another? Followed by another?”

READ MORE:
www.msnbc.com/rachel-maddo...",66,13,['https://www.msnbc.com/rachel-maddow-show/maddowblog/trump-floats-special-prosecutor-2020-careful-wishes-rcna214116'],['https://www.msnbc.com/rachel-maddow-show/maddowblog/trump-floats-special-prosecutor-2020-careful-wishes-rcna214116'],Opinion
MSNBC,2025-06-20 14:19:51,"BREAKING: Mahmoud Khalil was granted release on bail by a federal judge after a hearing Friday, NBC News reported, in the latest move in the pro-Palestinian activist's legal saga following his arrest that spotlighted the Trump administration's deportation crackdown.
www.msnbc.com/deadline-whi...",154,30,['https://www.msnbc.com/deadline-white-house/deadline-legal-blog/mahmoud-khalil-release-judge-trump-rcna214146'],['https://www.msnbc.com/deadline-white-house/deadline-legal-blog/mahmoud-khalil-release-judge-trump-rcna214146'],Politics
MSNBC,2025-06-20 13:40:23,BREAKING: Supreme Court won't immediately take up Trump tariffs case,65,24,[],[],Politics
MSNBC,2025-06-20 12:08:49,"OPINION by @lawofruby.bsky.social:

“As for complying with a district court order? Hegseth seemed to deliberately leave that question hanging.”

READ MORE:
www.msnbc.com/opinion/anal...",109,32,['https://www.msnbc.com/opinion/analysis/hegseth-senate-testimony-court-orders-trump-rcna212096'],['https://www.msnbc.com/opinion/analysis/hegseth-senate-testimony-court-orders-trump-rcna212096'],Opinion
MSNBC,2025-06-20 11:46:38,"OPINION by @jordan-s-rubin.bsky.social:

“The unsigned, 38-page ‘per curiam’ opinion came from two Trump appointees and a Biden appointee. California could try to appeal the ruling further to a larger appellate panel or to the Supreme Court.”

READ MORE:
www.msnbc.com/deadline-whi...",32,8,['https://www.msnbc.com/deadline-white-house/deadline-legal-blog/trump-newsom-court-ruling-national-guard-los-angeles-california-rcna213489'],['https://www.msnbc.com/deadline-white-house/deadline-legal-blog/trump-newsom-court-ruling-national-guard-los-angeles-california-rcna213489'],Legal News
MSNBC,2025-06-20 11:43:45,"A judge ruled against the Trump administration’s attempts to deport Karem Tadros, a New Jersey resident, to Uzbekistan. His attorney, Simon Sandoval-Moshenberg, joins @anacabrera.bsky.social to discuss the administration’s deportation policies.

www.msnbc.com/ana-cabrera-...",42,19,['https://www.msnbc.com/ana-cabrera-reports/watch/immigration-lawyer-on-concerns-of-ice-deportations-to-third-party-countries-241975877676'],['https://www.msnbc.com/ana-cabrera-reports/watch/immigration-lawyer-on-concerns-of-ice-deportations-to-third-party-countries-241975877676'],Politics
MSNBC,2025-06-20 11:07:11,"NBA Legend Doc Rivers joins @nicollewallace.bsky.social on her chart-topping podcast “The Best People,” to discuss politics and gives his playbook on how to combat Trumpism. 

WATCH full episodes on YouTube here: www.msnbc.com/thebestpeople",30,10,['https://www.msnbc.com/thebestpeople'],['https://www.youtube.com/playlist?list=PLDIVi-vBsOEwuoEi_YVSlPt_yGf1xsoa6'],Politics
MSNBC,2025-06-20 11:01:14,"OPINION by Rachel Frazin and Sharon Udasin: 

“A U.S. Geological Survey assessment found that these compounds, also called PFAS, are present in the drinking water ingested by about 45% of Americans.”

READ MORE:
www.msnbc.com/opinion/msnb...",80,31,['https://www.msnbc.com/opinion/msnbc-opinion/trump-maha-rfk-forever-chemicals-rcna213408'],['https://www.msnbc.com/opinion/msnbc-opinion/trump-maha-rfk-forever-chemicals-rcna213408'],Health
MSNBC,2025-06-20 09:01:47,"A federal appeals court ruled Trump can keep control of California’s National Guard troops in L.A., rejecting Gov. Newsom’s challenge.

The court said Trump acted within his authority—though judicial review still applies. Newsom called the ruling “disappointing.” www.nbcnews.com/news/us-news...",211,48,['https://www.nbcnews.com/news/us-news/trump-california-national-guard-rcna214031'],['https://www.nbcnews.com/news/us-news/trump-california-national-guard-rcna214031'],Politics
MSNBC,2025-06-20 07:53:57,"OPINION by @jarvisdeberry.bsky.social:

Jarvis highlights why ICE agents’ masks are especially disturbing.

“The basic principle is that the police are accountable to the public. And that requires, at a minimum, knowing who the police are.”

READ MORE: 
www.msnbc.com/opinion/msnb...",201,58,['https://www.msnbc.com/opinion/msnbc-opinion/ice-masks-california-secret-police-bill-rcna213483'],['https://www.msnbc.com/opinion/msnbc-opinion/ice-masks-california-secret-police-bill-rcna213483'],Opinion
MSNBC,2025-06-20 07:43:46,"President Donald Trump is increasingly relying on a small group of advisers for critical input as he weighs whether to order U.S. military action in Iran targeting its nuclear program, according to two defense officials and a senior administration official.
www.nbcnews.com/politics/tru...",49,13,['https://www.nbcnews.com/politics/trump-administration/trump-relying-small-circle-advisers-weighs-iran-strikes-rcna214010'],['https://www.nbcnews.com/politics/trump-administration/trump-relying-small-circle-advisers-weighs-iran-strikes-rcna214010'],Politics
MSNBC,2025-06-20 07:35:00,"OPINION by @stevebenen.com:

“Those who side with Republicans are real, the argument goes, while Americans who disagree must be seen as inauthentic.”

READ MORE:
www.msnbc.com/rachel-maddo...",40,16,['https://www.msnbc.com/rachel-maddow-show/maddowblog/justice-department-seriously-pursuing-trumps-paid-protesters-conspirac-rcna212613'],['https://www.msnbc.com/rachel-maddow-show/maddowblog/justice-department-seriously-pursuing-trumps-paid-protesters-conspirac-rcna212613'],Opinion
MSNBC,2025-06-19 14:07:44,BREAKING: Trump to make a decision in the next two weeks on whether to attack Iran,47,15,[],[],Politics
MSNBC,2025-06-19 14:01:49,MOMENTS AGO: WH press secretary comments on Trump extending TikTok ban deadline by another 90 days,45,14,[],[],Politics
MSNBC,2025-06-19 13:29:15,"WATCH LIVE: White House briefs as Trump weighs U.S. military strikes against Iran

www.youtube.com/watch?v=tHe3...",23,3,['https://www.youtube.com/watch?v=tHe3OcAVjw4'],['https://www.youtube.com/watch?v=tHe3OcAVjw4'],Politics
MSNBC,2025-06-19 12:51:52,"OPINION by Ashley Nowicki, writer and policy researcher:

“While Trump and his family profit from the licensing deal, Trump Mobile is a poor deal for consumers.”

READ MORE:
www.msnbc.com/opinion/msnb...",76,20,['https://www.msnbc.com/opinion/msnbc-opinion/trump-mobile-cell-phone-cost-price-rcna213503'],['https://www.msnbc.com/opinion/msnbc-opinion/trump-mobile-cell-phone-cost-price-rcna213503'],Opinion
MSNBC,2025-06-19 12:37:24,"Juneteenth celebrations underway in U.S. NBC's Aaron Gilchrist has the latest.

www.msnbc.com/opinion/msnb...",98,24,['https://www.msnbc.com/opinion/msnbc-opinion/juneteenth-freedom-dei-trump-rcna211892'],['https://www.msnbc.com/opinion/msnbc-opinion/juneteenth-freedom-dei-trump-rcna211892'],National News
MSNBC,2025-06-19 12:17:28,"NBA Legend Doc Rivers joins @nicollewallace.bsky.social on her new podcast “The Best People,” to discuss why Donald Trump won, where Dems need to go from here, and much more.

WATCH full episodes on YouTube here: www.msnbc.com/thebestpeople",134,23,['https://www.msnbc.com/thebestpeople'],['https://www.youtube.com/playlist?list=PLDIVi-vBsOEwuoEi_YVSlPt_yGf1xsoa6'],Politics
MSNBC,2025-06-19 12:08:46,"Bad actors mimic masked ICE agents; Community outraged over snatchings by unidentified agents 

NBC News’ David Noriega reports live from a protest in Pasadena, California where locals are upset that friends and neighbors are being disappeared without notification or information.

WATCH:",153,68,['https://www.youtube.com/watch?v=FmpOZsjbCks'],['https://www.youtube.com/watch?v=FmpOZsjbCks'],Local News
MSNBC,2025-06-19 11:57:50,"FDA approves powerful HIV drug that nearly eliminated spread in clinical trials
www.nbcnews.com/health/healt...",1073,257,['https://www.nbcnews.com/health/health-news/fda-hiv-prevention-drug-prep-lenacapavir-rcna208387'],['https://www.nbcnews.com/health/health-news/fda-hiv-prevention-drug-prep-lenacapavir-rcna208387'],Health
MSNBC,2025-06-19 11:53:50,"'MAGA civil war': See Ted Cruz and Tucker Carlson brawl over Iran  

The MAGA civil war was on full display for all to see in a Tucker Carlson interview with Senator Ted Cruz of Texas.

WATCH:",70,9,['https://www.youtube.com/watch?v=Bz33wwS2Eaw'],['https://www.youtube.com/watch?v=Bz33wwS2Eaw'],Politics
MSNBC,2025-06-19 11:36:47,"OPINION:

Trump gets Obama'd: 'Autocrat' 47 rebuked for normalizing the end of democracy

President Trump is sending another 2,000 National Guard troops to L.A. despite calm in the streets. @arimelber.bsky.social reports.

WATCH:",79,24,['https://www.youtube.com/watch?v=dAsolDTiFsU'],['https://www.youtube.com/watch?v=dAsolDTiFsU'],Politics
MSNBC,2025-06-19 11:15:53,"OPINION:

Mark Esper 'has more guts and balls than you,' Sen. Elissa Slotkin tells Secretary Hegseth 

Sen. Elissa Slotkin (D-MI) joins @nicollewallace.bsky.social  to discuss her heated questioning of Defense Secretary Pete Hegseth.

WATCH:",451,93,['https://www.youtube.com/watch?v=LnZ6ozS80SA'],['https://www.youtube.com/watch?v=LnZ6ozS80SA'],Politics
MSNBC,2025-06-19 11:01:01,"OPINION:

Border patrol posts ‘hype video’ to celebrate ICE raid on flea market

“Celebrating a militarized police force. Raiding and interrogating flea market patrons...with guns and masks. This is the kind of America Trump and Stephen Miller are trying to impose,” says @chrislhayes.bsky.social.",120,41,['https://www.youtube.com/watch?v=Ga2CEiHsdUI'],['https://www.youtube.com/watch?v=Ga2CEiHsdUI'],Opinion
MSNBC,2025-06-19 10:38:24,"OPINION:

Lawrence: Donald Trump proves he’s the stupidest man in the Situation Room 

@lastword.msnbc.com explains how Trump’s “cognitive confusion” about whether he can appoint himself Fed Chair  is proving the psychiatrists who predicted his mental acuity would get worse right.

WATCH:",286,72,['https://www.youtube.com/watch?v=nyev-HWo04s'],['https://www.youtube.com/watch?v=nyev-HWo04s'],Opinion
MSNBC,2025-06-19 10:28:35,"OPINION:

‘Trump’s coalition is shredding itself alive’: Nicolle Wallace on the MAGA meltdown over Iran 

Mark Mazzetti NYT Investigative Reporter joins @nicollewallace.bsky.social to discuss the new infighting inside the MAGA coalition with some of the most influential members of the hard right.",268,62,['https://www.youtube.com/watch?v=Bk1dkwUbFxc'],['https://www.youtube.com/watch?v=Bk1dkwUbFxc'],Politics
MSNBC,2025-06-19 10:27:53,"OPINION by @briefingwithpsaki.bsky.social’s @jenpsaki.msnbc.com:

“Trump, the ‘peacemaker,’ started to send a different message, saying Israel’s attacks against Iran were ‘excellent’ and that there was ‘more to come!’”

READ MORE: 
www.msnbc.com/top-stories/...",56,14,['https://www.msnbc.com/top-stories/latest/trump-israel-iran-endgame-rcna213757'],['https://www.msnbc.com/top-stories/latest/trump-israel-iran-endgame-rcna213757'],Politics
MSNBC,2025-06-19 09:26:16,"OPINION by @ryanbeckwith.bsky.social:

Ryan notes how Trump’s megabill is already unpopular — just wait until Americans hear what’s in it.

“The populist parts of the bill get more support, but their benefits pale in comparison.”

READ MORE:
www.msnbc.com/opinion/msnb...",75,27,['https://www.msnbc.com/opinion/msnbc-opinion/trump-megabill-polls-immigration-project-47-rcna213505'],['https://www.msnbc.com/opinion/msnbc-opinion/trump-megabill-polls-immigration-project-47-rcna213505'],Opinion
MSNBC,2025-06-19 08:47:26,"OPINION by Joseph Cirincione, vice-chair of the Center for International Policy Board of Directors:

“Even if the attacks on Iran succeed — if Iranian centrifuges and uranium stocks are destroyed — nuclear risks will multiply.”

READ MORE:
www.msnbc.com/opinion/msnb...",58,18,['https://www.msnbc.com/opinion/msnbc-opinion/iran-israel-us-nuclear-war-risks-rcna213653'],['https://www.msnbc.com/opinion/msnbc-opinion/iran-israel-us-nuclear-war-risks-rcna213653'],Opinion
MSNBC,2025-06-19 07:49:38,"OPINION by @jordan-s-rubin.bsky.social:

“Barrett listed multiple reasons why she thinks transgender people don’t deserve this suspect class status.“

READ MORE:
www.msnbc.com/deadline-whi...",23,5,['https://www.msnbc.com/deadline-white-house/deadline-legal-blog/transgender-rights-skrmetti-decision-barrett-rcna213740'],['https://www.msnbc.com/deadline-white-house/deadline-legal-blog/transgender-rights-skrmetti-decision-barrett-rcna213740'],Opinion
MSNBC,2025-06-18 22:56:06,"Former President Barack Obama issued a warning about the future of American democracy, while speaking at an event in Connecticut. 

Obama cautioned that the country is “dangerously close” to normalizing behavior “consistent with autocracies.”",3482,1200,[],[],Politics
MSNBC,2025-06-18 15:44:41,"MOMENTS AGO: President Trump speaks on Israel-Iran conflict.

""I say it very simply, Iran can't have a nuclear weapon,"" he said.",40,8,[],[],Politics
MSNBC,2025-06-18 15:30:13,Trump administration to shut down LGBTQ youth suicide hotline,87,56,['https://www.nbcnews.com/nbc-out/out-news/trump-administration-shut-lgbtq-youth-suicide-hotline-rcna213815'],['https://www.nbcnews.com/nbc-out/out-news/trump-administration-shut-lgbtq-youth-suicide-hotline-rcna213815'],Politics
MSNBC,2025-06-18 14:20:44,BREAKING: The Federal Reserve left interest rates at their current levels as the central bank continued to assess the impact of President Trump's tariffs on the U.S. economy.,83,16,[],[],Economy
MSNBC,2025-06-18 13:23:12,"New York City Comptroller and Mayoral Candidate @bradlander.bsky.social speaks to @anacabrera.bsky.social about being arrested by ICE agents while serving as an advocate for defendants in immigration court.

WATCH the full interview here: youtu.be/cjNTJajpdCs?...",421,129,['https://youtu.be/cjNTJajpdCs?si=PznkcRzxorhaJ9WD'],['https://www.youtube.com/watch?si=PznkcRzxorhaJ9WD&v=cjNTJajpdCs&feature=youtu.be'],Politics
MSNBC,2025-06-18 13:17:24,Democrats snub GOP-led hearing on Former President Biden's mental acuity.,143,18,[],[],Politics
MSNBC,2025-06-18 12:15:08,"OPINION by @benburgis.bsky.social:

Ben notes Iran is shaking Tucker Carlson’s faith in Trump’s presidency.

“Even George W. Bush never told the entire city of Baghdad that they had to leave or be destroyed.”

READ MORE:
www.msnbc.com/opinion/msnb...",77,15,['https://www.msnbc.com/opinion/msnbc-opinion/trump-tehran-evacuation-america-first-supporters-iran-rcna213580'],['https://www.msnbc.com/opinion/msnbc-opinion/trump-tehran-evacuation-america-first-supporters-iran-rcna213580'],Opinion
MSNBC,2025-06-18 12:01:42,"""I don’t believe district courts should determine national security policy, but if the Supreme Court rules on a topic, we will abide by that.""

MOMENTS AGO: Pete Hegseth says he would remove troops from U.S. cities if directed to by the Supreme Court

www.youtube.com/watch?v=UShE...",113,42,['https://www.youtube.com/watch?v=UShE_wDftuc'],['https://www.youtube.com/watch?v=UShE_wDftuc'],Politics
MSNBC,2025-06-18 11:42:18,"NBA legend Doc Rivers joins @nicollewallace.bsky.social on her chart-topping podcast, “The Best People” to talk about politics and how basketball teaches us everything we need to know about living through this moment.

WATCH the full episode on YouTube right here: www.msnbc.com/thebestpeople",29,3,['https://www.msnbc.com/thebestpeople'],['https://www.youtube.com/playlist?list=PLDIVi-vBsOEwuoEi_YVSlPt_yGf1xsoa6'],Sports/Politics
MSNBC,2025-06-18 10:37:25,"BREAKING: SCOTUS upholds Tennessee law restricting gender affirming care for minors

www.msnbc.com/deadline-whi...",28,9,['https://www.msnbc.com/deadline-white-house/deadline-legal-blog/supreme-court-gender-affirming-care-ruling-minors-skrmetti-tennessee-rcna187760'],['https://www.msnbc.com/deadline-white-house/deadline-legal-blog/supreme-court-gender-affirming-care-ruling-minors-skrmetti-tennessee-rcna187760'],Politics
MSNBC,2025-06-18 10:14:49,"""I may do it, I may not do it.""

MOMENTS AGO: President Trump refuses to comment on plans to strike Iran.",43,7,[],[],Politics
MSNBC,2025-06-18 09:40:56,"OPINION by @stevebenen.com:

Steve notes “‘ambitious’ changes aren’t always good changes.”

READ MORE:
www.msnbc.com/rachel-maddo...",38,10,['https://www.msnbc.com/rachel-maddow-show/maddowblog/one-big-beautiful-bill-health-care-mehmet-oz-rcna213692'],['https://www.msnbc.com/rachel-maddow-show/maddowblog/one-big-beautiful-bill-health-care-mehmet-oz-rcna213692'],Opinion
MSNBC,2025-06-18 09:32:16,"WATCH LIVE: Pete Hegseth testifies at Senate hearing as Iran-Israel conflict escalates 

www.youtube.com/live/UShE_wD...",56,12,['https://www.youtube.com/live/UShE_wDftuc'],['https://www.youtube.com/live/UShE_wDftuc'],Politics
MSNBC,2025-06-18 09:26:02,"OPINION by Ja’han Jones:

“There’s a growing trend of Trump supporters reckoning with the reality of his immigration agenda.”

READ MORE:
www.msnbc.com/top-stories/...",58,10,['https://www.msnbc.com/top-stories/latest/mario-diaz-balart-trump-deportations-sanabria-noem-rcna213534'],['https://www.msnbc.com/top-stories/latest/mario-diaz-balart-trump-deportations-sanabria-noem-rcna213534'],Opinion
MSNBC,2025-06-18 07:58:45,"OPINION by @hayesbrown.bsky.social:

“While Miller cares little about the secondary effects of mass deportations, the rest of the administration can’t ignore them entirely.”

READ MORE:
www.msnbc.com/opinion/msnb...",74,22,['https://www.msnbc.com/opinion/msnbc-opinion/stephen-miller-ice-deportation-rcna213491'],['https://www.msnbc.com/opinion/msnbc-opinion/stephen-miller-ice-deportation-rcna213491'],Opinion
MSNBC,2025-06-18 07:37:48,"Trump admin. LIVE updates: Defense Secretary Pete Hegseth will testify before a Senate committee and is likely to face questions about military deployments in Los Angeles, cuts in spending and other controversial administration actions. 
www.nbcnews.com/politics/tru...",60,11,['https://www.nbcnews.com/politics/trump-administration/live-blog/trump-administration-hegseth-israel-iran-tariffs-live-updates-rcna213156'],['https://www.nbcnews.com/politics/trump-administration/live-blog/trump-administration-hegseth-israel-iran-tariffs-live-updates-rcna213156'],Politics
MSNBC,2025-06-17 21:15:36,WATCH: New York City comptroller and mayoral candidate Brad Lander joins Chris Hayes for his first interview after being arrested and detained by federal agents at an immigration court.,316,97,['https://www.youtube.com/watch?v=g30i3bjlUpM'],['https://www.youtube.com/watch?v=g30i3bjlUpM'],Politics
MSNBC,2025-06-17 20:48:26,"FIRST ON MSNBC: ""What authoritarians are good at is giving you someone to blame.""

NYC Comptroller Brad Lander speaks with @chrislhayes.bsky.social after his arrest, where Lander and his wife said they were serving as advocates for defendants in immigration court.",996,293,[],[],Politics
MSNBC,2025-06-17 20:44:08,"WATCH: ""I will absolutely go back,"" says NYC comptroller Brad Lander on whether he will return to the immigration court where he was arrested while attempting to escort a man out of the courthouse. ",398,84,[],[],Local News
MSNBC,2025-06-17 20:33:53,"FIRST ON MSNBC: In his first interview after his arrest, NYC Comptroller Brad Lander speaks with @chrislhayes.bsky.social on @allinwithchris.bsky.social about the Trump administration's immigration policies.

""All we want is the due process that people are supposed to get.""",159,35,[],[],Politics
MSNBC,2025-06-17 20:30:23,"FIRST ON MSNBC: ""It was not gentle.""

New York City Comptroller Brad Lander speaks with @chrislhayes.bsky.social  on @allinwithchris.bsky.social hours after his arrest at a federal courthouse in the city.",362,99,[],[],Politics
MSNBC,2025-06-17 18:52:49,NEW: Trump set to grant another extension to avoid TikTok disruption www.nbcnews.com/news/us-news...,25,10,['https://www.nbcnews.com/news/us-news/trump-extension-tiktok-rcna213625'],['https://www.nbcnews.com/news/us-news/trump-extension-tiktok-rcna213625'],Politics
MSNBC,2025-06-17 18:36:27,"""I believe it is important to show up and bear witness…and to do it in the tradition of nonviolent witness.""

NYC Comptroller Brad Lander speaks out after his arrest at a federal courthouse, where Lander and his wife said they were serving as advocates for defendants in immigration court.",527,163,[],[],Politics
MSNBC,2025-06-17 18:30:05,"A new episode of ""The Best People with @nicollewallace.bsky.social"" featuring NBA Champion head coach of the Milwaukee Bucks, Doc Rivers, is out NOW!

WATCH: youtu.be/T5F5OV1lMk8?...",171,28,['https://youtu.be/T5F5OV1lMk8?si=KeDXWX54IPuGbQOm'],['https://www.youtube.com/watch?si=KeDXWX54IPuGbQOm&v=T5F5OV1lMk8&feature=youtu.be'],Sports
MSNBC,2025-06-17 17:47:42,A 'wake-up call': State lawmakers are fearful after Minnesota shootings expose lack of security www.nbcnews.com/politics/pol...,69,18,['https://www.nbcnews.com/politics/politics-news/wake-call-state-lawmakers-are-fearful-minnesota-shootings-expose-lack-rcna213481'],['https://www.nbcnews.com/politics/politics-news/wake-call-state-lawmakers-are-fearful-minnesota-shootings-expose-lack-rcna213481'],Politics
MSNBC,2025-06-17 15:19:14,"BREAKING: NYC Comptroller Brad Lander has been arrested for ""assaulting law enforcement and impeding a federal officer,"" the Department of Homeland Security said.

@lawofruby.bsky.social has the latest with Katy Tur",111,46,[],[],Politics
MSNBC,2025-06-17 13:57:41,"Sen. Alex Padilla (D-CA) calls Trump a 'tyrant' during his first time addressing the Senate since being forcibly removed from a press conference last week.

Watch the whole speech here: www.youtube.com/watch?v=ndnj...",307,86,['https://www.youtube.com/watch?v=ndnj3MikknY'],['https://www.youtube.com/watch?v=ndnj3MikknY'],Politics
MSNBC,2025-06-17 13:48:20,"BREAKING: New York City Comptroller Brad Lander detained by ICE, according to his campaign staff
www.nbcnews.com/politics/pol...",186,72,['https://www.nbcnews.com/politics/politics-news/new-york-city-comptroller-brad-lander-detained-ice-mayoral-campaign-sa-rcna213540'],['https://www.nbcnews.com/politics/politics-news/new-york-city-comptroller-brad-lander-detained-ice-mayoral-campaign-sa-rcna213540'],Politics
MSNBC,2025-06-17 13:05:18,Former Sen. Bob Menendez reports to prison for 11-year sentence in gold bar bribery case.,149,21,[],[],Politics
MSNBC,2025-06-17 12:51:09,"WATCH LIVE: Sen. Padilla speaks on Senate floor after his forcible removal from DHS Press Conference 

www.youtube.com/live/ndnj3Mi...",104,21,['https://www.youtube.com/live/ndnj3MikknY'],['https://www.youtube.com/live/ndnj3MikknY'],Politics
MSNBC,2025-06-17 12:23:17,"At least 7 dead in West Virginia flash flooding; rescue teams searching for missing people 

www.nbcnews.com/news/us-news...",60,16,['https://www.nbcnews.com/news/us-news/flash-flooding-kills-5-west-virginia-rescue-teams-searching-missing-pe-rcna213204'],['https://www.nbcnews.com/news/us-news/flash-flooding-kills-5-west-virginia-rescue-teams-searching-missing-pe-rcna213204'],Breaking News
