create_time,username,video_description,view_count,like_count,share_count,comment_count,region_code,id,section,merged_section
2025-06-08 04:10:27,cnn,"President Donald Trump signed a presidential memorandum deploying 2,000 National Guardsmen to disperse the protests that began in the Los Angeles area in response to immigration raids. Law enforcement authorities and demonstrators have clashed for two days. CNN's @Julia Vargas Jones reports. #cnn #news #losangeles #dtla #immigration #ice ",520043,33377,2204,1552,US,7513425917562113326,Breaking News,Breaking News
2025-06-08 00:27:47,cnn,"Coco Gauff claimed her second career grand slam singles title, defeating world No. 1 Aryna Sabalenka in the French Open women’s final.",94959,5908,42,95,US,7513368565953596718,Sports,Sports
2025-06-09 23:28:14,cnn,Protests are in their fourth day in Los Angeles in response to the Trump administration's immigration crackdown. CNN's Kyung Lah reports from the center of the demonstrations.,42345,827,27,95,US,7514095333014523178,Politics,Politics
2025-06-09 21:59:00,cnn,President Donald Trump deployed about 300 National Guard troops to Los Angeles to protect federal personnel and property as clashes broke out between demonstrators and police this weekend. CNN Chief Law Enforcement and Intelligence Analyst John Miller analyzes what it might take for Trump to deploy active military to a major city.,394635,30298,787,819,US,7514072340943162670,National News,Politics
2025-06-09 20:47:33,cnn,"A judge dismissed Justin Baldoni’s $400 million defamation lawsuit against Hollywood power couple Blake Lively and Ryan Reynolds, a major development in the ongoing civil litigation between former co-stars Lively and Baldoni. Executive editor for Deadline Hollywood Dominic Patten joins CNN's Brianna Keilar to discuss.",88322,972,30,284,US,7514053908969442602,Entertainment News,Entertainment
2025-06-09 17:09:45,cnn,Mexican President Claudia Sheinbaum said she does not agree with the violent immigration protests in Los Angeles and urged Mexicans in California to “not fall into provocations.” The president emphasized that Mexicans in the US “are good men and women.” #CNN #news #LosAngeles #Mexico #LA #sheinbaum #claudiasheimbaum ,5537635,630743,14945,12526,US,7513997752376888618,Politics,Politics
2025-06-09 15:30:00,cnn,"A zebra, that escaped from its owner in Christiana, Tennessee was captured on Sunday and airlifted to safety by the local sheriff's office. The animal, named Ed, had been reported missing just a day after he was acquired by its owners in Rutherford County. They have since been reunited.",74615,1237,98,53,US,7513972005742464299,Local News,Local News
2025-06-09 15:09:56,cnn,"World heavyweight boxing champion Oleksandr Usyk shared a message for President Trump in an interview with CNN, asking him to help Ukraine as it continues its fight against a full-scale Russian invasion. #cnn #news",137942,3045,78,383,US,7513966805883424042,World News,World
2025-06-09 12:54:32,cnn,"Israel has intercepted a Gaza-bound aid ship carrying Greta Thunberg and other prominent activists, detaining those onboard, according to the Freedom Flotilla Coalition (FFC), with Israel’s foreign ministry saying activists have been taken to Israel. #cnn #news",253522,13213,540,575,US,7513931837836840238,International News,World
2025-06-09 10:30:10,cnn,"Billboards thanking President Trump have popped up across Damascus, Syria’s capital city. CNN’s Clarissa Ward meets the woman trying to “Make Syria Great Again.” #cnn #news #syria #damascus #trump",2123730,86758,4837,2175,US,7513894573588892970,World News,World
2025-06-09 08:19:35,cnn,"CNN takes a look at protests in Los Angeles over the weekend in response to immigration raids. Immigration authorities and demonstrators clashed over the weekend with unrest beginning Friday after dozens of people were detained by federal immigration agents across different locations. President Donald Trump has deployed 2,000 National Guardsmen to the city to disperse protests. #cnn #news #LA #LAprotests #ICEprotest",1459090,123631,6342,2734,US,7513860797047606571,National News,Politics
2025-06-09 03:22:52,cnn,CNN's Kyung Lah reports on self-driving cars being set on fire and vandalized during protests against immigration raids in Los Angeles.,374711,17933,404,1521,US,7513784692936641834,Local News,Local News
2025-06-09 00:49:43,cnn,"Demonstrators flood the streets, including freeways, near an initial protest site at the Metropolitan Detention Center after the assembly was declared unlawful by the Los Angeles Police Department. CNN affiliate KABC captured aerial video from the scene.",175698,7567,225,573,US,7513745284669689134,Breaking News,Breaking News
2025-06-09 00:45:08,cnn,"Law enforcement has launched pepper balls, spray, and tear gas into the crowd outside of the Metropolitan Detention Center to disperse protesters, who have been clashing with National Guard, ICE and DHS agents outside of the detention center in Los Angeles.",985459,106179,6187,4443,US,7513744098193591598,Breaking News,Breaking News
2025-06-10 22:45:44,cnn,"Austria is reeling from one of the worst rampages in the country's history after a gunman opened fire at a high school in the city of Graz, killing 10 people, including teenagers. Elke Kahr, mayor of Graz, spoke to CNN's Frederik Pleitgen during a candlelight vigil as the city reflects on the rare tragedy. #cnn #news #austria #graz ",0,0,0,228,US,7514455583119133998,Breaking News,Breaking News
2025-06-10 22:19:58,cnn,"Mexico’s flag has become a defining symbol of the protests in Los Angeles, sparking a heated debate amongst the Latino community about whether or not it’s disrespectful. CNN’s Rafael Romo breaks down the debate and what the it means to be Mexican-American right now. #cnn #news #losangeles #mexico #mexican #mexicanamerican #mexicoflag #mexico🇲🇽 #LA ",0,0,0,868,US,7514448935658736938,Politics,Politics
2025-06-10 21:05:31,cnn,"CNN's Elizabeth Wagmeister explains that Sean ""Diddy"" Combs' defense team requested a mistrial for a second time, which was denied. Combs' team accused the prosecution of presenting false testimony from Bryana Bongolan, a friend of Cassie Ventura's, who testified that Combs dangled her over a balcony.",0,0,0,36,US,7514429592308960554,Entertainment News,Entertainment
2025-06-10 19:58:04,cnn,"US Health and Human Services Secretary Robert F. Kennedy Jr. dismissed an expert panel of vaccine advisers, accusing them of being “plagued with conflicts of interest.” CNN’s Kate Bolduan speaks to one of those dismissed members about those claims and the effect this decision may have. #cnn #health #vaccine #rfkjr ",0,0,0,47,US,7514412245141474602,Health News,Health
2025-06-10 18:33:12,cnn,"As protests continue in Los Angeles, about 700 Marines have been activated to help protect federal personnel and property. CNN speaks with LA residents to get their reactions.",0,0,0,2712,US,7514390398157065515,National News,Politics
2025-06-10 18:27:13,cnn,"During a subcommittee hearing, Democratic Rep. Pete Aguilar of California pressed Defense Secretary Pete Hegseth about President Donald Trump’s decision to mobilize the National Guard and deploy Marines to help quell protests in Los Angeles. #cnn #news #politics #losangeles",0,0,0,18437,US,7514388854472969518,Politics,Politics
2025-06-10 18:19:06,cnn,"President Donald Trump credited himself and his administration for deploying the National Guard to address the violence that erupted during immigration protests in Los Angeles. Democratic Congresswoman Laura Friedman, who represents parts of the city, called his remarks “shocking.” #donaldtrump #losangeles #immigration #protests #democrat #reaction #cnn #news",0,0,0,351,US,7514386747782909226,Politics,Politics
2025-06-10 17:48:05,cnn,"An individual in the bed of a white truck dumped large wooden boards onto the road during a high-speed chase with law enforcement officers in Montgomery County, Ohio. Later, the truck drove the wrong way on Interstate 75 and caused a six-vehicle collision. No life-threatening injuries were reported after the accident, according to the Montgomery County Sheriff’s Office. #cnn #news",0,0,0,176,US,7514378721965591854,Local News,Local News
2025-06-10 17:04:41,cnn,"The mayor of Cali, Colombia, Alejandro Eder, said explosive devices were detonated in at least two locations near police stations across Colombia's third largest city. Several people were injured in the explosions, sources from the Cali Metropolitan Police confirmed to CNN. #cnn #news #breakingnews #colombia #cali #explosion #colombian ",0,0,0,815,US,7514367564743445806,Breaking News,Breaking News
2025-06-10 17:04:03,cnn,Jamie Foxx was overcome with emotion while accepting the Ultimate Icon Award at the BET Awards. He reflected on his 2023 health scare.,0,0,0,33,US,7514367459994930474,Entertainment News,Entertainment
2025-06-10 15:41:35,cnn,"Protesters and police faced off in scattered protests in downtown Los Angeles for a fourth day on Monday. Officers dispersed and detained some protesters after objects were thrown at them. Damage appears to be limited to a portion of downtown LA, while much of the city has not been affected. #CNN #News",0,0,0,161,US,7514346090112699694,Local News,Local News
2025-06-10 14:35:50,cnn,Los Angeles Mayor Karen Bass criticized people who are vandalizing the city amid widespread protests. CNN correspondent Stephanie Elam gets a closer look at some of the looting and vandalism in downtown LA. #losangeles #immigration #protests #vandalism #graffiti #cnn #news,0,0,0,1016,US,7514329129869692206,Local News,Local News
2025-06-10 13:53:03,cnn,"A gunman in Austria opened fire on a school in the southern city of Graz, killing himself and at least nine others. The death toll includes teenagers between the ages of 14 and 18, the Austrian interior ministry said. CNN’s Frederik Pleitgen reports.",0,0,0,1822,US,7514318114625015086,Breaking News,Breaking News
2025-06-10 05:56:56,cnn,CNN's Jason Carroll and his crew were briefly detained and escorted out of a LA protest zone by police officers. One police officer told the crew to put their hands behind their backs so they could be walked out of the protest zone. #CNN #news #LA #california #protest,0,0,0,30142,US,7514195333367254315,Breaking News,Breaking News
2025-06-10 01:26:15,cnn,CNN's Jake Tapper speaks with Blake Lively's attorney Michael Gottlieb about how Taylor Swift was brought into the legal fight between Lively and Justin Baldoni.,0,0,0,171,US,7514125781606468906,Entertainment News,Entertainment
2025-06-10 01:04:15,cnn,White House border czar Tom Homan joined CNN’s Kaitlan Collins to discuss comments President Donald Trump made suggesting Homan arrest California Governor Gavin Newsom.,0,0,0,1031,US,7514120117668678958,Politics,Politics
2025-06-10 00:47:12,cnn,"Active-duty Marines in California have been mobilized to support the National Guard and local law enforcement in Los Angeles, following days of protests lashing out at immigration enforcement actions by the Trump administration. California’s governor calls the move “unwarranted.”",0,0,0,242,US,7514115679600135470,National News,Politics
2025-06-10 00:19:22,cnn,"Los Angeles is home to a large population of Hispanic and Latinos -- nearly half of the population, in fact – according to census data. CNN's Gonzalo Alvarado explains how LA's demographics are playing an influential role in fueling immigration protests. #cnn #news #protests #losangeles #LA #immigration #ICE #latino #hispanic  ",0,0,0,3002,US,7514108509903097134,Politics,Politics
2025-06-11 23:25:36,cnn,"Workers at a meatpacking plant in Omaha Nebraska tried to block ICE agents by throwing themselves on top of the cars to block their path following a raid on the business. More than 70 undocumented people were detained, the largest to take place in Nebraska since the start of the Trump's second term.",1442881,46410,1814,5002,US,7514836848791883054,Immigration,World
2025-06-11 23:00:30,cnn,"“Jane"" continued cross-examination in the Sean ""Diddy"" Combs trial for her fifth day. Prosecutors expect to rest their case at some point next week. CNN's Elizabeth Wagmeister reports.",36044,402,11,27,US,7514830390327004459,Entertainment News,Entertainment
2025-06-11 21:41:32,cnn,"In an interview with The New York Post's Pod Force One, President Trump explained why he ""can be stronger on an attack on Los Angeles"" in his second term compared to his first. Trump also said he told Governor of California, Gavin Newsom, he planned to deploy National Guard troops before doing so.",91200,2883,60,376,US,7514810014964583726,Politics,Politics
2025-06-11 21:07:13,cnn,CNN's Kaitlan Collins reports the latest details on Elon Musk's Monday call with President Donald Trump and what it means for their relationship.,299903,7773,588,597,US,7514801196339612971,Politics,Politics
2025-06-11 18:34:07,cnn,New York City tourism officials say they expect to host 2 million fewer international travelers this year than in 2024. CNN's Jason Carroll speaks with tour operators in the city who say they can already see the difference.,455939,25559,1126,1746,US,7514761631671520558,Travel,Food & Lifestyle
2025-06-11 14:44:06,cnn,Winners of the NHL’s Stanley Cup each get to take the cup for a day and do whatever they want with it. CNN’s Coy Wire recounts some of the Cup’s wildest days out.,640726,39542,606,322,US,7514702373525245226,Sports,Sports
2025-06-11 13:07:20,cnn,"Among an ongoing corruption trial, protests against his leadership and an upcoming vote to dissolve the government, CNN's Oren Liebermann looks at the growing pressure on Israel's Prime Minister Benjamin Netanyahu.",832350,42855,794,879,US,7514677372076002603,Politics,Politics
2025-06-11 08:51:50,cnn,One of the world’s biggest boybands could soon be making a comeback with six out of seven members of K-Pop supergroup BTS now discharged from South Korea’s mandatory military service. The band plans to reunite at some point later this year. #cnn #news #bts #southkorea #army,1896539,214827,14899,1931,US,7514611756006755626,Entertainment,Entertainment
2025-06-11 08:18:53,cnn,"Tensions were high in downtown Los Angeles, as authorities tried to quell a fifth day of anti-ICE protests. CNN Senior Investigative Correspondent Kyung Lah was reporting on the ground. #cnn #news #LAPD #losangeles #california #immigration #protest #ice",3141469,192078,3790,4115,US,7514603258065898798,National News,Politics
2025-06-11 05:48:58,cnn,"A curfew is now in effect in parts of downtown Los Angeles, covering an area of roughly one square mile. A law enforcement source familiar with the situation told CNN fewer than 100,000 of the city’s 4 million residents will be affected. CNN's Nick Watt reports. #CNN #News #LA #protests #california",845935,42230,783,851,US,7514564648272727338,Local News,Local News
2025-06-11 05:21:27,cnn,"In his address to Californians Tuesday evening, California Governor Gavin Newsom thanked protesters who took to the streets of Los Angeles peacefully after a series of immigration raids last week. He blamed President Donald Trump for escalating tensions by deploying the National Guard and US Marines. #cnn #news #newsom #ice #protest #trump #immigration #california ",508851,61370,921,1248,US,7514557531684113710,Politics,Politics
2025-06-11 04:07:43,cnn,New York police have started detaining protesters after warning that the anti-ICE marchers should stay on the side walk. CNN has reached out the NYPD for more information. Shimon Prokupecz describes what he sees on the streets of New York City. #cnn #news #iceprotest #nyc #newyorkcity #california #protest #immigration,521119,40696,1486,852,US,7514538557835365674,Local News,Local News
2025-06-11 02:32:46,cnn,Los Angeles Mayor Karen Bass talks with CNN’s Erin Burnett about President Trump’s unfounded claims that protestors have been paid by California officials to engage in demonstrations.,83960,2276,57,178,US,7514514094662110506,Politics,Politics
2025-06-11 02:06:41,cnn,CNN law enforcement correspondent Whitney Wild reports that a car was seen driving through an ICE demonstration near Federal Plaza in downtown Chicago. The car appears to push a few sign holders before continuing through the protest and speeding away.,2109738,67352,3966,8073,US,7514507374879608107,Breaking News,Breaking News
2025-06-11 00:08:24,cnn,"CNN's @Max Foster | News Journalist breaks down what we know so far about the school shooting in Austria. Foster also spoke with Dr. James Densley, a criminology & criminal justice professor, who explained how schools can try to prevent these shootings from happening. #cnn #news #austria #graz",35309,684,15,62,US,7514476893647736107,Breaking News,Breaking News
2025-06-12 22:48:30,cnn,The US-Canada border is now the focus of heightened patrols and billion-dollar upgrades. CNN's Paula Newton reports on Canada’s security shift. #cnn #news ,86100,2243,41,183,US,7515198459717176618,National News,Politics
2025-06-12 22:27:46,cnn,Video appears to show the sole survivor of a 242 passenger plane crash walking away from the rubble.,717125,20161,3701,1138,US,7515193108007619882,Breaking News,Breaking News
2025-06-12 22:23:30,cnn,"Sen. Alex Padilla (D-CA) and Department of Homeland Security Secretary Kristi Noem separately spoke to the press after Padilla was forcibly removed and placed in handcuffs at Noem's press conference in Los Angeles, California.",883614,43679,4696,1610,US,7515192034831961387,Politics,Politics
2025-06-12 19:58:29,cnn,"“Jane,” one of Sean “Diddy” Combs’ accusers who is using a pseudonym in court, has resumed testimony in his criminal trial. Jane has been on the stand for several days describing the abuse she said she endured during her relationship with Combs. CNN's Elizabeth Wagmeister reports.",259563,5690,615,396,US,7515154652170636586,Crime,Crime
2025-06-12 19:47:42,cnn,Democratic Senator Alex Padilla of California was confronted by security and forcibly removed from a news conference being held by Homeland Security Secretary Kristi Noem in Los Angeles. #padilla #noem #cnn #news,740199,19631,685,1299,US,7515151876925492522,Politics,Politics
2025-06-12 19:39:45,cnn,The 125th US Open is being played for a record tenth time at Oakmont Country Club in Pennsylvania where CNN's Patrick Snell is in the rough to show you just why the famed country club has long been considered one of the toughest courses in the country. #cnn #news #sports #golf #usga #usopen #oakmont #golfing #oakmontcountryclub  ,61985,2056,45,42,US,7515149827118779690,Sports,Sports
2025-06-12 19:05:13,cnn,Newly released CCTV footage shows Air India Flight 171 take off before crashing moments later. CNN aviation analyst Miles O’Brien offers his analysis. #cnn #news #airindia,3780168,69054,9858,3885,US,7515140930513489198,Breaking News,Breaking News
2025-06-12 18:15:16,cnn,"A JetBlue plane rolled off the runway into the grass area at Boston Logan International Airport. Airport officials told CNN the plane is being assessed, and no injuries were reported. #cnn #news #airplane #boston #bostonmassachusetts",273603,10450,1197,300,US,7515128059423362346,Breaking News,Breaking News
2025-06-12 17:51:19,cnn,A woman was freed from a burning car by first responders and passing motorists. Police say she suffered burns to about a third of her body but is in stable condition. #cnn #news ,37362,429,17,28,US,7515121873852697899,Breaking News,Breaking News
2025-06-12 17:38:27,cnn,"During a House hearing focused on “sanctuary state” policies, Democrats slammed President Donald Trump’s deployment of the National Guard and Marines to California amid protests over the administration’s immigration enforcement policies.",631068,51346,1714,2273,US,7515118565012376878,Politics,Politics
2025-06-12 17:13:48,cnn,"At least one passenger on board Air India Flight 171 to London Gatwick survived, local police said. According to Reuters, senior police officer Vidhi Chaudhary said the man had been in seat 11A and added that there may be a few more survivors in the hospital.",914892,20383,1589,469,US,7515112202332917035,Breaking News,Breaking News
2025-06-12 15:23:15,cnn,"Unrest has spread to more towns in Northern Ireland after violence initially started in Ballymena. The third night of disturbances saw a leisure center, that had been recently used to shelter immigrants, set ablaze by masked youths. #cnn #news ",66225,2228,67,199,US,7515083722048458030,Breaking News,Breaking News
2025-06-12 14:39:03,cnn,"Social media video shows flames and thick smoke billowing into the air, as an Air India passenger plane, carrying 242 people, crashed shortly after takeoff. The plane had departed an airport in Ahmedabad, India and was bound for London's Gatwick Airport. #cnn #news #india",359414,9045,760,165,US,7515072323670822190,Breaking News,Breaking News
2025-06-12 12:15:40,cnn,"A passenger plane has crashed at an airport in India’s western city of Ahmedabad, with 242 people on board. The number of casualties was not immediately clear. Air India said that one of its flights bound for London was involved in an “incident.” CNN's Will Ripley reports.",2386833,67081,6618,1753,US,7515035369696546090,Breaking News,Breaking News
2025-06-12 11:19:36,cnn,"President Donald Trump drew charged reactions of both admiration and ire at the Kennedy Center’s opening night of ""Les Misérables."" #CNN #News",2343175,214821,5880,4389,US,7515020923917995310,Entertainment News,Entertainment
2025-06-12 11:06:46,cnn,CNN’s Joan Biskupic breaks down the key questions Amy Coney Barrett has pressed lawyers on before the Supreme Court that has roiled conservatives. #cnn #news ,618207,49557,960,723,US,7515017603010727214,Supreme Court News,Crime
2025-06-12 06:00:35,cnn,"Video shows the moment federal officers took a man into custody they say is wanted on suspicion of assaulting a border patrol agent at an anti-ICE protest in Los Angeles. The agents boxed in the suspect’s vehicle at an intersection in the Boyle Heights neighborhood while his partner and toddler were inside. The man’s partner said he was at a protest in Paramount over the weekend and there was a warrant out for his arrest after a confrontation with authorities. A spokesperson for the US Department of Homeland Security indicated that the incident was not a hit-and-run, but rather, a “targeted arrest of a violent rioter who punched a CBP officer.” #CNN #News #LA #protests #california",724587,16712,463,1133,US,7514938550266105134,Crime,Crime
2025-06-12 04:28:55,cnn,"CNN’s Kaitlan Collins talks with LAPD Chief Jim McDonnell who says he did not support President Trump’s decision to deploy the National Guard to Los Angeles, despite statements Trump made earlier.",826791,63282,2408,1616,US,7514915017364622638,Politics,Politics
2025-06-12 02:22:28,cnn,CNN’s Erin Burnett talks with LA Democratic Councilmember Katy Yaroslavsky about President Trump’s claim that LA would be “burning to the ground” if he hadn’t intervened. #CNN #news,41368,1826,56,111,US,7514882415299677486,Politics,Politics
2025-06-12 01:48:03,cnn,CNN's chief law enforcement and intelligence analyst John Miller examines the National Guard's presence at the Los Angeles immigration policy protests and what questions are still left unanswered.,35836,1034,42,85,US,7514873569520700714,Politics,Politics
2025-06-12 00:14:37,cnn,"The 7-Eleven brand came to Japan in the 1970s, but the stores have taken convenience to new heights, churning out new snack after new snack. They let CNN's Hanako Montgomery in on their cream-puff-making process. #CNN #News #Japan",27917,399,17,34,US,7514849460988611886,Food,Food & Lifestyle
2025-06-13 23:14:27,cnn,"""Luigi: The Musical"" is a satirical show imagining Luigi Mangione, Diddy and Sam Bankman-Fried as Brooklyn cellmates. CNN's Brynn Gingras looks at the sold-out production.",392774,41557,11964,297,US,7515576120205462830,Entertainment,Entertainment
2025-06-13 22:33:29,cnn,"Approximately 200 active-duty Marines have taken over from the National Guard troops who were previously deployed according to Maj. Gen. Scott Sherman, who oversees the 4,700 troops who have been deployed to the LA area in recent days. They “will focus on the protection of federal property and personnel,” Sherman said, and will not be performing law enforcement activities. The Marines will be equipped with “standard crowd control gear, which includes a helmet, their face shield, a shield, baton and gas masks,” according to Sherman.",487337,27495,492,1721,US,7515565571484781870,Military News,Defense & Security
2025-06-13 22:03:05,cnn,The nuclear deal between the US and Iran could be in jeopardy following Israel’s attack on Iran. CNN’s Kaitlan Collins has the details.,259298,5506,80,257,US,7515557727695916330,International News,World
2025-06-13 20:39:01,cnn,CNN's Jerusalem Bureau Chief Oren Liebermann reports from inside a bomb shelter as Iran launched hundreds of ballistic missiles at Israel after the unprecedented attack on Iran.,76333,1614,35,147,US,7515536057702747438,World News,World
2025-06-13 20:30:05,cnn,"CNN's Elizabeth Wagmeister breaks down Kanye West, who refers to himself as Ye, arriving to court to show support during the Sean ""Diddy"" Combs trial.",191000,6331,316,115,US,7515533779297897770,Entertainment News,Entertainment
2025-06-13 19:20:23,cnn,"Vishwash Kumar Ramesh is the sole survivor of an Air India flight that crashed shortly after takeoff. In an interview, Ramesh relives the harrowing moments when he escaped the plane. #CNN #news #AirIndia",531639,12167,1123,217,US,7515515806617177386,Breaking News,Breaking News
2025-06-13 18:48:36,cnn,"Large explosions have been heard in Tel Aviv, Israel, according to CNN's team on the ground. This comes after the Israeli military says it has identified incoming missiles launched from Iran toward Israel.",1541285,73084,2832,4306,US,7515507667398298926,Breaking News,Breaking News
2025-06-13 18:15:11,cnn,CNN's Dana Bash talked with President Trump on the phone about Israel's unprecedented strikes on Iran that targeted nuclear facilities and military leaders. #cnn #news #israel #iran ,893534,34346,3196,2658,US,7515499013953621290,International News,World
2025-06-13 16:53:31,cnn,Crowds of demonstrators rallied in Tehran calling for retaliation after Israeli strikes on Iran and questioning whether the country should continue negotiations with the United States over a potential nuclear deal. #cnn #news #iran #israel #tehran,1234339,65773,2925,4308,US,7515477975219883307,World News,World
2025-06-13 16:36:14,cnn,"Kanye West, who goes by Ye, was briefly at the courthouse where Sean ""Diddy"" Combs is on trial. A source close to West previously told CNN's Elizabeth Wagmeister that he would like to attend the trial to show support for Combs.",54747,920,59,66,US,7515473446675942699,Entertainment News,Entertainment
2025-06-13 16:23:31,cnn,"Israel has launched unprecedented strikes on Iran, targeting its nuclear program and assassinating top military leaders in an attack that Israeli Prime Minister Benjamin Netanyahu said will last many days. The operation, codenamed “Operation Rising Lion,” hit Iran's main enrichment facility in Natanz, as well as targeting Iranian nuclear scientists and military leaders. #cnn #news",879725,23222,1226,1258,US,7515470205099855147,International News,World
2025-06-13 13:49:38,cnn,"Leah Greenberg, co-founder of Indivisible, one of several progressive groups organizing “No Kings Day” protests, tells CNN's Audie Cornish that their nonviolence and training approach will be key as they observe the Trump administration’s reaction to ICE protests in Los Angeles.",175040,19364,110,356,US,7515430679593700654,Politics,Politics
2025-06-13 13:25:45,cnn,"As protests over the Trump administration’s immigration raids continue in Los Angeles and other cities, Florida Attorney General James Uthmeier and law enforcement officials warned that demonstrators could face a forceful response in the state, CNN affiliate WESH reports. #cnn #news",2541837,223218,68275,16235,US,7515424520002391342,Politics,Politics
2025-06-13 13:00:43,cnn,"Israel has launched unprecedented strikes on Iran, targeting its nuclear program and military leaders. Israel's spy agency, Mossad, released video of operatives inside Iran before the strikes. #CNN #News",1690587,34974,2154,1730,US,7515418076435844395,International News,World
2025-06-13 12:42:53,cnn,"Overnight Israel struck several locations in Iran, including the capital Tehran and the country's nuclear sites. Israel says 200 fighter jets were involved in the attack that Prime Minister Benjamin Netanyahu said will last many days. With Iran's defenses weakened in Israel's October attack, and several military leaders killed, its response to last night's strike may be limited. CNN's chief security correspondent Nick Paton Walsh gives his analysis.",376999,9135,147,523,US,7515413471375363374,International News,World
2025-06-13 08:42:20,cnn,Israel's military says that Iran has launched more than 100 drones toward Israeli territory in what is expected to be the first stage of a much larger counter-attack. CNN's Paula Hancocks shares how citizens are preparing. #CNN #News #Iran #Israel,2028620,65023,3219,4946,US,7515351472767388974,International News,World
2025-06-13 07:22:56,cnn,CNN’s Oren Liebermann explains the reasons why Israel decided to attack Iran in unprecedented strikes targeting its nuclear program and senior military leaders. #cnn #news,275756,8886,244,733,US,7515331029054328106,International News,World
2025-06-13 05:03:42,cnn,"Iran’s revolutionary guard has confirmed the death General Hossein Salami, one of the country‘s most powerful and influential military commanders, in Israel’s strikes. The IRGC said its command structure and other branches of the military were “fully prepared to deliver a decisive and harsh response.” CNN senior international correspondent Frederik Pleitgen reports. #CNN #News #Iran #Israel",373342,12454,627,1029,US,7515295154475961643,World News,World
2025-06-13 04:51:42,cnn,CNN's Erin Burnett speaks with Sen. Alex Padilla (D-CA) after he was forcibly removed from a Department of Homeland Security press conference in California. #CNN #News,407364,26966,1292,1750,US,7515292058899189038,Politics,Politics
2025-06-13 02:35:20,cnn,"Israel launched strikes against Iran, targeting its nuclear program and long-range missile capabilities, an Israeli military official said. CNN’s Kaitlan Collins reports. #cnn #news #israel #iran",1194622,50330,5860,3872,US,7515256933482237226,World News,World
2025-06-14 19:18:40,cnn,"The suspect in the assassination and attempted assassination of two Minnesota lawmakers has been identified as Vance Boelter, two law enforcement officials briefed on the case tell CNN. Law enforcement found a hit list in the Minnesota suspect’s car that contained nearly 70 names – including pro-abortion rights advocates and lawmakers in other states – a law enforcement official briefed on the matter told CNN. Brooklyn Park Police Chief Mark Bruley described what happened when officers first arrived at Senator Hoffman's home. #cnn #news #breakingnews #minnesota #minneapolis #brooklynpark #police ",1515089,95375,3470,3035,US,7515886462806592814,Crime News,Crime
2025-06-14 17:33:23,cnn,CNN spoke to several protesters among the millions of Americans who are expected to attend “No Kings” protests across the country on Saturday to denounce what organizers describe as President Donald Trump’s authoritarian policies and “militarization of our democracy.” #cnn #news #politics,1206964,127477,1760,4601,US,7515859371037936942,Politics,Politics
2025-06-14 16:16:41,cnn,CNN’s Clarissa Ward is at the site where an Iranian missile made impact in central Israel following overnight bombardments between Israel and Iran. Israel’s defense minister said Saturday that people in Tehran will “pay a heavy price” and the Iranian capital “will burn” if Iran continues with its missile attacks. #cnn #news #israel #iran ,561948,16828,721,6912,US,7515839513902468398,World News,World
2025-06-14 16:11:32,cnn,"Minnesota State Representative Melissa Hortman and her husband Mark, were shot and killed early Saturday morning in “what appears to be a politically-motivated assassination,” Governor Tim Walz said at a news conference. State Senator John Hoffman and his wife were also targeted by the same individual and each shot multiple times, Walz said, but are alive. #cnn #news",691399,70956,2730,834,US,7515838175219125546,Breaking News,Breaking News
2025-06-14 13:41:27,cnn,"Waves of deadly missile strikes were traded overnight between Iran and Israel as the long-running conflict between the two foes escalated. This follows Friday’s unprecedented attack by Israel on Iranian nuclear and military targets, which killed some of the country’s most senior leaders. The tensions have raised fears of a wider regional war. #cnn #news #israel #iran",2262718,108085,5136,4234,US,7515799435121626410,International News,World
2025-06-14 12:44:30,cnn,Mouth tape has become a billion-dollar industry. But experts say it’s a waste of money without learning more about what's really going on inside your mouth and throat. #cnn #mouthtapesleeping #mouthtape #mouthtapebenefits #sleepproblems,147694,2492,296,49,US,7515784696538697002,Health,Health
2025-06-14 07:21:21,cnn,"Video verified by CNN captures the dramatic moment a missile struck in vicinity of the Kirya, an area of Tel Aviv that's home to an urban military base housing Israel’s Defense Forces. #cnn #news ",6349740,334286,22190,9154,US,7515701467592920363,Breaking News,Breaking News
2025-06-14 04:59:12,cnn,CNN’s Nic Robertson reports at the site of a smoldering projectile on the road to Tel Aviv after a fresh wave of Iranian missile strikes.,388133,10914,257,477,US,7515664930595589422,World News,World
2025-06-14 02:58:38,cnn,"CNN’s Brianna Keilar dives into the history of US military parades, and why the latest one set for June 14th is significant.",718304,29719,1039,2532,US,7515633933661343022,Politics,Politics
2025-06-14 00:32:29,cnn,Rare footage released by Israeli spy agency Mossad unveils the sophisticated intelligence operation behind Israel's recent unprecedented attack on Iran. CNN Chief Global Affairs Correspondent Matthew Chance takes a look into this significant breakthrough as well as what sort of retaliation could be in store.,421221,13406,499,506,US,7515596323106589998,World News,World
2025-06-14 00:02:26,cnn,CNN's Jerusalem bureau chief and correspondent Oren Liebermann describes the moment an interceptor launched in the distance behind him during an on-air report from Jerusalem.,699317,25515,224,329,US,7515588500574457131,Breaking News,Breaking News
2025-06-15 22:16:12,cnn,"CNN’s Clarissa Ward reports from Tamra, a village in northern Israel inhabited by predominantly Palestinian citizens of Israel, where multiple civilians were killed after an Iranian rocket struck their home.",235844,7386,320,3231,US,7516303292180352298,World News,World
