username,created_at,text,likes,reposts,urls,expanded_urls,section
Los Angeles Times,2025-06-26 13:38:04,"In 'My Mom Jayne,' Mariska Hargitay grapples with a secret and her mother's choices",9,2,['https://www.latimes.com/entertainment-arts/tv/story/2025-06-26/my-mom-jayne-review-mariska-hargitay'],['https://www.latimes.com/entertainment-arts/tv/story/2025-06-26/my-mom-jayne-review-mariska-hargitay'],Entertainment
Los Angeles Times,2025-06-26 13:17:04,These restaurants are the first in L.A. to win three Michelin stars — the highest rating possible. Have you dined there?,6,1,['https://www.latimes.com/food/story/2025-06-25/la-2025-michelin-star-restaurants-somni-providence-three-stars?utm_medium=social&utm_source=bluesky_'],['https://www.latimes.com/food/story/2025-06-25/la-2025-michelin-star-restaurants-somni-providence-three-stars?utm_medium=social&utm_source=bluesky_'],Food
Los Angeles Times,2025-06-26 13:08:20,"Spectrum TV Select will again offer Freeform, FXX and six other networks dropped in 2023.",4,0,['https://www.latimes.com/entertainment-arts/business/story/2025-06-26/charter-restores-disney-owned-cable-channels-for-specturm-customers?utm_medium=social&utm_source=bluesky_'],['https://www.latimes.com/entertainment-arts/business/story/2025-06-26/charter-restores-disney-owned-cable-channels-for-specturm-customers?utm_medium=social&utm_source=bluesky_'],Television
Los Angeles Times,2025-06-26 13:05:05,'Ironheart's' Riri Williams is unapologetic. Head writer Chinaka Hodge is too,9,3,['https://www.latimes.com/entertainment-arts/tv/story/2025-06-26/ironheart-riri-williams-marvel-chinaka-hodge'],['https://www.latimes.com/entertainment-arts/tv/story/2025-06-26/ironheart-riri-williams-marvel-chinaka-hodge'],Entertainment
Los Angeles Times,2025-06-26 12:45:05,Sean Combs' huge gamble: Hoping jurors get past his bad behavior and question criminal case,4,0,['https://www.latimes.com/california/story/2025-06-26/did-prosecutors-case-convict-diddy-defense-rests'],['https://www.latimes.com/california/story/2025-06-26/did-prosecutors-case-convict-diddy-defense-rests'],Entertainment News
Los Angeles Times,2025-06-26 12:25:03,"Atsuko Okatsuka's online fans think she's 'mothering,' but real comedy heads know — she is 'Father'",7,0,['https://www.latimes.com/entertainment-arts/story/2025-06-26/atsuko-okatsuka-father-hulu-comedy-special'],['https://www.latimes.com/entertainment-arts/story/2025-06-26/atsuko-okatsuka-father-hulu-comedy-special'],Entertainment
Los Angeles Times,2025-06-26 12:04:30,It's one of the most well-known Kobe Bryant murals across Southern California. It keeps getting defaced. What does it say about street art in Los Angeles,6,2,['https://www.latimes.com/california/story/2025-06-26/just-days-after-being-restored-kobe-bryant-mural-in-downtown-la-is-vandalized-again'],['https://www.latimes.com/california/story/2025-06-26/just-days-after-being-restored-kobe-bryant-mural-in-downtown-la-is-vandalized-again'],Arts & Culture
Los Angeles Times,2025-06-26 11:36:43,"10 years ago, Jim Obergefell changed the world for LGBTQ+ people, helping win marriage equality.

I recently spent a couple days with him, in and around his hometown — where he lives again — and witnessed how his legacy lives on.

Read here: www.latimes.com/world-nation...",24,6,['https://www.latimes.com/world-nation/story/2025-06-26/jim-obergefells-same-sex-marriage-victory-10-years-ago-changed-american-families-for-good'],['https://www.latimes.com/world-nation/story/2025-06-26/jim-obergefells-same-sex-marriage-victory-10-years-ago-changed-american-families-for-good'],National News
Los Angeles Times,2025-06-26 11:46:03,"'Sorry, Baby' was a way for Eva Victor to heal. The director is finding a lot of company",6,3,['https://www.latimes.com/entertainment-arts/movies/story/2025-06-26/eva-victor-sorry-baby-lucas-hedges-naomi-ackie'],['https://www.latimes.com/entertainment-arts/movies/story/2025-06-26/eva-victor-sorry-baby-lucas-hedges-naomi-ackie'],Entertainment
Los Angeles Times,2025-06-26 11:26:03,California's National Guard fire crews are operating at 40% capacity due to Trump's deployment,80,44,['https://www.latimes.com/environment/story/2025-06-26/newsom-california-national-guard-fire-crews-operating-at-40-percent-capacity'],['https://www.latimes.com/environment/story/2025-06-26/newsom-california-national-guard-fire-crews-operating-at-40-percent-capacity'],Politics
Los Angeles Times,2025-06-26 11:06:05,A charismatic Brad Pitt is the engine behind the loud and silly 'F1',5,0,['https://www.latimes.com/entertainment-arts/movies/story/2025-06-26/f1-review-brad-pitt-javier-bardem-damsen-idris-kerry-condon'],['https://www.latimes.com/entertainment-arts/movies/story/2025-06-26/f1-review-brad-pitt-javier-bardem-damsen-idris-kerry-condon'],Entertainment
Los Angeles Times,2025-06-26 10:46:04,"Malaysia will stop accepting U.S. plastic waste, creating a dilemma for California",18,14,['https://www.latimes.com/environment/story/2025-06-26/malaysia-bans-us-plastic-waste-what-will-california-do'],['https://www.latimes.com/environment/story/2025-06-26/malaysia-bans-us-plastic-waste-what-will-california-do'],Environment
Los Angeles Times,2025-06-26 10:26:03,'Enduring Wild' is an engaging travelogue about California public lands under attack,14,2,['https://www.latimes.com/entertainment-arts/books/story/2025-06-26/enduring-wild-book-review-josh-jackson'],['https://www.latimes.com/entertainment-arts/books/story/2025-06-26/enduring-wild-book-review-josh-jackson'],Environment
Los Angeles Times,2025-06-26 10:06:03,Arellano: What an L.A. County politician meant when she hit up 'cholos' to fight ICE,7,1,['https://www.latimes.com/california/story/2025-06-26/cynthia-gonzalez-cudahy-video-cholos'],['https://www.latimes.com/california/story/2025-06-26/cynthia-gonzalez-cudahy-video-cholos'],Local News
Los Angeles Times,2025-06-26 09:46:06,California veterans fight to fast-track study of 'lifesaving' psychedelic therapy,14,6,['https://www.latimes.com/california/story/2025-06-26/could-psychedelics-help-solve-the-veteran-suicide-crisis-these-california-vets-say-yes'],['https://www.latimes.com/california/story/2025-06-26/could-psychedelics-help-solve-the-veteran-suicide-crisis-these-california-vets-say-yes'],Health
Los Angeles Times,2025-06-26 09:26:10,Trump will end crisis hotline for LGBTQ+ youth. But L.A. has options for those in need,20,7,['https://www.latimes.com/california/story/2025-06-26/trump-administration-cuts-crisis-hotline-for-lgbtq-youth'],['https://www.latimes.com/california/story/2025-06-26/trump-administration-cuts-crisis-hotline-for-lgbtq-youth'],Local News
Los Angeles Times,2025-06-26 09:06:04,Tinder co-founder buys Walk of Fame property in Hollywood,6,1,['https://www.latimes.com/business/story/2025-06-26/tinder-founder-buys-walk-of-fame-property-in-hollywood'],['https://www.latimes.com/business/story/2025-06-26/tinder-founder-buys-walk-of-fame-property-in-hollywood'],Business
Los Angeles Times,2025-06-26 08:46:04,Living in lockdown: Undocumented immigrants trade freedom for safety,8,3,['https://www.latimes.com/politics/story/2025-06-26/online-church-school-and-doctor-afraid-of-ice-raids-immigrants-go-digital'],['https://www.latimes.com/politics/story/2025-06-26/online-church-school-and-doctor-afraid-of-ice-raids-immigrants-go-digital'],Immigration
Los Angeles Times,2025-06-26 08:26:03,He created the beloved Kobe and Gianna Bryant mural. L.A. taggers keep defacing it. 'It hurts me',8,2,['https://www.latimes.com/california/story/2025-06-26/just-days-after-being-restored-kobe-bryant-mural-in-downtown-la-is-vandalized-again'],['https://www.latimes.com/california/story/2025-06-26/just-days-after-being-restored-kobe-bryant-mural-in-downtown-la-is-vandalized-again'],Arts & Entertainment
Los Angeles Times,2025-06-26 08:06:03,"California has seen more measles cases this year than all of 2024, sparking concerns",38,34,['https://www.latimes.com/california/story/2025-06-26/more-measles-cases-in-california-this-year-than-reported-in-all-of-2024-data-show'],['https://www.latimes.com/california/story/2025-06-26/more-measles-cases-in-california-this-year-than-reported-in-all-of-2024-data-show'],Health
Los Angeles Times,2025-06-26 07:45:11,Diamondbacks' Ketel Marte broke down in tears after being heckled about his late mother,5,0,['https://www.latimes.com/sports/story/2025-06-25/ketel-marte-crying-in-tears-heckled-mother-diamondbacks-white-sox-torey-lovullo'],['https://www.latimes.com/sports/story/2025-06-25/ketel-marte-crying-in-tears-heckled-mother-diamondbacks-white-sox-torey-lovullo'],Sports
Los Angeles Times,2025-06-26 07:15:10,Diamondbacks' Ketel Marte broke down in tears after being heckled about his late mother,2,1,['https://www.latimes.com/sports/story/2025-06-25/ketel-marte-crying-in-tears-heckled-mother-diamondbacks-white-sox-torey-lovullo'],['https://www.latimes.com/sports/story/2025-06-25/ketel-marte-crying-in-tears-heckled-mother-diamondbacks-white-sox-torey-lovullo'],Sports
Los Angeles Times,2025-06-26 06:45:10,"Lynn Hamilton, veteran actor and dignified foil to Redd Foxx on 'Sanford and Son,' dies at 95",17,5,['https://www.latimes.com/entertainment-arts/story/2025-06-25/lynn-hamilton-dead-sanford-and-son-waltons'],['https://www.latimes.com/entertainment-arts/story/2025-06-25/lynn-hamilton-dead-sanford-and-son-waltons'],Obituaries
Los Angeles Times,2025-06-26 06:15:03,"DoorDash executive, his parents among 8 dead when sudden storm capsized Tahoe boat",7,2,['https://www.latimes.com/california/story/2025-06-25/tahoe-boat-capsized-doordash-exec-dead'],['https://www.latimes.com/california/story/2025-06-25/tahoe-boat-capsized-doordash-exec-dead'],Breaking News
Los Angeles Times,2025-06-26 05:30:09,"In landmark decision, judge rules California FAIR Plan's smoke-damage policy is illegal",4,2,['https://www.latimes.com/business/story/2025-06-25/landmark-ruling-judge-says-that-californias-insurer-of-last-resort-is-shortchanging-smoke-damage-victims-la-wildfires'],['https://www.latimes.com/business/story/2025-06-25/landmark-ruling-judge-says-that-californias-insurer-of-last-resort-is-shortchanging-smoke-damage-victims-la-wildfires'],Legal News
Los Angeles Times,2025-06-26 05:00:13,Can MVP Shai Gilgeous-Alexander make the squeak squeak squeak of Converse a force again on the court?,1,0,['https://www.latimes.com/sports/story/2025-06-25/shai-gilgeous-alexander-sga-converse-shoes-001-nba-finals-making-okc-relevant'],['https://www.latimes.com/sports/story/2025-06-25/shai-gilgeous-alexander-sga-converse-shoes-001-nba-finals-making-okc-relevant'],Sports
Los Angeles Times,2025-06-26 04:30:10,Can MVP Shai Gilgeous-Alexander make the squeak squeak squeak of Converse a force again on the court?,2,0,['https://www.latimes.com/sports/story/2025-06-25/shai-gilgeous-alexander-sga-converse-shoes-001-nba-finals-making-okc-relevant'],['https://www.latimes.com/sports/story/2025-06-25/shai-gilgeous-alexander-sga-converse-shoes-001-nba-finals-making-okc-relevant'],Sports
Los Angeles Times,2025-06-26 04:00:12,"California violated civil rights of female students by allowing trans athletes to compete, feds say",3,0,['https://www.latimes.com/california/story/2025-06-25/california-title-ix-violation-ocr-finds'],['https://www.latimes.com/california/story/2025-06-25/california-title-ix-violation-ocr-finds'],Education
Los Angeles Times,2025-06-26 03:30:12,Stanford Medicine ends surgeries for transgender minors amid pressure from Trump administration,9,7,['https://www.latimes.com/california/story/2025-06-25/stanford-medicine-ends-surgeries-for-transgender-minors-amid-pressure-from-trump'],['https://www.latimes.com/california/story/2025-06-25/stanford-medicine-ends-surgeries-for-transgender-minors-amid-pressure-from-trump'],Health News
Los Angeles Times,2025-06-26 03:00:11,The numbers of gray whales migrating along the California coast continue to plummet,15,4,['https://www.latimes.com/environment/story/2025-06-25/feds-report-alarmingly-low-gray-whale-count'],['https://www.latimes.com/environment/story/2025-06-25/feds-report-alarmingly-low-gray-whale-count'],Environment
Los Angeles Times,2025-06-26 02:22:03,'The Bear': Apologies and reconciliations lift the mood in Season 4,5,2,['https://www.latimes.com/entertainment-arts/tv/story/2025-06-25/the-bear-season-four-review'],['https://www.latimes.com/entertainment-arts/tv/story/2025-06-25/the-bear-season-four-review'],Entertainment
Los Angeles Times,2025-06-26 01:57:04,2025 NBA draft: Clippers select Penn State center Yanic Konan Niederhauser,2,0,['https://www.latimes.com/sports/clippers/story/2025-06-25/clippers-nba-draft'],['https://www.latimes.com/sports/clippers/story/2025-06-25/clippers-nba-draft'],Sports
Los Angeles Times,2025-06-26 01:32:04,"L.A. Chamber of Commerce leader says raids, protests and tariffs are bad for business",11,4,['https://www.latimes.com/business/story/2025-06-25/los-angeles-area-chamber-of-commerce-maria-s-salinas-raids-protests-tariffs'],['https://www.latimes.com/business/story/2025-06-25/los-angeles-area-chamber-of-commerce-maria-s-salinas-raids-protests-tariffs'],Business
Los Angeles Times,2025-06-26 01:07:05,"Max Muncy gets help from the rain, then hits a grand slam to lead Dodgers past hapless Rockies",15,2,['https://www.latimes.com/sports/dodgers/story/2025-06-25/dodgers-rockies-max-muncy'],['https://www.latimes.com/sports/dodgers/story/2025-06-25/dodgers-rockies-max-muncy'],Sports
Los Angeles Times,2025-06-26 00:42:04,"In landmark decision, judge rules California FAIR Plan's smoke-damage policy is illegal",4,0,['https://www.latimes.com/business/story/2025-06-25/landmark-ruling-judge-says-that-californias-insurer-of-last-resort-is-shortchanging-smoke-damage-victims-la-wildfires'],['https://www.latimes.com/business/story/2025-06-25/landmark-ruling-judge-says-that-californias-insurer-of-last-resort-is-shortchanging-smoke-damage-victims-la-wildfires'],Legal News
Los Angeles Times,2025-06-26 00:17:05,Justice Department sues Orange County registrar for access to noncitizen voting records,11,8,['https://www.latimes.com/california/story/2025-06-25/justice-department-sues-orange-county-registrar-to-get-data-from-noncitizen-voting-records'],['https://www.latimes.com/california/story/2025-06-25/justice-department-sues-orange-county-registrar-to-get-data-from-noncitizen-voting-records'],Politics
Los Angeles Times,2025-06-25 23:51:04,These two L.A. restaurants are the city's first-ever to receive three Michelin stars,24,4,['https://www.latimes.com/food/story/2025-06-25/la-2025-michelin-star-restaurants-somni-providence-three-stars'],['https://www.latimes.com/food/story/2025-06-25/la-2025-michelin-star-restaurants-somni-providence-three-stars'],Food
Los Angeles Times,2025-06-25 23:31:04,"U.S. strikes crippled Iran's nuclear program, Israeli analysis finds",4,1,['https://www.latimes.com/world-nation/story/2025-06-25/israeli-agents-made-initial-assessment-of-u-s-strikes-to-iran-source-says'],['https://www.latimes.com/world-nation/story/2025-06-25/israeli-agents-made-initial-assessment-of-u-s-strikes-to-iran-source-says'],World News
Los Angeles Times,2025-06-25 23:11:04,A groundbreaking wine bar to close this summer because 'continuing felt untenable',4,2,['https://www.latimes.com/food/story/2025-06-25/aoc-brentwood-wine-bar-closing-manila-inasal-questlove-mixtape-miznon'],['https://www.latimes.com/food/story/2025-06-25/aoc-brentwood-wine-bar-closing-manila-inasal-questlove-mixtape-miznon'],Business
Los Angeles Times,2025-06-25 22:51:03,"Hailee Catalano's Mean, Green Turkey Sandwich",4,0,['https://www.latimes.com/recipe/hailee-catalano-recipe-mean-green-turkey-sandwich-by-heart'],['https://www.latimes.com/recipe/hailee-catalano-recipe-mean-green-turkey-sandwich-by-heart'],Food
Los Angeles Times,2025-06-25 22:31:04,Denis Villeneuve to direct next James Bond film,18,1,['https://www.latimes.com/entertainment-arts/movies/story/2025-06-25/james-bond-director-denis-villeneuve'],['https://www.latimes.com/entertainment-arts/movies/story/2025-06-25/james-bond-director-denis-villeneuve'],Entertainment
Los Angeles Times,2025-06-25 22:11:03,Self-proclaimed skinhead convicted of threatening pregnant Black woman faces at least 38 years in prison,53,9,['https://www.latimes.com/california/story/2025-06-25/self-proclaimed-skinhead-convicted-of-threatening-pregnant-black-woman-faces-at-least-38-years-in-prison'],['https://www.latimes.com/california/story/2025-06-25/self-proclaimed-skinhead-convicted-of-threatening-pregnant-black-woman-faces-at-least-38-years-in-prison'],Crime
Los Angeles Times,2025-06-25 21:51:04,Denis Villeneuve to direct next James Bond film,23,2,['https://www.latimes.com/entertainment-arts/movies/story/2025-06-25/james-bond-diector-denis-villeneuve'],['https://www.latimes.com/entertainment-arts/movies/story/2025-06-25/james-bond-director-denis-villeneuve'],Entertainment
Los Angeles Times,2025-06-25 21:31:03,Sabrina Carpenter reveals alternative album cover 'approved by God' amid backlash,5,0,['https://www.latimes.com/entertainment-arts/story/2025-06-25/sabrina-carpenter-backlash-cover-mans-best-friend-new-art'],['https://www.latimes.com/entertainment-arts/story/2025-06-25/sabrina-carpenter-backlash-cover-mans-best-friend-new-art'],Entertainment
Los Angeles Times,2025-06-25 21:11:03,'South Park' dispute escalates as creators accuse Paramount's buyers of meddling,10,4,['https://www.latimes.com/entertainment-arts/business/story/2025-06-25/south-park-creators-accuse-paramounts-potential-owners-of-interference'],['https://www.latimes.com/entertainment-arts/business/story/2025-06-25/south-park-creators-accuse-paramounts-potential-owners-of-interference'],Entertainment
Los Angeles Times,2025-06-25 20:51:03,"Copyrighted books are fair use for AI training, federal judge rules in Anthropic case",12,8,['https://www.latimes.com/entertainment-arts/story/2025-06-25/anthropic-copyrighted-books-ai-fair-use'],['https://www.latimes.com/entertainment-arts/story/2025-06-25/anthropic-copyrighted-books-ai-fair-use'],Legal News
Los Angeles Times,2025-06-25 20:31:03,"Metrolink train and semi collide in Moorpark, killing truck's driver",7,1,['https://www.latimes.com/california/story/2025-06-25/truck-driver-dies-in-collision-with-metrolink-train-in-moorpark'],['https://www.latimes.com/california/story/2025-06-25/truck-driver-dies-in-collision-with-metrolink-train-in-moorpark'],Local News
Los Angeles Times,2025-06-25 20:11:05,Ready for a summer road trip? Here's why a visit to the gas pump could cost you more in July,6,2,['https://www.latimes.com/california/story/2025-06-25/ready-for-a-summer-road-trip-heres-why-a-visit-to-the-gas-pump-could-cost-you-more-in-july'],['https://www.latimes.com/california/story/2025-06-25/ready-for-a-summer-road-trip-heres-why-a-visit-to-the-gas-pump-could-cost-you-more-in-july'],Business
Los Angeles Times,2025-06-25 19:51:03,ICE arrests at L.A. courthouse met with alarm: 'Absolutely blindsided',30,23,['https://www.latimes.com/california/story/2025-06-25/ice-arrests-los-angeles-courthouse'],['https://www.latimes.com/california/story/2025-06-25/ice-arrests-los-angeles-courthouse'],Local News
Los Angeles Times,2025-06-25 19:30:02,"L.A. County’s tentative $2-billion labor deal with SEIU 721 means raises and bonuses for 55,000 workers — but parks, pools, and probation offices may take a hit. 
",10,1,"['https://www.latimes.com/california/story/2025-06-24/looming-raises-for-l-a-county-employees-could-cost-2-billion-ceo-says#:~:text=The%20county%20is%20in%20negotiations,general%20fund%20for%20%24778%20million?utm_medium=social&utm_source=bluesky_']","['https://www.latimes.com/california/story/2025-06-24/looming-raises-for-l-a-county-employees-could-cost-2-billion-ceo-says#:~:text=The%20county%20is%20in%20negotiations,general%20fund%20for%20%24778%20million?utm_medium=social&utm_source=bluesky_']",Local News
Los Angeles Times,2025-06-25 18:51:04,Pedro Pascal wanted to quit acting. His community didn't let him.,27,3,['https://www.latimes.com/delos/story/2025-06-25/pedro-pascal-wanted-to-quit-acting-his-friends-and-family-didnt-let-him'],['https://www.latimes.com/delos/story/2025-06-25/pedro-pascal-wanted-to-quit-acting-his-friends-and-family-didnt-let-him'],Entertainment
Los Angeles Times,2025-06-25 18:31:04,LAPD says it didn't help ICE during downtown L.A. raid; Immigration rights groups disagree,20,10,['https://www.latimes.com/california/story/2025-06-25/lapd-ice-raid-downtown-l-a'],['https://www.latimes.com/california/story/2025-06-25/lapd-ice-raid-downtown-l-a'],Immigration
Los Angeles Times,2025-06-25 18:11:04,Taylor Swift grabs the spotlight with 'Shake It Off' at a Tight End University event,8,0,['https://www.latimes.com/entertainment-arts/story/2025-06-25/taylor-swift-surprise-performance-nashville-travis-kelce'],['https://www.latimes.com/entertainment-arts/story/2025-06-25/taylor-swift-surprise-performance-nashville-travis-kelce'],Entertainment
Los Angeles Times,2025-06-25 17:51:07,"Shooting near Santa Monica promenade leaves officer injured and suspect outstanding, police say",9,4,['https://www.latimes.com/california/story/2025-06-25/shooting-santa-monica-officer-injured'],['https://www.latimes.com/california/story/2025-06-25/shooting-santa-monica-officer-injured'],Crime
Los Angeles Times,2025-06-25 17:30:10,"The Trump administration says it targets undocumented “criminals,” but a Times analysis found that 69% of Angelenos arrested by ICE in early June had no criminal convictions, and 58% had never even been charged with a crime. 
",50,37,['https://www.latimes.com/california/story/2025-06-24/detention-centers-swell-with-immigrants-with-no-criminal-record?utm_medium=social&utm_source=bluesky_'],['https://www.latimes.com/california/story/2025-06-24/detention-centers-swell-with-immigrants-with-no-criminal-record?utm_medium=social&utm_source=bluesky_'],Immigration
Los Angeles Times,2025-06-25 13:45:16,"Utah Sen. Mike Lee's proposal to sell up to 3.3 million acres of federal land across Western states was nixed from the Republican-led spending bill on procedural grounds, but Lee reportedly submitted a scaled-back version of the plan yesterday. www.latimes.com/environment/...",28,14,['https://www.latimes.com/environment/story/2025-06-24/public-lands-sell-off-halted-mike-lee'],['https://www.latimes.com/environment/story/2025-06-24/public-lands-sell-off-halted-mike-lee'],Politics
Los Angeles Times,2025-06-25 10:15:32,"NEW: You can’t separate sports from politics. Just ask the LA Dodgers

Immigration raids terrorizing a large swath of the team's fan base have forced baseball's reigning champs to leave the dugout and engage.

The response has left many unhappy.

www.latimes.com/politics/sto...",12,9,['https://www.latimes.com/politics/story/2025-06-25/dodgers-ice-raids-trump-immigration-los-angeles-sports-politics'],['https://www.latimes.com/politics/story/2025-06-25/dodgers-ice-raids-trump-immigration-los-angeles-sports-politics'],Politics
Los Angeles Times,2025-06-25 16:51:03,Influencer Liver King arrested in Texas for alleged terroristic threat against Joe Rogan,10,2,['https://www.latimes.com/entertainment-arts/story/2025-06-25/liver-king-joe-rogan-arrested-terroristic-threat'],['https://www.latimes.com/entertainment-arts/story/2025-06-25/liver-king-joe-rogan-arrested-terroristic-threat'],Entertainment News
Los Angeles Times,2025-06-25 16:31:04,"California teens used stolen cars as battering rams in Bay Area burglaries, police say",7,2,['https://www.latimes.com/california/story/2025-06-25/california-teens-stolen-cars-burglaries'],['https://www.latimes.com/california/story/2025-06-25/california-teens-stolen-cars-burglaries'],Crime
Los Angeles Times,2025-06-25 16:11:04,"More than 1,600 immigrants detained in Southern California this month, DHS says",17,7,['https://www.latimes.com/politics/story/2025-06-25/more-than-1-600-immigrants-detained-in-southern-california-this-month-dhs-says'],['https://www.latimes.com/politics/story/2025-06-25/more-than-1-600-immigrants-detained-in-southern-california-this-month-dhs-says'],Immigration
Los Angeles Times,2025-06-25 15:51:04,"Swans, Gupta and ballet on makeshift stage: The Southern California dance superbloom",9,0,['https://www.latimes.com/entertainment-arts/story/2025-06-25/swan-lake-american-contemporary-ballet-vijay-gupta-alma-deuscher'],['https://www.latimes.com/entertainment-arts/story/2025-06-25/swan-lake-american-contemporary-ballet-vijay-gupta-alma-deuscher'],Arts
Los Angeles Times,2025-06-25 15:31:04,"Lynn Hamilton, veteran actor and dignified foil to Redd Foxx on 'Sanford and Son,' dies at 95",25,5,['https://www.latimes.com/entertainment-arts/story/2025-06-25/lynn-hamilton-dead-sanford-and-son-waltons'],['https://www.latimes.com/entertainment-arts/story/2025-06-25/lynn-hamilton-dead-sanford-and-son-waltons'],Obituaries
Los Angeles Times,2025-06-25 15:11:03,State lawmakers poised to boost Hollywood tax breaks despite budget woes,8,2,['https://www.latimes.com/entertainment-arts/business/story/2025-06-25/newsom-legislative-leaders-agree-raise-cap-production-incentives'],['https://www.latimes.com/entertainment-arts/business/story/2025-06-25/newsom-legislative-leaders-agree-raise-cap-production-incentives'],Politics
Los Angeles Times,2025-06-25 14:51:10,"Lopez: Pasadena mayor's keepsake, a coffee can, is a reminder of when his family was undocumented",15,5,['https://www.latimes.com/california/story/2025-06-25/pasadena-mayors-keepsake-a-coffee-can-is-a-reminder-of-days-when-his-family-was-undocumented'],['https://www.latimes.com/california/story/2025-06-25/pasadena-mayors-keepsake-a-coffee-can-is-a-reminder-of-days-when-his-family-was-undocumented'],Local News
Los Angeles Times,2025-06-25 14:30:02,"Half a century of research and policy has helped California avoid building directly on active faults But even with better maps, quakes can still come as a surprise. Here’s a look at seven major faults capable of producing deadly temblors. 
",13,6,['https://www.latimes.com/california/newsletter/2025-06-24/7-california-faults-that-could-produce-the-most-devastating-earthquakes?utm_medium=social&utm_source=bluesky_'],['https://www.latimes.com/california/newsletter/2025-06-24/7-california-faults-that-could-produce-the-most-devastating-earthquakes?utm_medium=social&utm_source=bluesky_'],Earthquake Safety
Los Angeles Times,2025-06-25 14:11:04,"The week's bestselling books, June 29",8,1,['https://www.latimes.com/entertainment-arts/books/story/2025-06-25/the-weeks-bestselling-books-june-29'],['https://www.latimes.com/entertainment-arts/books/story/2025-06-25/the-weeks-bestselling-books-june-29'],Books
Los Angeles Times,2025-06-25 13:51:04,"DoorDash executive, his parents, among 8 dead when sudden storm capsized Tahoe boat",9,4,['https://www.latimes.com/california/story/2025-06-25/tahoe-boat-capsized-doordash-exec-dead'],['https://www.latimes.com/california/story/2025-06-25/tahoe-boat-capsized-doordash-exec-dead'],Breaking News
Los Angeles Times,2025-06-25 13:30:17,"C-SPAN, the nonprofit outfit that has brought live gavel-to-gavel congressional coverage to cable TV viewers for decades, is feeling the squeeze faced by the rest of the TV business.",16,10,['https://www.latimes.com/entertainment-arts/business/story/2025-06-25/c-span-looks-for-help-as-cord-cutting-takes-a-toll?utm_medium=social&utm_source=bluesky_'],['https://www.latimes.com/entertainment-arts/business/story/2025-06-25/c-span-looks-for-help-as-cord-cutting-takes-a-toll?utm_medium=social&utm_source=bluesky_'],Media
Los Angeles Times,2025-06-25 13:19:03,'Countdown' makes Los Angeles a prominent character — and it's in danger,8,3,['https://www.latimes.com/entertainment-arts/tv/story/2025-06-25/countdown-prime-video-los-angeles'],['https://www.latimes.com/entertainment-arts/tv/story/2025-06-25/countdown-prime-video-los-angeles'],Entertainment
Los Angeles Times,2025-06-25 12:58:56,"We asked Jerry Bruckheimer about the state of Hollywood: “Look at ‘Minecraft.’ Look at ‘Sinners.’ Look at ‘Lilo & Stitch.’ If you do it right, people show up.” 

Read the full interview: www.latimes.com/entertainmen...",17,4,['https://www.latimes.com/entertainment-arts/movies/story/2025-06-25/jerry-bruckheimer-producer-f1-movie-still-in-the-drivers-seat'],['https://www.latimes.com/entertainment-arts/movies/story/2025-06-25/jerry-bruckheimer-producer-f1-movie-still-in-the-drivers-seat'],Entertainment
Los Angeles Times,2025-06-25 12:50:05,Cable's civic-minded C-SPAN looks for help as streaming takes a toll,8,1,['https://www.latimes.com/entertainment-arts/business/story/2025-06-25/c-span-looks-for-help-as-cord-cutting-takes-a-toll'],['https://www.latimes.com/entertainment-arts/business/story/2025-06-25/c-span-looks-for-help-as-cord-cutting-takes-a-toll'],Media
Los Angeles Times,2025-06-25 12:29:11,"When a young man was found dead in a pitch-black tunnel frequented by occultists, the LAPD considered the possibility of ritual sacrifice. But Ronald Baker's murder would eventually be traced to a shockingly sinister deception.",7,1,['https://www.latimes.com/california/story/2025-06-19/detectives-investigating-ucla-students-murder-uncover-stunning-betrayal'],['https://www.latimes.com/california/story/2025-06-19/detectives-investigating-ucla-students-murder-uncover-stunning-betrayal'],Crime News
Los Angeles Times,2025-06-24 10:27:57,"Veterans advocates warn of low morale amid L.A. deployment.

""Some of the language people have used is: 'I joined to defend my country and that's really important to me. But No. 1 is family and this is ... a threat to my family.'""

@haileybranson.bsky.social & Phi Do

www.latimes.com/california/s...",97,36,['https://www.latimes.com/california/story/2025-06-24/veteran-advocates-low-morale-l-a-deployment'],['https://www.latimes.com/california/story/2025-06-24/veteran-advocates-low-morale-l-a-deployment'],Military
Los Angeles Times,2025-06-25 12:06:04,L.A. County sees  a sharp decline in drug overdose deaths in 2024,24,3,['https://www.latimes.com/environment/story/2025-06-25/l-a-county-sees-a-sharp-decline-in-drug-overdose-deaths-in-2024'],['https://www.latimes.com/environment/story/2025-06-25/l-a-county-sees-a-sharp-decline-in-drug-overdose-deaths-in-2024'],Health
Los Angeles Times,2025-06-25 11:46:06,The future of filmmaking? USC gets $25 million for virtual production center,10,3,['https://www.latimes.com/entertainment-arts/business/story/2025-06-25/blavatnik-family-foundation-makes-25-million-donation-to-uscs-film-school-for-virtual-production-center'],['https://www.latimes.com/entertainment-arts/business/story/2025-06-25/blavatnik-family-foundation-makes-25-million-donation-to-uscs-film-school-for-virtual-production-center'],Entertainment
Los Angeles Times,2025-06-25 11:26:04,The 25 best songs of 2025 so far,2,0,['https://www.latimes.com/entertainment-arts/music/story/2025-06-25/best-songs-of-2025-so-far'],['https://www.latimes.com/entertainment-arts/music/story/2025-06-25/best-songs-of-2025-so-far'],Music
