date,content,tweet_url,embedded_links,section,merged_section,subsection
2025-07-01 00:18:03+00:00,"Two Iranian grand ayatollahs have issued separate fatwas, saying that any insult, threat or aggression against Ayatollah Ali Khamenei coming from ""a government or individual"" will be seen as an ""insult and aggression to the essence of Islam.""",https://x.com/ABC/status/1939840891901894901,"['https://abcnews.go.com/International/iranian-leaders-religious-decrees-legislation-escalate-legal-crackdown/story?id=123333673&cid=social_twitter_abcn', 'https://abcnews.go.com/International/iranian-leaders-religious-decrees-legislation-escalate-legal-crackdown/story?id=123333673&cid=social_twitter_abcn']",Religion,Religion,
2025-07-01 00:09:35+00:00,"The ""Devil Wears Prada"" sequel begins filming this week.",https://x.com/ABC/status/1939838760562069761,"['https://www.goodmorningamerica.com/culture/story/devil-wears-prada-2-begins-production-anne-hathaway-123345126?cid=social_twitter_abcn', 'https://www.goodmorningamerica.com/culture/story/devil-wears-prada-2-begins-production-anne-hathaway-123345126?cid=social_twitter_abcn']",Entertainment,Entertainment,
2025-07-01 00:03:12+00:00,"Bryan Kohberger has agreed to plead guilty to all counts in the killings of four Idaho college students, sparing him from the death penalty, according to a letter sent to victims' family members.
@KaynaWhitworth
 has the latest.

Read more: https://abcnews.link/Yl3crTW",https://x.com/ABCNewsLive/status/1939837155116765222,['https://abcnews.go.com/US/bryan-kohberger-plead-guilty-counts-idaho-college-murders/story?id=123356808'],Crime,Crime,
2025-06-30 23:46:03+00:00,"The gunman suspected of fatally ambushing firefighters responding to a blaze in Coeur d'Alene, Idaho, reportedly dreamed of one day becoming a firefighter himself, according to one member of his family.

ABC News' Matt Gutman has the latest.",https://x.com/ABC/status/1939832837928026134,[],Crime,Crime,
2025-06-30 23:30:44+00:00,"In one of their first interviews since being released from federal prison, reality TV stars Todd and Julie Chrisley spoke out about their experience behind bars and their controversial presidential pardon.

https://abcnews.visitlink.me/AqbkL7",https://x.com/ABC/status/1939828981848842534,['https://abcnews.go.com/US/reality-tv-stars-todd-julie-chrisley-discuss-freedom/story?utm_source=facebook&utm_medium=social&utm_campaign=dhfacebook&utm_content=null&id=123241866'],Entertainment News,Entertainment,
2025-06-30 23:26:48+00:00,An appeals court heard arguments Monday over whether the Trump administration can invoke the Alien Enemies Act to deport migrants it says are Tren de Aragua members.,https://x.com/ABC/status/1939827995088150882,"['https://abcnews.go.com/US/appeals-court-hears-arguments-trumps-invocation-alien-enemies/story?id=123356863&cid=social_twitter_abcn', 'https://abcnews.go.com/US/appeals-court-hears-arguments-trumps-invocation-alien-enemies/story?id=123356863&cid=social_twitter_abcn']",Immigration News,World,
2025-06-30 23:15:46+00:00,"As Republicans work to pass President Trump's 'big, beautiful bill' by his July 4 deadline, many are worried about the changes that could be coming to Medicaid.

Here’s how the bill could affect Medicaid and who could lose coverage.

https://abcnews.visitlink.me/QT2HJS",https://x.com/ABC/status/1939825216492044784,['https://abcnews.go.com/Health/trumps-megabilll-affect-medicaid-lose-coverage/story?utm_source=twitter&utm_medium=social&utm_campaign=dhtwitter&utm_content=app.dashsocial.com/abcnews/library/media/548721619&id=123333819'],Health Care,Health,
2025-06-30 23:06:03+00:00,Police in California are issuing a warning after sharing a video of an officer breaking a car window to rescue a child in a car that exceeded 100 degrees Fahrenheit.,https://x.com/ABC/status/1939822772131135672,"['https://www.goodmorningamerica.com/family/story/police-share-warning-after-child-rescued-hot-car-123273040?cid=social_twitter_abcn', 'https://www.goodmorningamerica.com/family/story/police-share-warning-after-child-rescued-hot-car-123273040?cid=social_twitter_abcn']",Local News,Local News,
2025-06-30 23:02:05+00:00,"As Republicans work to pass President Trump's reconciliation bill by his July 4 deadline, many are worried about the changes that could be coming to Medicaid.

Here's how the megabilll could affect Medicaid and who could lose coverage.",https://x.com/ABC/status/1939821774406914058,"['https://abcnews.go.com/Health/trumps-megabilll-affect-medicaid-lose-coverage/story?id=123333819&cid=social_twitter_abcn', 'https://abcnews.go.com/Health/trumps-megabilll-affect-medicaid-lose-coverage/story?id=123333819&cid=social_twitter_abcn']",Health Care,Health,
2025-06-30 22:45:06+00:00,"The Justice Department charged four North Koreans with posing as IT workers to steal money from U.S. companies, it said Monday.",https://x.com/ABC/status/1939817497089208785,"['https://abcnews.go.com/US/justice-department-charges-4-north-koreans-posing-workers/story?id=123344658&cid=social_twitter_abcn', 'https://abcnews.go.com/US/justice-department-charges-4-north-koreans-posing-workers/story?id=123344658&cid=social_twitter_abcn']",Crime,Crime,
2025-06-30 22:37:15+00:00,"The Trump administration is threatening all of Harvard University's federal funding after it said it found the university to be in violation of the Civil Rights Act.
@IkeEjiochi
 has the latest.

Read more: https://abcnews.link/0gce9kb",https://x.com/ABC/status/1939815523602374779,['https://abcnews.go.com/Politics/trump-administration-harvard-university-civil-rights-probe-funding/story?id=123341887'],Politics,Politics,Trump Administration
2025-06-30 22:24:02+00:00,"RECALL ALERT: Nearly 150,000 pounds of bologna products have been recalled due to misbranding on its labels.",https://x.com/ABC/status/1939812197602840950,"['https://www.goodmorningamerica.com/food/story/lunch-meat-recall-bologna-products-123351151?cid=social_twitter_abcn', 'https://www.goodmorningamerica.com/food/story/lunch-meat-recall-bologna-products-123351151?cid=social_twitter_abcn']",Food Safety,Food & Lifestyle,
2025-06-30 22:08:37+00:00,"BREAKING: Bryan Kohberger has agreed to plead guilty to all counts in the killings of four Idaho college students, sparing him from the death penalty, according to a letter sent to victims' family members.

Read more: https://abcnews.link/EWSSwIu",https://x.com/ABC/status/1939808316584022298,['https://abcnews.go.com/US/bryan-kohberger-plead-guilty-counts-idaho-college-murders/story?id=123356808&cid=social_twitter_abcn'],Crime,Crime,
2025-06-30 22:05:05+00:00,"BREAKING: Bryan Kohberger has agreed to plead guilty to all counts in the killings of four Idaho college students, sparing him from the death penalty, according to a letter sent to victims' family members.",https://x.com/ABC/status/1939807428192743428,"['https://abcnews.go.com/US/bryan-kohberger-plead-guilty-counts-idaho-college-murders/story?id=123356808&cid=social_twitter_abcn', 'https://abcnews.go.com/US/bryan-kohberger-plead-guilty-counts-idaho-college-murders/story?id=123356808&cid=social_twitter_abcn']",Crime,Crime,
2025-06-30 21:52:03+00:00,A federal judge has ordered the Trump administration to explain how it will enforce President Trump's executive order seeking to eliminate birthright citizenship.,https://x.com/ABC/status/1939804150222479380,"['https://abcnews.go.com/US/federal-judge-asks-doj-clarify-birthright-citizenship-order/story?id=123350646&cid=social_twitter_abcn', 'https://abcnews.go.com/US/federal-judge-asks-doj-clarify-birthright-citizenship-order/story?id=123350646&cid=social_twitter_abcn']",Politics,Politics,Trump Administration
2025-06-30 21:36:01+00:00,"President Trump will travel to the new ""Alligator Alcatraz"" migrant detention center in Florida's Everglades on Tuesday, White House press secretary Karoline Leavitt confirmed on Monday.",https://x.com/ABC/status/1939800114555507084,"['https://abcnews.go.com/Politics/trump-visit-new-alligator-alcatraz-migrant-detention-center/story?id=123347684&cid=social_twitter_abcn', 'https://abcnews.go.com/Politics/trump-visit-new-alligator-alcatraz-migrant-detention-center/story?id=123347684&cid=social_twitter_abcn']",Politics,Politics,Immigration
2025-06-30 21:23:04+00:00,"It's been nearly a month since Travis Decker went on the run after allegedly killing his three young daughters in Washington state.

Here's a timeline of what we know.",https://x.com/ABC/status/1939796854041887187,"['https://abcnews.go.com/US/travis-decker-timeline-active-dad-ended-murdering-3/story?id=123341987&cid=social_twitter_abcn', 'https://abcnews.go.com/US/travis-decker-timeline-active-dad-ended-murdering-3/story?id=123341987&cid=social_twitter_abcn']",Crime News,Crime,
2025-06-30 21:15:38+00:00,"Production on “The Devil Wears Prada 2” begins this week — with Meryl Streep, Anne Hathaway, Emily Blunt, and Stanley Tucci all returning for the sequel, 20th Century Studios confirmed to “Good Morning America.”

https://abcnews.visitlink.me/Z8jj0X",https://x.com/ABC/status/1939794986033406256,['https://www.goodmorningamerica.com/culture/story/devil-wears-prada-2-begins-production-anne-hathaway-123345126?utm_source=facebook&utm_medium=social&utm_campaign=dhfacebook&utm_content=null'],Entertainment,Entertainment,
2025-06-30 21:07:04+00:00,"Elon Musk took to X on Monday to give his thoughts on Pres. Trump's ""One Big Beautiful Bill"".

""Time for a new political party that actually cares about the people,” Musk wrote.

Read more: https://abcnews.link/V1eTHtK",https://x.com/ABC/status/1939792827665317976,['https://abcnews.go.com/Politics/polls-show-americans-largely-oppose-trumps-big-beautiful/story?utm_source=facebook&utm_medium=social&utm_campaign=dhfacebook&utm_content=app.dashsocial.com/abcnews/library/media/548691698&id=123343071'],Politics,Politics,Trump Administration
2025-06-30 20:56:39+00:00,"NEW: Elon Musk on Monday said he would back challengers to members of Congress who vote for President Trump's ""big, beautiful bill.""",https://x.com/ABC/status/1939790208188248207,"['https://abcnews.go.com/Politics/musk-threatens-primary-members-congress-vote-trumps-megabill/story?id=123354700&cid=social_twitter_abcn', 'https://abcnews.go.com/Politics/musk-threatens-primary-members-congress-vote-trumps-megabill/story?id=123354700&cid=social_twitter_abcn']",Politics,Politics,Elections
2025-06-30 20:47:03+00:00,What is the RICO Act and why is Sean Combs charged with violating it?,https://x.com/ABC/status/1939787790486528209,"['https://abcnews.go.com/US/rico-act-sean-combs-charged-violating/story?id=122457863&cid=social_twitter_abcn', 'https://abcnews.go.com/US/rico-act-sean-combs-charged-violating/story?id=122457863&cid=social_twitter_abcn']",Legal News,Crime,
2025-06-30 20:45:04+00:00,"President Trump on Monday lifted U.S. sanctions on Syria, signing an executive order to carry out a promise he made in May.",https://x.com/ABC/status/1939787293767663800,"['https://abcnews.go.com/Politics/trump-signs-executive-order-lifting-sanctions-syria/story?id=123349843&cid=social_twitter_abcn', 'https://abcnews.go.com/Politics/trump-signs-executive-order-lifting-sanctions-syria/story?id=123349843&cid=social_twitter_abcn']",Politics,Politics,Trump Administration
2025-06-30 20:25:31+00:00,"President Trump on Monday pushed back on suggestions by Democratic Sen. Chris Coons that the White House is considering sanctions relief for Iran as part of renewed nuclear negotiations.

Read more: https://abcnews.link/z8VAQeF",https://x.com/ABC/status/1939782372137771210,['https://abcnews.go.com/International/live-updates/israel-iran-live-updates-trump-talking-iran?utm_source=facebook&utm_medium=social&utm_campaign=dhfacebook&utm_content=app.dashsocial.com/abcnews/library/media/548686315&entryId=123331590&id=123331505'],Politics,Politics,Foreign Policy
2025-06-30 20:11:07+00:00,"In a letter exclusively obtained by ABC News, a group of Americans who have lost family members to violence perpetrated by drug cartels is urging the Trump administration to designate some of these criminal groups as terrorist organizations. https://abcnews.link/3ztgKin",https://x.com/ABC/status/1939778748166934839,['https://abcnews.go.com/Politics/families-affected-cartels-urge-trump-admin-classify-terrorist/story?id=123335157&cid=social_twitter_abcn'],Politics,Politics,Crime
2025-06-30 19:49:05+00:00,"Polling taken across the past month shows that Americans largely disapprove of President Trump's ""One Big Beautiful Bill"" – but are more split on some of its provisions.",https://x.com/ABC/status/1939773204576293308,"['https://abcnews.go.com/Politics/polls-show-americans-largely-oppose-trumps-big-beautiful/story?id=123343071&cid=social_twitter_abcn', 'https://abcnews.go.com/Politics/polls-show-americans-largely-oppose-trumps-big-beautiful/story?id=123343071&cid=social_twitter_abcn']",Politics,Politics,Trump Administration
2025-06-30 19:31:59+00:00,"Trade talks between the U.S. and Canada resumed late Sunday, days after President Trump suspended them.

Here's a timeline of the U.S-Canada trade dispute, and where it stands now.",https://x.com/ABC/status/1939768898783428861,"['https://abcnews.go.com/Business/timeline-us-canada-trade-dispute/story?id=123335160&cid=social_twitter_abcn', 'https://abcnews.go.com/Business/timeline-us-canada-trade-dispute/story?id=123335160&cid=social_twitter_abcn']",Business News,Business & Economy,
2025-06-30 19:10:29+00:00,"Famed investor Warren Buffett is donating $6 billion worth of his company's stock to five foundations, bringing the total he has given to them since 2006 to roughly $60 billion, based on their value when received.",https://x.com/ABC/status/1939763490261975407,"['https://abcnews.go.com/Business/wireStory/warren-buffett-announces-6-billion-donations-foundations-123308846?cid=social_twitter_abcn', 'https://abcnews.go.com/Business/wireStory/warren-buffett-announces-6-billion-donations-foundations-123308846?cid=social_twitter_abcn']",Finance,Business & Economy,
2025-06-30 18:49:02+00:00,"The Department of Justice is suing the city of Los Angeles over its sanctuary city policy, alleging it interferes with the enforcement of federal immigration laws, officials announced on Monday.",https://x.com/ABC/status/1939758090028568911,"['https://abcnews.go.com/Politics/doj-suing-los-angeles-sanctuary-city-policy/story?id=123348526&cid=social_twitter_abcn', 'https://abcnews.go.com/Politics/doj-suing-los-angeles-sanctuary-city-policy/story?id=123348526&cid=social_twitter_abcn']",Politics,Politics,Immigration
2025-06-30 18:27:51+00:00,"After the Trump administration found Harvard University in “violent violation” of the Civil Rights Act, White House press sec. Karoline Leavitt said, “If you break federal law, you should not be receiving federal tax dollars.” https://abcnews.link/AvgpYeD",https://x.com/ABC/status/1939752758153793569,['https://abcnews.go.com/Politics/trump-administration-harvard-university-civil-rights-probe-funding/story?id=123341887'],Politics,Politics,Trump Administration
2025-06-30 18:27:31+00:00,GOP Sen. Thom Tillis urged his Republican colleagues to reconsider their support for President Trump's megabill in remarks on the Senate floor on Sunday night — but on Monday it remained unclear whether any of his fellow Republicans would go along.,https://x.com/ABC/status/1939752674263466027,"['https://abcnews.go.com/Politics/thom-tillis-opposition-trumps-megabill-win-senate-republican/story?id=123343915&cid=social_twitter_abcn', 'https://abcnews.go.com/Politics/thom-tillis-opposition-trumps-megabill-win-senate-republican/story?id=123343915&cid=social_twitter_abcn']",Politics,Politics,Trump Administration
2025-06-30 18:23:00+00:00,"The gunman suspected of fatally ambushing firefighters responding to a blaze in Coeur d’Alene, Idaho on Sunday has been identified, according to law enforcement officials – but a motive for the shooting remains unclear.

https://abcnews.visitlink.me/YEu9M5",https://x.com/ABC/status/1939751538777629039,['https://abcnews.go.com/US/firefighters-ambushed-gunman-responding-brush-fire-coeur-dalene/story?utm_source=facebook&utm_medium=social&utm_campaign=dhfacebook&utm_content=app.dashsocial.com/abcnews/library/media/548629344&id=123325507'],Breaking News,Breaking News,
2025-06-30 18:15:40+00:00,Motorists in Canada were in for an unusual traffic stop when a large moose moseyed up and stuck its nose in their vehicle's window. https://abcnews.visitlink.me/9YIrDF,https://x.com/ABC/status/1939749695674621985,['https://abcnews.go.com/?utm_source=facebook&utm_medium=social&utm_campaign=dhfacebook&utm_content=app.dashsocial.com/abcnews/library/media/548583133'],Odd News,Odd News,
2025-06-30 18:06:05+00:00,"The Senate is plowing ahead toward a final vote on President Trump's sweeping tax and immigration bill, as Republicans rush to get it across the finish line by July 4.",https://x.com/ABC/status/1939747284251500880,"['https://abcnews.go.com/Politics/senate-races-final-vote-trumps-megabill-after-weekend/story?id=123336634&cid=social_twitter_abcn', 'https://abcnews.go.com/Politics/senate-races-final-vote-trumps-megabill-after-weekend/story?id=123336634&cid=social_twitter_abcn']",Politics,Politics,Taxes
2025-06-30 17:52:39+00:00,"Rising temperatures, amplified by climate change, are contributing to an increase in cases of sleep apnea, a condition in which breathing repeatedly stops during sleep, according to a new study.",https://x.com/ABC/status/1939743901440434428,"['https://abcnews.go.com/Health/climate-change-making-harder-us-sleep-study/story?id=123340570&cid=social_twitter_abcn', 'https://abcnews.go.com/Health/climate-change-making-harder-us-sleep-study/story?id=123340570&cid=social_twitter_abcn']",Health,Health,
2025-06-30 17:47:33+00:00,"White House press sec. Karoline Leavitt announced a new Florida immigration detention center in the Everglades, to be informally known as “Alligator Alcatraz.”

“There is only one road leading in and the only way out is a one-way flight."" https://abcnews.link/rBzd4vp",https://x.com/ABC/status/1939742617933127706,['https://abcnews.go.com/US/live-updates/trump-admin-live-updates-senate-begin-big-beautiful/?id=123330663'],Immigration,World,
2025-06-30 17:44:12+00:00,"White House press secretary Karoline Leavitt went after Zohran Mamdani, the presumptive Democratic candidate in NYC's mayoral race.

“The Democrats are doubling down on craziness and radical policies that are undermining the very fabric of our country.” https://abcnews.link/Yu3uWTD",https://x.com/ABC/status/1939741776991961415,['https://abcnews.go.com/US/live-updates/trump-admin-live-updates-senate-begin-big-beautiful/?id=123330663'],Politics,Politics,Elections
2025-06-30 17:30:54+00:00,"The WNBA has announced three new expansion teams coming to Cleveland, Detroit and Philadelphia over the next five years.",https://x.com/ABC/status/1939738429471785411,"['https://www.goodmorningamerica.com/culture/story/wnba-expands-3-new-teams-cleveland-detroit-philadelphia-123340847?cid=social_twitter_abcn', 'https://www.goodmorningamerica.com/culture/story/wnba-expands-3-new-teams-cleveland-detroit-philadelphia-123340847?cid=social_twitter_abcn']",Sports,Sports,
2025-06-30 17:09:14+00:00,Tropical Storm Flossie strengthened off Mexico's southwestern Pacific coast on Monday as the remnants of what was Tropical Storm Barry dumped rain on eastern Mexico.,https://x.com/ABC/status/1939732973474955736,"['https://abcnews.go.com/International/wireStory/tropical-storm-flossie-strengthens-hurricane-warning-issued-mexicos-123341716?cid=social_twitter_abcn', 'https://abcnews.go.com/International/wireStory/tropical-storm-flossie-strengthens-hurricane-warning-issued-mexicos-123341716?cid=social_twitter_abcn']",Weather,Weather,
2025-06-30 17:00:01+00:00,"The crew aboard the Disney Dream went into rescue mode, helping to pull two guests, a father and daughter, who fell from the ship while it was returning to Fort Lauderdale after a cruise to the Bahamas. https://goodmorningamerica.com/news/story/disney-cruise-rescue-dad-daughter-overboard-123332660…",https://x.com/ABC/status/1939730653961957507,['https://www.goodmorningamerica.com/news/story/disney-cruise-rescue-dad-daughter-overboard-123332660'],Breaking News,Breaking News,
2025-06-30 16:48:11+00:00,"An 82-year-old woman hurt in the Molotov cocktail attack in Boulder, Colorado, has died, prosecutors announced, as they updated an attempted murder charge to a murder charge.",https://x.com/ABC/status/1939727676085846035,"['https://abcnews.go.com/US/82-year-woman-dies-injuries-suffered-boulder-molotov/story?id=123344566&cid=social_twitter_abcn', 'https://abcnews.go.com/US/82-year-woman-dies-injuries-suffered-boulder-molotov/story?id=123344566&cid=social_twitter_abcn']",Crime,Crime,
2025-06-30 16:43:46+00:00,The Wimbledon Championships are officially underway at the All England Lawn Tennis Club in southwest London.,https://x.com/ABC/status/1939726568160362582,"['https://www.goodmorningamerica.com/culture/story/wimbledon-2025-schedule-watch-singles-matches-begin-123336612?cid=social_twitter_abcn', 'https://www.goodmorningamerica.com/culture/story/wimbledon-2025-schedule-watch-singles-matches-begin-123336612?cid=social_twitter_abcn']",Sports,Sports,
2025-06-30 16:23:34+00:00,A 92-year-old man has been convicted of the rape and murder of a woman in southwestern England in what is thought to be the UK’s longest-running cold case ever to be solved.,https://x.com/ABC/status/1939721481279164747,"['https://abcnews.go.com/International/wireStory/man-92-convicted-murder-uks-longest-running-cold-123343346?cid=social_twitter_abcn', 'https://abcnews.go.com/International/wireStory/man-92-convicted-murder-uks-longest-running-cold-123343346?cid=social_twitter_abcn']",Crime,Crime,
2025-06-30 16:17:58+00:00,"Eight men and four women will need to reach a unanimous verdict on whether Sean ""Diddy"" Combs is guilty of racketeering conspiracy, sex trafficking and transportation for the purposes of prostitution.

Follow live updates: https://abcnews.go.com/US/live-updates/sean-diddy-combs-trial-updates-jury-begin-deliberations?id=123334874&entryId=123341890…",https://x.com/ABC/status/1939720072945442921,['https://abcnews.go.com/US/live-updates/sean-diddy-combs-trial-updates-jury-begin-deliberations?id=123334874&entryId=123341890'],Crime,Crime,
2025-06-30 15:54:20+00:00,"The Trump administration is threatening all of Harvard University's federal funding after it said it found the university to be in ""violent violation"" of the Civil Rights Act, according to a new letter sent to the university that was viewed by 
@ABC
 News.",https://x.com/ABC/status/1939714128005775671,"['https://abcnews.go.com/Politics/trump-administration-harvard-university-civil-rights-probe-funding/story?id=123341887&cid=social_twitter_abcn', 'https://abcnews.go.com/Politics/trump-administration-harvard-university-civil-rights-probe-funding/story?id=123341887&cid=social_twitter_abcn']",Politics,Politics,Trump Administration
2025-06-30 15:53:12+00:00,"The Senate has gaveled in to begin a ""vote-a-rama"" on amendments proposed to President Trump's ""One Big Beautiful Bill"".

Read more: https://abcnews.link/7yp70nC",https://x.com/ABC/status/1939713841933221989,['https://abcnews.go.com/US/live-updates/trump-admin-live-updates-senate-begin-big-beautiful/?utm_source=facebook&utm_medium=social&utm_campaign=dhfacebook&utm_content=app.dashsocial.com/abcnews/library/media/548574370&entryId=123337788&id=123330663'],Politics,Politics,Trump Administration
2025-06-30 15:42:18+00:00,"""DIDDY"" TRIAL: A jury of eight men and four women is now deliberating five criminal counts against Sean Combs after hearing more than two hours of instructions from Judge Arun Subramanian.

Follow live updates: https://abcnews.link/AbbxIjE",https://x.com/ABC/status/1939711096241234236,['https://abcnews.go.com/US/live-updates/sean-diddy-combs-trial-updates-jury-begin-deliberations?id=123334874&entryId=123341890&cid=social_twitter_abcn'],Crime,Crime,
2025-06-30 15:29:00+00:00,"The WNBA is expanding to 18 teams over the next five years, with Cleveland, Detroit and Philadelphia all set to join the league by 2030.",https://x.com/ABC/status/1939707750260306037,"['https://abcnews.go.com/Sports/wireStory/wnba-expanding-cleveland-detroit-philadelphia-years-123338793?cid=social_twitter_abcn', 'https://abcnews.go.com/Sports/wireStory/wnba-expanding-cleveland-detroit-philadelphia-years-123338793?cid=social_twitter_abcn']",Sports,Sports,
2025-06-30 15:08:13+00:00,"The Supreme Court on Monday said it will hear a Republican challenge to limits on federal campaign spending in its next term, which will begin in October.

Read more: https://abcnews.link/cSHbWnB",https://x.com/ABC/status/1939702519170470053,['https://abcnews.go.com/Politics/supreme-court-hear-republican-challenge-campaign-spending-limits/story?utm_source=facebook&utm_medium=social&utm_campaign=dhfacebook&utm_content=app.dashsocial.com/abcnews/library/media/548556612&id=123337196'],Politics,Politics,Elections
2025-06-30 14:55:37+00:00,"The Supreme Court on Monday said it will hear a Republican challenge to limits on federal campaign spending in its next term, which will begin in October.",https://x.com/ABC/status/1939699350436753852,"['https://abcnews.go.com/Politics/supreme-court-hear-republican-challenge-campaign-spending-limits/story?id=123337196&cid=social_twitter_abcn', 'https://abcnews.go.com/Politics/supreme-court-hear-republican-challenge-campaign-spending-limits/story?id=123337196&cid=social_twitter_abcn']",Politics,Politics,Elections
2025-06-30 14:52:40+00:00,"An LGBTQ+ Pride parade ended in gunfire near New York City's historic Stonewall Inn on Sunday night, according to Mayor Eric Adams.

Two people were injured in a shooting, according to ABC News' New York station WABC.

Read more: https://abcnews.link/whBuOeb",https://x.com/ABC/status/1939698608334401803,['https://abcnews.go.com/US/shooting-historic-stonewall-inn-after-nycs-pride-march/story?id=123329468&cid=social_twitter_abcn'],Breaking News,Breaking News,
2025-06-30 14:31:21+00:00,Los Angeles Police Department officers responding to a possible kidnapping in downtown Los Angeles found a federal immigration operation instead.,https://x.com/ABC/status/1939693243366514965,"['https://abcnews.go.com/US/los-angeles-police-responded-kidnapping-call-found-ice/story?id=123204661&cid=social_twitter_abcn', 'https://abcnews.go.com/US/los-angeles-police-responded-kidnapping-call-found-ice/story?id=123204661&cid=social_twitter_abcn']",Crime,Crime,
2025-06-30 14:10:05+00:00,"McDonald's will no longer offer Krispy Kreme doughnuts at its chain restaurants starting in July, ending the partnership between the two companies earlier than expected.",https://x.com/ABC/status/1939687889694076958,"['https://www.goodmorningamerica.com/food/story/mcdonalds-longer-offer-krispy-kreme-doughnuts-find-end-123162705?cid=social_twitter_abcn', 'https://www.goodmorningamerica.com/food/story/mcdonalds-longer-offer-krispy-kreme-doughnuts-find-end-123162705?cid=social_twitter_abcn']",Business,Business & Economy,
2025-06-30 14:00:04+00:00,"Demi Lovato is adding another title to her resume — and it's not an onscreen credit or pop album, but rather ""cookbook author.""",https://x.com/ABC/status/1939685370410553646,"['https://www.goodmorningamerica.com/culture/story/demi-lovato-announces-debut-cookbook-plate-time-123207678?cid=social_twitter_abcn', 'https://www.goodmorningamerica.com/culture/story/demi-lovato-announces-debut-cookbook-plate-time-123207678?cid=social_twitter_abcn']",Entertainment,Entertainment,
2025-06-30 13:41:34+00:00,"WATCH LIVE: ABC News Live has the day's top stories and up-to-the-minute reports, streaming now.",https://x.com/ABC/status/1939680716163342464,"['https://www.youtube.com/watch?v=-mvUkiILTqI', 'https://www.youtube.com/watch?v=-mvUkiILTqI']",Breaking News,Breaking News,
2025-06-30 13:24:05+00:00,"The BBC said Monday it should have pulled a livestream of rap duo Bob Vylan’s performance at the Glastonbury Festival, which saw the group leading crowds of music fans in chants calling for “death” to the Israeli military.",https://x.com/ABC/status/1939676315155632435,"['https://abcnews.go.com/International/wireStory/bbc-pulled-bob-vylans-glastonbury-livestream-antisemitic-chants-123332298?cid=social_twitter_abcn', 'https://abcnews.go.com/International/wireStory/bbc-pulled-bob-vylans-glastonbury-livestream-antisemitic-chants-123332298?cid=social_twitter_abcn']",Entertainment,Entertainment,
2025-06-30 13:21:32+00:00,"A group of Americans who have lost family members to violence perpetrated by drug cartels is urging the Trump administration to designate additional criminal groups as terrorist organizations, according to a letter exclusively obtained by 
@ABC
 News.",https://x.com/ABC/status/1939675673561362558,"['https://abcnews.go.com/Politics/families-affected-cartels-urge-trump-admin-classify-terrorist/story?id=123335157&cid=social_twitter_abcn', 'https://abcnews.go.com/Politics/families-affected-cartels-urge-trump-admin-classify-terrorist/story?id=123335157&cid=social_twitter_abcn']",National News,Politics,Crime
2025-06-30 13:02:52+00:00,Zohran Mamdani — the presumptive Democratic nominee in the New York City mayor's race — is questioning whether the U.S. should have billionaires. https://abcnews.link/I5faVmZ,https://x.com/ABC/status/1939670974883848333,['https://abcnews.go.com/Live?utm_source=facebook&utm_medium=social&utm_campaign=dhfacebook&utm_content=app.dashhudson.com/abcnews/library/media/469417553'],Politics,Politics,Elections
2025-06-30 12:33:07+00:00,"""As soon as you get there, you know something's wrong.""

Friends of the Idaho college murder victims recall the life-changing moment they came upon the scene of the crimes.",https://x.com/ABC/status/1939663487698911475,"['https://abcnews.go.com/US/idaho-college-victims-friends-recall-moment-responded-home/story?id=123243278&cid=social_twitter_abcn', 'https://abcnews.go.com/US/idaho-college-victims-friends-recall-moment-responded-home/story?id=123243278&cid=social_twitter_abcn']",Crime News,Crime,
2025-06-30 12:27:06+00:00,"The Senate debated into early morning hours as Republicans race to deliver on President Trump's tax and budget megabill.

ABC News' Mary Bruce has the latest. Follow live updates: https://abcnews.link/cBJneFN",https://x.com/ABC/status/1939661973802643645,['https://abcnews.go.com/US/live-updates/trump-admin-live-updates-senate-begin-big-beautiful/?id=123330663&cid=social_twitter_abcn'],Politics,Politics,Taxes
2025-06-30 12:19:19+00:00,"Thousands of spectators gathered in Somerset, Kentucky to watch a daring car stunt, as a replica of the car from ""Dukes of Hazzard"" jumped over a fountain in the city.",https://x.com/ABC/status/1939660014454472806,[],Entertainment,Entertainment,
2025-06-30 12:00:07+00:00,"An invasive species of fish that can live out of water has been found lurking in Canada, experts warn.",https://x.com/ABC/status/1939655184897958289,"['https://abcnews.go.com/International/experts-issue-warning-invasive-fish-survive-water/story?id=123118673&cid=social_twitter_abcn', 'https://abcnews.go.com/International/experts-issue-warning-invasive-fish-survive-water/story?id=123118673&cid=social_twitter_abcn']",Environment,Climate & Environment,
2025-06-30 12:00:04+00:00,"More than four years after a Florida condominium collapse killed 98 people, federal investigators have yet to make a final determination of the cause — but they do have some leading theories.",https://x.com/ABC/status/1939655172176716029,"['https://abcnews.go.com/US/wireStory/investigation-florida-condo-collapse-expected-finish-2026-123296397?cid=social_twitter_abcn', 'https://abcnews.go.com/US/wireStory/investigation-florida-condo-collapse-expected-finish-2026-123296397?cid=social_twitter_abcn']",National News,Politics,Crime
